model,k,C,scaler,fold_id,mean_logloss,logloss_Q1,logloss_Q2,logloss_Q3,logloss_S1,logloss_S2,logloss_S3,logloss_S4
selectk_logistic_feature_only,120,0.003,standard,chrono_last_30,0.6698926890540634,0.6799208453381095,0.706059590722698,0.6947678820509045,0.6367313808352834,0.6756484934977618,0.6192590985033499,0.6768615324303364
selectk_logistic_feature_only,10,0.003,robust,chrono_last_25,0.6699204936321478,0.6944456270468818,0.6784572229997461,0.6830971587504112,0.6526377539229382,0.650579692233955,0.6607413894379885,0.6694846110331139
selectk_logistic_feature_only,10,0.003,robust,chrono_last_20,0.6700070027778408,0.6897786875368791,0.6842630258509095,0.6930970226632597,0.6436659865660028,0.6505165056227854,0.6631421194764388,0.6655856717286096
selectk_logistic_feature_only,50,0.1,standard,chrono_last_30,0.6708873403892213,0.671999553703054,0.7269580963542067,0.7992616265962457,0.5871468866459073,0.6550829091366369,0.5908838706780737,0.6648784396104248
selectk_logistic_feature_only,120,0.003,robust,chrono_last_25,0.6710377287857275,0.7142499039529385,0.722746186814695,0.8116377788342207,0.5474774069597402,0.5961499909290496,0.6129324594480496,0.692070374561398
selectk_logistic_feature_only,50,0.1,robust,chrono_last_30,0.6715344127411315,0.676860879188718,0.720624300745284,0.8083917311977077,0.5844184566334207,0.6560373287948467,0.5881767216313727,0.6662314709965708
selectk_logistic_feature_only,120,0.003,robust,chrono_last_20,0.6721776127577234,0.7107062128240547,0.7481080139712736,0.8091499223077188,0.5363905102890265,0.5984657289360612,0.6450709069219397,0.6573519940539894
selectk_logistic_feature_only,120,0.01,standard,chrono_last_25,0.6722055579899615,0.726242905532829,0.7187965140034268,0.7910230887691824,0.5801484915721804,0.6295093091528601,0.6176792817353228,0.6420393151639284
selectk_logistic_feature_only,80,0.01,robust,chrono_last_30,0.6733483287409658,0.6980418160519231,0.736360516526098,0.7794130977917695,0.5770220404878517,0.6254148927671537,0.611103842183465,0.6860820953784994
selectk_logistic_feature_only,200,0.003,standard,chrono_last_30,0.6735529455820437,0.6747745025967918,0.7142309086215389,0.7242193288474136,0.6497831726659635,0.6714360534518772,0.6193891963086973,0.6610374565820244
selectk_logistic_feature_only,120,0.01,standard,chrono_last_20,0.6741806009629098,0.715306823916089,0.7473656580751492,0.8016520134155324,0.5723389175675642,0.6398180031049036,0.6332452771388023,0.6095375135223282
selectk_logistic_feature_only,80,0.1,standard,chrono_last_25,0.6758504669622653,0.7380845139455546,0.7831464292392656,0.8204108438894523,0.5436950997467663,0.6175429983206684,0.5985448891999351,0.6295284943942142
selectk_logistic_feature_only,80,0.1,robust,chrono_last_25,0.6761561378230938,0.7368618216021535,0.7800203040755105,0.8405314190769013,0.5306913113143217,0.61732890261807,0.5950299514118716,0.6326292546628269
selectk_logistic_feature_only,80,0.1,robust,chrono_last_20,0.676290468475994,0.743909169383129,0.7529630436457122,0.8368596504549971,0.5215440020561805,0.6395907511964579,0.6369275434364873,0.6022391191589942
selectk_logistic_feature_only,50,0.3,robust,chrono_last_30,0.6763445373082531,0.6795588495389792,0.7385156263293033,0.8112473548824762,0.5860054578394489,0.6628923665057948,0.5886386964787149,0.6675534095830532
selectk_logistic_feature_only,50,0.3,standard,chrono_last_30,0.6763490927535403,0.6779636963740897,0.7432224730213657,0.8089079406633821,0.58684127739052,0.6620835072024832,0.588783078059564,0.6666416765633774
selectk_logistic_feature_only,80,0.1,standard,chrono_last_20,0.6768554105662875,0.7491144215456477,0.7529417525522442,0.8319392094488797,0.5322986172252208,0.6373394199582859,0.627623935130524,0.6067305181032105
selectk_logistic_feature_only,80,0.03,standard,chrono_last_30,0.678599353494853,0.7017098351043419,0.7767360978614817,0.7580123689874642,0.5812126315356807,0.650527666656032,0.6038754849443525,0.678121389374618
selectk_logistic_feature_only,200,0.01,standard,chrono_last_20,0.6816375044192301,0.7185900570406081,0.7397489244733776,0.8117264048485006,0.6143028120072228,0.623023098561005,0.6631438415503211,0.6009273924535757
selectk_logistic_feature_only,80,0.3,robust,chrono_last_20,0.6839762382836282,0.7546952931204767,0.771641572420576,0.8400831592821909,0.5233652958232028,0.6553437730068622,0.6392930523222702,0.6034115220098187
selectk_logistic_feature_only,120,0.01,standard,chrono_last_30,0.6840845089286359,0.7038944329814452,0.7570871510258922,0.7279435169669817,0.6197290555542233,0.683136977343394,0.606535816045695,0.6902646125828206
selectk_logistic_feature_only,80,0.3,standard,chrono_last_20,0.6847398965091054,0.7573398691950106,0.7724096667253619,0.8391303932638079,0.5278883306071698,0.6546083037328113,0.6354280289428138,0.6063746830967622
selectk_logistic_feature_only,200,0.01,standard,chrono_last_25,0.6849671214838179,0.7401535853203589,0.748500041072747,0.7934418614484438,0.6338523686746993,0.6324898425051558,0.6292193229694719,0.6171128283958489
selectk_logistic_feature_only,120,0.03,standard,chrono_last_25,0.685395125142397,0.7516899630374423,0.7712244802723114,0.8331857029641112,0.5494164471005303,0.6353604468768218,0.6133064727844781,0.6435823629610845
selectk_logistic_feature_only,80,0.3,standard,chrono_last_25,0.6867560357702571,0.7489651331916638,0.8263673982571474,0.8323728568207267,0.5400862825255702,0.6289634623571877,0.598097692170341,0.6324394250691634
selectk_logistic_feature_only,120,0.01,robust,chrono_last_20,0.6868983779330776,0.7287853251158176,0.7698198109628392,0.8408851291791114,0.5170288082046888,0.6258341330310698,0.6502937839438667,0.6756416550941493
selectk_logistic_feature_only,120,0.003,robust,chrono_last_30,0.6872903385829054,0.7149515739816775,0.763895030191566,0.771645034169079,0.5896828529498809,0.6237469093472281,0.6058722264057345,0.741238743035172
selectk_logistic_feature_only,80,0.3,robust,chrono_last_25,0.6874421812853704,0.7467845388939067,0.8244726341443626,0.845257373599397,0.5339022682685721,0.6288411018997672,0.5977817912408491,0.6350555609507375
selectk_logistic_feature_only,120,0.01,robust,chrono_last_25,0.6880408714133345,0.7367918902670731,0.7553810219612583,0.8550656726471011,0.5275976771998283,0.6124464878313188,0.614523814260009,0.7144795357267527
selectk_logistic_feature_only,80,0.03,robust,chrono_last_30,0.689077868128137,0.7124721866384806,0.7831421814361192,0.7923893874314099,0.5726028211630305,0.64616001546488,0.6158858752625379,0.7008926095005009
selectk_logistic_feature_only,120,0.03,standard,chrono_last_20,0.6896074862462908,0.7431509299687465,0.7862628661450983,0.8411133078758082,0.5436429635176987,0.6696219644063607,0.6312762858550254,0.6121840859552969
selectk_logistic_feature_only,200,0.003,robust,chrono_last_20,0.6920209914657639,0.7267228682104461,0.7315897840636891,0.8238407145611097,0.5702751221797512,0.6312122298865616,0.6744605936400376,0.6860456277187515
selectk_logistic_feature_only,200,0.003,robust,chrono_last_25,0.6923404946003747,0.766071332445795,0.7209572851003351,0.8077207126454685,0.6099026686060982,0.6413316996946722,0.6147978349938531,0.685601928716402
selectk_logistic_feature_only,80,0.1,standard,chrono_last_30,0.697729276011671,0.7260692941562751,0.8318047897121703,0.7894619470182149,0.5751002869368468,0.6608779151847402,0.6063519778063035,0.6944387212671461
selectk_logistic_feature_only,120,0.03,robust,chrono_last_20,0.7003156350867449,0.7463351679117449,0.7969764405012507,0.8663012750255062,0.5098763530851431,0.6622111902352799,0.6525884271869757,0.6679205916613141
selectk_logistic_feature_only,200,0.01,standard,chrono_last_30,0.701815360966078,0.7073973958946521,0.7696870450803044,0.7939499938243207,0.6614392303904545,0.690791935816917,0.6126277897438439,0.6768141360120534
selectk_logistic_feature_only,120,0.03,robust,chrono_last_25,0.703324731737319,0.7583769082289984,0.7958513895953407,0.8769271205265886,0.5183125859695752,0.6300697064018652,0.618600512639953,0.7251348987989122
selectk_logistic_feature_only,80,0.1,robust,chrono_last_30,0.7051033035941269,0.7280193057870238,0.8359890083265651,0.8008824776508804,0.5720626132637642,0.6628584064129455,0.6171440115800344,0.7187673021376755
selectk_logistic_feature_only,120,0.03,standard,chrono_last_30,0.7060535745250652,0.7322696307495271,0.8268156728525916,0.7644536278590457,0.6167373671004245,0.6985985800196737,0.6050209091801316,0.6984792339140617
selectk_logistic_feature_only,120,0.1,standard,chrono_last_25,0.7062334411177354,0.7778316001563615,0.8384104698555196,0.8675536062565288,0.5344545341282939,0.6510573929319727,0.6225041462573165,0.6518223382381552
selectk_logistic_feature_only,120,0.01,robust,chrono_last_30,0.7099715945273092,0.7414285036281572,0.8133556829697479,0.7947664080302566,0.5911355925348681,0.6601652045656431,0.6137216056332773,0.7552281643292139
selectk_logistic_feature_only,80,0.3,standard,chrono_last_30,0.7107105647001036,0.7354807834623576,0.8650335516517011,0.8064923301308595,0.575760997220879,0.6729813639329775,0.610290140075076,0.7089347864268747
selectk_logistic_feature_only,120,0.1,standard,chrono_last_20,0.7137642255911028,0.7645493808705077,0.8323336570485228,0.8807240566652916,0.5288882460353829,0.7033148230954803,0.6459027408428212,0.6406366745797127
selectk_logistic_feature_only,80,0.3,robust,chrono_last_30,0.7160620268014946,0.7368390625635683,0.8671797754813656,0.811862773636538,0.57453440627719,0.6740038194138411,0.6172262671353308,0.7307880831026283
selectk_logistic_feature_only,120,0.1,robust,chrono_last_20,0.7173797839866262,0.7615032289332769,0.8363794845583875,0.8906739547674266,0.5117662276953894,0.7015029087282211,0.6557769227273899,0.6640557604962923
selectk_logistic_feature_only,200,0.03,standard,chrono_last_20,0.7179255241857466,0.7674089043683459,0.796843587184131,0.8707585816356733,0.6096922426516075,0.6648599610949499,0.6846921015005366,0.6312232908649825
selectk_logistic_feature_only,120,0.1,robust,chrono_last_25,0.7211092274037653,0.7787625261384453,0.851512887162254,0.8906729051713352,0.5180888799819385,0.6480975711555308,0.6244473942173856,0.7361824279994673
selectk_logistic_feature_only,200,0.03,standard,chrono_last_25,0.7211390588780038,0.7920829957849749,0.8133063715812169,0.8365509507693176,0.652945915717922,0.6793969625132935,0.6443259554354044,0.6293642603438964
selectk_logistic_feature_only,120,0.3,standard,chrono_last_25,0.7229921173567503,0.792269231700108,0.8797188985433696,0.8915988919696277,0.5323383710840641,0.6649720675862538,0.6301017380810977,0.6699456225327309
selectk_logistic_feature_only,200,0.01,robust,chrono_last_20,0.7246892229328132,0.7622921295371894,0.7667171871873074,0.8816434657534783,0.5754919494465142,0.6839825475789655,0.6869463436771228,0.7157509373491142
selectk_logistic_feature_only,200,0.003,robust,chrono_last_30,0.7258502880364152,0.7502808543418857,0.7745856911418824,0.8684914391289401,0.6436033452359742,0.6592093583930523,0.61710869628455,0.7676726317286212
selectk_logistic_feature_only,200,0.01,robust,chrono_last_25,0.7263627573510892,0.8145506266491583,0.766292730149979,0.8573452902001465,0.6188627791331167,0.6882529440013911,0.6280808076807004,0.7111541236431329
selectk_logistic_feature_only,120,0.3,standard,chrono_last_20,0.7296327264523387,0.7748739038825055,0.8670472572552298,0.9057653284236608,0.5248889951552411,0.7294208795114158,0.656752772863034,0.648679948075284
selectk_logistic_feature_only,120,0.3,robust,chrono_last_20,0.7302498767250353,0.7697250934009165,0.8683603394261409,0.906137825528689,0.5161635056046706,0.728227841436582,0.6587705709830597,0.6643639606951877
selectk_logistic_feature_only,120,0.03,robust,chrono_last_30,0.7325960240308518,0.7638759225220859,0.8653170125189298,0.8110518104675524,0.6063384039958503,0.7026130337673039,0.6215357659506078,0.757440218993632
selectk_logistic_feature_only,120,0.3,robust,chrono_last_25,0.7354815175929368,0.7899013306347431,0.8993367811364706,0.9003821236780076,0.5236407861863622,0.6639974953338978,0.6279737296912927,0.7431383764897835
selectk_logistic_feature_only,120,0.1,standard,chrono_last_30,0.7367090523352238,0.7645666544206778,0.8936706481726762,0.8021911924164102,0.631177503006185,0.7296481015287506,0.6177150280537085,0.7179942387481582
selectk_logistic_feature_only,200,0.03,standard,chrono_last_30,0.7421532851631113,0.7527702042743095,0.8279571735870649,0.8673792993294855,0.6900195732454644,0.7280166981971214,0.625349152936207,0.7035808945721274
selectk_logistic_feature_only,120,0.1,robust,chrono_last_30,0.7549581792056642,0.7789681341219353,0.9140036511233902,0.8254764661644153,0.629479603611059,0.7408355497866114,0.6301917800271657,0.7657520696050731
selectk_logistic_feature_only,200,0.03,robust,chrono_last_20,0.755607499255345,0.8059573466616543,0.7977978874138973,0.9436249844173872,0.5866595950743217,0.7333438220600987,0.7035177687589994,0.7183510904010556
selectk_logistic_feature_only,200,0.03,robust,chrono_last_25,0.7583443551909872,0.8583708034357319,0.8137200827138518,0.8998006480194105,0.6423214771055241,0.7356680787341364,0.646316850908003,0.7122125454202527
selectk_logistic_feature_only,120,0.3,standard,chrono_last_30,0.7587855810700693,0.7791766427569816,0.9305688070066054,0.8321871203629433,0.6462203670865836,0.755995157636961,0.6302838634120265,0.7370671092283839
selectk_logistic_feature_only,200,0.1,standard,chrono_last_20,0.7635537775755904,0.834067999067051,0.8490319404545646,0.9372510953800051,0.6174329054241635,0.7185768914606179,0.7222553302741122,0.6662602809686183
selectk_logistic_feature_only,200,0.01,robust,chrono_last_30,0.7681626356733124,0.8056792731838611,0.8178105308735567,0.9322070120972719,0.6565550848514167,0.7233110626106392,0.6379677927397984,0.8036076933566434
selectk_logistic_feature_only,200,0.1,standard,chrono_last_25,0.7682653622520007,0.8645056610737712,0.8695818173105555,0.8861017022738865,0.6904290280788712,0.7293840142995477,0.6663439205775633,0.6715113921498098
selectk_logistic_feature_only,120,0.3,robust,chrono_last_30,0.7698338513889418,0.7838844311033876,0.9430171725501119,0.8468704977578563,0.6451183531329813,0.7619688869929723,0.6346713921247573,0.7733062260605259
selectk_logistic_feature_only,200,0.1,robust,chrono_last_20,0.7855336970131656,0.8647293935203555,0.8394618293377811,0.9957466081633072,0.6030337986679598,0.7668130478666443,0.7259987308488114,0.7029524706872997
selectk_logistic_feature_only,200,0.1,robust,chrono_last_25,0.7921637897850553,0.9022016040745411,0.8638275486001142,0.9322535616279313,0.6839633019628055,0.7694555297774629,0.6629685045544106,0.7304764778981215
selectk_logistic_feature_only,200,0.3,standard,chrono_last_20,0.794393865685981,0.8858171636504152,0.8935950753644526,0.982029471527838,0.6296837244464203,0.7514871239236578,0.741682674558019,0.6764618263310642
selectk_logistic_feature_only,200,0.1,standard,chrono_last_30,0.7969874972467007,0.8155512976960222,0.8927225253957946,0.9400451867502296,0.7440337056380667,0.780222264307388,0.6524401214793002,0.7538973794601047
selectk_logistic_feature_only,200,0.3,standard,chrono_last_25,0.8029961401753195,0.9169649723864044,0.9089434413969779,0.9170698760624362,0.7245887852641256,0.7714313557228084,0.677874238517802,0.7041003118766818
selectk_logistic_feature_only,200,0.03,robust,chrono_last_30,0.8038694909725496,0.8496595693724086,0.8545602152955386,0.9777132534586686,0.6860786019156953,0.7847278571532142,0.6611710401933925,0.8131758994189301
selectk_logistic_feature_only,200,0.3,robust,chrono_last_20,0.8131111189718145,0.924232279047849,0.8836698636916389,1.0348649627515298,0.6199644801760419,0.7797657942230398,0.7422191455730937,0.7070613073395076
selectk_logistic_feature_only,200,0.3,robust,chrono_last_25,0.8202938890484643,0.9454885070749748,0.8984101539061782,0.950243385097476,0.7212449341901266,0.7918328412736345,0.6723965072784464,0.7624408945184142
selectk_logistic_feature_only,200,0.1,robust,chrono_last_30,0.8381783478297588,0.8860876076673799,0.88868059297222,1.0193858759466796,0.7406565877127426,0.8183643738736637,0.6820381706631184,0.8320352259725069
selectk_logistic_feature_only,200,0.3,standard,chrono_last_30,0.8414875260752995,0.867148895298197,0.9367805435990783,1.0193059927489927,0.7883820990156412,0.809443344020417,0.6792942947786501,0.790057513066121
selectk_logistic_feature_only,200,0.3,robust,chrono_last_30,0.8672567463890107,0.9241601346489503,0.9195743412343766,1.0547698980770215,0.7904468368700162,0.8236417140232418,0.6954618647667474,0.862742435102722
