state,rank,feature,family,std_mean_diff,direction
2,129,activity_n__prev_abs_delta__subj_z,activity_steps,-0.22501397575466592,lower_in_state
2,130,amb_outside_prob_21_03__subj_z,location_context,-0.22487254203283175,lower_in_state
2,131,first_screen_hour_any__dev_weekday_mean__subj_mean,screen_phone,0.2242782452135866,higher_in_state
2,132,amb_vehicle_prob__dev_weekday_mean__subj_z,location_context,-0.2236180391886367,lower_in_state
2,133,gps_count__weekday_vs_subject_mean__subj_delta,location_context,0.22358585399893272,higher_in_state
2,134,amb_outside_prob_21_03__prev_abs_delta__subj_mean,location_context,0.22349438222306833,higher_in_state
2,135,amb_outside_prob__dev_weekday_mean__subj_z,location_context,-0.22328705909869628,lower_in_state
2,136,amb_vehicle_prob_21_03__prev_delta__subj_mean,location_context,-0.22300821552664618,lower_in_state
2,137,amb_music_prob,location_context,-0.22300381259187746,lower_in_state
2,138,amb_speech_prob_21_03__weekday_vs_subject_mean__subj_z,location_context,0.22067834117091925,higher_in_state
2,139,app_time_21_03__prev_abs_delta,screen_phone,-0.21904069318393787,lower_in_state
2,140,app_time_21_03__prev_abs_delta__routine_deviation_features_v1,screen_phone,-0.21904069318393787,lower_in_state
2,141,app_social_time__prev_delta__subj_mean,screen_phone,-0.21881330708392482,lower_in_state
2,142,amb_vehicle_prob__dev_weekday_mean__subj_mean,location_context,0.21859745473462955,higher_in_state
2,143,amb_records__prev_abs_delta__subj_delta,location_context,-0.21776281709555487,lower_in_state
2,144,amb_inside_prob__subj_delta,location_context,-0.21741047181512452,lower_in_state
2,145,activity_mean__subj_mean,activity_steps,-0.2162333066302235,lower_in_state
2,146,amb_vehicle_prob__subj_z,location_context,-0.21567449154270887,lower_in_state
2,147,app_browser_search_time__dev_roll7__subj_delta,screen_phone,0.21476250847060335,higher_in_state
2,148,amb_music_prob__weekday_vs_subject_mean__subj_mean,location_context,0.21402275208276006,higher_in_state
2,149,ble_rssi_max__dev_weekday_mean__subj_z,location_context,-0.21397025796981278,lower_in_state
2,150,dark_hours_count__prev_abs_delta__routine_deviation_features_v1,routine_axes,-0.21314503393967188,lower_in_state
2,151,amb_outside_prob_21_03__subj_delta,location_context,-0.21254910672982164,lower_in_state
2,152,app_media_time__prev_abs_delta__routine_deviation_features_v1,screen_phone,-0.21195935222227735,lower_in_state
2,153,app_media_time__prev_abs_delta,screen_phone,-0.21195935222227735,lower_in_state
2,154,amb_vehicle_prob__dev_roll7__subj_mean,location_context,-0.21190097048752227,lower_in_state
2,155,gps_lat_std__dev_roll7__subj_mean,location_context,-0.21177672881409076,lower_in_state
2,156,dyncl_dino_k10_dist9,ssl,-0.21127958678158276,lower_in_state
2,157,amb_speech_prob_21_03,location_context,-0.2111497867667089,lower_in_state
2,158,app_records__dev_roll3__subj_mean,screen_phone,-0.21090124686959744,lower_in_state
2,159,app_browser_search_time__dev_roll7__subj_z,screen_phone,0.21084800286480002,higher_in_state
2,160,app_total_time__prev_delta__subj_mean,screen_phone,-0.21035903439619358,lower_in_state
