split,target,method,logloss,std,auc,global_loss,subject_loss,delta_vs_global,delta_vs_subject
testpattern,Q2,prev1,1.5342712157872127,0.13383411767198902,0.6002944959404755,0.6859280074758299,0.7082452448120864,0.8483432083113828,0.8260259709751263
testpattern,Q2,prevnext_mean,0.9588613351863811,0.1054869312090878,0.6486915822492775,0.6859280074758299,0.7082452448120864,0.2729333277105511,0.25061609037429466
testpattern,Q2,subject_mean,0.7082452448120864,0.019463025682279624,0.5741929030929492,0.6859280074758299,0.7082452448120864,0.022317237336256457,0.0
testpattern,Q3,both_exp_tau30,0.6779208136691811,0.03350318849212813,0.5990790973200565,0.670355103835433,0.6873310357032686,0.007565709833748158,-0.009410222034087479
testpattern,Q3,both_exp_tau7,0.7669211743096649,0.06506814325204532,0.6012950855607108,0.670355103835433,0.6873310357032686,0.09656607047423194,0.0795901386063963
testpattern,Q3,both_exp_tau7_alpha5,0.6473535560235216,0.010116846515745102,0.6161403684916118,0.670355103835433,0.6873310357032686,-0.023001547811911327,-0.03997747967974696
testpattern,Q3,global,0.670355103835433,0.004842318436357063,0.5,0.670355103835433,0.6873310357032686,0.0,-0.016975931867835636
testpattern,Q3,linear_interp,1.090190055014042,0.10631084381299054,0.6293021173663508,0.670355103835433,0.6873310357032686,0.41983495117860903,0.4028590193107734
testpattern,Q3,local3_mean,0.8980969750725681,0.07649960331869224,0.5938210616850441,0.670355103835433,0.6873310357032686,0.22774187123713518,0.21076593936929955
testpattern,Q3,nearest,1.5107698814938892,0.12078900702788206,0.594894575804759,0.670355103835433,0.6873310357032686,0.8404147776584563,0.8234388457906207
testpattern,Q3,next1,1.4811054883859016,0.17796949160259795,0.5854585357214094,0.670355103835433,0.6873310357032686,0.8107503845504687,0.793774452682633
testpattern,Q3,past_exp_tau30,0.7466885667246072,0.062142990868805904,0.5765141330844662,0.670355103835433,0.6873310357032686,0.0763334628891742,0.05935753102133856
testpattern,Q3,past_exp_tau7,0.8665678738126615,0.09208753766062322,0.5903574954923118,0.670355103835433,0.6873310357032686,0.19621276997722858,0.17923683810939295
testpattern,Q3,prev1,1.507251411469839,0.14802470422846317,0.5918242008905308,0.670355103835433,0.6873310357032686,0.836896307634406,0.8199203757665704
testpattern,Q3,prevnext_mean,0.9551873797437166,0.10802502799174442,0.6287126270247443,0.670355103835433,0.6873310357032686,0.28483227590828364,0.267856344040448
testpattern,Q3,subject_mean,0.6873310357032686,0.026496078662151805,0.5722435432357208,0.670355103835433,0.6873310357032686,0.016975931867835636,0.0
testpattern,S1,both_exp_tau30,0.5990569970928039,0.043347481807787684,0.6808518059849645,0.6232761998112069,0.5917967697128362,-0.024219202718402943,0.007260227379967676
testpattern,S1,both_exp_tau7,0.6997234756844702,0.07829292760752198,0.6402604395809318,0.6232761998112069,0.5917967697128362,0.07644727587326339,0.10792670597163401
testpattern,S1,both_exp_tau7_alpha5,0.5980892350849405,0.0176354388940683,0.6537181763410788,0.6232761998112069,0.5917967697128362,-0.02518696472626636,0.006292465372104261
testpattern,S1,global,0.6232761998112069,0.010414511443044436,0.5,0.6232761998112069,0.5917967697128362,0.0,0.03147943009837062
testpattern,S1,linear_interp,1.0685066464627686,0.0959515454204295,0.611540455337728,0.6232761998112069,0.5917967697128362,0.44523044665156175,0.47670987674993237
testpattern,S1,local3_mean,0.8307566241683193,0.1003394610504702,0.6138034159041188,0.6232761998112069,0.5917967697128362,0.20748042435711245,0.23895985445548307
testpattern,S1,nearest,1.4186634677719379,0.13438013238330795,0.584545049339342,0.6232761998112069,0.5917967697128362,0.795387267960731,0.8268666980591016
testpattern,S1,next1,1.3975055251233155,0.11792716515524185,0.5640261669878647,0.6232761998112069,0.5917967697128362,0.7742293253121086,0.8057087554104793
testpattern,S1,past_exp_tau30,0.6500017011370791,0.04885692229490663,0.6644397797198681,0.6232761998112069,0.5917967697128362,0.02672550132587226,0.05820493142424288
testpattern,S1,past_exp_tau7,0.7706114449610388,0.07330034937133656,0.6407240249348876,0.6232761998112069,0.5917967697128362,0.14733524514983198,0.1788146752482026
testpattern,S1,prev1,1.4206742502510432,0.12243835398769772,0.5847481649139998,0.6232761998112069,0.5917967697128362,0.7973980504398364,0.828877480538207
testpattern,S1,prevnext_mean,0.9415818542403108,0.08969865576251689,0.6126927314188888,0.6232761998112069,0.5917967697128362,0.31830565442910397,0.3497850845274746
testpattern,S1,subject_mean,0.5917967697128362,0.03759908271318633,0.6793642742933036,0.6232761998112069,0.5917967697128362,-0.03147943009837062,0.0
testpattern,S2,both_exp_tau30,0.5765090133335053,0.04612785925087547,0.7367241840657809,0.650306987303619,0.587076566471134,-0.07379797397011367,-0.010567553137628694
testpattern,S2,both_exp_tau7,0.6508670876130768,0.06734933977941615,0.6942181975769519,0.650306987303619,0.587076566471134,0.000560100309457745,0.06379052114194272
testpattern,S2,both_exp_tau7_alpha5,0.6061564208820763,0.01421521256279508,0.6944603043452471,0.650306987303619,0.587076566471134,-0.04415056642154269,0.019079854410942287
testpattern,S2,global,0.650306987303619,0.011542585183425639,0.5,0.650306987303619,0.587076566471134,0.0,0.06323042083248498
testpattern,S2,linear_interp,1.0817837129239252,0.07985316879558241,0.6304492061922656,0.650306987303619,0.587076566471134,0.43147672562030615,0.4947071464527911
testpattern,S2,local3_mean,0.7404762561283782,0.05718247892684012,0.6687891419066752,0.650306987303619,0.587076566471134,0.09016926882475917,0.15339968965724415
testpattern,S2,nearest,1.4990944205995573,0.11067609395761503,0.5790015768447528,0.650306987303619,0.587076566471134,0.8487874332959383,0.9120178541284233
testpattern,S2,next1,1.4019109591260317,0.11661690199022513,0.5844144457212802,0.650306987303619,0.587076566471134,0.7516039718224127,0.8148343926548977
testpattern,S2,past_exp_tau30,0.651794728127743,0.059738845370538154,0.6928450651130736,0.650306987303619,0.587076566471134,0.001487740824123951,0.06471816165660893
testpattern,S2,past_exp_tau7,0.7501301623394796,0.0833532610231185,0.6702333441922987,0.650306987303619,0.587076566471134,0.09982317503586058,0.16305359586834556
testpattern,S2,prev1,1.4316921114373422,0.1009766766476433,0.5962627828784088,0.650306987303619,0.587076566471134,0.7813851241337232,0.8446155449662082
testpattern,S2,prevnext_mean,0.9310307475774708,0.07909626429276378,0.6404992324515867,0.650306987303619,0.587076566471134,0.2807237602738518,0.3439541811063368
testpattern,S2,subject_mean,0.587076566471134,0.037867292887748476,0.7241630488151013,0.650306987303619,0.587076566471134,-0.06323042083248498,0.0
testpattern,S3,both_exp_tau30,0.5752979400943976,0.05668984860496464,0.7452152531642825,0.6446066091462114,0.5596128384758027,-0.06930866905181376,0.015685101618594932
testpattern,S3,both_exp_tau7,0.6702069017701855,0.09616357559156079,0.7093856642632415,0.6446066091462114,0.5596128384758027,0.02560029262397412,0.11059406329438282
testpattern,S3,both_exp_tau7_alpha5,0.5879975674027512,0.02135466454995498,0.7212072022440451,0.6446066091462114,0.5596128384758027,-0.05660904174346015,0.028384728926948544
testpattern,S3,global,0.6446066091462114,0.0150843131890331,0.5,0.6446066091462114,0.5596128384758027,0.0,0.0849937706704087
testpattern,S3,linear_interp,1.034321156945899,0.06717912547571524,0.6480070059547743,0.6446066091462114,0.5596128384758027,0.3897145477996876,0.4747083184700963
testpattern,S3,local3_mean,0.7471592906319257,0.09726777138152122,0.6884058994774592,0.6446066091462114,0.5596128384758027,0.10255268148571428,0.18754645215612298
testpattern,S3,nearest,1.4017989131467916,0.07275253419817888,0.6024623413468526,0.6446066091462114,0.5596128384758027,0.7571923040005802,0.8421860746709889
testpattern,S3,next1,1.293317730942568,0.12771266358625458,0.6129311436791963,0.6446066091462114,0.5596128384758027,0.6487111217963567,0.7337048924667654
testpattern,S3,past_exp_tau30,0.6174806786636108,0.059726649069582735,0.7229459131073233,0.6446066091462114,0.5596128384758027,-0.02712593048260059,0.057867840187808106
testpattern,S3,past_exp_tau7,0.7403646405514027,0.07649864575105972,0.6869641242313125,0.6446066091462114,0.5596128384758027,0.09575803140519135,0.18075180207560004
testpattern,S3,prev1,1.3967650600668031,0.11571725567733991,0.5989551759938071,0.6446066091462114,0.5596128384758027,0.7521584509205917,0.8371522215910004
testpattern,S3,prevnext_mean,0.8973384942966884,0.10769971943390717,0.6566951178271522,0.6446066091462114,0.5596128384758027,0.25273188515047706,0.33772565582088576
testpattern,S3,subject_mean,0.5596128384758027,0.04460375935571354,0.7589594576840701,0.6446066091462114,0.5596128384758027,-0.0849937706704087,0.0
testpattern,S4,both_exp_tau30,0.6571032306653083,0.028892014943820862,0.663519732056909,0.6890537325126664,0.6522897215962459,-0.03195050184735815,0.004813509069062416
testpattern,S4,both_exp_tau7,0.7869697212573358,0.0856129680691303,0.6408990301929596,0.6890537325126664,0.6522897215962459,0.09791598874466934,0.1346799996610899
testpattern,S4,both_exp_tau7_alpha5,0.6575708720630812,0.008408762573349693,0.6479782309719225,0.6890537325126664,0.6522897215962459,-0.03148286044958526,0.005281150466835305
testpattern,S4,global,0.6890537325126664,0.003436877699155473,0.5,0.6890537325126664,0.6522897215962459,0.0,0.036764010916420564
testpattern,S4,linear_interp,1.2328007473165783,0.0844816074176436,0.6004026110316312,0.6890537325126664,0.6522897215962459,0.5437470148039119,0.5805110257203324
testpattern,S4,local3_mean,0.9154481329739075,0.06761644930827679,0.6230424063518024,0.6890537325126664,0.6522897215962459,0.22639440046124104,0.2631584113776616
testpattern,S4,nearest,1.6599563262547967,0.11935941049412585,0.5734484841960475,0.6890537325126664,0.6522897215962459,0.9709025937421303,1.0076666046585507
testpattern,S4,next1,1.6258989670859352,0.1206713357261115,0.5622142841482202,0.6890537325126664,0.6522897215962459,0.9368452345732687,0.9736092454896893
testpattern,S4,past_exp_tau30,0.7115996501251408,0.033917721672920245,0.6432554070753677,0.6890537325126664,0.6522897215962459,0.022545917612474375,0.05930992852889494
testpattern,S4,past_exp_tau7,0.8653466781435285,0.09619774763731807,0.622972175803505,0.6890537325126664,0.6522897215962459,0.17629294563086206,0.21305695654728263
testpattern,S4,prev1,1.6243927750958707,0.11473606677733728,0.5810215537329038,0.6890537325126664,0.6522897215962459,0.9353390425832042,0.9721030534996248
testpattern,S4,prevnext_mean,1.0947478891442144,0.07824875734952452,0.6033814702386827,0.6890537325126664,0.6522897215962459,0.40569415663154795,0.4424581675479685
testpattern,S4,subject_mean,0.6522897215962459,0.022465114045379472,0.6536761054518513,0.6890537325126664,0.6522897215962459,-0.036764010916420564,0.0
