source,source_short,target,mode,mask,gamma,old_bce,refit_bce,robust,delta_robust_vs_v83,drift,max_drift,dmean
posterior_old_values,posterior_old_values,S1,rank_logit,inside_future,0.08,0.5976567579619984,0.5993870997321404,0.5993870997321404,-0.00037748376758750535,0.0011689690342719017,0.034344939901188254,0.0008936756282321712
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p001_logit_w0p01.csv,submission_base_toward_text_base_c0p001_logit_w0p01,Q1,rank_logit,all,0.12,0.5977257598697784,0.5993871892354031,0.5993871892354031,-0.00037739426432481515,0.0033729282223967116,0.05093762033679561,-0.0006425624275407937
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_prob_w0p005.csv,submission_base_toward_env_base_c3e05_prob_w0p005,S1,rank_logit,small_gap5,0.16,0.5978467964779947,0.5993874801228777,0.5993874801228777,-0.00037710337685026296,0.002497388367324589,0.06889561918485132,0.0034159131488432637
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p003_logit_w0p01.csv,submission_base_toward_text_base_c0p003_logit_w0p01,Q1,rank_logit,all,0.12,0.5977245458218944,0.5993875975728306,0.5993875975728306,-0.0003769859268973885,0.0033745507467812116,0.05093762033679561,-0.0006452573695878705
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p001_prob_w0p005.csv,submission_base_away_text_base_c0p001_prob_w0p005,Q1,rank_logit,all,0.16,0.5978151046852631,0.5993876096907924,0.5993876096907924,-0.00037697380893553234,0.004488938422767014,0.06813741075906199,-0.0009726402513383636
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p001_logit_w0p01.csv,submission_base_away_text_base_c0p001_logit_w0p01,S1,rank_logit,small_gap5,0.16,0.5978551133666417,0.5993876700153637,0.5993876700153637,-0.00037691348436419414,0.002489943183126302,0.06889561918485132,0.003017822011040172
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p001_prob_w0p02.csv,submission_base_away_text_base_c0p001_prob_w0p02,S1,rank_logit,small_gap5,0.16,0.5978615895228754,0.5993878871069205,0.5993878871069205,-0.0003766963928074629,0.0024779377257602825,0.06889561918485132,0.0027164015505141137
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_env_base_c3e05_prob_w0p02.csv,submission_base_away_env_base_c3e05_prob_w0p02,S1,rank_logit,all,0.12,0.5978403385248564,0.599387968451095,0.599387968451095,-0.0003766150486329556,0.0028410466029400528,0.0516873213333463,0.0009324166902145992
outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_l02.csv,submission_v84_shape_q010_s005_plus_v18_l02,S4,rank_logit,small_gap5,0.12,0.5977194387914075,0.5993879979841478,0.5993879979841478,-0.0003765855155801745,0.0020059125761212634,0.04999083319523295,0.002446696510865043
outputs/v84_public_pivot/submission_v84_shape_half_v83_plus_v18_l02.csv,submission_v84_shape_half_v83_plus_v18_l02,S4,rank_logit,small_gap5,0.12,0.5977194387914075,0.5993879979841478,0.5993879979841478,-0.0003765855155801745,0.0020059125761212634,0.04999083319523295,0.002446696510865043
outputs/hybrid_posterior_text_public_candidates/submission_base_toward_text_base_c0p003_logit_w0p03.csv,submission_base_toward_text_base_c0p003_logit_w0p03,Q1,rank_logit,all,0.16,0.5978221947338166,0.5993881120610113,0.5993881120610113,-0.00037647143871666344,0.004499557861125876,0.06813741075906199,-0.0008232179160937436
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p001_logit_w0p01.csv,submission_base_toward_text_base_c0p001_logit_w0p01,S1,rank_logit,small_gap5,0.16,0.5978456628686558,0.5993881717697698,0.5993881717697698,-0.0003764117299581704,0.0024970273646468966,0.06889561918485132,0.0034112898007077064
outputs/v84_public_pivot/submission_v84_shape_q0075_s010_plus_v18_l06.csv,submission_v84_shape_q0075_s010_plus_v18_l06,S3,rank_logit,all,0.12,0.597363242072754,0.5993882647691026,0.5993882647691026,-0.0003763187306253801,0.002784144397306783,0.051470606194950586,-0.0013670129512798335
outputs/v84_public_pivot/submission_v84_shape_q005_s010_plus_v18_l06.csv,submission_v84_shape_q005_s010_plus_v18_l06,S3,rank_logit,all,0.12,0.597363242072754,0.5993882647691026,0.5993882647691026,-0.0003763187306253801,0.002784144397306783,0.051470606194950586,-0.0013670129512798335
outputs/v84_public_pivot/submission_v84_shape_q0075_s010_plus_v18_l04.csv,submission_v84_shape_q0075_s010_plus_v18_l04,S3,rank_logit,all,0.12,0.597363242072754,0.5993882647691026,0.5993882647691026,-0.0003763187306253801,0.002784144397306783,0.051470606194950586,-0.0013670129512798335
outputs/v84_public_pivot/submission_v84_shape_q005_s010_plus_v18_l04.csv,submission_v84_shape_q005_s010_plus_v18_l04,S3,rank_logit,all,0.12,0.597363242072754,0.5993882647691026,0.5993882647691026,-0.0003763187306253801,0.002784144397306783,0.051470606194950586,-0.0013670129512798335
outputs/v84_public_pivot/submission_v84_shape_q0075_s010_plus_v18_l02.csv,submission_v84_shape_q0075_s010_plus_v18_l02,S3,rank_logit,all,0.12,0.597363242072754,0.5993882647691026,0.5993882647691026,-0.0003763187306253801,0.002784144397306783,0.051470606194950586,-0.0013670129512798335
outputs/v84_public_pivot/submission_v84_shape_q005_s010_plus_v18_l02.csv,submission_v84_shape_q005_s010_plus_v18_l02,S3,rank_logit,all,0.12,0.597363242072754,0.5993882647691026,0.5993882647691026,-0.0003763187306253801,0.002784144397306783,0.051470606194950586,-0.0013670129512798335
outputs/hybrid_posterior_text_public_candidates/submission_base_toward_text_base_c0p001_prob_w0p05.csv,submission_base_toward_text_base_c0p001_prob_w0p05,S1,rank_logit,all,0.12,0.597802274220322,0.5993882901806967,0.5993882901806967,-0.0003762933190312179,0.002816412197427578,0.0516873213333463,0.0036544208480339124
outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_p04.csv,submission_v84_shape_q010_s005_plus_v18_p04,S3,rank_logit,small_gap5,0.16,0.5979133540221467,0.599388311032757,0.599388311032757,-0.0003762724669709172,0.0024547112129769707,0.06820498881937609,0.00627610520116717
outputs/v84_public_pivot/submission_v84_shape_half_v83_plus_v18_p04.csv,submission_v84_shape_half_v83_plus_v18_p04,S3,rank_logit,small_gap5,0.16,0.5979133540221467,0.599388311032757,0.599388311032757,-0.0003762724669709172,0.0024547112129769707,0.06820498881937609,0.00627610520116717
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p001_prob_w0p01.csv,submission_base_away_text_base_c0p001_prob_w0p01,S1,rank_logit,small_gap5,0.16,0.5978563101865273,0.5993884480371094,0.5993884480371094,-0.00037613546261849873,0.0024879513990322968,0.06889561918485132,0.0029589164694510117
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p003_prob_w0p03.csv,submission_base_away_text_base_c0p003_prob_w0p03,S1,rank_logit,all,0.16,0.5979360253577135,0.5993885098568852,0.5993885098568852,-0.0003760736428427558,0.0037937349027284063,0.06889561918485132,0.0016755333343385637
outputs/v84_public_pivot/submission_v84_shape_half_v83_plus_v18_l04.csv,submission_v84_shape_half_v83_plus_v18_l04,Q2,rank_logit,small_gap5,0.16,0.597820758612725,0.5993885784461636,0.5993885784461636,-0.00037600505356438774,0.0029230469981224075,0.06587239654451488,0.0017348555264914411
outputs/v84_public_pivot/submission_v84_shape_q0075_s010_plus_v18_l04.csv,submission_v84_shape_q0075_s010_plus_v18_l04,Q2,rank_logit,small_gap5,0.16,0.597820758612725,0.5993885784461636,0.5993885784461636,-0.00037600505356438774,0.0029230469981224075,0.06587239654451488,0.0017348555264914411
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_env_base_c3e05_prob_w0p005.csv,submission_base_away_env_base_c3e05_prob_w0p005,Q1,rank_logit,all,0.16,0.5978149309390784,0.5993885963237416,0.5993885963237416,-0.00037598717598630316,0.0044894293253277835,0.06813741075906199,-0.000986179376314622
posterior_old_refit_avg,posterior_old_refit_avg,S4,logit_blend,small_gap5,0.16,0.5975852927392288,0.5993886913968531,0.5993886913968531,-0.00037589210287480856,0.0007750681434815542,0.03351864215747946,-0.00042164537757016785
outputs/public_lb_pseudolabel_calibration/submission_08_v76_posterior_blend_w05.csv,submission_08_v76_posterior_blend_w05,S4,rank_logit,all,0.12,0.5979062502824217,0.5993887698574933,0.5993887698574933,-0.00037581364223460145,0.003205485403156783,0.05040355453531281,0.0010201173173703948
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p001_prob_w0p02.csv,submission_base_away_text_base_c0p001_prob_w0p02,S1,rank_logit,all,0.12,0.5978340373268753,0.5993888117395111,0.5993888117395111,-0.00037577176021685865,0.0028441180837777986,0.0516873213333463,0.0013294490373343404
outputs/hybrid_posterior_text_public_candidates/submission_base_toward_text_base_c0p001_logit_w0p05.csv,submission_base_toward_text_base_c0p001_logit_w0p05,S1,rank_logit,all,0.12,0.5978072927838067,0.5993888588192713,0.5993888588192713,-0.0003757246804566572,0.002830681762696802,0.0516873213333463,0.0033811736111064583
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_logit_w0p03.csv,submission_base_toward_env_base_c3e05_logit_w0p03,Q2,rank_logit,all,0.12,0.5978665466865228,0.5993890383439943,0.5993890383439943,-0.00037554515573368086,0.003318618839628004,0.0517024428663842,0.0003606940163276562
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p003_prob_w0p02.csv,submission_base_toward_text_base_c0p003_prob_w0p02,Q2,rank_logit,all,0.16,0.5980050527056051,0.5993890405048028,0.5993890405048028,-0.00037554299492514875,0.004417153552545064,0.06884403926522736,0.0002171061763668325
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p001_prob_w0p02.csv,submission_base_toward_text_base_c0p001_prob_w0p02,S1,rank_logit,small_gap5,0.16,0.5978388097649602,0.5993890869321624,0.5993890869321624,-0.0003754965675655253,0.0024993489379517594,0.06889561918485132,0.0037307633995574685
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p003_logit_w0p01.csv,submission_base_away_text_base_c0p003_logit_w0p01,S1,rank_logit,all,0.12,0.5978246961687442,0.5993891732594966,0.5993891732594966,-0.0003754102402313553,0.0028451407357155643,0.0516873213333463,0.0019048635248503087
posterior_old_refit_avg,posterior_old_refit_avg,Q3,logit_blend,small_gap5,0.05,0.5976250782455318,0.5993892385974626,0.5993892385974626,-0.0003753449022653177,0.0004486305553569404,0.021717607104527636,0.0008630096373952734
outputs/public_lb_pseudolabel_calibration/submission_06_v77_posterior_blend_w15.csv,submission_06_v77_posterior_blend_w15,Q1,rank_logit,inside_future,0.12,0.5976445150655612,0.5993893464600706,0.5993893464600706,-0.0003752370396573612,0.0021128483598674757,0.050191741731390516,-0.0008543544649114443
outputs/v83_anchor_candidates/submission_C_v76_plus_v18_w100.csv,submission_C_v76_plus_v18_w100,S3,rank_logit,inside_future,0.16,0.5978666038623107,0.5993894937536087,0.5993894937536087,-0.0003750897461192171,0.002363600369950059,0.06875893849580361,0.004821750084833543
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p001_logit_w0p05.csv,submission_base_toward_text_base_c0p001_logit_w0p05,S1,rank_logit,small_gap5,0.16,0.5978291236868403,0.5993896233128153,0.5993896233128153,-0.0003749601869126318,0.002497231290656748,0.06889561918485132,0.0041828207456486854
outputs/v83_anchor_candidates/submission_C_v76_plus_v18_w100.csv,submission_C_v76_plus_v18_w100,Q2,rank_logit,small_gap5,0.12,0.5977122862802353,0.5993897931738883,0.5993897931738883,-0.0003747903258396468,0.0021731969150778946,0.04920077396411138,0.0015134320636440712
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p003_prob_w0p005.csv,submission_base_away_text_base_c0p003_prob_w0p005,S1,rank_logit,small_gap5,0.16,0.5978534848472019,0.5993900583918118,0.5993900583918118,-0.0003745251079161349,0.0024901169033131505,0.06889561918485132,0.0031729938271453095
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p003_prob_w0p01.csv,submission_base_away_text_base_c0p003_prob_w0p01,S1,rank_logit,all,0.12,0.5978258105195834,0.5993900596650172,0.5993900596650172,-0.00037452383471070494,0.0028456309218732405,0.0516873213333463,0.0018589755056073187
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_env_base_c3e05_prob_w0p03.csv,submission_base_away_env_base_c3e05_prob_w0p03,Q3,rank_logit,inside_future,0.12,0.5977807555153408,0.5993901558001753,0.5993901558001753,-0.00037442769955264854,0.001848198330778537,0.04767613146525851,4.724317555482305e-05
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p003_logit_w0p005.csv,submission_base_away_text_base_c0p003_logit_w0p005,S1,rank_logit,small_gap5,0.16,0.5978528943066974,0.5993902486063599,0.5993902486063599,-0.0003743348933680224,0.0024909629019809957,0.06889561918485132,0.0031870484608196303
outputs/v84_public_pivot/submission_v84_shape_half_v83_plus_v18_p04.csv,submission_v84_shape_half_v83_plus_v18_p04,Q2,rank_logit,all,0.08,0.5977250142706562,0.5993903377950651,0.5993903377950651,-0.00037424570466282336,0.002196010446010121,0.032663634758458904,0.0010769734234138406
outputs/v84_public_pivot/submission_v84_shape_q0075_s010_plus_v18_p04.csv,submission_v84_shape_q0075_s010_plus_v18_p04,Q2,rank_logit,all,0.08,0.5977250142706562,0.5993903377950651,0.5993903377950651,-0.00037424570466282336,0.002196010446010121,0.032663634758458904,0.0010769734234138406
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p001_logit_w0p02.csv,submission_base_away_text_base_c0p001_logit_w0p02,S1,rank_logit,all,0.12,0.5978317920204315,0.5993903555817718,0.5993903555817718,-0.0003742279179561603,0.0028456631773482615,0.0516873213333463,0.0015006378051080072
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_prob_w0p01.csv,submission_base_toward_env_base_c3e05_prob_w0p01,S1,rank_logit,small_gap5,0.16,0.5978439814776573,0.5993903931279396,0.5993903931279396,-0.0003741903717883188,0.002500406137611498,0.06889561918485132,0.0036699447454201506
outputs/hybrid_posterior_text_public_candidates/submission_base_toward_text_base_c0p001_prob_w0p05.csv,submission_base_toward_text_base_c0p001_prob_w0p05,Q2,rank_logit,all,0.16,0.5979872730043545,0.5993904074891653,0.5993904074891653,-0.0003741760105626657,0.004432933224513723,0.06884403926522736,0.0006975422290347311
outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_l04.csv,submission_v84_shape_q010_s005_plus_v18_l04,Q1,rank_logit,small_gap5,0.16,0.5977330342268012,0.5993904755351165,0.5993904755351165,-0.0003741079646114587,0.002939421292488276,0.06493352325762414,0.002967127356770738
outputs/v84_public_pivot/submission_v84_shape_two_thirds_v83_plus_v18_l04.csv,submission_v84_shape_two_thirds_v83_plus_v18_l04,Q1,rank_logit,small_gap5,0.16,0.5977330342268012,0.5993904755351165,0.5993904755351165,-0.0003741079646114587,0.002939421292488276,0.06493352325762414,0.002967127356770738
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p001_logit_w0p03.csv,submission_base_toward_text_base_c0p001_logit_w0p03,Q2,rank_logit,all,0.12,0.5978674053916436,0.599390627631197,0.599390627631197,-0.00037395586853095075,0.0033179961202488726,0.0517024428663842,0.0003033396636719088
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_env_base_c3e05_prob_w0p01.csv,submission_base_away_env_base_c3e05_prob_w0p01,Q3,rank_logit,inside_future,0.16,0.5978300890051768,0.5993908654421598,0.5993908654421598,-0.0003737180575681398,0.0024682916106415543,0.06376397839676973,0.00012180433003428082
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_prob_w0p005.csv,submission_base_toward_env_base_c3e05_prob_w0p005,Q1,rank_logit,all,0.12,0.5977281732694781,0.5993909213530081,0.5993909213530081,-0.0003736621467198553,0.003372798775503921,0.05093762033679561,-0.0006412136683920933
posterior_old_refit_avg,posterior_old_refit_avg,S3,rank_logit,inside_future,0.12,0.5977132020484909,0.5993911117240325,0.5993911117240325,-0.0003734717756954664,0.001386945795268237,0.04793128568186217,-0.0015169468411533327
outputs/public_feedback_bold_candidates/submission_06_v76_to_v77_extrap_1p10_etri10.csv,submission_06_v76_to_v77_extrap_1p10_etri10,S1,rank_logit,inside_future,0.16,0.597785925787773,0.5993911546049029,0.5993911546049029,-0.00037342889482505637,0.0023426891734911024,0.06889561918485132,0.005413084668550727
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p001_logit_w0p005.csv,submission_base_toward_text_base_c0p001_logit_w0p005,Q1,rank_logit,all,0.12,0.5977282540657106,0.5993911725410314,0.5993911725410314,-0.000373410958696585,0.0033730569760674328,0.05093762033679561,-0.0006687393788545881
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p001_prob_w0p005.csv,submission_base_toward_text_base_c0p001_prob_w0p005,Q1,rank_logit,all,0.12,0.5977283332776029,0.5993911735504059,0.5993911735504059,-0.0003734099493220011,0.0033745429022500216,0.05093762033679561,-0.0006530954088418417
outputs/v84_public_pivot/submission_v84_shape_half_v83_plus_v18_p04.csv,submission_v84_shape_half_v83_plus_v18_p04,Q1,rank_logit,all,0.08,0.5976969671197647,0.5993912804758765,0.5993912804758765,-0.00037330302385141234,0.0022026942538344125,0.03299976018193074,0.00024411809545765717
outputs/v84_public_pivot/submission_v84_shape_q0075_s010_plus_v18_p04.csv,submission_v84_shape_q0075_s010_plus_v18_p04,Q1,rank_logit,all,0.08,0.5976969671197647,0.5993912804758765,0.5993912804758765,-0.00037330302385141234,0.0022026942538344125,0.03299976018193074,0.00024411809545765717
outputs/public_lb_pseudolabel_calibration/submission_06_v77_posterior_blend_w15.csv,submission_06_v77_posterior_blend_w15,Q3,rank_logit,small_gap5,0.16,0.5977432662006759,0.5993914163349466,0.5993914163349466,-0.0003731671647813073,0.002611402432265117,0.06487068828677245,-0.0008092439881542957
posterior_old_refit_avg,posterior_old_refit_avg,S2,logit_blend,all,0.08,0.597648053534077,0.5993916350162656,0.5993916350162656,-0.0003729484834623653,0.0006266847001226508,0.020642159192866216,0.002091050578445941
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p003_prob_w0p02.csv,submission_base_away_text_base_c0p003_prob_w0p02,Q3,rank_logit,inside_future,0.16,0.5978330107642426,0.5993916518380723,0.5993916518380723,-0.00037293166165563996,0.002455264974047049,0.06376397839676973,6.462552066366367e-05
posterior_old_values,posterior_old_values,S4,logit_blend,all,0.16,0.5975133516033644,0.5993919381387638,0.5993919381387638,-0.00037264536096415224,0.0009683694538230447,0.03152970010114464,4.7897545314423695e-05
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p003_logit_w0p005.csv,submission_base_toward_text_base_c0p003_logit_w0p005,Q1,rank_logit,all,0.12,0.5977277227090069,0.5993920348866133,0.5993920348866133,-0.0003725486131146427,0.0033726140363365526,0.05093762033679561,-0.0006693183656238944
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p003_prob_w0p005.csv,submission_base_toward_text_base_c0p003_prob_w0p005,Q1,rank_logit,all,0.12,0.5977275863331618,0.5993920471001847,0.5993920471001847,-0.00037253639954326623,0.0033731036344825196,0.05093762033679561,-0.0006625880455121136
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p001_logit_w0p02.csv,submission_base_away_text_base_c0p001_logit_w0p02,S1,rank_logit,small_gap5,0.16,0.5978603089584826,0.5993922213106874,0.5993922213106874,-0.00037236218904057594,0.0024826341700197466,0.06889561918485132,0.002833823325532836
outputs/public_feedback_bold_candidates/submission_06_v76_to_v77_extrap_1p10_etri10.csv,submission_06_v76_to_v77_extrap_1p10_etri10,Q2,rank_logit,all,0.12,0.5978648381176789,0.5993922898636148,0.5993922898636148,-0.00037229363611313016,0.0033261580498981686,0.0517024428663842,0.0006665296557261113
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_logit_w0p005.csv,submission_base_toward_env_base_c3e05_logit_w0p005,Q1,rank_logit,all,0.12,0.5977293049157841,0.5993923024567542,0.5993923024567542,-0.00037228104297371,0.0033727228480292634,0.05093762033679561,-0.0006659312243795235
outputs/hybrid_posterior_text_public_candidates/submission_base_toward_text_base_c0p001_logit_w0p03.csv,submission_base_toward_text_base_c0p001_logit_w0p03,S1,rank_logit,all,0.12,0.5978182353232832,0.5993923052763507,0.5993923052763507,-0.0003722782233772648,0.002836131316178513,0.0516873213333463,0.0028648328248490618
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p001_prob_w0p03.csv,submission_base_toward_text_base_c0p001_prob_w0p03,S1,rank_logit,small_gap5,0.16,0.5978338832302478,0.5993924779815851,0.5993924779815851,-0.0003721055181428179,0.0024982892223744378,0.06889561918485132,0.003965233320903927
outputs/hybrid_posterior_text_public_candidates/submission_base_toward_text_base_c0p003_logit_w0p03.csv,submission_base_toward_text_base_c0p003_logit_w0p03,S1,rank_logit,small_gap5,0.16,0.5978502599604915,0.5993924789677102,0.5993924789677102,-0.0003721045320177474,0.002491007522730659,0.06889561918485132,0.003442769005547297
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_logit_w0p01.csv,submission_base_toward_env_base_c3e05_logit_w0p01,S1,rank_logit,small_gap5,0.16,0.5978453757460351,0.5993925197349599,0.5993925197349599,-0.00037206376476806025,0.0024998228794340005,0.06889561918485132,0.003576521990499182
posterior_refit_values,posterior_refit_values,S2,rank_logit,public_top30,0.12,0.5977792959344284,0.5993926431215267,0.5993926431215267,-0.0003719403782012076,0.0007809260390886593,0.048746471005060354,0.0016107378069927236
posterior_refit_values,posterior_refit_values,S2,rank_logit,pressure_top30,0.12,0.5977792959344284,0.5993926431215267,0.5993926431215267,-0.0003719403782012076,0.0007809260390886593,0.048746471005060354,0.0016107378069927236
outputs/public_feedback_bold_candidates/submission_04_v77_etri_blend_80_20.csv,submission_04_v77_etri_blend_80_20,Q1,rank_logit,small_gap5,0.16,0.5976780106671881,0.5993928211846674,0.5993928211846674,-0.0003717623150605309,0.002874734598629941,0.06822072374384258,0.0014889590527097374
outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_l06.csv,submission_v84_shape_q010_s005_plus_v18_l06,Q1,rank_logit,small_gap5,0.12,0.5976447494895281,0.5993928228395614,0.5993928228395614,-0.0003717606601665313,0.002176337285922622,0.049606513533944185,0.0020535498271581076
outputs/v84_public_pivot/submission_v84_shape_two_thirds_v83_plus_v18_l06.csv,submission_v84_shape_two_thirds_v83_plus_v18_l06,Q1,rank_logit,small_gap5,0.12,0.5976447494895281,0.5993928228395614,0.5993928228395614,-0.0003717606601665313,0.002176337285922622,0.049606513533944185,0.0020535498271581076
posterior_refit_values,posterior_refit_values,Q3,rank_logit,small_gap5,0.03,0.5976824565533485,0.5993930023496743,0.5993930023496743,-0.0003715811500536459,0.0004883977899262681,0.011589478609489001,-0.000546084536570457
posterior_refit_values,posterior_refit_values,S3,logit_blend,small_gap5,0.16,0.5976382887806349,0.5993930640134411,0.5993930640134411,-0.00037151948628688647,0.000860532764395229,0.03859756841117723,0.0027900633090044424
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_env_base_c3e05_prob_w0p03.csv,submission_base_away_env_base_c3e05_prob_w0p03,S1,rank_logit,small_gap5,0.16,0.5978781667715756,0.5993931266121425,0.5993931266121425,-0.0003714568875854418,0.0024487804650849005,0.06889561918485132,0.0017491514012663023
outputs/v83_anchor_candidates/submission_C_v76_plus_v18_w100.csv,submission_C_v76_plus_v18_w100,S3,rank_logit,small_gap5,0.12,0.5977914083532759,0.5993933558435435,0.5993933558435435,-0.0003712276561844696,0.0018337204697140674,0.051510129012610706,0.004428347213135453
posterior_refit_values,posterior_refit_values,S4,logit_blend,all,0.08,0.597630976044947,0.5993933895318884,0.5993933895318884,-0.00037119396783957814,0.0007399636844994295,0.020572207943348797,-0.0010503036724953674
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p003_logit_w0p02.csv,submission_base_away_text_base_c0p003_logit_w0p02,Q3,rank_logit,inside_future,0.16,0.5978322986643603,0.5993937883721665,0.5993937883721665,-0.00037079512756144073,0.0024569950325704307,0.06376397839676973,9.025783714933233e-05
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_env_base_c3e05_logit_w0p03.csv,submission_base_away_env_base_c3e05_logit_w0p03,S1,rank_logit,all,0.12,0.5978446679735625,0.5993938435160362,0.5993938435160362,-0.000370739983691748,0.002836707337210673,0.0516873213333463,0.0008167079111428555
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p003_logit_w0p01.csv,submission_base_away_text_base_c0p003_logit_w0p01,Q1,rank_logit,all,0.16,0.5978200237882,0.5993939602738155,0.5993939602738155,-0.00037062322591241426,0.004490421931616089,0.06813741075906199,-0.0009775294215456087
outputs/public_feedback_bold_candidates/submission_03_v77_etri_blend_90_10.csv,submission_03_v77_etri_blend_90_10,S1,rank_logit,all,0.08,0.5977414725868934,0.5993939871594149,0.5993939871594149,-0.0003705963403130008,0.0018777521670479138,0.03444129732261325,0.0019757337638232064
outputs/public_feedback_bold_candidates/submission_03_v77_etri_blend_90_10.csv,submission_03_v77_etri_blend_90_10,Q1,rank_logit,inside_future,0.16,0.5977104221590904,0.5993940088833728,0.5993940088833728,-0.000370574616355146,0.0027670387029937286,0.06775747087338713,-0.0006736833805995879
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p001_prob_w0p03.csv,submission_base_away_text_base_c0p001_prob_w0p03,S1,rank_logit,small_gap5,0.16,0.5978694517606828,0.5993940630487035,0.5993940630487035,-0.00037052045102448083,0.0024742644239850757,0.06889561918485132,0.002426511406305787
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_env_base_c3e05_logit_w0p01.csv,submission_base_away_env_base_c3e05_logit_w0p01,Q1,rank_logit,all,0.16,0.597817516569585,0.5993941212602609,0.5993941212602609,-0.0003704622394670176,0.0044910279875835365,0.06813741075906199,-0.0009986950415978857
outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_p04.csv,submission_v84_shape_q010_s005_plus_v18_p04,S4,rank_logit,small_gap5,0.08,0.5976205567875965,0.599394197367871,0.599394197367871,-0.0003703861318569146,0.001373780638104766,0.03364892136926573,0.0016666724650068465
outputs/v84_public_pivot/submission_v84_shape_half_v83_plus_v18_p04.csv,submission_v84_shape_half_v83_plus_v18_p04,S4,rank_logit,small_gap5,0.08,0.5976205567875965,0.599394197367871,0.599394197367871,-0.0003703861318569146,0.001373780638104766,0.03364892136926573,0.0016666724650068465
cl/outputs/submission_goal_breakthrough_combo_twofactor_bcg_lag_g030_prob.csv,submission_goal_breakthrough_combo_twofactor_bcg_lag_g030_prob,Q3,rank_logit,all,0.05,0.5977146358688837,0.5993942486389383,0.5993942486389383,-0.00037033486078963396,0.0013156392094108619,0.020202560882499554,-0.0003500151405018137
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_env_base_c3e05_logit_w0p01.csv,submission_base_away_env_base_c3e05_logit_w0p01,Q3,rank_logit,inside_future,0.16,0.5978306460402187,0.5993943056678342,0.5993943056678342,-0.000370277831893695,0.002468464302403707,0.06376397839676973,0.00012710671806859253
outputs/hybrid_posterior_text_public_candidates/submission_base_toward_text_base_c0p003_prob_w0p03.csv,submission_base_toward_text_base_c0p003_prob_w0p03,S1,rank_logit,small_gap5,0.16,0.5978484284515073,0.5993943869095691,0.5993943869095691,-0.0003701965901588,0.0024876481258160337,0.06889561918485132,0.003515458393913984
