feature_family,feature_file,fold_family,fold,target,n_valid,n_features_used,anchor_logloss,best_logloss,delta_vs_anchor,best_mode,best_weight,best_temp,mean_abs_move,selected_features
goal4_sleep_boundary_rest_features_v1,goal4_sleep_boundary_rest_features_v1.parquet,mirror_v1,mirror_v1_seed2,Q3,197,81,0.7058654970353704,0.7022745770885719,-0.0035909199467984987,logit,0.05,1.16,0.013816365139128855,g4_rest_activity_interrupt_h|g4_crossnight_screen_on_h__prev_abs_delta|g4_rest_block_len_h|g4_rest_block_end_rel_h__subj_z|g4_crossnight_dark_h|g4_crossnight_screen_on_h__prev_delta|g4_rest_block_start_rel_h__subj_z|g4_rest_block_end_rel_h|g4_rest_high_run_start_rel_h__prev_delta|g4_rest_block_score_min|g4_rest_screen_interrupt_h__prev_abs_delta|g4_rest_screen_interrupt_h|g4_crossnight_screen_on_h|g4_rest_high_run_start_rel_h__subj_z|g4_rest_block_start_rel_h__prev_delta|g4_crossnight_active_h|g4_rest_activity_interrupt_h__subj_z|g4_rest_block_end_rel_h__prev_delta|g4_crossnight_active_h__subj_z|g4_rest_block_len_h__prev_abs_delta
goal4_sleep_boundary_rest_features_v1,goal4_sleep_boundary_rest_features_v1.parquet,mirror_v1,mirror_v1_seed2,S1,197,81,0.581111110431608,0.5598163889873714,-0.02129472144423661,logit,0.35,1.0,0.07535438635356323,g4_rest_high_run_len_h|g4_rest_block_len_h|g4_rest_activity_interrupt_h|g4_rest_high_run_start_rel_h__subj_z|g4_rest_high_run_start_rel_h|g4_rest_high_run_len_h__subj_z|g4_rest_event_long_confident__subj_z|g4_crossnight_observed_h|g4_pre_rest_screen_sum|g4_rest_block_start_rel_h__prev_abs_delta|g4_rest_block_len_h__subj_z|g4_crossnight_dark_h__prev_abs_delta|g4_rest_high_run_len_h__prev_abs_delta|g4_pre_rest_screen_sum__prev_delta|g4_post_rest_active_h__prev_abs_delta|g4_rest_activity_interrupt_h__subj_z|g4_crossnight_screen_on_h__subj_z|g4_rest_high_run_start_rel_h__prev_abs_delta|g4_rest_high_run_len_h__prev_delta|g4_post_rest_active_h
goal4_sleep_boundary_rest_features_v1,goal4_sleep_boundary_rest_features_v1.parquet,mirror_v1,mirror_v1_seed2,S2,197,81,0.6211025974811887,0.6121020932973233,-0.009000504183865332,logit,0.2,1.16,0.03379264385179889,g4_rest_high_run_start_rel_h__prev_abs_delta|g4_rest_high_run_end_rel_h__prev_abs_delta|g4_rest_block_len_h__prev_delta|g4_rest_block_len_h|g4_pre_rest_screen_sum|g4_crossnight_dark_h__prev_abs_delta|g4_rest_fragmentation__subj_z|g4_crossnight_screen_on_h__prev_abs_delta|g4_rest_fragmentation__prev_delta|g4_rest_high_run_end_rel_h|g4_post_rest_screen_sum|g4_post_rest_active_h__prev_abs_delta|g4_rest_block_len_h__subj_z|g4_pre_rest_screen_sum__prev_abs_delta|g4_post_rest_screen_sum__prev_abs_delta|g4_rest_block_end_rel_h|g4_rest_high_run_len_h__prev_delta|g4_crossnight_observed_h|g4_rest_activity_interrupt_h__prev_delta|g4_rest_activity_interrupt_h
goal4_sleep_boundary_rest_features_v1,goal4_sleep_boundary_rest_features_v1.parquet,mirror_v1,mirror_v1_seed2,S3,197,81,0.5956744638051317,0.592237024477571,-0.0034374393275606874,logit,0.1,1.16,0.017503300725670835,g4_rest_block_end_rel_h__prev_abs_delta|g4_crossnight_observed_h__prev_abs_delta|g4_rest_event_fragmented__prev_delta|g4_crossnight_active_h__prev_abs_delta|g4_rest_high_run_end_rel_h__prev_abs_delta|g4_post_rest_active_h__prev_abs_delta|g4_rest_high_run_start_rel_h__prev_abs_delta|g4_rest_fragmentation__prev_delta|g4_rest_boundary_confidence__subj_z|g4_rest_block_score_mean__subj_z|g4_rest_high_run_len_h__subj_z|g4_rest_high_run_len_h__prev_abs_delta|g4_crossnight_screen_on_h__prev_abs_delta|g4_post_rest_screen_sum__prev_abs_delta|g4_rest_boundary_contrast__subj_z|g4_post_rest_screen_sum__prev_delta|g4_rest_block_score_min|g4_rest_event_long_confident__subj_z|g4_post_rest_screen_sum|g4_rest_block_start_rel_h__prev_abs_delta
goal4_sleep_boundary_rest_features_v1,goal4_sleep_boundary_rest_features_v1.parquet,mirror_v1,mirror_v1_seed2,S4,197,81,0.6497095281946499,0.6177537271977864,-0.03195580099686346,prob,0.5,1.0,0.08506055653120285,g4_post_rest_screen_sum|g4_pre_rest_screen_sum|g4_rest_fragmentation__prev_delta|g4_crossnight_screen_on_h__subj_z|g4_crossnight_screen_on_h|g4_rest_block_start_rel_h__prev_abs_delta|g4_rest_activity_interrupt_h__prev_abs_delta|g4_crossnight_active_h__subj_z|g4_pre_rest_active_h__prev_abs_delta|g4_rest_fragmentation|g4_rest_fragmentation__subj_z|g4_rest_activity_interrupt_h__subj_z|g4_rest_block_len_h__prev_delta|g4_post_rest_screen_sum__subj_z|g4_post_rest_active_h__subj_z|g4_rest_event_fragmented__prev_delta|g4_pre_rest_screen_sum__subj_z|g4_rest_activity_interrupt_h__prev_delta|g4_rest_boundary_contrast__prev_delta|g4_rest_block_end_rel_h__prev_delta
prior_sleep_proxy_features_v1,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,Q1,91,81,0.6714300681389129,0.6529456510480115,-0.018484417090901428,prob,0.35,1.0,0.07057723278186533,pswp_waso_bad|pswp_fullctx_minus_evening_screen_use_sum|pswp_presleep_ratio_evening_mlight_mean|pswp_sleep_quality|pswp_fullctx_ratio_evening_pedo_step_sum|pswp_morning_ratio_overnight_screen_use_sum|pswp_overnight_minus_evening_screen_use_sum|pswp_rest_duration|pswp_fullctx_minus_evening_hr_mean|pswp_overnight_ratio_evening_pedo_step_sum|pswp_presleep_minus_evening_act_mean|pswp_morning_ratio_overnight_wlight_mean|pswp_morning_ratio_overnight_pedo_step_sum|pswp_sleep_efficiency|pswp_fullctx_minus_evening_hr_std|pswp_fullctx_minus_evening_act_mean|pswp_presleep_ratio_evening_act_mean|pswp_morning_ratio_overnight_mlight_max|pswp_overnight_minus_evening_act_mean|pswp_presleep_minus_evening_hr_mean
prior_sleep_proxy_features_v1,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,Q2,91,81,0.6815517023797905,0.6799606368889014,-0.0015910654908890542,logit,0.05,1.16,0.012324438367091505,pswp_sleep_latency_bad|pswp_sleep_quality|pswp_fatigue_stress|pswp_rest_duration|pswp_sleep_efficiency|pswp_fullctx_minus_evening_act_nonzero_n|pswp_overnight_minus_evening_mlight_max|pswp_presleep_minus_evening_mlight_mean|pswp_presleep_minus_evening_mlight_max|pswp_presleep_minus_evening_wlight_mean|pswp_overnight_minus_evening_act_nonzero_n|pswp_presleep_minus_evening_act_nonzero_n|pswp_morning_ratio_overnight_act_nonzero_n|pswp_morning_minus_overnight_act_nonzero_n|pswp_fullctx_minus_evening_pedo_step_sum|pswp_morning_ratio_overnight_hr_mean|pswp_morning_ratio_overnight_pedo_step_sum|pswp_morning_minus_overnight_act_mean|pswp_overnight_ratio_evening_pedo_step_sum|pswp_morning_ratio_overnight_mlight_max
prior_sleep_proxy_features_v1,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,Q3,91,81,0.7071502980799891,0.6990089513125981,-0.008141346767390978,logit,0.2,1.16,0.031319938302174444,pswp_morning_minus_overnight_charge_mean|pswp_presleep_minus_evening_charge_mean|pswp_presleep_minus_evening_wlight_mean|pswp_overnight_minus_evening_charge_mean|pswp_presleep_ratio_evening_charge_mean|pswp_overnight_ratio_evening_charge_mean|pswp_fullctx_minus_evening_charge_mean|pswp_fullctx_ratio_evening_charge_mean|pswp_overnight_minus_evening_wlight_mean|pswp_morning_ratio_overnight_pedo_step_sum|pswp_morning_ratio_overnight_hr_mean|pswp_morning_ratio_overnight_mlight_mean|pswp_morning_minus_overnight_act_nonzero_n|pswp_morning_ratio_overnight_mlight_max|pswp_fullctx_ratio_evening_pedo_step_sum|pswp_presleep_ratio_evening_mlight_mean|pswp_presleep_minus_evening_mlight_max|pswp_presleep_ratio_evening_pedo_step_sum|pswp_presleep_ratio_evening_hr_mean|pswp_fullctx_ratio_evening_hr_mean
prior_sleep_proxy_features_v1,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,S1,91,81,0.5320997646048389,0.5017181616513144,-0.030381602953524434,logit,0.5,1.0,0.10298851558941803,pswp_waso_bad|pswp_fullctx_minus_evening_screen_use_sum|pswp_sleep_quality|pswp_sleep_latency_bad|pswp_sleep_efficiency|pswp_presleep_ratio_evening_mlight_mean|pswp_rest_duration|pswp_overnight_minus_evening_mlight_max|pswp_fullctx_minus_evening_mlight_mean|pswp_morning_minus_overnight_mlight_mean|pswp_fullctx_minus_evening_mlight_max|pswp_overnight_minus_evening_wlight_mean|pswp_presleep_ratio_evening_mlight_max|pswp_presleep_minus_evening_charge_mean|pswp_morning_minus_overnight_mlight_max|pswp_overnight_minus_evening_charge_mean|pswp_fullctx_minus_evening_charge_mean|pswp_presleep_ratio_evening_wlight_mean|pswp_morning_minus_overnight_act_mean|pswp_overnight_minus_evening_mlight_mean
prior_sleep_proxy_features_v1,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,S2,91,81,0.6356792955072419,0.6266906827722456,-0.008988612734996293,logit,0.2,1.16,0.03426990015665911,pswp_fullctx_minus_evening_mlight_max|pswp_morning_minus_overnight_mlight_max|pswp_morning_minus_overnight_mlight_mean|pswp_waso_bad|pswp_fullctx_minus_evening_mlight_mean|pswp_sleep_latency_bad|pswp_sleep_quality|pswp_rest_duration|pswp_morning_ratio_overnight_act_mean|pswp_fullctx_ratio_evening_wlight_mean|pswp_overnight_minus_evening_charge_mean|pswp_overnight_minus_evening_wlight_mean|pswp_fullctx_minus_evening_charge_mean|pswp_fullctx_ratio_evening_charge_mean|pswp_morning_minus_overnight_act_mean|pswp_sleep_efficiency|pswp_overnight_minus_evening_mlight_max|pswp_presleep_ratio_evening_mlight_max|pswp_presleep_minus_evening_charge_mean|pswp_overnight_ratio_evening_charge_mean
prior_sleep_proxy_features_v1,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,S3,91,81,0.6087922743777165,0.6040902206209126,-0.004702053756803992,logit,0.1,1.16,0.018523225078692133,pswp_morning_minus_overnight_mlight_mean|pswp_fullctx_minus_evening_mlight_max|pswp_morning_minus_overnight_mlight_max|pswp_fullctx_minus_evening_mlight_mean|pswp_overnight_minus_evening_charge_mean|pswp_fullctx_minus_evening_hr_std|pswp_morning_minus_overnight_charge_mean|pswp_presleep_minus_evening_charge_mean|pswp_fullctx_minus_evening_charge_mean|pswp_rest_duration|pswp_presleep_ratio_evening_charge_mean|pswp_fullctx_ratio_evening_charge_mean|pswp_morning_ratio_overnight_act_mean|pswp_overnight_ratio_evening_charge_mean|pswp_sleep_quality|pswp_fullctx_minus_evening_hr_mean|pswp_morning_minus_overnight_act_mean|pswp_fullctx_ratio_evening_wlight_mean|pswp_presleep_ratio_evening_mlight_mean|pswp_sleep_efficiency
prior_sleep_proxy_features_v1,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_20,S4,91,81,0.6417967737101425,0.6027277634890791,-0.03906901022106346,logit,0.5,1.0,0.09318204554117979,pswp_overnight_minus_evening_charge_mean|pswp_fullctx_minus_evening_charge_mean|pswp_presleep_minus_evening_charge_mean|pswp_morning_minus_overnight_charge_mean|pswp_overnight_ratio_evening_pedo_step_sum|pswp_fullctx_ratio_evening_charge_mean|pswp_overnight_ratio_evening_charge_mean|pswp_rest_duration|pswp_morning_minus_overnight_mlight_max|pswp_fullctx_minus_evening_mlight_max|pswp_fullctx_ratio_evening_pedo_step_sum|pswp_morning_ratio_overnight_screen_use_sum|pswp_morning_minus_overnight_mlight_mean|pswp_presleep_ratio_evening_mlight_mean|pswp_fullctx_minus_evening_mlight_mean|pswp_presleep_ratio_evening_charge_mean|pswp_fullctx_minus_evening_screen_use_sum|pswp_waso_bad|pswp_morning_minus_overnight_hr_std|pswp_fatigue_stress
prior_sleep_proxy_features_v1,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,Q1,111,81,0.683018521875428,0.6761747299188938,-0.006843791956534173,logit,0.2,1.16,0.03951853823081264,pswp_waso_bad|pswp_fullctx_minus_evening_screen_use_sum|pswp_presleep_ratio_evening_mlight_mean|pswp_sleep_quality|pswp_morning_ratio_overnight_screen_use_sum|pswp_overnight_minus_evening_screen_use_sum|pswp_rest_duration|pswp_fullctx_ratio_evening_pedo_step_sum|pswp_presleep_minus_evening_act_mean|pswp_fullctx_minus_evening_hr_mean|pswp_fullctx_minus_evening_hr_std|pswp_sleep_efficiency|pswp_morning_ratio_overnight_charge_mean|pswp_overnight_ratio_evening_pedo_step_sum|pswp_overnight_ratio_evening_charge_mean|pswp_fullctx_minus_evening_act_mean|pswp_presleep_ratio_evening_charge_mean|pswp_presleep_ratio_evening_act_mean|pswp_overnight_minus_evening_wlight_mean|pswp_morning_ratio_overnight_wlight_mean
prior_sleep_proxy_features_v1,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,Q2,111,81,0.6667606216495826,0.6681791709857934,0.0014185493362107726,prob,0.05,1.0,0.008484324828790621,pswp_sleep_latency_bad|pswp_sleep_quality|pswp_fatigue_stress|pswp_rest_duration|pswp_sleep_efficiency|pswp_presleep_minus_evening_mlight_max|pswp_overnight_minus_evening_mlight_max|pswp_presleep_minus_evening_mlight_mean|pswp_presleep_minus_evening_wlight_mean|pswp_morning_minus_overnight_act_mean|pswp_morning_ratio_overnight_act_nonzero_n|pswp_fullctx_minus_evening_act_nonzero_n|pswp_overnight_ratio_evening_pedo_step_sum|pswp_fullctx_minus_evening_pedo_step_sum|pswp_morning_ratio_overnight_hr_mean|pswp_morning_minus_overnight_act_nonzero_n|pswp_waso_bad|pswp_morning_ratio_overnight_act_mean|pswp_morning_ratio_overnight_mlight_max|pswp_overnight_minus_evening_act_nonzero_n
prior_sleep_proxy_features_v1,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,Q3,111,81,0.6810905400204265,0.6797178841764295,-0.0013726558439969283,logit,0.05,1.16,0.01444818924214589,pswp_morning_minus_overnight_charge_mean|pswp_presleep_ratio_evening_charge_mean|pswp_presleep_minus_evening_charge_mean|pswp_presleep_minus_evening_wlight_mean|pswp_overnight_ratio_evening_charge_mean|pswp_overnight_minus_evening_charge_mean|pswp_fullctx_ratio_evening_charge_mean|pswp_fullctx_minus_evening_charge_mean|pswp_overnight_minus_evening_wlight_mean|pswp_morning_ratio_overnight_pedo_step_sum|pswp_presleep_minus_evening_mlight_max|pswp_fullctx_ratio_evening_pedo_step_sum|pswp_morning_ratio_overnight_hr_mean|pswp_overnight_minus_evening_screen_use_sum|pswp_morning_ratio_overnight_mlight_mean|pswp_morning_ratio_overnight_mlight_max|pswp_morning_minus_overnight_act_nonzero_n|pswp_presleep_ratio_evening_pedo_step_sum|pswp_fullctx_ratio_evening_hr_mean|pswp_fatigue_stress
prior_sleep_proxy_features_v1,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,S1,111,81,0.546791006111851,0.5285950016064367,-0.018196004505414365,logit,0.35,1.0,0.07973328559267484,pswp_waso_bad|pswp_sleep_quality|pswp_fullctx_minus_evening_screen_use_sum|pswp_sleep_latency_bad|pswp_sleep_efficiency|pswp_presleep_ratio_evening_mlight_mean|pswp_rest_duration|pswp_overnight_minus_evening_mlight_max|pswp_fullctx_minus_evening_mlight_mean|pswp_morning_minus_overnight_mlight_mean|pswp_fullctx_minus_evening_mlight_max|pswp_presleep_ratio_evening_mlight_max|pswp_presleep_minus_evening_charge_mean|pswp_overnight_minus_evening_wlight_mean|pswp_morning_minus_overnight_mlight_max|pswp_overnight_minus_evening_charge_mean|pswp_presleep_ratio_evening_wlight_mean|pswp_morning_minus_overnight_act_mean|pswp_overnight_minus_evening_mlight_mean|pswp_fullctx_minus_evening_charge_mean
prior_sleep_proxy_features_v1,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,S2,111,81,0.6207001800723062,0.6136304515661012,-0.00706972850620502,logit,0.2,1.16,0.03423578168264492,pswp_fullctx_minus_evening_mlight_max|pswp_morning_minus_overnight_mlight_max|pswp_morning_minus_overnight_mlight_mean|pswp_waso_bad|pswp_sleep_quality|pswp_sleep_latency_bad|pswp_fullctx_minus_evening_mlight_mean|pswp_rest_duration|pswp_morning_ratio_overnight_charge_mean|pswp_sleep_efficiency|pswp_morning_ratio_overnight_act_mean|pswp_morning_minus_overnight_act_mean|pswp_fullctx_minus_evening_screen_use_sum|pswp_overnight_minus_evening_wlight_mean|pswp_fullctx_ratio_evening_charge_mean|pswp_fullctx_minus_evening_charge_mean|pswp_presleep_ratio_evening_mlight_max|pswp_overnight_minus_evening_mlight_max|pswp_overnight_minus_evening_act_nonzero_n|pswp_fullctx_ratio_evening_wlight_mean
prior_sleep_proxy_features_v1,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,S3,111,81,0.5834536716477198,0.5744278298825708,-0.009025841765148979,prob,0.35,1.0,0.0530371512134223,pswp_morning_minus_overnight_mlight_mean|pswp_fullctx_minus_evening_mlight_mean|pswp_fullctx_minus_evening_mlight_max|pswp_morning_minus_overnight_mlight_max|pswp_fullctx_minus_evening_hr_std|pswp_overnight_minus_evening_charge_mean|pswp_sleep_quality|pswp_morning_minus_overnight_charge_mean|pswp_rest_duration|pswp_sleep_efficiency|pswp_presleep_ratio_evening_charge_mean|pswp_fullctx_minus_evening_hr_mean|pswp_fullctx_ratio_evening_charge_mean|pswp_fullctx_minus_evening_charge_mean|pswp_fullctx_ratio_evening_pedo_step_sum|pswp_morning_ratio_overnight_act_mean|pswp_overnight_ratio_evening_charge_mean|pswp_presleep_minus_evening_charge_mean|pswp_morning_minus_overnight_act_mean|pswp_presleep_ratio_evening_act_mean
prior_sleep_proxy_features_v1,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_25,S4,111,81,0.6589370546871907,0.6433626183249056,-0.01557443636228506,logit,0.5,1.16,0.07201748919646062,pswp_overnight_minus_evening_charge_mean|pswp_presleep_minus_evening_charge_mean|pswp_fullctx_minus_evening_charge_mean|pswp_morning_minus_overnight_charge_mean|pswp_rest_duration|pswp_overnight_ratio_evening_pedo_step_sum|pswp_fullctx_ratio_evening_pedo_step_sum|pswp_morning_minus_overnight_mlight_max|pswp_fullctx_minus_evening_mlight_max|pswp_presleep_ratio_evening_mlight_mean|pswp_morning_minus_overnight_mlight_mean|pswp_fullctx_ratio_evening_charge_mean|pswp_overnight_ratio_evening_charge_mean|pswp_fullctx_minus_evening_screen_use_sum|pswp_morning_ratio_overnight_screen_use_sum|pswp_fullctx_minus_evening_mlight_mean|pswp_fullctx_minus_evening_pedo_step_sum|pswp_waso_bad|pswp_presleep_ratio_evening_charge_mean|pswp_sleep_quality
prior_sleep_proxy_features_v1,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_30,Q1,134,81,0.6645539082218935,0.6552038223662475,-0.009350085855646006,logit,0.2,1.0,0.049076449943359426,pswp_waso_bad|pswp_rest_duration|pswp_sleep_quality|pswp_fullctx_minus_evening_screen_use_sum|pswp_overnight_minus_evening_wlight_mean|pswp_presleep_ratio_evening_mlight_mean|pswp_morning_ratio_overnight_screen_use_sum|pswp_presleep_minus_evening_act_mean|pswp_presleep_minus_evening_wlight_mean|pswp_fullctx_ratio_evening_pedo_step_sum|pswp_fullctx_minus_evening_hr_mean|pswp_morning_ratio_overnight_charge_mean|pswp_fullctx_minus_evening_hr_std|pswp_fullctx_minus_evening_act_mean|pswp_overnight_ratio_evening_charge_mean|pswp_overnight_minus_evening_screen_use_sum|pswp_presleep_ratio_evening_act_mean|pswp_sleep_efficiency|pswp_overnight_ratio_evening_pedo_step_sum|pswp_presleep_minus_evening_hr_std
prior_sleep_proxy_features_v1,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_30,Q2,134,81,0.6798735829496889,0.6817514551712711,0.0018778722215821997,logit,0.05,1.16,0.012122860105584022,pswp_sleep_latency_bad|pswp_sleep_quality|pswp_sleep_efficiency|pswp_presleep_minus_evening_mlight_mean|pswp_fatigue_stress|pswp_rest_duration|pswp_overnight_minus_evening_mlight_max|pswp_presleep_minus_evening_mlight_max|pswp_fullctx_minus_evening_pedo_step_sum|pswp_presleep_minus_evening_wlight_mean|pswp_waso_bad|pswp_morning_minus_overnight_act_nonzero_n|pswp_presleep_ratio_evening_wlight_mean|pswp_fullctx_minus_evening_act_nonzero_n|pswp_morning_ratio_overnight_act_nonzero_n|pswp_overnight_ratio_evening_pedo_step_sum|pswp_morning_ratio_overnight_mlight_max|pswp_morning_ratio_overnight_hr_mean|pswp_overnight_minus_evening_act_nonzero_n|pswp_fullctx_ratio_evening_hr_mean
prior_sleep_proxy_features_v1,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_30,Q3,134,81,0.6546307320198681,0.6550009907687308,0.00037025874886265076,prob,0.05,1.0,0.008500173874917681,pswp_morning_minus_overnight_charge_mean|pswp_presleep_minus_evening_wlight_mean|pswp_presleep_minus_evening_charge_mean|pswp_presleep_ratio_evening_charge_mean|pswp_overnight_minus_evening_charge_mean|pswp_fullctx_ratio_evening_charge_mean|pswp_overnight_ratio_evening_charge_mean|pswp_fullctx_ratio_evening_pedo_step_sum|pswp_morning_ratio_overnight_mlight_mean|pswp_overnight_minus_evening_wlight_mean|pswp_morning_ratio_overnight_mlight_max|pswp_presleep_minus_evening_mlight_mean|pswp_fullctx_minus_evening_charge_mean|pswp_morning_ratio_overnight_hr_mean|pswp_presleep_minus_evening_mlight_max|pswp_morning_minus_overnight_hr_std|pswp_overnight_ratio_evening_pedo_step_sum|pswp_presleep_ratio_evening_pedo_step_sum|pswp_morning_ratio_overnight_act_nonzero_n|pswp_fullctx_ratio_evening_hr_mean
prior_sleep_proxy_features_v1,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_30,S1,134,81,0.5846864858123009,0.5644680653290761,-0.020218420483224753,logit,0.35,1.08,0.07538773300392865,pswp_waso_bad|pswp_sleep_quality|pswp_fullctx_minus_evening_screen_use_sum|pswp_sleep_latency_bad|pswp_sleep_efficiency|pswp_rest_duration|pswp_overnight_minus_evening_mlight_max|pswp_fullctx_minus_evening_mlight_mean|pswp_fullctx_minus_evening_mlight_max|pswp_morning_minus_overnight_mlight_mean|pswp_presleep_ratio_evening_mlight_mean|pswp_presleep_minus_evening_charge_mean|pswp_morning_minus_overnight_mlight_max|pswp_presleep_ratio_evening_mlight_max|pswp_morning_minus_overnight_act_mean|pswp_overnight_minus_evening_wlight_mean|pswp_overnight_minus_evening_charge_mean|pswp_morning_ratio_overnight_act_mean|pswp_fullctx_minus_evening_charge_mean|pswp_overnight_minus_evening_mlight_mean
prior_sleep_proxy_features_v1,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_30,S2,134,81,0.6384373691278782,0.6262460669800259,-0.012191302147852245,logit,0.2,1.16,0.03193443111572378,pswp_fullctx_minus_evening_mlight_max|pswp_morning_minus_overnight_mlight_max|pswp_morning_minus_overnight_mlight_mean|pswp_waso_bad|pswp_sleep_latency_bad|pswp_sleep_quality|pswp_fullctx_minus_evening_mlight_mean|pswp_rest_duration|pswp_fullctx_ratio_evening_charge_mean|pswp_overnight_ratio_evening_charge_mean|pswp_presleep_ratio_evening_charge_mean|pswp_presleep_minus_evening_act_mean|pswp_sleep_efficiency|pswp_morning_ratio_overnight_charge_mean|pswp_presleep_ratio_evening_mlight_max|pswp_fullctx_minus_evening_charge_mean|pswp_overnight_minus_evening_mlight_max|pswp_overnight_minus_evening_charge_mean|pswp_overnight_minus_evening_wlight_mean|pswp_morning_ratio_overnight_act_mean
prior_sleep_proxy_features_v1,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_30,S3,134,81,0.5915521955047899,0.5855640848168505,-0.005988110687939363,logit,0.2,1.16,0.02519106019529543,pswp_morning_minus_overnight_mlight_mean|pswp_fullctx_minus_evening_mlight_mean|pswp_fullctx_minus_evening_mlight_max|pswp_morning_minus_overnight_mlight_max|pswp_morning_minus_overnight_charge_mean|pswp_fullctx_minus_evening_hr_std|pswp_presleep_ratio_evening_charge_mean|pswp_overnight_minus_evening_charge_mean|pswp_fullctx_ratio_evening_charge_mean|pswp_overnight_ratio_evening_charge_mean|pswp_rest_duration|pswp_sleep_quality|pswp_morning_ratio_overnight_act_mean|pswp_sleep_efficiency|pswp_presleep_ratio_evening_act_mean|pswp_fullctx_minus_evening_charge_mean|pswp_morning_minus_overnight_act_mean|pswp_fullctx_minus_evening_hr_mean|pswp_fullctx_ratio_evening_hr_mean|pswp_presleep_minus_evening_charge_mean
prior_sleep_proxy_features_v1,prior_sleep_proxy_features_v1.parquet,chrono_tail,chrono_tail_last_30,S4,134,81,0.664346981815555,0.6623453643178843,-0.0020016174976706935,logit,0.1,1.16,0.017337256054212782,pswp_overnight_minus_evening_charge_mean|pswp_fullctx_minus_evening_charge_mean|pswp_presleep_minus_evening_charge_mean|pswp_morning_minus_overnight_charge_mean|pswp_rest_duration|pswp_overnight_ratio_evening_pedo_step_sum|pswp_overnight_ratio_evening_charge_mean|pswp_fullctx_ratio_evening_pedo_step_sum|pswp_fullctx_ratio_evening_charge_mean|pswp_morning_minus_overnight_mlight_max|pswp_fullctx_minus_evening_mlight_max|pswp_presleep_ratio_evening_mlight_mean|pswp_presleep_ratio_evening_charge_mean|pswp_morning_minus_overnight_mlight_mean|pswp_fullctx_minus_evening_pedo_step_sum|pswp_morning_ratio_overnight_screen_use_sum|pswp_fullctx_minus_evening_mlight_mean|pswp_waso_bad|pswp_fullctx_minus_evening_screen_use_sum|pswp_presleep_ratio_evening_hr_std
prior_sleep_proxy_features_v1,prior_sleep_proxy_features_v1.parquet,hole_v1,hole_v1_seed0,Q1,111,79,0.7021859927890445,0.6971812259275526,-0.005004766861491872,logit,0.1,1.16,0.019022249663654733,pswp_overnight_minus_evening_pedo_step_sum|pswp_overnight_ratio_evening_pedo_step_sum|pswp_presleep_minus_evening_pedo_step_sum|pswp_presleep_ratio_evening_pedo_step_sum|pswp_morning_minus_overnight_pedo_step_sum|pswp_morning_ratio_overnight_pedo_step_sum|pswp_fullctx_minus_evening_pedo_step_sum|pswp_fullctx_ratio_evening_pedo_step_sum|pswp_overnight_minus_evening_screen_use_sum|pswp_overnight_ratio_evening_screen_use_sum|pswp_presleep_minus_evening_screen_use_sum|pswp_presleep_ratio_evening_screen_use_sum|pswp_morning_minus_overnight_screen_use_sum|pswp_morning_ratio_overnight_screen_use_sum|pswp_fullctx_minus_evening_screen_use_sum|pswp_fullctx_ratio_evening_screen_use_sum|pswp_overnight_minus_evening_act_mean|pswp_overnight_ratio_evening_act_mean|pswp_presleep_minus_evening_act_mean|pswp_presleep_ratio_evening_act_mean
