split,seed,target,tau,alpha,w,logloss,base_logloss,smooth_only_logloss
testpattern,5,Q2,7,5,0.2,0.701698639300122,0.7260850439002168,0.6666000658260927
testpattern,5,Q2,7,5,0.3,0.6930115477772402,0.7260850439002168,0.6666000658260927
testpattern,5,Q2,7,5,0.4,0.6857677822885537,0.7260850439002168,0.6666000658260927
testpattern,5,Q2,7,10,0.0,0.7260850439002168,0.7260850439002168,0.6721635339301032
testpattern,5,Q2,7,10,0.05,0.7194063672303528,0.7260850439002168,0.6721635339301032
testpattern,5,Q2,7,10,0.1,0.7138657203131904,0.7260850439002168,0.6721635339301032
testpattern,5,Q2,7,10,0.2,0.7046079109465258,0.7260850439002168,0.6721635339301032
testpattern,5,Q2,7,10,0.3,0.6969747819403979,0.7260850439002168,0.6721635339301032
testpattern,5,Q2,7,10,0.4,0.6905795314464501,0.7260850439002168,0.6721635339301032
testpattern,5,Q2,14,1,0.0,0.7260850439002168,0.7260850439002168,0.6845695217832409
testpattern,5,Q2,14,1,0.05,0.7178594640422723,0.7260850439002168,0.6845695217832409
testpattern,5,Q2,14,1,0.1,0.7110120079551714,0.7260850439002168,0.6845695217832409
testpattern,5,Q2,14,1,0.2,0.6997964567947811,0.7260850439002168,0.6845695217832409
testpattern,5,Q2,14,1,0.3,0.691046514380001,0.7260850439002168,0.6845695217832409
testpattern,5,Q2,14,1,0.4,0.6843682295423023,0.7260850439002168,0.6845695217832409
testpattern,5,Q2,14,5,0.0,0.7260850439002168,0.7260850439002168,0.6693030166018769
testpattern,5,Q2,14,5,0.05,0.7189837782499203,0.7260850439002168,0.6693030166018769
testpattern,5,Q2,14,5,0.1,0.7130171432977034,0.7260850439002168,0.6693030166018769
testpattern,5,Q2,14,5,0.2,0.7029736149982964,0.7260850439002168,0.6693030166018769
testpattern,5,Q2,14,5,0.3,0.6946708759400886,0.7260850439002168,0.6693030166018769
testpattern,5,Q2,14,5,0.4,0.6877349741321236,0.7260850439002168,0.6693030166018769
testpattern,5,Q2,14,10,0.0,0.7260850439002168,0.7260850439002168,0.671915184946908
testpattern,5,Q2,14,10,0.05,0.7195867678802331,0.7260850439002168,0.671915184946908
testpattern,5,Q2,14,10,0.1,0.7141470387330655,0.7260850439002168,0.671915184946908
testpattern,5,Q2,14,10,0.2,0.7049988192160359,0.7260850439002168,0.671915184946908
testpattern,5,Q2,14,10,0.3,0.6974055829659221,0.7260850439002168,0.671915184946908
testpattern,5,Q2,14,10,0.4,0.6910027908830731,0.7260850439002168,0.671915184946908
testpattern,5,Q2,30,1,0.0,0.7260850439002168,0.7260850439002168,0.6891114654176367
testpattern,5,Q2,30,1,0.05,0.7194685365240664,0.7260850439002168,0.6891114654176367
testpattern,5,Q2,30,1,0.1,0.7139250698109945,0.7260850439002168,0.6891114654176367
testpattern,5,Q2,30,1,0.2,0.7048161897525952,0.7260850439002168,0.6891114654176367
testpattern,5,Q2,30,1,0.3,0.6976575527549026,0.7260850439002168,0.6891114654176367
testpattern,5,Q2,30,1,0.4,0.692114318233893,0.7260850439002168,0.6891114654176367
testpattern,5,Q2,30,5,0.0,0.7260850439002168,0.7260850439002168,0.6765934169585718
testpattern,5,Q2,30,5,0.05,0.7198342246207678,0.7260850439002168,0.6765934169585718
testpattern,5,Q2,30,5,0.1,0.7145569869936962,0.7260850439002168,0.6765934169585718
testpattern,5,Q2,30,5,0.2,0.7056849030112753,0.7260850439002168,0.6765934169585718
testpattern,5,Q2,30,5,0.3,0.6983761720319576,0.7260850439002168,0.6765934169585718
testpattern,5,Q2,30,5,0.4,0.6922956130811847,0.7260850439002168,0.6765934169585718
testpattern,5,Q2,30,10,0.0,0.7260850439002168,0.7260850439002168,0.6759255563041363
testpattern,5,Q2,30,10,0.05,0.7201024718865483,0.7260850439002168,0.6759255563041363
testpattern,5,Q2,30,10,0.1,0.715065129096351,0.7260850439002168,0.6759255563041363
testpattern,5,Q2,30,10,0.2,0.7065813694138035,0.7260850439002168,0.6759255563041363
testpattern,5,Q2,30,10,0.3,0.6995383404427076,0.7260850439002168,0.6759255563041363
testpattern,5,Q2,30,10,0.4,0.6936003134082795,0.7260850439002168,0.6759255563041363
testpattern,5,Q3,3,1,0.0,0.7177615241289741,0.7177615241289741,0.7029802164663008
testpattern,5,Q3,3,1,0.05,0.7139075253719273,0.7177615241289741,0.7029802164663008
testpattern,5,Q3,3,1,0.1,0.7104114274321598,0.7177615241289741,0.7029802164663008
testpattern,5,Q3,3,1,0.2,0.7044424604114667,0.7177615241289741,0.7029802164663008
testpattern,5,Q3,3,1,0.3,0.6997760612555735,0.7177615241289741,0.7029802164663008
testpattern,5,Q3,3,1,0.4,0.6963645586691677,0.7177615241289741,0.7029802164663008
testpattern,5,Q3,3,5,0.0,0.7177615241289741,0.7177615241289741,0.6759920921183625
testpattern,5,Q3,3,5,0.05,0.7144712492702201,0.7177615241289741,0.6759920921183625
testpattern,5,Q3,3,5,0.1,0.7113243396071472,0.7177615241289741,0.6759920921183625
testpattern,5,Q3,3,5,0.2,0.7054447523131545,0.7177615241289741,0.6759920921183625
testpattern,5,Q3,3,5,0.3,0.7000944695920055,0.7177615241289741,0.6759920921183625
testpattern,5,Q3,3,5,0.4,0.695250128181115,0.7177615241289741,0.6759920921183625
testpattern,5,Q3,3,10,0.0,0.7177615241289741,0.7177615241289741,0.6769901075367323
testpattern,5,Q3,3,10,0.05,0.7147036014719749,0.7177615241289741,0.6769901075367323
testpattern,5,Q3,3,10,0.1,0.711765284190405,0.7177615241289741,0.6769901075367323
testpattern,5,Q3,3,10,0.2,0.7062365273331502,0.7177615241289741,0.6769901075367323
testpattern,5,Q3,3,10,0.3,0.7011553449506821,0.7177615241289741,0.6769901075367323
testpattern,5,Q3,3,10,0.4,0.6965047203881793,0.7177615241289741,0.6769901075367323
testpattern,5,Q3,7,1,0.0,0.7177615241289741,0.7177615241289741,0.6910587207023215
testpattern,5,Q3,7,1,0.05,0.7129182097291523,0.7177615241289741,0.6910587207023215
testpattern,5,Q3,7,1,0.1,0.7084649977025832,0.7177615241289741,0.6910587207023215
testpattern,5,Q3,7,1,0.2,0.7006754433713234,0.7177615241289741,0.6910587207023215
testpattern,5,Q3,7,1,0.3,0.6943122290777237,0.7177615241289741,0.6910587207023215
testpattern,5,Q3,7,1,0.4,0.6893319939028165,0.7177615241289741,0.6910587207023215
testpattern,5,Q3,7,5,0.0,0.7177615241289741,0.7177615241289741,0.6700892024698896
testpattern,5,Q3,7,5,0.05,0.7138854180782372,0.7177615241289741,0.6700892024698896
testpattern,5,Q3,7,5,0.1,0.7101898702095496,0.7177615241289741,0.6700892024698896
testpattern,5,Q3,7,5,0.2,0.7033168209598291,0.7177615241289741,0.6700892024698896
testpattern,5,Q3,7,5,0.3,0.6971012140927537,0.7177615241289741,0.6700892024698896
testpattern,5,Q3,7,5,0.4,0.6915104297622813,0.7177615241289741,0.6700892024698896
testpattern,5,Q3,7,10,0.0,0.7177615241289741,0.7177615241289741,0.6713615878878894
testpattern,5,Q3,7,10,0.05,0.7142927755119483,0.7177615241289741,0.6713615878878894
testpattern,5,Q3,7,10,0.1,0.7109612579369953,0.7177615241289741,0.6713615878878894
testpattern,5,Q3,7,10,0.2,0.7046949336672953,0.7177615241289741,0.6713615878878894
testpattern,5,Q3,7,10,0.3,0.6989356341171962,0.7177615241289741,0.6713615878878894
testpattern,5,Q3,7,10,0.4,0.6936608256230409,0.7177615241289741,0.6713615878878894
testpattern,5,Q3,14,1,0.0,0.7177615241289741,0.7177615241289741,0.6826115363225601
testpattern,5,Q3,14,1,0.05,0.712532125111501,0.7177615241289741,0.6826115363225601
testpattern,5,Q3,14,1,0.1,0.7076855063568153,0.7177615241289741,0.6826115363225601
testpattern,5,Q3,14,1,0.2,0.6990915306386271,0.7177615241289741,0.6826115363225601
testpattern,5,Q3,14,1,0.3,0.6919052112291911,0.7177615241289741,0.6826115363225601
testpattern,5,Q3,14,1,0.4,0.6860866791459395,0.7177615241289741,0.6826115363225601
testpattern,5,Q3,14,5,0.0,0.7177615241289741,0.7177615241289741,0.6662121162432723
testpattern,5,Q3,14,5,0.05,0.7134226907061579,0.7177615241289741,0.6662121162432723
testpattern,5,Q3,14,5,0.1,0.7092961641526038,0.7177615241289741,0.6662121162432723
testpattern,5,Q3,14,5,0.2,0.7016512584476545,0.7177615241289741,0.6662121162432723
testpattern,5,Q3,14,5,0.3,0.6947774616717796,0.7177615241289741,0.6662121162432723
testpattern,5,Q3,14,5,0.4,0.6886369139054086,0.7177615241289741,0.6662121162432723
testpattern,5,Q3,14,10,0.0,0.7177615241289741,0.7177615241289741,0.666934962337416
testpattern,5,Q3,14,10,0.05,0.7139014665206556,0.7177615241289741,0.666934962337416
testpattern,5,Q3,14,10,0.1,0.7102003344006442,0.7177615241289741,0.666934962337416
testpattern,5,Q3,14,10,0.2,0.7032556096456434,0.7177615241289741,0.666934962337416
testpattern,5,Q3,14,10,0.3,0.6968932670551203,0.7177615241289741,0.666934962337416
testpattern,5,Q3,14,10,0.4,0.6910854575630596,0.7177615241289741,0.666934962337416
testpattern,5,Q3,30,1,0.0,0.7177615241289741,0.7177615241289741,0.6772555119473155
testpattern,5,Q3,30,1,0.05,0.7127546630264069,0.7177615241289741,0.6772555119473155
testpattern,5,Q3,30,1,0.1,0.7080807678455553,0.7177615241289741,0.6772555119473155
testpattern,5,Q3,30,1,0.2,0.6996917940907155,0.7177615241289741,0.6772555119473155
testpattern,5,Q3,30,1,0.3,0.6925321759579013,0.7177615241289741,0.6772555119473155
testpattern,5,Q3,30,1,0.4,0.6865654339246466,0.7177615241289741,0.6772555119473155
testpattern,5,Q3,30,5,0.0,0.7177615241289741,0.7177615241289741,0.6662072439701555
testpattern,5,Q3,30,5,0.05,0.7132822366605758,0.7177615241289741,0.6662072439701555
testpattern,5,Q3,30,5,0.1,0.7090292473197833,0.7177615241289741,0.6662072439701555
testpattern,5,Q3,30,5,0.2,0.7011729481777729,0.7177615241289741,0.6662072439701555
testpattern,5,Q3,30,5,0.3,0.694142911484587,0.7177615241289741,0.6662072439701555
testpattern,5,Q3,30,5,0.4,0.6879017629262854,0.7177615241289741,0.6662072439701555
testpattern,5,Q3,30,10,0.0,0.7177615241289741,0.7177615241289741,0.6655542085800296
testpattern,5,Q3,30,10,0.05,0.713680718003271,0.7177615241289741,0.6655542085800296
testpattern,5,Q3,30,10,0.1,0.7097764904611432,0.7177615241289741,0.6655542085800296
testpattern,5,Q3,30,10,0.2,0.7024761171260591,0.7177615241289741,0.6655542085800296
testpattern,5,Q3,30,10,0.3,0.695822435047699,0.7177615241289741,0.6655542085800296
testpattern,5,Q3,30,10,0.4,0.689785051853672,0.7177615241289741,0.6655542085800296
testpattern,5,S1,3,1,0.0,0.5781305613651252,0.5781305613651252,0.5898601894129955
testpattern,5,S1,3,1,0.05,0.5728718513989705,0.5781305613651252,0.5898601894129955
testpattern,5,S1,3,1,0.1,0.5696649648733703,0.5781305613651252,0.5898601894129955
testpattern,5,S1,3,1,0.2,0.565860895847663,0.5781305613651252,0.5898601894129955
testpattern,5,S1,3,1,0.3,0.5641548967498518,0.5781305613651252,0.5898601894129955
testpattern,5,S1,3,1,0.4,0.5639742573238046,0.5781305613651252,0.5898601894129955
testpattern,5,S1,3,5,0.0,0.5781305613651252,0.5781305613651252,0.5885068429410785
testpattern,5,S1,3,5,0.05,0.5724200777107062,0.5781305613651252,0.5885068429410785
testpattern,5,S1,3,5,0.1,0.5692068761801938,0.5781305613651252,0.5885068429410785
testpattern,5,S1,3,5,0.2,0.5658589206530005,0.5781305613651252,0.5885068429410785
testpattern,5,S1,3,5,0.3,0.5647702134366026,0.5781305613651252,0.5885068429410785
testpattern,5,S1,3,5,0.4,0.5651544193622932,0.5781305613651252,0.5885068429410785
testpattern,5,S1,3,10,0.0,0.5781305613651252,0.5781305613651252,0.5959866681621518
testpattern,5,S1,3,10,0.05,0.5723598124908245,0.5781305613651252,0.5959866681621518
testpattern,5,S1,3,10,0.1,0.5692647747623817,0.5781305613651252,0.5959866681621518
testpattern,5,S1,3,10,0.2,0.5663712495819591,0.5781305613651252,0.5959866681621518
testpattern,5,S1,3,10,0.3,0.5658918212783526,0.5781305613651252,0.5959866681621518
testpattern,5,S1,3,10,0.4,0.5669866970236953,0.5781305613651252,0.5959866681621518
testpattern,5,S1,7,1,0.0,0.5781305613651252,0.5781305613651252,0.5853094382480786
testpattern,5,S1,7,1,0.05,0.5730858422279218,0.5781305613651252,0.5853094382480786
testpattern,5,S1,7,1,0.1,0.5700929549056593,0.5781305613651252,0.5853094382480786
testpattern,5,S1,7,1,0.2,0.5664253955631318,0.5781305613651252,0.5853094382480786
testpattern,5,S1,7,1,0.3,0.5645647547342253,0.5781305613651252,0.5853094382480786
testpattern,5,S1,7,1,0.4,0.564029271540889,0.5781305613651252,0.5853094382480786
testpattern,5,S1,7,5,0.0,0.5781305613651252,0.5781305613651252,0.5797507229595861
testpattern,5,S1,7,5,0.05,0.5726759596604705,0.5781305613651252,0.5797507229595861
testpattern,5,S1,7,5,0.1,0.5695090678113192,0.5781305613651252,0.5797507229595861
testpattern,5,S1,7,5,0.2,0.5658738678494679,0.5781305613651252,0.5797507229595861
testpattern,5,S1,7,5,0.3,0.564211219782042,0.5781305613651252,0.5797507229595861
testpattern,5,S1,7,5,0.4,0.5638338871886025,0.5781305613651252,0.5797507229595861
testpattern,5,S1,7,10,0.0,0.5781305613651252,0.5781305613651252,0.5873066597498018
testpattern,5,S1,7,10,0.05,0.5725254417230817,0.5781305613651252,0.5873066597498018
testpattern,5,S1,7,10,0.1,0.569410633454465,0.5781305613651252,0.5873066597498018
testpattern,5,S1,7,10,0.2,0.566180361935194,0.5781305613651252,0.5873066597498018
testpattern,5,S1,7,10,0.3,0.5651326036915761,0.5781305613651252,0.5873066597498018
testpattern,5,S1,7,10,0.4,0.5654951408709238,0.5781305613651252,0.5873066597498018
testpattern,5,S1,14,1,0.0,0.5781305613651252,0.5781305613651252,0.5710158843474135
testpattern,5,S1,14,1,0.05,0.5730705388054196,0.5781305613651252,0.5710158843474135
testpattern,5,S1,14,1,0.1,0.570010682968575,0.5781305613651252,0.5710158843474135
testpattern,5,S1,14,1,0.2,0.5659761073936711,0.5781305613651252,0.5710158843474135
testpattern,5,S1,14,1,0.3,0.5634567490025304,0.5781305613651252,0.5710158843474135
testpattern,5,S1,14,1,0.4,0.5619880393614985,0.5781305613651252,0.5710158843474135
testpattern,5,S1,14,5,0.0,0.5781305613651252,0.5781305613651252,0.5709139997762689
testpattern,5,S1,14,5,0.05,0.5728186183462819,0.5781305613651252,0.5709139997762689
testpattern,5,S1,14,5,0.1,0.5696489892829026,0.5781305613651252,0.5709139997762689
testpattern,5,S1,14,5,0.2,0.5657104115147442,0.5781305613651252,0.5709139997762689
testpattern,5,S1,14,5,0.3,0.5634933315331385,0.5781305613651252,0.5709139997762689
testpattern,5,S1,14,5,0.4,0.5623844859108302,0.5781305613651252,0.5709139997762689
testpattern,5,S1,14,10,0.0,0.5781305613651252,0.5781305613651252,0.5786772152690398
testpattern,5,S1,14,10,0.05,0.5726545864737606,0.5781305613651252,0.5786772152690398
testpattern,5,S1,14,10,0.1,0.5695084648920291,0.5781305613651252,0.5786772152690398
testpattern,5,S1,14,10,0.2,0.5659404512954894,0.5781305613651252,0.5786772152690398
testpattern,5,S1,14,10,0.3,0.564332795655354,0.5781305613651252,0.5786772152690398
testpattern,5,S1,14,10,0.4,0.56397640744268,0.5781305613651252,0.5786772152690398
testpattern,5,S1,30,1,0.0,0.5781305613651252,0.5781305613651252,0.5610640447656228
testpattern,5,S1,30,1,0.05,0.5732394983894962,0.5781305613651252,0.5610640447656228
testpattern,5,S1,30,1,0.1,0.5702426153502611,0.5781305613651252,0.5610640447656228
testpattern,5,S1,30,1,0.2,0.5661218842278813,0.5781305613651252,0.5610640447656228
testpattern,5,S1,30,1,0.3,0.5632645747620825,0.5781305613651252,0.5610640447656228
testpattern,5,S1,30,1,0.4,0.561218609329977,0.5781305613651252,0.5610640447656228
testpattern,5,S1,30,5,0.0,0.5781305613651252,0.5781305613651252,0.5631795479017815
testpattern,5,S1,30,5,0.05,0.5730005855963609,0.5781305613651252,0.5631795479017815
testpattern,5,S1,30,5,0.1,0.569868237645358,0.5781305613651252,0.5631795479017815
testpattern,5,S1,30,5,0.2,0.5657349200496149,0.5781305613651252,0.5631795479017815
testpattern,5,S1,30,5,0.3,0.5630804835862575,0.5781305613651252,0.5631795479017815
testpattern,5,S1,30,5,0.4,0.5613549815341957,0.5781305613651252,0.5631795479017815
testpattern,5,S1,30,10,0.0,0.5781305613651252,0.5781305613651252,0.5702150750000681
testpattern,5,S1,30,10,0.05,0.57282234500963,0.5781305613651252,0.5702150750000681
testpattern,5,S1,30,10,0.1,0.569672000818815,0.5781305613651252,0.5702150750000681
testpattern,5,S1,30,10,0.2,0.56580855091481,0.5781305613651252,0.5702150750000681
testpattern,5,S1,30,10,0.3,0.5636673974411774,0.5781305613651252,0.5702150750000681
testpattern,5,S1,30,10,0.4,0.5626073100095946,0.5781305613651252,0.5702150750000681
testpattern,5,S2,3,1,0.0,0.6653021785179654,0.6653021785179654,0.63294200508356
testpattern,5,S2,3,1,0.05,0.659496660501973,0.6653021785179654,0.63294200508356
testpattern,5,S2,3,1,0.1,0.6541221137286468,0.6653021785179654,0.63294200508356
testpattern,5,S2,3,1,0.2,0.6446318630994191,0.6653021785179654,0.63294200508356
testpattern,5,S2,3,1,0.3,0.6367867113045693,0.6653021785179654,0.63294200508356
testpattern,5,S2,3,1,0.4,0.630577815058536,0.6653021785179654,0.63294200508356
testpattern,5,S2,3,5,0.0,0.6653021785179654,0.6653021785179654,0.6275696558316904
testpattern,5,S2,3,5,0.05,0.6608898438807886,0.6653021785179654,0.6275696558316904
testpattern,5,S2,3,5,0.1,0.6567487025915167,0.6653021785179654,0.6275696558316904
testpattern,5,S2,3,5,0.2,0.6492638375066062,0.6653021785179654,0.6275696558316904
testpattern,5,S2,3,5,0.3,0.6428235503374666,0.6653021785179654,0.6275696558316904
testpattern,5,S2,3,5,0.4,0.6374162433464359,0.6653021785179654,0.6275696558316904
testpattern,5,S2,3,10,0.0,0.6653021785179654,0.6653021785179654,0.6325362252362027
testpattern,5,S2,3,10,0.05,0.6613224733001439,0.6653021785179654,0.6325362252362027
testpattern,5,S2,3,10,0.1,0.6575946299425728,0.6653021785179654,0.6325362252362027
testpattern,5,S2,3,10,0.2,0.6508804385278983,0.6653021785179654,0.6325362252362027
testpattern,5,S2,3,10,0.3,0.645138447805605,0.6653021785179654,0.6325362252362027
testpattern,5,S2,3,10,0.4,0.6403579942492085,0.6653021785179654,0.6325362252362027
testpattern,5,S2,7,1,0.0,0.6653021785179654,0.6653021785179654,0.6107193874503105
testpattern,5,S2,7,1,0.05,0.6582553263489132,0.6653021785179654,0.6107193874503105
testpattern,5,S2,7,1,0.1,0.6516533949577338,0.6653021785179654,0.6107193874503105
testpattern,5,S2,7,1,0.2,0.63974796021581,0.6653021785179654,0.6107193874503105
testpattern,5,S2,7,1,0.3,0.6295352530456447,0.6653021785179654,0.6107193874503105
testpattern,5,S2,7,1,0.4,0.620999550264861,0.6653021785179654,0.6107193874503105
testpattern,5,S2,7,5,0.0,0.6653021785179654,0.6653021785179654,0.6114407117872299
testpattern,5,S2,7,5,0.05,0.6599277343119256,0.6653021785179654,0.6114407117872299
testpattern,5,S2,7,5,0.1,0.6548437126785875,0.6653021785179654,0.6114407117872299
testpattern,5,S2,7,5,0.2,0.6455278460006074,0.6653021785179654,0.6114407117872299
testpattern,5,S2,7,5,0.3,0.6373250385408937,0.6653021785179654,0.6114407117872299
testpattern,5,S2,7,5,0.4,0.6302189579525908,0.6653021785179654,0.6114407117872299
testpattern,5,S2,7,10,0.0,0.6653021785179654,0.6653021785179654,0.6195598215796959
testpattern,5,S2,7,10,0.05,0.6606342912979907,0.6653021785179654,0.6195598215796959
testpattern,5,S2,7,10,0.1,0.6562247309813595,0.6653021785179654,0.6195598215796959
testpattern,5,S2,7,10,0.2,0.6481653194552559,0.6653021785179654,0.6195598215796959
testpattern,5,S2,7,10,0.3,0.6411000758360431,0.6653021785179654,0.6195598215796959
testpattern,5,S2,7,10,0.4,0.635015206235338,0.6653021785179654,0.6195598215796959
testpattern,5,S2,14,1,0.0,0.6653021785179654,0.6653021785179654,0.5936067027493409
testpattern,5,S2,14,1,0.05,0.6577933106102587,0.6653021785179654,0.5936067027493409
testpattern,5,S2,14,1,0.1,0.6506961209786919,0.6653021785179654,0.5936067027493409
testpattern,5,S2,14,1,0.2,0.6377031681352625,0.6653021785179654,0.5936067027493409
testpattern,5,S2,14,1,0.3,0.6262735744325066,0.6653021785179654,0.5936067027493409
testpattern,5,S2,14,1,0.4,0.616385447427864,0.6653021785179654,0.5936067027493409
testpattern,5,S2,14,5,0.0,0.6653021785179654,0.6653021785179654,0.5994047569219068
testpattern,5,S2,14,5,0.05,0.6592763363147468,0.6653021785179654,0.5994047569219068
testpattern,5,S2,14,5,0.1,0.6535483076197663,0.6653021785179654,0.5994047569219068
testpattern,5,S2,14,5,0.2,0.6429654096365826,0.6653021785179654,0.5994047569219068
testpattern,5,S2,14,5,0.3,0.6335211168606957,0.6653021785179654,0.5994047569219068
testpattern,5,S2,14,5,0.4,0.6251957847321481,0.6653021785179654,0.5994047569219068
testpattern,5,S2,14,10,0.0,0.6653021785179654,0.6653021785179654,0.6085479614558575
testpattern,5,S2,14,10,0.05,0.6600658141904148,0.6653021785179654,0.6085479614558575
testpattern,5,S2,14,10,0.1,0.6550914899501877,0.6653021785179654,0.6085479614558575
testpattern,5,S2,14,10,0.2,0.6459131102558179,0.6653021785179654,0.6085479614558575
testpattern,5,S2,14,10,0.3,0.6377414599789734,0.6653021785179654,0.6085479614558575
testpattern,5,S2,14,10,0.4,0.6305603322846093,0.6653021785179654,0.6085479614558575
testpattern,5,S2,30,1,0.0,0.6653021785179654,0.6653021785179654,0.5836299724461451
testpattern,5,S2,30,1,0.05,0.6578087327395845,0.6653021785179654,0.5836299724461451
testpattern,5,S2,30,1,0.1,0.6506844788632749,0.6653021785179654,0.5836299724461451
testpattern,5,S2,30,1,0.2,0.6375128487017111,0.6653021785179654,0.5836299724461451
testpattern,5,S2,30,1,0.3,0.6257390930607457,0.6653021785179654,0.5836299724461451
testpattern,5,S2,30,1,0.4,0.6153357892504736,0.6653021785179654,0.5836299724461451
testpattern,5,S2,30,5,0.0,0.6653021785179654,0.6653021785179654,0.5908293146190515
testpattern,5,S2,30,5,0.05,0.6588937334792233,0.6653021785179654,0.5908293146190515
testpattern,5,S2,30,5,0.1,0.6527798651953048,0.6653021785179654,0.5908293146190515
testpattern,5,S2,30,5,0.2,0.6414153684138985,0.6653021785179654,0.5908293146190515
testpattern,5,S2,30,5,0.3,0.6311753650813312,0.6653021785179654,0.5908293146190515
testpattern,5,S2,30,5,0.4,0.6220384383970439,0.6653021785179654,0.5908293146190515
testpattern,5,S2,30,10,0.0,0.6653021785179654,0.6653021785179654,0.5993502882978707
testpattern,5,S2,30,10,0.05,0.6596266130266507,0.6653021785179654,0.5993502882978707
testpattern,5,S2,30,10,0.1,0.6542119457911426,0.6653021785179654,0.5993502882978707
testpattern,5,S2,30,10,0.2,0.644149407411647,0.6653021785179654,0.5993502882978707
testpattern,5,S2,30,10,0.3,0.6350883971603668,0.6653021785179654,0.5993502882978707
testpattern,5,S2,30,10,0.4,0.6270114401883901,0.6653021785179654,0.5993502882978707
testpattern,5,S3,3,1,0.0,0.5705931074901284,0.5705931074901284,0.6467826133803417
testpattern,5,S3,3,1,0.05,0.5708490864400296,0.5705931074901284,0.6467826133803417
testpattern,5,S3,3,1,0.1,0.5714625427600579,0.5705931074901284,0.6467826133803417
testpattern,5,S3,3,1,0.2,0.5737206315797898,0.5705931074901284,0.6467826133803417
testpattern,5,S3,3,1,0.3,0.5773239831990279,0.5705931074901284,0.6467826133803417
testpattern,5,S3,3,1,0.4,0.5822790328751387,0.5705931074901284,0.6467826133803417
testpattern,5,S3,3,5,0.0,0.5705931074901284,0.5705931074901284,0.6497846744274157
testpattern,5,S3,3,5,0.05,0.5710593693145306,0.5705931074901284,0.6497846744274157
testpattern,5,S3,3,5,0.1,0.5720606640205169,0.5705931074901284,0.6497846744274157
testpattern,5,S3,3,5,0.2,0.5753603661102679,0.5705931074901284,0.6497846744274157
testpattern,5,S3,3,5,0.3,0.5801315570624459,0.5705931074901284,0.6497846744274157
testpattern,5,S3,3,5,0.4,0.5862211625144025,0.5705931074901284,0.6497846744274157
testpattern,5,S3,3,10,0.0,0.5705931074901284,0.5705931074901284,0.6596199118359285
testpattern,5,S3,3,10,0.05,0.5711699497170709,0.5705931074901284,0.6596199118359285
testpattern,5,S3,3,10,0.1,0.5723745609420428,0.5705931074901284,0.6596199118359285
testpattern,5,S3,3,10,0.2,0.5762480113517287,0.5705931074901284,0.6596199118359285
testpattern,5,S3,3,10,0.3,0.5817462616339244,0.5705931074901284,0.6596199118359285
testpattern,5,S3,3,10,0.4,0.5886830959961061,0.5705931074901284,0.6596199118359285
testpattern,5,S3,7,1,0.0,0.5705931074901284,0.5705931074901284,0.6535730597561238
testpattern,5,S3,7,1,0.05,0.5710434583440488,0.5705931074901284,0.6535730597561238
testpattern,5,S3,7,1,0.1,0.5718001793537307,0.5705931074901284,0.6535730597561238
testpattern,5,S3,7,1,0.2,0.5742449858290551,0.5705931074901284,0.6535730597561238
testpattern,5,S3,7,1,0.3,0.5779704897169554,0.5705931074901284,0.6535730597561238
testpattern,5,S3,7,1,0.4,0.5830514941540323,0.5705931074901284,0.6535730597561238
testpattern,5,S3,7,5,0.0,0.5705931074901284,0.5705931074901284,0.632962645000771
testpattern,5,S3,7,5,0.05,0.5708633989130696,0.5705931074901284,0.632962645000771
testpattern,5,S3,7,5,0.1,0.5715342094135736,0.5705931074901284,0.632962645000771
testpattern,5,S3,7,5,0.2,0.5739029349646612,0.5705931074901284,0.632962645000771
testpattern,5,S3,7,5,0.3,0.5774778622819396,0.5705931074901284,0.632962645000771
testpattern,5,S3,7,5,0.4,0.5821546899635732,0.5705931074901284,0.632962645000771
testpattern,5,S3,7,10,0.0,0.5705931074901284,0.5705931074901284,0.6434649209588217
testpattern,5,S3,7,10,0.05,0.5709715302353354,0.5705931074901284,0.6434649209588217
testpattern,5,S3,7,10,0.1,0.5718622351293249,0.5705931074901284,0.6434649209588217
testpattern,5,S3,7,10,0.2,0.574878340815854,0.5705931074901284,0.6434649209588217
testpattern,5,S3,7,10,0.3,0.5792847989221606,0.5705931074901284,0.6434649209588217
testpattern,5,S3,7,10,0.4,0.5849262717547047,0.5705931074901284,0.6434649209588217
testpattern,5,S3,14,1,0.0,0.5705931074901284,0.5705931074901284,0.6487949794765919
testpattern,5,S3,14,1,0.05,0.5709011762884248,0.5705931074901284,0.6487949794765919
testpattern,5,S3,14,1,0.1,0.5714902286572364,0.5705931074901284,0.6487949794765919
testpattern,5,S3,14,1,0.2,0.5735351805582879,0.5705931074901284,0.6487949794765919
testpattern,5,S3,14,1,0.3,0.5767907169618451,0.5705931074901284,0.6487949794765919
testpattern,5,S3,14,1,0.4,0.5813476440949861,0.5705931074901284,0.6487949794765919
testpattern,5,S3,14,5,0.0,0.5705931074901284,0.5705931074901284,0.6192904361342579
testpattern,5,S3,14,5,0.05,0.5706364126661176,0.5705931074901284,0.6192904361342579
testpattern,5,S3,14,5,0.1,0.5709835512780441,0.5705931074901284,0.6192904361342579
testpattern,5,S3,14,5,0.2,0.5724994516467232,0.5705931074901284,0.6192904361342579
testpattern,5,S3,14,5,0.3,0.5750189335118494,0.5705931074901284,0.6192904361342579
