split,seed,target,method,logloss,auc,n,pos_rate
random_gap,2,Q1,both_exp_tau30,0.6261891931038528,0.6710902940411136,124,0.5080645161290323
random_gap,2,Q1,both_exp_tau7_alpha5,0.6365428535206816,0.7010148321623731,124,0.5080645161290323
random_gap,2,Q1,local3_mean,0.8341953245560239,0.6661462399167317,124,0.5080645161290323
random_gap,2,Q2,global,0.68139785832631,0.5,124,0.5806451612903226
random_gap,2,Q2,subject_mean,0.6906545585935777,0.5665064102564102,124,0.5806451612903226
random_gap,2,Q2,prev1,1.4011712001954837,0.6196581196581197,124,0.5806451612903226
random_gap,2,Q2,next1,1.4167063309793166,0.6153846153846154,124,0.5806451612903226
random_gap,2,Q2,nearest,1.4639424953263,0.6084401709401709,124,0.5806451612903226
random_gap,2,Q2,prevnext_mean,0.9351326870925465,0.6645299145299145,124,0.5806451612903226
random_gap,2,Q2,linear_interp,0.9856303683662403,0.6717414529914529,124,0.5806451612903226
random_gap,2,Q2,past_exp_tau7,0.8444717873535389,0.5962873931623931,124,0.5806451612903226
random_gap,2,Q2,past_exp_tau30,0.8043798029223729,0.5578258547008548,124,0.5806451612903226
random_gap,2,Q2,both_exp_tau7,0.6620580619169959,0.6458333333333334,124,0.5806451612903226
random_gap,2,Q2,both_exp_tau30,0.6639906677415904,0.6129807692307693,124,0.5806451612903226
random_gap,2,Q2,both_exp_tau7_alpha5,0.6361281133025178,0.6578525641025641,124,0.5806451612903226
random_gap,2,Q2,local3_mean,0.8025148735510906,0.6627938034188035,124,0.5806451612903226
random_gap,2,Q3,global,0.6815683496422992,0.5,124,0.5806451612903226
random_gap,2,Q3,subject_mean,0.6620698110905571,0.6260683760683761,124,0.5806451612903226
random_gap,2,Q3,prev1,1.3697855526300753,0.6319444444444444,124,0.5806451612903226
random_gap,2,Q3,next1,1.1616608820114427,0.6762820512820513,124,0.5806451612903226
random_gap,2,Q3,nearest,1.3070142574992587,0.6431623931623931,124,0.5806451612903226
random_gap,2,Q3,prevnext_mean,0.702534322615175,0.7417200854700855,124,0.5806451612903226
random_gap,2,Q3,linear_interp,0.7840961654328773,0.7414529914529916,124,0.5806451612903226
random_gap,2,Q3,past_exp_tau7,0.8688115110481222,0.6043002136752137,124,0.5806451612903226
random_gap,2,Q3,past_exp_tau30,0.7862602391170221,0.5395299145299145,124,0.5806451612903226
random_gap,2,Q3,both_exp_tau7,0.6590117709368132,0.6813568376068376,124,0.5806451612903226
random_gap,2,Q3,both_exp_tau30,0.6575418543580543,0.6290064102564102,124,0.5806451612903226
random_gap,2,Q3,both_exp_tau7_alpha5,0.6336338402740723,0.6848290598290598,124,0.5806451612903226
random_gap,2,Q3,local3_mean,0.721114959868437,0.718482905982906,124,0.5806451612903226
random_gap,2,S1,global,0.5957958506051572,0.5,124,0.7258064516129032
random_gap,2,S1,subject_mean,0.5034994653114788,0.7738562091503268,124,0.7258064516129032
random_gap,2,S1,prev1,1.1814716672376253,0.6663398692810458,124,0.7258064516129032
random_gap,2,S1,next1,1.5674574377122523,0.49640522875816995,124,0.7258064516129032
random_gap,2,S1,nearest,1.244242962368442,0.6277777777777778,124,0.7258064516129032
random_gap,2,S1,prevnext_mean,0.8233064082464607,0.6227124183006536,124,0.7258064516129032
random_gap,2,S1,linear_interp,0.8858104192435033,0.6398692810457516,124,0.7258064516129032
random_gap,2,S1,past_exp_tau7,0.5464409205693264,0.7408496732026144,124,0.7258064516129032
random_gap,2,S1,past_exp_tau30,0.5065706703116479,0.7872549019607843,124,0.7258064516129032
random_gap,2,S1,both_exp_tau7,0.5215448793844212,0.7343137254901961,124,0.7258064516129032
random_gap,2,S1,both_exp_tau30,0.49714588139420507,0.784640522875817,124,0.7258064516129032
random_gap,2,S1,both_exp_tau7_alpha5,0.5349354347369659,0.734640522875817,124,0.7258064516129032
random_gap,2,S1,local3_mean,0.8382767977821152,0.6143790849673203,124,0.7258064516129032
random_gap,2,S2,global,0.6317116188106242,0.5,124,0.6774193548387096
random_gap,2,S2,subject_mean,0.5588732734450734,0.7540178571428572,124,0.6774193548387096
random_gap,2,S2,prev1,1.2442429623684421,0.6500000000000001,124,0.6774193548387096
random_gap,2,S2,next1,1.7346518847252697,0.5086309523809524,124,0.6774193548387096
random_gap,2,S2,nearest,1.4011712001954835,0.6005952380952381,124,0.6774193548387096
random_gap,2,S2,prevnext_mean,1.011943156990691,0.6169642857142857,124,0.6774193548387096
random_gap,2,S2,linear_interp,1.0741093092994263,0.6089285714285715,124,0.6774193548387096
random_gap,2,S2,past_exp_tau7,0.515639043677593,0.803720238095238,124,0.6774193548387096
random_gap,2,S2,past_exp_tau30,0.5198752503595595,0.7924107142857143,124,0.6774193548387096
random_gap,2,S2,both_exp_tau7,0.5356736262353946,0.763095238095238,124,0.6774193548387096
random_gap,2,S2,both_exp_tau30,0.534172144467116,0.7854166666666667,124,0.6774193548387096
random_gap,2,S2,both_exp_tau7_alpha5,0.5544969062020814,0.7619047619047619,124,0.6774193548387096
random_gap,2,S2,local3_mean,0.7366366235751882,0.6886904761904762,124,0.6774193548387096
random_gap,2,S3,global,0.6577525087353421,0.5,124,0.6370967741935484
random_gap,2,S3,subject_mean,0.5353403441724717,0.7970464135021097,124,0.6370967741935484
random_gap,2,S3,prev1,1.3697855526300753,0.6226441631504922,124,0.6370967741935484
random_gap,2,S3,next1,1.416083391550747,0.5969057665260197,124,0.6370967741935484
random_gap,2,S3,nearest,1.338399905064667,0.6433192686357243,124,0.6370967741935484
random_gap,2,S3,prevnext_mean,0.8695488310228237,0.6708860759493671,124,0.6370967741935484
random_gap,2,S3,linear_interp,0.9350426227307208,0.6780590717299578,124,0.6370967741935484
random_gap,2,S3,past_exp_tau7,0.6620930259161989,0.7426160337552743,124,0.6370967741935484
random_gap,2,S3,past_exp_tau30,0.5896911636754912,0.7831223628691986,124,0.6370967741935484
random_gap,2,S3,both_exp_tau7,0.5823161095234947,0.739803094233474,124,0.6370967741935484
random_gap,2,S3,both_exp_tau30,0.5432193345218823,0.7670886075949367,124,0.6370967741935484
random_gap,2,S3,both_exp_tau7_alpha5,0.582343759790642,0.7400843881856539,124,0.6370967741935484
random_gap,2,S3,local3_mean,0.8177761400120197,0.6832630098452883,124,0.6370967741935484
random_gap,2,S4,global,0.6817325620688959,0.5,124,0.5806451612903226
random_gap,2,S4,subject_mean,0.6737419406002423,0.595219017094017,124,0.5806451612903226
random_gap,2,S4,prev1,1.8091846185457914,0.5400641025641024,124,0.5806451612903226
random_gap,2,S4,next1,1.5108972049776666,0.6081730769230769,124,0.5806451612903226
random_gap,2,S4,nearest,1.6836420282841578,0.5731837606837606,124,0.5806451612903226
random_gap,2,S4,prevnext_mean,1.0112996756267063,0.6076388888888888,124,0.5806451612903226
random_gap,2,S4,linear_interp,1.0839199815005063,0.6168536324786325,124,0.5806451612903226
random_gap,2,S4,past_exp_tau7,0.7564065311929501,0.6533119658119658,124,0.5806451612903226
random_gap,2,S4,past_exp_tau30,0.7376754794866222,0.6340811965811965,124,0.5806451612903226
random_gap,2,S4,both_exp_tau7,0.644218677272517,0.6813568376068375,124,0.5806451612903226
random_gap,2,S4,both_exp_tau30,0.652484000808339,0.6418269230769231,124,0.5806451612903226
random_gap,2,S4,both_exp_tau7_alpha5,0.6337562856106915,0.6792200854700855,124,0.5806451612903226
random_gap,2,S4,local3_mean,0.8015403551700852,0.6478365384615384,124,0.5806451612903226
random_gap,3,Q1,global,0.6930670474788047,0.5,124,0.49193548387096775
random_gap,3,Q1,subject_mean,0.6478550864262274,0.6239916731720011,124,0.49193548387096775
random_gap,3,Q1,prev1,1.689019675431134,0.567655477491543,124,0.49193548387096775
random_gap,3,Q1,next1,1.4953281428917082,0.6202185792349727,124,0.49193548387096775
random_gap,3,Q1,nearest,1.5894850855879332,0.5961488420504814,124,0.49193548387096775
random_gap,3,Q1,prevnext_mean,1.160459908808604,0.6293260473588342,124,0.49193548387096775
random_gap,3,Q1,linear_interp,1.1530057855193074,0.644808743169399,124,0.49193548387096775
random_gap,3,Q1,past_exp_tau7,0.8898561425409653,0.5606297163674213,124,0.49193548387096775
random_gap,3,Q1,past_exp_tau30,0.7089289084735457,0.570647931303669,124,0.49193548387096775
random_gap,3,Q1,both_exp_tau7,0.6369962422797758,0.6604215456674473,124,0.49193548387096775
random_gap,3,Q1,both_exp_tau30,0.6386792864252762,0.6489721571688785,124,0.49193548387096775
random_gap,3,Q1,both_exp_tau7_alpha5,0.6482352967131887,0.6575591985428051,124,0.49193548387096775
random_gap,3,Q1,local3_mean,0.9992308069665202,0.6284153005464481,124,0.49193548387096775
random_gap,3,Q2,global,0.6780492548639008,0.5,124,0.6048387096774194
random_gap,3,Q2,subject_mean,0.6625906802184565,0.5917006802721089,124,0.6048387096774194
random_gap,3,Q2,prev1,1.9394442339990137,0.512517006802721,124,0.6048387096774194
random_gap,3,Q2,next1,1.118700372106809,0.6994557823129252,124,0.6048387096774194
random_gap,3,Q2,nearest,1.6522563807187498,0.5755102040816327,124,0.6048387096774194
random_gap,3,Q2,prevnext_mean,0.9156426072498697,0.6557823129251701,124,0.6048387096774194
random_gap,3,Q2,linear_interp,0.9990719086038192,0.64421768707483,124,0.6048387096774194
random_gap,3,Q2,past_exp_tau7,0.9068590445120966,0.5270748299319729,124,0.6048387096774194
random_gap,3,Q2,past_exp_tau30,0.84143701348046,0.4810884353741497,124,0.6048387096774194
random_gap,3,Q2,both_exp_tau7,0.6627157398347641,0.6255782312925171,124,0.6048387096774194
random_gap,3,Q2,both_exp_tau30,0.6590768409853351,0.6084353741496598,124,0.6048387096774194
random_gap,3,Q2,both_exp_tau7_alpha5,0.6449146312195799,0.6280272108843536,124,0.6048387096774194
random_gap,3,Q2,local3_mean,0.9155952382386773,0.5997278911564625,124,0.6048387096774194
random_gap,3,Q3,global,0.6585204398729562,0.5,124,0.6451612903225806
random_gap,3,Q3,subject_mean,0.6094052016815978,0.7069602272727272,124,0.6451612903225806
random_gap,3,Q3,prev1,1.1542769116229326,0.7171875,124,0.6451612903225806
random_gap,3,Q3,next1,1.3070142574992585,0.63125,124,0.6451612903225806
random_gap,3,Q3,nearest,1.118700372106809,0.7045454545454546,124,0.6451612903225806
random_gap,3,Q3,prevnext_mean,0.7298771966048894,0.7475852272727272,124,0.6451612903225806
random_gap,3,Q3,linear_interp,0.7690156346030627,0.7505681818181817,124,0.6451612903225806
random_gap,3,Q3,past_exp_tau7,0.5653336992447097,0.7444602272727273,124,0.6451612903225806
random_gap,3,Q3,past_exp_tau30,0.6115542793817766,0.7251420454545454,124,0.6451612903225806
random_gap,3,Q3,both_exp_tau7,0.5879096031130518,0.7076704545454546,124,0.6451612903225806
random_gap,3,Q3,both_exp_tau30,0.5953979604296588,0.7303977272727273,124,0.6451612903225806
random_gap,3,Q3,both_exp_tau7_alpha5,0.6052854590621581,0.7150568181818182,124,0.6451612903225806
random_gap,3,Q3,local3_mean,0.7534194239461232,0.69375,124,0.6451612903225806
random_gap,3,S1,global,0.6420966177530357,0.5,124,0.6612903225806451
random_gap,3,S1,subject_mean,0.5704726017587405,0.7132694541231126,124,0.6612903225806451
random_gap,3,S1,prev1,1.410458088560064,0.5894308943089431,124,0.6612903225806451
random_gap,3,S1,next1,1.118700372106809,0.6762485481997678,124,0.6612903225806451
random_gap,3,S1,nearest,1.2128573148030337,0.640534262485482,124,0.6612903225806451
random_gap,3,S1,prevnext_mean,0.7663588405841621,0.7125435540069687,124,0.6612903225806451
random_gap,3,S1,linear_interp,0.818566735102124,0.7049941927990708,124,0.6612903225806451
random_gap,3,S1,past_exp_tau7,0.741306869123626,0.6100464576074334,124,0.6612903225806451
random_gap,3,S1,past_exp_tau30,0.6159838469343459,0.6721835075493613,124,0.6612903225806451
random_gap,3,S1,both_exp_tau7,0.598965002024552,0.7097851335656215,124,0.6612903225806451
random_gap,3,S1,both_exp_tau30,0.5708757559132318,0.7253193960511034,124,0.6612903225806451
random_gap,3,S1,both_exp_tau7_alpha5,0.5929678948621563,0.7113821138211383,124,0.6612903225806451
random_gap,3,S1,local3_mean,0.7285637851854363,0.6639082462253194,124,0.6612903225806451
random_gap,3,S2,global,0.6454455948393181,0.5,124,0.6532258064516129
random_gap,3,S2,subject_mean,0.5977721632657321,0.6765719207579672,124,0.6532258064516129
random_gap,3,S2,prev1,1.5350242438898156,0.5693367786391043,124,0.6532258064516129
random_gap,3,S2,next1,1.4639424953263,0.5796726959517657,124,0.6532258064516129
random_gap,3,S2,nearest,1.5267137904571166,0.5618719494688488,124,0.6532258064516129
random_gap,3,S2,prevnext_mean,1.1752942502059005,0.605225380419179,124,0.6532258064516129
random_gap,3,S2,linear_interp,1.200598380353392,0.6010623026126902,124,0.6532258064516129
random_gap,3,S2,past_exp_tau7,0.696348522391189,0.6551823140970428,124,0.6532258064516129
random_gap,3,S2,past_exp_tau30,0.6396386325574892,0.6724088429514786,124,0.6532258064516129
random_gap,3,S2,both_exp_tau7,0.6174587713953144,0.6897789262130347,124,0.6532258064516129
random_gap,3,S2,both_exp_tau30,0.5932303286627865,0.7005455067470571,124,0.6532258064516129
random_gap,3,S2,both_exp_tau7_alpha5,0.593355444020631,0.6830318690783805,124,0.6532258064516129
random_gap,3,S2,local3_mean,0.7776592347904038,0.6814527706000574,124,0.6532258064516129
random_gap,3,S3,global,0.6348514572666939,0.5,124,0.6693548387096774
random_gap,3,S3,subject_mean,0.4889148341256164,0.8104613576256244,124,0.6693548387096774
random_gap,3,S3,prev1,1.4043652054045284,0.6212165736115193,124,0.6693548387096774
random_gap,3,S3,next1,1.3697855526300755,0.5990302674111079,124,0.6693548387096774
random_gap,3,S3,nearest,1.3383999050646673,0.6420805171907141,124,0.6693548387096774
random_gap,3,S3,prevnext_mean,1.0275156661088407,0.6614751689685572,124,0.6693548387096774
random_gap,3,S3,linear_interp,1.0406323226156569,0.6676461945342345,124,0.6693548387096774
random_gap,3,S3,past_exp_tau7,0.6066880633708444,0.7337643255950631,124,0.6693548387096774
random_gap,3,S3,past_exp_tau30,0.49667990786352506,0.7749044960329121,124,0.6693548387096774
random_gap,3,S3,both_exp_tau7,0.5256063653116422,0.7799000881575081,124,0.6693548387096774
random_gap,3,S3,both_exp_tau30,0.49148483041566765,0.7998824566558917,124,0.6693548387096774
random_gap,3,S3,both_exp_tau7_alpha5,0.5436451774456602,0.7804878048780487,124,0.6693548387096774
random_gap,3,S3,local3_mean,0.8050191109984487,0.6948280928592419,124,0.6693548387096774
random_gap,3,S4,global,0.6940381799440389,0.5,124,0.532258064516129
random_gap,3,S4,subject_mean,0.6556447250298716,0.6521682340647859,124,0.532258064516129
random_gap,3,S4,prev1,1.8158382657348227,0.533307210031348,124,0.532258064516129
random_gap,3,S4,next1,1.3697855526300753,0.6512539184952978,124,0.532258064516129
random_gap,3,S4,nearest,1.6836420282841582,0.5671368861024033,124,0.532258064516129
random_gap,3,S4,prevnext_mean,1.0624773421725078,0.6332288401253918,124,0.532258064516129
random_gap,3,S4,linear_interp,1.0904974242816892,0.6391065830721003,124,0.532258064516129
random_gap,3,S4,past_exp_tau7,0.7552827270852012,0.6136363636363636,124,0.532258064516129
random_gap,3,S4,past_exp_tau30,0.6685676375306355,0.6371473354231975,124,0.532258064516129
random_gap,3,S4,both_exp_tau7,0.6362544449971068,0.6927899686520377,124,0.532258064516129
random_gap,3,S4,both_exp_tau30,0.6463886165819007,0.6661442006269593,124,0.532258064516129
random_gap,3,S4,both_exp_tau7_alpha5,0.6385160872492223,0.692528735632184,124,0.532258064516129
random_gap,3,S4,local3_mean,0.7042895681474524,0.6901776384535004,124,0.532258064516129
random_gap,4,Q1,global,0.6936134664515445,0.5,124,0.5080645161290323
random_gap,4,Q1,subject_mean,0.6296516289335848,0.6465001301066875,124,0.5080645161290323
random_gap,4,Q1,prev1,1.6208707331533414,0.5882123341139734,124,0.5080645161290323
random_gap,4,Q1,next1,1.3914989033479463,0.6428571428571428,124,0.5080645161290323
random_gap,4,Q1,nearest,1.5580994380225248,0.6046057767369243,124,0.5080645161290323
random_gap,4,Q1,prevnext_mean,0.9361353651737868,0.6628935727296383,124,0.5080645161290323
random_gap,4,Q1,linear_interp,1.0554522764481293,0.6552172781680978,124,0.5080645161290323
random_gap,4,Q1,past_exp_tau7,0.8473989650440698,0.5589383294301327,124,0.5080645161290323
random_gap,4,Q1,past_exp_tau30,0.6831440605388684,0.5763726255529534,124,0.5080645161290323
random_gap,4,Q1,both_exp_tau7,0.631269643365257,0.6804579755399428,124,0.5080645161290323
random_gap,4,Q1,both_exp_tau30,0.6258608767888465,0.668488160291439,124,0.5080645161290323
random_gap,4,Q1,both_exp_tau7_alpha5,0.644058429593538,0.6820192557897476,124,0.5080645161290323
random_gap,4,Q1,local3_mean,0.9234207899012853,0.6574290918553214,124,0.5080645161290323
random_gap,4,Q2,global,0.6975691958165319,0.5,124,0.5241935483870968
random_gap,4,Q2,subject_mean,0.6678881799651468,0.6335071707953064,124,0.5241935483870968
random_gap,4,Q2,prev1,1.7464133234149746,0.5503259452411995,124,0.5241935483870968
random_gap,4,Q2,next1,1.3629851927896282,0.6481095176010432,124,0.5241935483870968
random_gap,4,Q2,nearest,1.5267137904571164,0.6073011734028684,124,0.5241935483870968
random_gap,4,Q2,prevnext_mean,1.082464379679956,0.6371577574967405,124,0.5241935483870968
random_gap,4,Q2,linear_interp,1.18541694370943,0.6239895697522816,124,0.5241935483870968
random_gap,4,Q2,past_exp_tau7,0.763742016667003,0.5994784876140808,124,0.5241935483870968
random_gap,4,Q2,past_exp_tau30,0.6922558544150942,0.6359843546284225,124,0.5241935483870968
random_gap,4,Q2,both_exp_tau7,0.6956830125642869,0.6617992177314211,124,0.5241935483870968
random_gap,4,Q2,both_exp_tau30,0.6596853823304666,0.6633637548891786,124,0.5241935483870968
random_gap,4,Q2,both_exp_tau7_alpha5,0.65235238370761,0.6717079530638852,124,0.5241935483870968
random_gap,4,Q2,local3_mean,0.999252102641545,0.646284224250326,124,0.5241935483870968
random_gap,4,Q3,global,0.6778304070093009,0.5,124,0.5887096774193549
random_gap,4,Q3,subject_mean,0.65911672676342,0.6242277733011012,124,0.5887096774193549
random_gap,4,Q3,prev1,1.5267137904571164,0.5973677142089713,124,0.5887096774193549
random_gap,4,Q3,next1,1.3956253732298636,0.6447757185065807,124,0.5887096774193549
random_gap,4,Q3,nearest,1.5267137904571166,0.6032769272092399,124,0.5887096774193549
random_gap,4,Q3,prevnext_mean,0.8460771642611218,0.6772763900080581,124,0.5887096774193549
random_gap,4,Q3,linear_interp,0.9332575897895645,0.6748589846897664,124,0.5887096774193549
random_gap,4,Q3,past_exp_tau7,0.8068221193028073,0.593607305936073,124,0.5887096774193549
random_gap,4,Q3,past_exp_tau30,0.7064583118070848,0.6089175396185872,124,0.5887096774193549
random_gap,4,Q3,both_exp_tau7,0.7058013986030558,0.6363147998925598,124,0.5887096774193549
random_gap,4,Q3,both_exp_tau30,0.6563147767635513,0.6379264034380876,124,0.5887096774193549
random_gap,4,Q3,both_exp_tau7_alpha5,0.6471763834749041,0.6400752081654579,124,0.5887096774193549
random_gap,4,Q3,local3_mean,0.9206086384957245,0.6236905721192586,124,0.5887096774193549
random_gap,4,S1,global,0.6353610293616803,0.5,124,0.6693548387096774
random_gap,4,S1,subject_mean,0.5633415984523319,0.7469879518072289,124,0.6693548387096774
random_gap,4,S1,prev1,1.5267137904571164,0.5812518366147517,124,0.6693548387096774
random_gap,4,S1,next1,1.6009382669490353,0.5568615927123126,124,0.6693548387096774
random_gap,4,S1,nearest,1.4011712001954837,0.6115192477225977,124,0.6693548387096774
random_gap,4,S1,prevnext_mean,1.0496430712070905,0.6109315310020571,124,0.6693548387096774
random_gap,4,S1,linear_interp,1.0584390745951864,0.6297384660593595,124,0.6693548387096774
random_gap,4,S1,past_exp_tau7,0.6733358939145473,0.6726417866588305,124,0.6693548387096774
random_gap,4,S1,past_exp_tau30,0.5613481917202172,0.7500734645900675,124,0.6693548387096774
random_gap,4,S1,both_exp_tau7,0.6053851472027333,0.6962973846605937,124,0.6693548387096774
random_gap,4,S1,both_exp_tau30,0.5638358876629314,0.7505142521304731,124,0.6693548387096774
random_gap,4,S1,both_exp_tau7_alpha5,0.5838254327562621,0.7002644725242433,124,0.6693548387096774
random_gap,4,S1,local3_mean,0.9927220938368236,0.5971201880693505,124,0.6693548387096774
random_gap,4,S2,global,0.6276438561346678,0.5,124,0.6854838709677419
random_gap,4,S2,subject_mean,0.5731029382747657,0.7093514328808446,124,0.6854838709677419
random_gap,4,S2,prev1,1.4639424953263003,0.5975867269984917,124,0.6854838709677419
random_gap,4,S2,next1,1.728871436957562,0.5164404223227752,124,0.6854838709677419
random_gap,4,S2,nearest,1.4953281428917085,0.5917043740573151,124,0.6854838709677419
random_gap,4,S2,prevnext_mean,1.2051712822145948,0.58657616892911,124,0.6854838709677419
random_gap,4,S2,linear_interp,1.2363451604088103,0.5926093514328808,124,0.6854838709677419
random_gap,4,S2,past_exp_tau7,0.632857798714768,0.710105580693816,124,0.6854838709677419
random_gap,4,S2,past_exp_tau30,0.5693763063579816,0.7239819004524887,124,0.6854838709677419
random_gap,4,S2,both_exp_tau7,0.6149113766954342,0.6959276018099548,124,0.6854838709677419
random_gap,4,S2,both_exp_tau30,0.5690500349360674,0.7239819004524887,124,0.6854838709677419
random_gap,4,S2,both_exp_tau7_alpha5,0.5804708665145059,0.6826546003016591,124,0.6854838709677419
random_gap,4,S2,local3_mean,1.0617285943328365,0.6152337858220212,124,0.6854838709677419
random_gap,4,S3,global,0.6297849610954233,0.5,124,0.6774193548387096
random_gap,4,S3,subject_mean,0.5397675839270788,0.7745535714285714,124,0.6774193548387096
random_gap,4,S3,prev1,1.4953281428917085,0.5761904761904761,124,0.6774193548387096
random_gap,4,S3,next1,1.3251622557237435,0.6535714285714286,124,0.6774193548387096
random_gap,4,S3,nearest,1.4953281428917085,0.6089285714285714,124,0.6774193548387096
random_gap,4,S3,prevnext_mean,0.9621609334169111,0.6821428571428572,124,0.6774193548387096
random_gap,4,S3,linear_interp,1.0285420304436155,0.6706845238095239,124,0.6774193548387096
random_gap,4,S3,past_exp_tau7,0.6538383532215236,0.7154761904761904,124,0.6774193548387096
random_gap,4,S3,past_exp_tau30,0.5609076752117893,0.7583333333333333,124,0.6774193548387096
random_gap,4,S3,both_exp_tau7,0.6022397199054694,0.7488095238095238,124,0.6774193548387096
random_gap,4,S3,both_exp_tau30,0.5532288686493662,0.781547619047619,124,0.6774193548387096
random_gap,4,S3,both_exp_tau7_alpha5,0.5629332630276468,0.7538690476190477,124,0.6774193548387096
random_gap,4,S3,local3_mean,0.9721870298730252,0.6175595238095238,124,0.6774193548387096
random_gap,4,S4,global,0.6940381799440389,0.5,124,0.532258064516129
random_gap,4,S4,subject_mean,0.6551746847848265,0.6486415882967608,124,0.532258064516129
random_gap,4,S4,prev1,1.5267137904571166,0.6081504702194358,124,0.532258064516129
random_gap,4,S4,next1,1.7998312331058,0.53239289446186,124,0.532258064516129
random_gap,4,S4,nearest,1.495328142891708,0.6167711598746081,124,0.532258064516129
random_gap,4,S4,prevnext_mean,1.0329795458498388,0.607889237199582,124,0.532258064516129
random_gap,4,S4,linear_interp,1.0923449244440737,0.6252612330198537,124,0.532258064516129
random_gap,4,S4,past_exp_tau7,0.7222851433420397,0.6502089864158829,124,0.532258064516129
random_gap,4,S4,past_exp_tau30,0.6862265369997944,0.6473354231974922,124,0.532258064516129
random_gap,4,S4,both_exp_tau7,0.6507735522196293,0.6982758620689655,124,0.532258064516129
random_gap,4,S4,both_exp_tau30,0.6414910036701672,0.6904388714733543,124,0.532258064516129
random_gap,4,S4,both_exp_tau7_alpha5,0.6441473070915861,0.699582027168234,124,0.532258064516129
random_gap,4,S4,local3_mean,0.8662049851941848,0.6502089864158831,124,0.532258064516129
random_gap,5,Q1,global,0.695823677767401,0.5,124,0.45161290322580644
random_gap,5,Q1,subject_mean,0.7026554555172589,0.6099002100840336,124,0.45161290322580644
random_gap,5,Q1,prev1,1.3238962850435076,0.6709558823529412,124,0.45161290322580644
random_gap,5,Q1,next1,1.574585581613576,0.5954569327731092,124,0.45161290322580644
random_gap,5,Q1,nearest,1.2756286099338505,0.6822478991596639,124,0.45161290322580644
random_gap,5,Q1,prevnext_mean,0.8780110419895423,0.6955094537815126,124,0.45161290322580644
random_gap,5,Q1,linear_interp,0.8927003579171263,0.7198004201680672,124,0.45161290322580644
random_gap,5,Q1,past_exp_tau7,0.7091606706213324,0.6783088235294118,124,0.45161290322580644
random_gap,5,Q1,past_exp_tau30,0.6951825088281576,0.6525735294117647,124,0.45161290322580644
random_gap,5,Q1,both_exp_tau7,0.6611160686779018,0.6638655462184874,124,0.45161290322580644
random_gap,5,Q1,both_exp_tau30,0.6874898631437165,0.634453781512605,124,0.45161290322580644
random_gap,5,Q1,both_exp_tau7_alpha5,0.6592361519087956,0.6596638655462185,124,0.45161290322580644
random_gap,5,Q1,local3_mean,0.8807865367136334,0.6257878151260504,124,0.45161290322580644
random_gap,5,Q2,global,0.6891977848626472,0.5,124,0.5483870967741935
random_gap,5,Q2,subject_mean,0.7230227874860274,0.5076155462184874,124,0.5483870967741935
random_gap,5,Q2,prev1,1.291036775108147,0.6628151260504203,124,0.5483870967741935
random_gap,5,Q2,next1,1.5107363080660048,0.6070115546218487,124,0.5483870967741935
random_gap,5,Q2,nearest,1.2756286099338507,0.671218487394958,124,0.5483870967741935
random_gap,5,Q2,prevnext_mean,0.859187021712659,0.69078256302521,124,0.5483870967741935
random_gap,5,Q2,linear_interp,0.9367014274778517,0.6977415966386554,124,0.5483870967741935
random_gap,5,Q2,past_exp_tau7,0.7258118238949688,0.667016806722689,124,0.5483870967741935
random_gap,5,Q2,past_exp_tau30,0.7379023535115652,0.5966386554621849,124,0.5483870967741935
random_gap,5,Q2,both_exp_tau7,0.6366355400865047,0.6693802521008403,124,0.5483870967741935
random_gap,5,Q2,both_exp_tau30,0.6789141629649564,0.6179096638655462,124,0.5483870967741935
random_gap,5,Q2,both_exp_tau7_alpha5,0.6400955300828339,0.673844537815126,124,0.5483870967741935
random_gap,5,Q2,local3_mean,0.7804156843272368,0.6538865546218487,124,0.5483870967741935
random_gap,5,Q3,global,0.6710938674220507,0.5,124,0.6048387096774194
random_gap,5,Q3,subject_mean,0.6726530339408868,0.562857142857143,124,0.6048387096774194
random_gap,5,Q3,prev1,1.3253746592507223,0.6370068027210884,124,0.6048387096774194
random_gap,5,Q3,next1,1.5700436746874953,0.5746938775510204,124,0.6048387096774194
random_gap,5,Q3,nearest,1.558099438022525,0.5778231292517007,124,0.6048387096774194
random_gap,5,Q3,prevnext_mean,0.9409000252008399,0.6560544217687075,124,0.6048387096774194
random_gap,5,Q3,linear_interp,1.0447266688521233,0.6461224489795918,124,0.6048387096774194
random_gap,5,Q3,past_exp_tau7,0.7586026984160007,0.5921088435374149,124,0.6048387096774194
random_gap,5,Q3,past_exp_tau30,0.7513198826381275,0.567891156462585,124,0.6048387096774194
random_gap,5,Q3,both_exp_tau7,0.667594609707633,0.6127891156462586,124,0.6048387096774194
random_gap,5,Q3,both_exp_tau30,0.6604773971428421,0.616326530612245,124,0.6048387096774194
random_gap,5,Q3,both_exp_tau7_alpha5,0.6499032958167344,0.6008163265306122,124,0.6048387096774194
random_gap,5,Q3,local3_mean,0.836362167213807,0.6119727891156462,124,0.6048387096774194
random_gap,5,S1,global,0.67999035083385,0.5,124,0.6209677419354839
random_gap,5,S1,subject_mean,0.6107195276319273,0.7167725891130147,124,0.6209677419354839
random_gap,5,S1,prev1,1.1336969625328843,0.6648245371649628,124,0.6209677419354839
random_gap,5,S1,next1,1.440507219497811,0.5892511743575573,124,0.6209677419354839
random_gap,5,S1,nearest,1.118700372106809,0.6815418623929262,124,0.6209677419354839
