split,seed,source,model,k,n,C,blend_w,logloss,auc,base_loss
tail0.20,20,existing_no_flat,select_pca,96.0,32.0,0.001,1.0,0.675292093163384,0.7431372549019608,0.5629569974221492
tail0.20,20,existing_no_flat,select_pca,96.0,32.0,0.003,1.0,0.6572354364470728,0.7470588235294118,0.5629569974221492
tail0.20,20,existing_no_flat,pls_logit,96.0,4.0,0.001,1.0,0.6856544762548735,0.6872549019607843,0.5629569974221492
tail0.20,20,existing_no_flat,pls_logit,96.0,4.0,0.003,1.0,0.6747170726004208,0.6852941176470588,0.5629569974221492
tail0.20,20,existing_no_flat,pls_logit,96.0,8.0,0.001,1.0,0.6848893733447438,0.7102941176470589,0.5629569974221492
tail0.20,20,existing_no_flat,pls_logit,96.0,8.0,0.003,1.0,0.6730908554680616,0.7112745098039216,0.5629569974221492
tail0.20,20,existing_no_flat,pls_logit,96.0,12.0,0.001,1.0,0.6849092617482727,0.7274509803921568,0.5629569974221492
tail0.20,20,existing_no_flat,pls_logit,96.0,12.0,0.003,1.0,0.6746343933103887,0.7294117647058823,0.5629569974221492
tail0.20,20,combo_existing_dayflat,raw,20.0,,0.001,1.0,0.5627947830933021,0.732843137254902,0.5629569974221492
tail0.20,20,combo_existing_dayflat,raw,20.0,,0.003,1.0,0.5646481201067242,0.7313725490196078,0.5629569974221492
tail0.20,20,combo_existing_dayflat,raw,20.0,,0.01,1.0,0.577361037999101,0.7338235294117647,0.5629569974221492
tail0.20,20,combo_existing_dayflat,raw,32.0,,0.001,1.0,0.5598853739415326,0.7446078431372549,0.5629569974221492
tail0.20,20,combo_existing_dayflat,raw,32.0,,0.003,1.0,0.5625437507178277,0.7455882352941177,0.5629569974221492
tail0.20,20,combo_existing_dayflat,raw,32.0,,0.01,1.0,0.5779159922649639,0.7495098039215686,0.5629569974221492
tail0.20,20,combo_existing_dayflat,raw,48.0,,0.001,1.0,0.5935851823149773,0.7392156862745098,0.5629569974221492
tail0.20,20,combo_existing_dayflat,raw,48.0,,0.003,1.0,0.5973687273400451,0.7338235294117648,0.5629569974221492
tail0.20,20,combo_existing_dayflat,raw,48.0,,0.01,1.0,0.6165677193784579,0.7240196078431372,0.5629569974221492
tail0.20,20,combo_existing_dayflat,raw,64.0,,0.001,1.0,0.5936439747547694,0.732843137254902,0.5629569974221492
tail0.20,20,combo_existing_dayflat,raw,64.0,,0.003,1.0,0.5979656291976592,0.7318627450980392,0.5629569974221492
tail0.20,20,combo_existing_dayflat,raw,64.0,,0.01,1.0,0.6187321123203056,0.7264705882352941,0.5629569974221492
tail0.20,20,combo_existing_dayflat,select_pca,48.0,8.0,0.001,1.0,0.6854966508932157,0.6745098039215687,0.5629569974221492
tail0.20,20,combo_existing_dayflat,select_pca,48.0,8.0,0.003,1.0,0.6753666042310986,0.6754901960784314,0.5629569974221492
tail0.20,20,combo_existing_dayflat,select_pca,48.0,16.0,0.001,1.0,0.6868456004730766,0.6004901960784313,0.5629569974221492
tail0.20,20,combo_existing_dayflat,select_pca,48.0,16.0,0.003,1.0,0.6798550943872157,0.6049019607843138,0.5629569974221492
tail0.20,20,combo_existing_dayflat,select_pca,48.0,32.0,0.001,1.0,0.721002446474514,0.5764705882352941,0.5629569974221492
tail0.20,20,combo_existing_dayflat,select_pca,48.0,32.0,0.003,1.0,0.7109141189070284,0.6000000000000001,0.5629569974221492
tail0.20,20,combo_existing_dayflat,pls_logit,48.0,4.0,0.001,1.0,0.6890493853761602,0.557843137254902,0.5629569974221492
tail0.20,20,combo_existing_dayflat,pls_logit,48.0,4.0,0.003,1.0,0.6845767160193115,0.5735294117647058,0.5629569974221492
tail0.20,20,combo_existing_dayflat,pls_logit,48.0,8.0,0.001,1.0,0.6923020430845577,0.5387254901960784,0.5629569974221492
tail0.20,20,combo_existing_dayflat,pls_logit,48.0,8.0,0.003,1.0,0.693788558860438,0.5475490196078431,0.5629569974221492
tail0.20,20,combo_existing_dayflat,pls_logit,48.0,12.0,0.001,1.0,0.6917692238557993,0.5009803921568627,0.5629569974221492
tail0.20,20,combo_existing_dayflat,pls_logit,48.0,12.0,0.003,1.0,0.6937024508650179,0.5196078431372548,0.5629569974221492
tail0.20,20,combo_existing_dayflat,select_pca,64.0,8.0,0.001,1.0,0.6838484725186365,0.723529411764706,0.5629569974221492
tail0.20,20,combo_existing_dayflat,select_pca,64.0,8.0,0.003,1.0,0.6721768908915151,0.7245098039215687,0.5629569974221492
tail0.20,20,combo_existing_dayflat,select_pca,64.0,16.0,0.001,1.0,0.6834501171442533,0.6862745098039216,0.5629569974221492
tail0.20,20,combo_existing_dayflat,select_pca,64.0,16.0,0.003,1.0,0.6710067592084455,0.6857843137254902,0.5629569974221492
tail0.20,20,combo_existing_dayflat,select_pca,64.0,32.0,0.001,1.0,0.7169261157501318,0.6264705882352941,0.5629569974221492
tail0.20,20,combo_existing_dayflat,select_pca,64.0,32.0,0.003,1.0,0.7012721791529859,0.6406862745098039,0.5629569974221492
tail0.20,20,combo_existing_dayflat,pls_logit,64.0,4.0,0.001,1.0,0.6855344755942813,0.6004901960784313,0.5629569974221492
tail0.20,20,combo_existing_dayflat,pls_logit,64.0,4.0,0.003,1.0,0.675035320831936,0.6063725490196078,0.5629569974221492
tail0.20,20,combo_existing_dayflat,pls_logit,64.0,8.0,0.001,1.0,0.6861826394543326,0.6318627450980392,0.5629569974221492
tail0.20,20,combo_existing_dayflat,pls_logit,64.0,8.0,0.003,1.0,0.6773742741498084,0.6352941176470588,0.5629569974221492
tail0.20,20,combo_existing_dayflat,pls_logit,64.0,12.0,0.001,1.0,0.68710131505697,0.6230392156862745,0.5629569974221492
tail0.20,20,combo_existing_dayflat,pls_logit,64.0,12.0,0.003,1.0,0.680754933764041,0.6259803921568627,0.5629569974221492
tail0.20,20,combo_existing_dayflat,select_pca,96.0,8.0,0.001,1.0,0.6808713965554467,0.7127450980392157,0.5629569974221492
tail0.20,20,combo_existing_dayflat,select_pca,96.0,8.0,0.003,1.0,0.6654452197251008,0.7112745098039215,0.5629569974221492
tail0.20,20,combo_existing_dayflat,select_pca,96.0,16.0,0.001,1.0,0.6828344900343665,0.665686274509804,0.5629569974221492
tail0.20,20,combo_existing_dayflat,select_pca,96.0,16.0,0.003,1.0,0.6703459878536427,0.6642156862745099,0.5629569974221492
tail0.20,20,combo_existing_dayflat,select_pca,96.0,32.0,0.001,1.0,0.7149847843141863,0.6480392156862745,0.5629569974221492
tail0.20,20,combo_existing_dayflat,select_pca,96.0,32.0,0.003,1.0,0.6982992793977288,0.6607843137254902,0.5629569974221492
tail0.20,20,combo_existing_dayflat,pls_logit,96.0,4.0,0.001,1.0,0.684122132872472,0.6200980392156863,0.5629569974221492
tail0.20,20,combo_existing_dayflat,pls_logit,96.0,4.0,0.003,1.0,0.6722368319000852,0.6235294117647059,0.5629569974221492
tail0.20,20,combo_existing_dayflat,pls_logit,96.0,8.0,0.001,1.0,0.6830738719846813,0.6509803921568628,0.5629569974221492
tail0.20,20,combo_existing_dayflat,pls_logit,96.0,8.0,0.003,1.0,0.6703204684816375,0.6509803921568628,0.5629569974221492
tail0.20,20,combo_existing_dayflat,pls_logit,96.0,12.0,0.001,1.0,0.6838344593965875,0.6656862745098039,0.5629569974221492
tail0.20,20,combo_existing_dayflat,pls_logit,96.0,12.0,0.003,1.0,0.6730540377292612,0.6622549019607844,0.5629569974221492
tail0.20,20,existing_no_flat,raw_blend_base,32.0,,0.001,0.1,0.5626910916676673,0.7421568627450981,0.5629569974221492
tail0.20,20,existing_no_flat,raw_blend_base,32.0,,0.001,0.2,0.5624345911562423,0.7411764705882353,0.5629569974221492
tail0.20,20,existing_no_flat,raw_blend_base,32.0,,0.001,0.3,0.5621874948189156,0.7411764705882353,0.5629569974221492
tail0.20,20,existing_no_flat,raw_blend_base,32.0,,0.001,0.4,0.5619498045297421,0.7392156862745098,0.5629569974221492
tail0.20,20,existing_no_flat,raw_blend_base,32.0,,0.001,0.5,0.5617215251236148,0.7392156862745098,0.5629569974221492
tail0.20,20,existing_no_flat,raw_blend_base,32.0,,0.001,0.7,0.5612932332377568,0.7426470588235294,0.5629569974221492
tail0.20,20,existing_no_flat,raw_blend_base,32.0,,0.003,0.1,0.5626580568149644,0.7426470588235294,0.5629569974221492
tail0.20,20,existing_no_flat,raw_blend_base,32.0,,0.003,0.2,0.5624542688271378,0.7416666666666667,0.5629569974221492
tail0.20,20,existing_no_flat,raw_blend_base,32.0,,0.003,0.3,0.5623464362999846,0.7382352941176471,0.5629569974221492
tail0.20,20,existing_no_flat,raw_blend_base,32.0,,0.003,0.4,0.562335528449848,0.7416666666666667,0.5629569974221492
tail0.20,20,existing_no_flat,raw_blend_base,32.0,,0.003,0.5,0.5624226890789007,0.742156862745098,0.5629569974221492
tail0.20,20,existing_no_flat,raw_blend_base,32.0,,0.003,0.7,0.5628967247238402,0.7426470588235294,0.5629569974221492
tail0.20,20,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.1,0.5713192498526528,0.7446078431372549,0.5629569974221492
tail0.20,20,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.2,0.5800086474934586,0.7397058823529411,0.5629569974221492
tail0.20,20,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.3,0.5890474160331741,0.734313725490196,0.5629569974221492
tail0.20,20,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.4,0.5984606188716155,0.7318627450980393,0.5629569974221492
tail0.20,20,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.5,0.6082766731595372,0.7318627450980392,0.5629569974221492
tail0.20,20,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.7,0.6292518256732379,0.7357843137254901,0.5629569974221492
tail0.20,20,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.1,0.5722768854648387,0.7441176470588236,0.5629569974221492
tail0.20,20,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.2,0.5820013870857458,0.7421568627450981,0.5629569974221492
tail0.20,20,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.3,0.5921617297287965,0.7357843137254902,0.5629569974221492
tail0.20,20,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.4,0.6027936064663713,0.7357843137254902,0.5629569974221492
tail0.20,20,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.5,0.6139380839234447,0.7387254901960785,0.5629569974221492
tail0.20,20,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.7,0.6379633024298181,0.7348039215686274,0.5629569974221492
tail0.20,20,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.1,0.5626115939040305,0.7431372549019608,0.5629569974221492
tail0.20,20,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.2,0.562274693754203,0.7426470588235294,0.5629569974221492
tail0.20,20,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.3,0.5619462912303393,0.7421568627450981,0.5629569974221492
tail0.20,20,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.4,0.5616263827162962,0.7421568627450981,0.5629569974221492
tail0.20,20,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.5,0.5613149667308641,0.7382352941176471,0.5629569974221492
tail0.20,20,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.7,0.5607176171648092,0.7421568627450981,0.5629569974221492
tail0.30,30,existing_base_cfg,basecfg,,,,0.0,0.5802634611478777,0.6894934333958723,0.5802634611478777
tail0.30,30,existing_no_flat,raw,20.0,,0.001,1.0,0.5802634611478777,0.6894934333958723,0.5802634611478777
tail0.30,30,existing_no_flat,raw,20.0,,0.003,1.0,0.5852382300215027,0.6880863039399624,0.5802634611478777
tail0.30,30,existing_no_flat,raw,20.0,,0.01,1.0,0.5974692336894695,0.6871482176360225,0.5802634611478777
tail0.30,30,existing_no_flat,raw,32.0,,0.001,1.0,0.5792195686326991,0.6822232645403377,0.5802634611478777
tail0.30,30,existing_no_flat,raw,32.0,,0.003,1.0,0.5885780159386969,0.6833958724202627,0.5802634611478777
tail0.30,30,existing_no_flat,raw,32.0,,0.01,1.0,0.60842165626946,0.6855065666041275,0.5802634611478777
tail0.30,30,existing_no_flat,raw,48.0,,0.001,1.0,0.6002811453820781,0.6805816135084428,0.5802634611478777
tail0.30,30,existing_no_flat,raw,48.0,,0.003,1.0,0.6102471542941682,0.6852720450281427,0.5802634611478777
tail0.30,30,existing_no_flat,raw,48.0,,0.01,1.0,0.6382954385557542,0.6852720450281425,0.5802634611478777
tail0.30,30,existing_no_flat,raw,64.0,,0.001,1.0,0.6017650655612833,0.6784709193245778,0.5802634611478777
tail0.30,30,existing_no_flat,raw,64.0,,0.003,1.0,0.6172037296861841,0.6803470919324579,0.5802634611478777
tail0.30,30,existing_no_flat,raw,64.0,,0.01,1.0,0.6562908824891509,0.6791744840525328,0.5802634611478777
tail0.30,30,existing_no_flat,select_pca,48.0,8.0,0.001,1.0,0.6927002830771505,0.4931988742964353,0.5802634611478777
tail0.30,30,existing_no_flat,select_pca,48.0,8.0,0.003,1.0,0.6961247993090363,0.49390243902439024,0.5802634611478777
tail0.30,30,existing_no_flat,select_pca,48.0,16.0,0.001,1.0,0.6901504898022537,0.4638836772983115,0.5802634611478777
tail0.30,30,existing_no_flat,select_pca,48.0,16.0,0.003,1.0,0.6888391027215841,0.4795966228893058,0.5802634611478777
tail0.30,30,existing_no_flat,select_pca,48.0,32.0,0.001,1.0,0.7044895760551275,0.5128986866791745,0.5802634611478777
tail0.30,30,existing_no_flat,select_pca,48.0,32.0,0.003,1.0,0.6941568184552563,0.5110225140712946,0.5802634611478777
tail0.30,30,existing_no_flat,pls_logit,48.0,4.0,0.001,1.0,0.6870775903169112,0.5593339587242026,0.5802634611478777
tail0.30,30,existing_no_flat,pls_logit,48.0,4.0,0.003,1.0,0.6782535841090213,0.5668386491557224,0.5802634611478777
tail0.30,30,existing_no_flat,pls_logit,48.0,8.0,0.001,1.0,0.686376772357823,0.577157598499062,0.5802634611478777
tail0.30,30,existing_no_flat,pls_logit,48.0,8.0,0.003,1.0,0.6765655183796443,0.5888836772983114,0.5802634611478777
tail0.30,30,existing_no_flat,pls_logit,48.0,12.0,0.001,1.0,0.6857830578909432,0.5886491557223263,0.5802634611478777
tail0.30,30,existing_no_flat,pls_logit,48.0,12.0,0.003,1.0,0.6756181274250989,0.5947467166979362,0.5802634611478777
tail0.30,30,existing_no_flat,select_pca,64.0,8.0,0.001,1.0,0.6875068137373789,0.48874296435272047,0.5802634611478777
tail0.30,30,existing_no_flat,select_pca,64.0,8.0,0.003,1.0,0.6812195597553004,0.5058630393996247,0.5802634611478777
tail0.30,30,existing_no_flat,select_pca,64.0,16.0,0.001,1.0,0.6862363659608841,0.4983583489681051,0.5802634611478777
tail0.30,30,existing_no_flat,select_pca,64.0,16.0,0.003,1.0,0.6785306844204768,0.5060975609756098,0.5802634611478777
tail0.30,30,existing_no_flat,select_pca,64.0,32.0,0.001,1.0,0.7038950587472859,0.525093808630394,0.5802634611478777
tail0.30,30,existing_no_flat,select_pca,64.0,32.0,0.003,1.0,0.693224640179204,0.5445590994371482,0.5802634611478777
tail0.30,30,existing_no_flat,pls_logit,64.0,4.0,0.001,1.0,0.6840574102945098,0.6034240150093808,0.5802634611478777
tail0.30,30,existing_no_flat,pls_logit,64.0,4.0,0.003,1.0,0.6719232129140479,0.6090525328330206,0.5802634611478777
tail0.30,30,existing_no_flat,pls_logit,64.0,8.0,0.001,1.0,0.6847324173871483,0.5785647279549718,0.5802634611478777
tail0.30,30,existing_no_flat,pls_logit,64.0,8.0,0.003,1.0,0.6735583502201816,0.5870075046904315,0.5802634611478777
tail0.30,30,existing_no_flat,pls_logit,64.0,12.0,0.001,1.0,0.6853807510953974,0.5759849906191369,0.5802634611478777
tail0.30,30,existing_no_flat,pls_logit,64.0,12.0,0.003,1.0,0.6755428954698951,0.5816135084427768,0.5802634611478777
tail0.30,30,existing_no_flat,select_pca,96.0,8.0,0.001,1.0,0.681987983435746,0.6676829268292683,0.5802634611478777
tail0.30,30,existing_no_flat,select_pca,96.0,8.0,0.003,1.0,0.6678822265664565,0.6676829268292683,0.5802634611478777
tail0.30,30,existing_no_flat,select_pca,96.0,16.0,0.001,1.0,0.6822884484815437,0.6264071294559099,0.5802634611478777
tail0.30,30,existing_no_flat,select_pca,96.0,16.0,0.003,1.0,0.6693764285840156,0.623358348968105,0.5802634611478777
tail0.30,30,existing_no_flat,select_pca,96.0,32.0,0.001,1.0,0.6825241496392572,0.6599437148217636,0.5802634611478777
tail0.30,30,existing_no_flat,select_pca,96.0,32.0,0.003,1.0,0.6712056179207244,0.6540806754221389,0.5802634611478777
tail0.30,30,existing_no_flat,pls_logit,96.0,4.0,0.001,1.0,0.6875853656774786,0.5612101313320825,0.5802634611478777
tail0.30,30,existing_no_flat,pls_logit,96.0,4.0,0.003,1.0,0.6795085645284215,0.5649624765478424,0.5802634611478777
tail0.30,30,existing_no_flat,pls_logit,96.0,8.0,0.001,1.0,0.6882636621405483,0.5344746716697937,0.5802634611478777
tail0.30,30,existing_no_flat,pls_logit,96.0,8.0,0.003,1.0,0.6820492278064708,0.5422138836772983,0.5802634611478777
tail0.30,30,existing_no_flat,pls_logit,96.0,12.0,0.001,1.0,0.6896678649929606,0.5583958724202626,0.5802634611478777
tail0.30,30,existing_no_flat,pls_logit,96.0,12.0,0.003,1.0,0.6871841403355247,0.5659005628517823,0.5802634611478777
tail0.30,30,combo_existing_dayflat,raw,20.0,,0.001,1.0,0.6727376685075526,0.6153846153846154,0.5802634611478777
tail0.30,30,combo_existing_dayflat,raw,20.0,,0.003,1.0,0.6593282104516883,0.6125703564727956,0.5802634611478777
tail0.30,30,combo_existing_dayflat,raw,20.0,,0.01,1.0,0.649113334743092,0.6254690431519699,0.5802634611478777
tail0.30,30,combo_existing_dayflat,raw,32.0,,0.001,1.0,0.5845827119082064,0.6817542213883677,0.5802634611478777
tail0.30,30,combo_existing_dayflat,raw,32.0,,0.003,1.0,0.5958702086572286,0.6817542213883677,0.5802634611478777
tail0.30,30,combo_existing_dayflat,raw,32.0,,0.01,1.0,0.6162089656412654,0.6801125703564728,0.5802634611478777
tail0.30,30,combo_existing_dayflat,raw,48.0,,0.001,1.0,0.5767289906981913,0.6995778611632271,0.5802634611478777
tail0.30,30,combo_existing_dayflat,raw,48.0,,0.003,1.0,0.5869940928460239,0.699108818011257,0.5802634611478777
tail0.30,30,combo_existing_dayflat,raw,48.0,,0.01,1.0,0.6152958596050824,0.6986397748592871,0.5802634611478777
tail0.30,30,combo_existing_dayflat,raw,64.0,,0.001,1.0,0.6038836654925112,0.6772983114446528,0.5802634611478777
tail0.30,30,combo_existing_dayflat,raw,64.0,,0.003,1.0,0.6171389079556673,0.6765947467166978,0.5802634611478777
tail0.30,30,combo_existing_dayflat,raw,64.0,,0.01,1.0,0.6467298548571017,0.6812851782363978,0.5802634611478777
tail0.30,30,combo_existing_dayflat,select_pca,48.0,8.0,0.001,1.0,0.6866714392441141,0.5143058161350844,0.5802634611478777
tail0.30,30,combo_existing_dayflat,select_pca,48.0,8.0,0.003,1.0,0.6781835744960116,0.5204033771106942,0.5802634611478777
tail0.30,30,combo_existing_dayflat,select_pca,48.0,16.0,0.001,1.0,0.6859439289542614,0.5021106941838649,0.5802634611478777
tail0.30,30,combo_existing_dayflat,select_pca,48.0,16.0,0.003,1.0,0.6779975388073353,0.5124296435272044,0.5802634611478777
tail0.30,30,combo_existing_dayflat,select_pca,48.0,32.0,0.001,1.0,0.6859439289542616,0.5021106941838649,0.5802634611478777
tail0.30,30,combo_existing_dayflat,select_pca,48.0,32.0,0.003,1.0,0.6779975388073359,0.5124296435272044,0.5802634611478777
tail0.30,30,combo_existing_dayflat,pls_logit,48.0,4.0,0.001,1.0,0.6866580928874926,0.5811444652908068,0.5802634611478777
tail0.30,30,combo_existing_dayflat,pls_logit,48.0,4.0,0.003,1.0,0.6767917485079101,0.5898217636022515,0.5802634611478777
tail0.30,30,combo_existing_dayflat,pls_logit,48.0,8.0,0.001,1.0,0.6861897295500843,0.5710600375234521,0.5802634611478777
tail0.30,30,combo_existing_dayflat,pls_logit,48.0,8.0,0.003,1.0,0.6759499089873252,0.5769230769230769,0.5802634611478777
tail0.30,30,combo_existing_dayflat,pls_logit,48.0,12.0,0.001,1.0,0.6866669882164144,0.5586303939962477,0.5802634611478777
tail0.30,30,combo_existing_dayflat,pls_logit,48.0,12.0,0.003,1.0,0.6769916739804923,0.5715290806754221,0.5802634611478777
tail0.30,30,combo_existing_dayflat,select_pca,64.0,8.0,0.001,1.0,0.687459646212793,0.5396341463414634,0.5802634611478777
tail0.30,30,combo_existing_dayflat,select_pca,64.0,8.0,0.003,1.0,0.6799289421989687,0.5560506566604128,0.5802634611478777
tail0.30,30,combo_existing_dayflat,select_pca,64.0,16.0,0.001,1.0,0.6865093600748751,0.549718574108818,0.5802634611478777
tail0.30,30,combo_existing_dayflat,select_pca,64.0,16.0,0.003,1.0,0.6781999358775282,0.5614446529080676,0.5802634611478777
tail0.30,30,combo_existing_dayflat,select_pca,64.0,32.0,0.001,1.0,0.7039777044339868,0.5682457786116322,0.5802634611478777
tail0.30,30,combo_existing_dayflat,select_pca,64.0,32.0,0.003,1.0,0.6916543068566663,0.5811444652908068,0.5802634611478777
tail0.30,30,combo_existing_dayflat,pls_logit,64.0,4.0,0.001,1.0,0.6873412959868751,0.5551125703564729,0.5802634611478777
tail0.30,30,combo_existing_dayflat,pls_logit,64.0,4.0,0.003,1.0,0.6794019237424656,0.5593339587242027,0.5802634611478777
tail0.30,30,combo_existing_dayflat,pls_logit,64.0,8.0,0.001,1.0,0.6890092349218945,0.5504221388367729,0.5802634611478777
tail0.30,30,combo_existing_dayflat,pls_logit,64.0,8.0,0.003,1.0,0.6840594514988194,0.5586303939962477,0.5802634611478777
tail0.30,30,combo_existing_dayflat,pls_logit,64.0,12.0,0.001,1.0,0.6900060365714951,0.5286116322701688,0.5802634611478777
tail0.30,30,combo_existing_dayflat,pls_logit,64.0,12.0,0.003,1.0,0.6875951868697908,0.5375234521575984,0.5802634611478777
tail0.30,30,combo_existing_dayflat,select_pca,96.0,8.0,0.001,1.0,0.6838071003895559,0.6402439024390245,0.5802634611478777
tail0.30,30,combo_existing_dayflat,select_pca,96.0,8.0,0.003,1.0,0.6715584072421529,0.6432926829268293,0.5802634611478777
tail0.30,30,combo_existing_dayflat,select_pca,96.0,16.0,0.001,1.0,0.6847597681889924,0.5827861163227016,0.5802634611478777
tail0.30,30,combo_existing_dayflat,select_pca,96.0,16.0,0.003,1.0,0.6748293429436463,0.5844277673545966,0.5802634611478777
tail0.30,30,combo_existing_dayflat,select_pca,96.0,32.0,0.001,1.0,0.6983234444850723,0.6449343339587241,0.5802634611478777
tail0.30,30,combo_existing_dayflat,select_pca,96.0,32.0,0.003,1.0,0.6793227804879549,0.6477485928705441,0.5802634611478777
tail0.30,30,combo_existing_dayflat,pls_logit,96.0,4.0,0.001,1.0,0.6869935957946497,0.5574577861163227,0.5802634611478777
tail0.30,30,combo_existing_dayflat,pls_logit,96.0,4.0,0.003,1.0,0.6781656274257752,0.5626172607879926,0.5802634611478777
tail0.30,30,combo_existing_dayflat,pls_logit,96.0,8.0,0.001,1.0,0.6875426320514878,0.550891181988743,0.5802634611478777
tail0.30,30,combo_existing_dayflat,pls_logit,96.0,8.0,0.003,1.0,0.6796627173593923,0.5586303939962477,0.5802634611478777
tail0.30,30,combo_existing_dayflat,pls_logit,96.0,12.0,0.001,1.0,0.688679329458542,0.6055347091932458,0.5802634611478777
tail0.30,30,combo_existing_dayflat,pls_logit,96.0,12.0,0.003,1.0,0.6836756028433197,0.6055347091932458,0.5802634611478777
tail0.30,30,existing_no_flat,raw_blend_base,32.0,,0.001,0.1,0.5800579360344135,0.6887898686679176,0.5802634611478777
tail0.30,30,existing_no_flat,raw_blend_base,32.0,,0.001,0.2,0.5798748496613112,0.6873827392120074,0.5802634611478777
tail0.30,30,existing_no_flat,raw_blend_base,32.0,,0.001,0.3,0.5797141983749574,0.6859756097560976,0.5802634611478777
tail0.30,30,existing_no_flat,raw_blend_base,32.0,,0.001,0.4,0.5795759882543141,0.6850375234521576,0.5802634611478777
tail0.30,30,existing_no_flat,raw_blend_base,32.0,,0.001,0.5,0.57946023513479,0.6852720450281425,0.5802634611478777
tail0.30,30,existing_no_flat,raw_blend_base,32.0,,0.001,0.7,0.5792962122947288,0.6829268292682927,0.5802634611478777
tail0.30,30,existing_no_flat,raw_blend_base,32.0,,0.003,0.1,0.5803064259897368,0.6887898686679174,0.5802634611478777
tail0.30,30,existing_no_flat,raw_blend_base,32.0,,0.003,0.2,0.5805165185585526,0.6871482176360225,0.5802634611478777
tail0.30,30,existing_no_flat,raw_blend_base,32.0,,0.003,0.3,0.5808959220376504,0.6852720450281425,0.5802634611478777
tail0.30,30,existing_no_flat,raw_blend_base,32.0,,0.003,0.4,0.5814472683818913,0.6824577861163227,0.5802634611478777
tail0.30,30,existing_no_flat,raw_blend_base,32.0,,0.003,0.5,0.5821736649004733,0.6817542213883677,0.5802634611478777
tail0.30,30,existing_no_flat,raw_blend_base,32.0,,0.003,0.7,0.5841666126584805,0.6822232645403377,0.5802634611478777
tail0.30,30,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.1,0.587740661569534,0.6876172607879925,0.5802634611478777
tail0.30,30,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.2,0.5956556241894528,0.6866791744840525,0.5802634611478777
tail0.30,30,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.3,0.6040321944224035,0.6826923076923077,0.5802634611478777
tail0.30,30,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.4,0.6128977712591889,0.6789399624765479,0.5802634611478777
tail0.30,30,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.5,0.6222839016884487,0.6726078799249531,0.5802634611478777
tail0.30,30,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.7,0.6427694257426099,0.6639305816135085,0.5802634611478777
tail0.30,30,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.1,0.5873949296657116,0.6918386491557224,0.5802634611478777
tail0.30,30,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.2,0.5949279428738091,0.6918386491557224,0.5802634611478777
tail0.30,30,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.3,0.6028870424620772,0.6866791744840526,0.5802634611478777
tail0.30,30,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.4,0.6113003853961536,0.6855065666041277,0.5802634611478777
tail0.30,30,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.5,0.6202003915185896,0.6829268292682926,0.5802634611478777
tail0.30,30,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.7,0.6396165113759331,0.677063789868668,0.5802634611478777
tail0.30,30,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.1,0.5806417999931376,0.6885553470919324,0.5802634611478777
tail0.30,30,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.2,0.5810318085981401,0.6887898686679175,0.5802634611478777
tail0.30,30,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.3,0.5814335704740949,0.6871482176360225,0.5802634611478777
tail0.30,30,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.4,0.5818471723821049,0.6845684803001876,0.5802634611478777
tail0.30,30,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.5,0.5822727044064148,0.6822232645403378,0.5802634611478777
tail0.30,30,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.7,0.5831599362235376,0.6812851782363977,0.5802634611478777
