split,source,feature_set,target,score_col,policy,fraction,selected_cells,selected_gain_sum,selected_mean_gain,selected_positive_gain_rate,active_subjects,positive_subjects,negative_subjects,raw_action_count,inverse_action_count,null_gain_mean,null_gain_std,gain_lift_vs_null,gain_z_vs_null,tail_safe_policy_score,accepted,accept_reason
row_block_holdout,transport_rhythm_context,transport_rhythm_context_tail_representation,S4,tail_safe_utility,top_score,0.01,9,0.12152652307062906,0.013502947007847673,0.7777777777777778,6,4,2,2,7,0.0,,0.12152652307062906,,0.0945206290549337,True,fast_stress_policy_passed
row_block_holdout,transport_rhythm_context,transport_rhythm_context_tail_plus_listener,Q1,pessimistic_utility,top_score,0.02,18,0.17642704429593337,0.009801502460885188,0.6666666666666666,4,4,0,0,18,0.0,,0.17642704429593337,,0.11761802953062224,True,fast_stress_policy_passed
row_block_holdout,transport_rhythm_context,transport_rhythm_context_tail_plus_listener,Q2,health_weighted_utility,top_score,0.02,18,0.13106642105257849,0.007281467836254361,0.6111111111111112,8,5,3,2,16,0.0,,0.13106642105257849,,0.08009614619879797,True,fast_stress_policy_passed
row_block_holdout,transport_rhythm_context,transport_rhythm_context_tail_plus_listener,Q3,predicted_gain,top_score,0.01,9,0.4617613695650096,0.05130681884055663,0.7777777777777778,5,4,1,9,0,0.0,,0.4617613695650096,,0.35914773188389637,True,fast_stress_policy_passed
row_block_holdout,transport_rhythm_context,transport_rhythm_context_tail_plus_listener,S1,tail_safe_utility,top_score,0.05,45,0.31022615184120983,0.006893914485360218,0.6888888888888889,8,5,3,11,34,0.0,,0.31022615184120983,,0.21371134904616676,True,fast_stress_policy_passed
row_block_holdout,transport_rhythm_context,transport_rhythm_context_tail_plus_listener,S2,predicted_gain,top_score,0.02,18,0.12771086546602733,0.007095048081445963,0.5555555555555556,6,3,3,16,2,0.0,,0.12771086546602733,,0.07095048081445963,True,fast_stress_policy_passed
row_block_holdout,transport_rhythm_context,transport_rhythm_context_tail_plus_listener,S3,health_weighted_utility,top_score,0.01,9,0.06281991985513974,0.006979991095015526,0.8888888888888888,4,4,0,0,9,0.0,,0.06281991985513974,,0.05583992876012421,True,fast_stress_policy_passed
row_block_holdout,transport_rhythm_context,transport_rhythm_context_tail_plus_listener,S4,tail_safe_utility,top_score,0.1,90,0.13273239434004602,0.0014748043815560668,0.5555555555555556,9,4,5,32,58,0.0,,0.13273239434004602,,0.07374021907780334,True,fast_stress_policy_passed
row_block_holdout,listener_rhythm_interface,action_only,Q1,tail_safe_utility,top_score,0.1,90,0.34339135935381127,0.0038154595483756806,0.5777777777777777,9,6,3,18,72,0.0,,0.34339135935381127,,0.1984038965155354,True,fast_stress_policy_passed
row_block_holdout,listener_rhythm_interface,action_only,Q2,health_weighted_utility,top_score,0.02,18,0.11083863353477708,0.006157701863043171,0.5,7,4,3,0,18,0.0,,0.11083863353477708,,0.05541931676738854,False,fast_stress_policy_failed
row_block_holdout,listener_rhythm_interface,action_only,Q3,health_weighted_utility,top_score,0.05,45,0.29572925388761206,0.006571761197502491,0.6444444444444445,9,7,2,0,45,0.0,,0.29572925388761206,,0.19058107472757224,True,fast_stress_policy_passed
row_block_holdout,listener_rhythm_interface,action_only,S1,pessimistic_utility,top_score,0.1,90,0.13844288402264182,0.0015382542669182425,0.5111111111111111,8,5,3,31,59,0.0,,0.13844288402264182,,0.07075969627823915,False,fast_stress_policy_failed
row_block_holdout,listener_rhythm_interface,action_only,S2,predicted_gain,top_score,0.01,9,-0.27988818841985563,-0.03109868760220618,0.0,2,0,2,1,8,0.0,,-0.27988818841985563,,-0.0,False,fast_stress_policy_failed
row_block_holdout,listener_rhythm_interface,action_only,S3,pessimistic_utility,top_score,0.1,90,0.10050797567590886,0.001116755285287876,0.5111111111111111,9,5,4,24,66,0.0,,0.10050797567590886,,0.0513707431232423,False,fast_stress_policy_failed
row_block_holdout,listener_rhythm_interface,action_only,S4,predicted_gain,top_score,0.01,9,0.12296211740180107,0.013662457489089008,0.6666666666666666,4,2,2,1,8,0.0,,0.12296211740180107,,0.08197474493453405,True,fast_stress_policy_passed
row_block_holdout,listener_rhythm_interface,listener_support_baseline,Q1,health_weighted_utility,top_score,0.1,90,0.2609047104617699,0.0028989412273529988,0.5555555555555556,9,6,3,4,86,0.0,,0.2609047104617699,,0.14494706136764995,True,fast_stress_policy_passed
row_block_holdout,listener_rhythm_interface,listener_support_baseline,Q2,health_weighted_utility,top_score,0.02,18,0.18391306157444282,0.010217392309691268,0.6666666666666666,8,5,3,1,17,0.0,,0.18391306157444282,,0.1226087077162952,True,fast_stress_policy_passed
row_block_holdout,listener_rhythm_interface,listener_support_baseline,Q3,predicted_gain,top_score,0.1,90,0.2813275995111661,0.0031258622167907343,0.5888888888888889,10,5,5,35,55,0.0,,0.2813275995111661,,0.16567069748990892,True,fast_stress_policy_passed
row_block_holdout,listener_rhythm_interface,listener_support_baseline,S1,tail_safe_utility,top_score,0.05,45,0.09875888964968366,0.002194641992215192,0.6444444444444445,8,4,4,9,36,0.0,,0.09875888964968366,,0.06364461777424059,True,fast_stress_policy_passed
row_block_holdout,listener_rhythm_interface,listener_support_baseline,S2,predicted_gain,top_score,0.01,9,0.1438176614423361,0.015979740160259565,0.6666666666666666,4,3,1,9,0,0.0,,0.1438176614423361,,0.0958784409615574,True,fast_stress_policy_passed
row_block_holdout,listener_rhythm_interface,listener_support_baseline,S3,predicted_gain,top_score,0.02,18,0.09503306914220261,0.00527961495234459,0.7222222222222222,7,5,2,8,10,0.0,,0.09503306914220261,,0.06863499438047967,True,fast_stress_policy_passed
row_block_holdout,listener_rhythm_interface,listener_support_baseline,S4,pessimistic_utility,top_score,0.1,90,0.07349116418038792,0.0008165684908931992,0.5333333333333333,10,6,4,20,70,0.0,,0.07349116418038792,,0.03919528756287356,False,fast_stress_policy_failed
row_block_holdout,listener_rhythm_interface,listener_rhythm_interface_tail_representation,Q1,predicted_gain,top_score,0.05,45,0.47678915526735455,0.010595314561496767,0.5777777777777777,8,7,1,20,25,0.0,,0.47678915526735455,,0.27547817859891593,True,fast_stress_policy_passed
row_block_holdout,listener_rhythm_interface,listener_rhythm_interface_tail_representation,Q2,tail_safe_utility,top_score,0.1,90,0.22186288279247174,0.0024651431421385747,0.5222222222222223,9,6,3,30,60,0.0,,0.22186288279247174,,0.11586172768051303,False,fast_stress_policy_failed
row_block_holdout,listener_rhythm_interface,listener_rhythm_interface_tail_representation,Q3,health_weighted_utility,top_score,0.05,45,0.22591717629987668,0.005020381695552815,0.6222222222222222,9,6,3,0,45,0.0,,0.22591717629987668,,0.14057068747547882,True,fast_stress_policy_passed
row_block_holdout,listener_rhythm_interface,listener_rhythm_interface_tail_representation,S1,health_weighted_utility,top_score,0.05,45,0.03072114531595449,0.000682692118132322,0.5555555555555556,9,5,4,0,45,0.0,,0.03072114531595449,,0.01706730295330805,True,fast_stress_policy_passed
row_block_holdout,listener_rhythm_interface,listener_rhythm_interface_tail_representation,S2,health_weighted_utility,top_score,0.01,9,0.051242389157707846,0.005693598795300871,0.4444444444444444,5,3,2,0,9,0.0,,0.051242389157707846,,0.022774395181203486,False,fast_stress_policy_failed
row_block_holdout,listener_rhythm_interface,listener_rhythm_interface_tail_representation,S3,health_weighted_utility,top_score,0.05,45,0.07005270781521822,0.0015567268403381825,0.5333333333333333,8,5,3,0,45,0.0,,0.07005270781521822,,0.03736144416811638,False,fast_stress_policy_failed
row_block_holdout,listener_rhythm_interface,listener_rhythm_interface_tail_representation,S4,predicted_gain,top_score,0.1,90,1.551242409766214,0.017236026775180158,0.5333333333333333,10,8,2,47,43,0.0,,1.551242409766214,,0.8273292852086475,False,fast_stress_policy_failed
row_block_holdout,listener_rhythm_interface,listener_rhythm_interface_tail_plus_listener,Q1,predicted_gain,top_score,0.01,9,0.2818802985755046,0.03132003317505607,0.6666666666666666,6,4,2,4,5,0.0,,0.2818802985755046,,0.1879201990503364,True,fast_stress_policy_passed
row_block_holdout,listener_rhythm_interface,listener_rhythm_interface_tail_plus_listener,Q2,health_weighted_utility,top_score,0.01,9,0.14424311065458578,0.016027012294953975,0.8888888888888888,5,5,0,0,9,0.0,,0.14424311065458578,,0.1282160983596318,True,fast_stress_policy_passed
row_block_holdout,listener_rhythm_interface,listener_rhythm_interface_tail_plus_listener,Q3,pessimistic_utility,top_score,0.05,45,0.1472556036866104,0.003272346748591342,0.5777777777777777,9,6,3,7,38,0.0,,0.1472556036866104,,0.08508101546337489,True,fast_stress_policy_passed
row_block_holdout,listener_rhythm_interface,listener_rhythm_interface_tail_plus_listener,S1,tail_safe_utility,top_score,0.01,9,0.008949877410149576,0.0009944308233499528,0.6666666666666666,5,3,2,1,8,0.0,,0.008949877410149576,,0.005966584940099717,True,fast_stress_policy_passed
row_block_holdout,listener_rhythm_interface,listener_rhythm_interface_tail_plus_listener,S2,predicted_gain,top_score,0.01,9,0.4184253148132582,0.04649170164591757,0.6666666666666666,7,5,2,7,2,0.0,,0.4184253148132582,,0.27895020987550545,True,fast_stress_policy_passed
row_block_holdout,listener_rhythm_interface,listener_rhythm_interface_tail_plus_listener,S3,tail_safe_utility,top_score,0.02,18,0.027446229649087717,0.0015247905360604287,0.5555555555555556,7,4,3,0,18,0.0,,0.027446229649087717,,0.015247905360604289,True,fast_stress_policy_passed
row_block_holdout,listener_rhythm_interface,listener_rhythm_interface_tail_plus_listener,S4,predicted_gain,top_score,0.01,9,0.04130660820712784,0.004589623134125315,0.5555555555555556,6,4,2,5,4,0.0,,0.04130660820712784,,0.022948115670626577,True,fast_stress_policy_passed
