target,score_col,policy,fraction,selected_cells,selected_gain_sum,selected_mean_gain,selected_positive_gain_rate,active_subjects,positive_subjects,negative_subjects,raw_action_count,inverse_action_count,null_gain_mean,null_gain_std,gain_lift_vs_null,gain_z_vs_null,tail_safe_policy_score,student_policy_score
S2,student_pessimistic_mean,top_decisive,0.04,15,-0.47588377780472885,-0.031725585186981924,0.2,4,1,3,7,8,-0.3855472994173768,0.981393587000499,-0.09033647838735204,-0.092049183512044,-2.4967064635915066,-3.119324837290838
S2,student_pessimistic_mean,top_decisive,0.06,22,-0.6875753185478588,-0.031253423570357215,0.18181818181818182,8,2,6,9,13,-0.1901042641407515,0.9504151241854064,-0.4974710544071073,-0.5234250189710375,-4.950396325851086,-6.253464986925959
S2,student_pessimistic_mean,top_decisive,0.08,29,-0.4834449758879531,-0.016670516409929417,0.2413793103448276,9,5,4,12,17,-1.612943558674091,1.7072120892124645,1.129498582786138,0.6616041380700243,-1.9374772994851128,-2.388598473717383
S2,student_pessimistic_mean,top_decisive,0.1,36,-0.6660883985298236,-0.018502455514717322,0.25,9,5,4,17,19,-1.5621098981521278,1.1737046467821086,0.8960214996223042,0.76341309722074,-2.188639563939943,-2.692286357082398
S2,student_pessimistic_mean,top_decisive,0.14,51,-1.4900282442709476,-0.02921624008374407,0.2549019607843137,9,4,5,26,25,-1.6785019660308769,2.728782343163336,0.18847372175992927,0.06906879994739393,-4.277939875385723,-5.1786997394604235
S2,student_pessimistic_mean,top_decisive,0.18,66,-1.7952923154295446,-0.027201398718629463,0.25757575757575757,9,4,5,38,28,-2.1273392201826997,2.258620634012207,0.3320469047531551,0.147013137023949,-4.52422306991203,-5.390669594835901
S2,student_teacher_top_mean,top_all,0.01,4,0.047461857850482736,0.011865464462620684,0.5,2,1,1,0,4,-0.40205805493385033,0.6271624447768525,0.44951991278433306,0.7167519619965039,-0.09853097647535036,-0.21080635729502362
S2,student_teacher_top_mean,top_all,0.02,9,0.5107870475923171,0.05675411639914634,0.5555555555555556,6,3,3,1,8,-0.5470542267517434,0.8095988909319143,1.0578412743440606,1.3066239173405971,-0.44386167020875744,-0.7699812543183668
S2,student_teacher_top_mean,top_all,0.04,18,2.0812709912262095,0.11562616617923387,0.6111111111111112,6,3,3,9,9,-0.9143806893931273,1.7454759634427748,2.995651680619337,1.716237715878205,1.8652617399196867,1.9874752696685878
S2,student_teacher_top_mean,top_all,0.06,27,1.8609411419407131,0.0689237459978042,0.5555555555555556,6,3,3,17,10,-0.9174197202207118,2.1360799123362315,2.778360862161425,1.300682079409066,1.5078800960825633,1.5773611804123164
S2,student_teacher_top_mean,top_all,0.08,36,3.5443618995439907,0.09845449720955529,0.6111111111111112,6,4,2,25,11,-1.6282627879595122,0.874155231776305,5.172624687503503,5.917283909623925,5.460397820021497,6.387336065228671
S2,student_teacher_top_mean,top_all,0.1,45,1.7899036510491704,0.03977563668998156,0.5111111111111111,6,4,2,34,11,-1.5090826442761487,1.9012650530214814,3.298986295325319,1.7351532812758461,2.596953071429506,3.019311873868735
S2,student_teacher_top_mean,top_all,0.14,63,-0.04040484000180311,-0.0006413466666952875,0.42857142857142855,7,3,4,49,14,-0.8241440250063305,1.814710105427801,0.7837391850045274,0.43188120386851997,-1.9729080048633665,-2.5668675110920973
S2,student_teacher_top_mean,top_all,0.18,81,-0.012620522795616818,-0.00015580892340267676,0.43209876543209874,8,4,4,58,23,-1.8850387394960115,3.2327500989393765,1.8724182167003947,0.5792028951803948,-1.3481192895312046,-1.6690889183297155
S2,student_teacher_top_mean,top_decisive,0.01,4,0.047461857850482736,0.011865464462620684,0.5,2,1,1,0,4,-0.04739383705071655,0.6104355275598211,0.09485569490119929,0.15539019375294089,-0.27879962955880344,-0.48387501585646875
S2,student_teacher_top_mean,top_decisive,0.02,7,0.1913469849192011,0.027335283559885872,0.5714285714285714,4,2,2,0,7,-0.2631625985829788,1.0202781173146138,0.4545095835021799,0.4454761655561676,-0.5050270442994191,-0.8087231739256515
S2,student_teacher_top_mean,top_decisive,0.04,15,1.7906284027515664,0.11937522685010443,0.6666666666666666,5,3,2,8,7,-1.0468881124023692,1.1513085405926458,2.8375165151539354,2.4646012907133477,2.363552645460112,2.6588068030931176
S2,student_teacher_top_mean,top_decisive,0.06,22,1.8149032274668975,0.08249560124849534,0.5909090909090909,5,3,2,15,7,-1.3770869602569928,1.2629073406043283,3.1919901877238903,2.527493573832942,2.4916673323717355,2.87728403793398
S2,student_teacher_top_mean,top_decisive,0.08,29,3.679134605811691,0.12686671054523072,0.6551724137931034,6,4,2,22,7,-1.1156204224708952,1.7113922554004444,4.794755028282586,2.8016692334281212,5.166776133880994,5.940085933675242
S2,student_teacher_top_mean,top_decisive,0.1,36,2.9789308507409253,0.08274807918724793,0.5833333333333334,6,4,2,28,8,-1.0187432303295614,2.3367482177149297,3.9976740810704867,1.7107851204353335,4.053361957825795,4.6287093655473805
S2,student_teacher_top_mean,top_decisive,0.14,51,0.5009452274440624,0.009822455440079656,0.47058823529411764,6,3,3,43,8,-1.742565971405348,2.081317219217096,2.2435111988494105,1.0779285243665668,-0.09132711816904582,-0.14081979547576176
S2,student_teacher_top_mean,top_decisive,0.18,66,0.34064934241793965,0.005161353672999086,0.4696969696969697,8,4,4,52,14,-3.3957967312621085,1.9892426358787183,3.736446073680048,1.8783259549579927,-0.1993679969043045,-0.06938857782843066
S3,student_recovered_tail_score,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0,0.0
S3,student_recovered_tail_score,top_all,0.01,4,0.026756911093320845,0.006689227773330211,0.25,3,1,2,2,2,0.1300142522883126,0.636345670209425,-0.10325734119499175,-0.16226611734626742,-1.2381097700595531,-1.6701042808813265
S3,student_recovered_tail_score,top_all,0.02,9,-0.155124069167623,-0.017236007685291446,0.2222222222222222,5,2,3,4,5,-1.0366041413404914,0.8082604164625475,0.8814800721728684,1.0905891891016708,-1.5097693472191742,-1.867439369059603
S3,student_recovered_tail_score,top_all,0.04,18,-0.2672557837512129,-0.01484754354173405,0.2222222222222222,7,4,3,6,12,0.028144311088841228,0.7632496701644785,-0.29540009484005414,-0.38702944316555826,-1.7815709834840099,-2.3994758163827554
S3,student_recovered_tail_score,top_all,0.06,27,-0.23549805696323467,-0.00872215025789758,0.2222222222222222,8,4,4,11,16,-1.004333813228846,1.240214927087828,0.7688357562656113,0.6199213857802285,-2.02663562591447,-2.579627196479997
S3,student_recovered_tail_score,top_all,0.08,36,-0.187905693694293,-0.00521960260261925,0.25,8,5,3,13,23,-1.0884058527516616,1.5893380079930686,0.9005001590573686,0.5665881986893853,-0.9785718181552756,-1.2851250175982927
S3,student_recovered_tail_score,top_all,0.1,45,-0.45638246440853425,-0.010141832542411872,0.26666666666666666,9,6,3,17,28,-1.46088217664881,1.4185731212910542,1.0044997122402757,0.7081056994270926,-0.990663661848395,-1.2521332807112562
S3,student_recovered_tail_score,top_all,0.14,63,-0.811502499434587,-0.012880992054517253,0.30158730158730157,9,4,5,27,36,-1.3203343548123372,2.1914638000987448,0.5088318553777502,0.23218811798525846,-3.4546369826982932,-4.283120623760436
S3,student_recovered_tail_score,top_all,0.18,81,-0.29428865030182566,-0.003633193213602786,0.3333333333333333,9,5,4,40,41,-3.3845397179073644,1.4041676754143109,3.090251067605539,2.2007706926409165,-0.875957040709129,-0.8545172146403696
S3,student_recovered_tail_score,top_decisive,0.01,4,-0.04964627031873964,-0.01241156757968491,0.25,4,1,3,1,3,-0.07374719532564553,0.3822885094995927,0.024100925006905888,0.06304381222039206,-1.9974065653442834,-2.595602476348287
S3,student_recovered_tail_score,top_decisive,0.02,7,-0.14022621735002555,-0.020032316764289366,0.2857142857142857,5,2,3,3,4,-0.14596885070793922,0.7972295880236586,0.005742633357913668,0.007203236613620579,-1.8874959720133937,-2.474602530180229
S3,student_recovered_tail_score,top_decisive,0.04,14,-0.1203433628681092,-0.00859595449057923,0.35714285714285715,7,4,3,5,9,-0.3559974798296537,0.7955149173196616,0.23565411696154448,0.2962284073258322,-1.3332415811989855,-1.8288308518655991
S3,student_recovered_tail_score,top_decisive,0.06,21,0.10714364759699252,0.005102078456999644,0.38095238095238093,8,5,3,9,12,-0.41939813210321264,1.2242620081013096,0.5265417797002052,0.43008912815714284,-0.7822244833588881,-1.1906133295599357
S3,student_recovered_tail_score,top_decisive,0.08,28,-0.6504383515409615,-0.02322994112646291,0.32142857142857145,8,4,4,12,16,-0.4313814346660873,1.2462080548015815,-0.21905691687487422,-0.17577876826494432,-2.832186149273662,-3.6382276726630387
S3,student_recovered_tail_score,top_decisive,0.1,35,-0.6069322860739195,-0.01734092245925484,0.34285714285714286,8,4,4,15,20,-0.42291247932729964,1.9029154240821404,-0.18401980674661983,-0.0967041437668627,-2.7610096328119225,-3.5595539855246963
S3,student_recovered_tail_score,top_decisive,0.14,49,-0.030086213413220764,-0.0006140043553718523,0.3877551020408163,9,6,3,26,23,-2.6588181486187183,2.070937038968049,2.6287319352054976,1.269344207835212,0.1026186704065104,0.2138383894563976
S3,student_recovered_tail_score,top_decisive,0.18,64,-0.3248148368179371,-0.005075231825280267,0.375,9,5,4,41,23,-2.621417580177844,2.091088117526082,2.296602743359907,1.0982811886841788,-1.2799257577735519,-1.4672415030270898
S3,student_conservative_tail_score,top_all,0.01,4,0.03426347135350888,0.00856586783837722,0.25,3,1,2,2,2,0.05632020644031597,0.5252934560208568,-0.02205673508680709,-0.04198935820348641,-1.1901553217472223,-1.6010681579812576
S3,student_conservative_tail_score,top_all,0.02,9,-0.24091230376039985,-0.026768033751155537,0.2222222222222222,6,2,4,4,5,0.09317279376627444,0.8295834838584362,-0.33408509752667426,-0.40271425845272013,-2.92033573596223,-3.787451815784642
S3,student_conservative_tail_score,top_all,0.04,18,-0.12277791667611887,-0.006820995370895493,0.2222222222222222,8,4,4,8,10,-0.36855026750933906,0.6933608972535461,0.2457723508332202,0.35446526016500596,-2.1235332900902133,-2.802138566417495
S3,student_conservative_tail_score,top_all,0.06,27,-0.3028905121222932,-0.011218167115640488,0.25925925925925924,8,4,4,11,16,-1.0417754119183382,0.9325230861279363,0.7388848997960451,0.7923502493263472,-2.0743050315203018,-2.63444042550661
S3,student_conservative_tail_score,top_all,0.08,36,-0.4786529344856838,-0.01329591484682455,0.2777777777777778,9,6,3,15,21,-0.23390091929350998,0.8359745208959678,-0.24475201519217382,-0.29277449141614664,-1.5463713667223369,-2.116297597822637
S3,student_conservative_tail_score,top_all,0.1,45,-0.6227310215973314,-0.013838467146607365,0.26666666666666666,9,5,4,19,26,-1.3222838173884353,1.584666147310834,0.6995527957911039,0.4414512148052379,-2.240409088256588,-2.7973495875951957
S3,student_conservative_tail_score,top_all,0.14,63,-0.9264178884409537,-0.014705045848269108,0.30158730158730157,9,4,5,30,33,-3.1511111110275496,1.7129621749487451,2.2246932225865956,1.2987404246991983,-2.8623456625101698,-3.274850142979999
S3,student_conservative_tail_score,top_all,0.18,81,-0.4515305556003306,-0.005574451303707786,0.3333333333333333,9,5,4,41,40,-1.4306064362527562,2.417622542918768,0.9790758806524256,0.4049746655118456,-1.9516898641541305,-2.451736251627169
S3,student_conservative_tail_score,top_decisive,0.01,4,-0.02911555708611313,-0.007278889271528283,0.25,4,1,3,1,3,-0.2786047270516062,0.47614898911923237,0.24948916996549309,0.5239729069403076,-1.8518970569041597,-2.38903508967329
S3,student_conservative_tail_score,top_decisive,0.02,7,-0.14022621735002555,-0.020032316764289366,0.2857142857142857,5,2,3,3,4,-0.017686092827284616,0.9370530293978803,-0.12254012452274093,-0.1307718140578247,-1.9461924423387673,-2.5655635358315823
S3,student_conservative_tail_score,top_decisive,0.04,14,-0.09826277054582644,-0.007018769324701889,0.35714285714285715,8,5,3,5,9,-0.5382065247711953,0.8530431057279816,0.4399437542253689,0.5157344936864869,-1.0177090071982986,-1.4419215395670195
S3,student_conservative_tail_score,top_decisive,0.06,21,-0.5695587676204694,-0.02712184607716521,0.2857142857142857,8,5,3,9,12,-0.4593832026456176,1.5799830188336494,-0.11017556497485181,-0.06973211968833938,-1.7650934273305015,-2.320399878239912
S3,student_conservative_tail_score,top_decisive,0.08,28,-0.46468193738330765,-0.016595783477975273,0.32142857142857145,8,5,3,13,15,-0.6523528764489317,1.1930121915204415,0.18767093906562404,0.15730848385249585,-1.5207662603250895,-2.006598631805803
S3,student_conservative_tail_score,top_decisive,0.1,35,-0.522460656942729,-0.01492744734122083,0.34285714285714286,8,5,3,18,17,-0.13017042403951123,0.840081171179531,-0.3922902329032178,-0.466967057900388,-1.836458944248894,-2.4703107532603554
S3,student_conservative_tail_score,top_decisive,0.14,49,-0.8783225297353361,-0.01792494958643543,0.3469387755102041,9,5,4,28,21,-1.280751614655998,1.9170934438423892,0.402429084920662,0.2099162595403185,-2.595052152630501,-3.232989015458963
S3,student_conservative_tail_score,top_decisive,0.18,64,-0.3308200072639441,-0.005169062613499127,0.375,9,5,4,41,23,-2.2246179881382577,1.7676458812064126,1.8937979808743135,1.0713672919497894,-1.4296039847629554,-1.7101031033228673
S3,student_teacher_mean,top_all,0.01,4,-0.17408901324718118,-0.043522253311795295,0.0,3,0,3,0,4,-0.23905219150749457,0.7787482411874351,0.06496317826031339,0.0834199999749053,-2.393009900858581,-2.9763999698592105
S3,student_teacher_mean,top_all,0.02,9,-0.3337503075741527,-0.037083367508239186,0.1111111111111111,4,0,4,0,9,-0.29855437126086,0.6637163991113506,-0.03519593631329271,-0.05302857720619307,-3.312482854115536,-4.132749602122828
S3,student_teacher_mean,top_all,0.04,18,0.05618722406172133,0.003121512447873407,0.2777777777777778,7,3,4,5,13,-0.4838048950510645,0.811802522687897,0.5399921191127859,0.6651766950968069,-1.9910756425169005,-2.621351698996801
S3,student_teacher_mean,top_all,0.06,27,0.022383652243900154,0.0008290241571814872,0.25925925925925924,7,3,4,7,20,-0.9753166242891002,1.4239237572778614,0.9977002765330003,0.7006697313909,-1.867613537089719,-2.3900550047852365
S3,student_teacher_mean,top_all,0.08,36,0.1243356744721329,0.003453768735337025,0.3055555555555556,8,5,3,9,27,-0.7105801735200619,1.4363703820469038,0.8349158479921948,0.5812677972393133,-0.6683725545622232,-0.9952721091347874
S3,student_teacher_mean,top_all,0.1,45,-0.2922314886385456,-0.006494033080856569,0.26666666666666666,9,6,3,15,30,-1.389669014723102,2.0174986677846345,1.0974375260845564,0.5439594799284926,-0.8103990731827682,-1.0537759192514167
S3,student_teacher_mean,top_all,0.14,63,0.016396775555349796,0.000260266278656346,0.31746031746031744,9,4,5,22,41,-0.9183591320123664,2.0345726424355197,0.9347559075677162,0.4594359955851715,-2.4493839461263214,-3.1769473992200745
S3,student_teacher_mean,top_all,0.18,81,-0.27023086073779373,-0.003336183465898688,0.32098765432098764,9,4,5,37,44,-2.944997108248842,2.175402027235578,2.6747662475110485,1.2295503148491798,-2.048761963611663,-2.361073485819237
S3,student_teacher_mean,top_decisive,0.01,4,-0.2877055969953085,-0.07192639924882713,0.0,4,0,4,0,4,0.048151187864625335,0.3029716968566748,-0.33585678485993387,-1.1085417824319603,-3.5161096499394815,-4.415527546105905
S3,student_teacher_mean,top_decisive,0.02,7,-0.3448638671479407,-0.0492662667354201,0.14285714285714285,5,0,5,0,7,-0.4237923897997339,0.47907895446852866,0.07892852265179318,0.16475055294247556,-4.000763828925566,-4.993600971942518
S3,student_teacher_mean,top_decisive,0.04,14,0.25265145910733766,0.01804653279338126,0.42857142857142855,7,4,3,4,10,-0.46126588962420395,1.2586297100665604,0.7139173487315416,0.5672179379062864,-0.7407556750459943,-1.1280674689367562
S3,student_teacher_mean,top_decisive,0.06,21,0.40566019769435957,0.01931715227115998,0.42857142857142855,7,4,3,5,16,-0.07120354914674765,1.5097294711316653,0.4768637468411072,0.31586039483196876,-0.695851451428056,-1.1427127246151043
S3,student_teacher_mean,top_decisive,0.08,28,-0.3453621026590257,-0.012334360809250919,0.32142857142857145,7,3,4,9,19,-1.5233777907714174,1.4041939242450565,1.1780156881123918,0.8389266381035896,-2.1366639480093297,-2.621084664124265
S3,student_teacher_mean,top_decisive,0.1,35,-0.4674654026977163,-0.013356154362791894,0.34285714285714286,9,4,5,13,22,-2.0950964658945854,1.4855289961999931,1.6276310631968691,1.0956575518622493,-2.6182287753925872,-3.1762461941057762
S3,student_teacher_mean,top_decisive,0.14,49,-0.19436757372037766,-0.003966685177966891,0.3877551020408163,9,5,4,24,25,-1.633322763921134,2.301758139964296,1.4389551902007565,0.6251548176226183,-1.4925034896735654,-1.8878162097790205
S3,student_teacher_mean,top_decisive,0.18,64,-0.49857527501120963,-0.0077902386720501504,0.375,9,3,6,37,27,-2.143488214066367,2.210233678939987,1.6449129390551573,0.7442258050488337,-3.6171831658370213,-4.4014686737533575
S3,student_pessimistic_mean,top_all,0.01,4,-0.32551880184379284,-0.08137970046094821,0.0,4,0,4,0,4,0.06626672977315022,0.5369679856066694,-0.3917855316169431,-0.729625493732744,-3.5356062872829974,-4.440309469429549
S3,student_pessimistic_mean,top_all,0.02,9,-0.016579090204033642,-0.0018421211337815158,0.2222222222222222,7,1,6,1,8,-0.5681588547541943,0.6825344539803195,0.5515797645501606,0.8081346829211716,-3.9649349265415825,-5.024131109258844
S3,student_pessimistic_mean,top_all,0.04,18,0.31598702176286986,0.01755483454238166,0.3333333333333333,8,4,4,5,13,0.18329921536132754,1.1429038565386322,0.13268780640154232,0.11609708519437237,-1.7092958708104864,-2.4297890669675772
S3,student_pessimistic_mean,top_all,0.06,27,0.49111961641505464,0.0181896154227798,0.37037037037037035,8,5,3,7,20,-0.7191663837204461,1.1799028540688816,1.2102860001355007,1.0257505488370022,-0.10307559902419072,-0.3412318450533216
S3,student_pessimistic_mean,top_all,0.08,36,0.1634938763654561,0.004541496565707114,0.3333333333333333,8,4,4,11,25,-0.4400197032761907,1.4559946880144088,0.6035135796416469,0.41450259716584514,-1.6671594443767161,-2.273394602449154
S3,student_pessimistic_mean,top_all,0.1,45,0.061395898052132414,0.001364353290047387,0.3111111111111111,9,5,4,14,31,-1.1965287444144386,2.505621078435545,1.257924642466571,0.5020410521338653,-1.3392374829822922,-1.7709851052834147
S3,student_pessimistic_mean,top_all,0.14,63,0.30862610781924316,0.004898827108241955,0.36507936507936506,9,5,4,24,39,-0.968587173176207,2.249186427931398,1.2772132809954502,0.5678556766724392,-1.0597858983873276,-1.4911776667328616
S3,student_pessimistic_mean,top_all,0.18,81,-0.35593432462092356,-0.00439425092124597,0.345679012345679,9,4,5,36,45,-2.379032650109577,2.1551493455074318,2.0230983254886534,0.9387276708716041,-2.382989489291747,-2.8534702222464925
S3,student_pessimistic_mean,top_decisive,0.01,4,-0.32551880184379284,-0.08137970046094821,0.0,4,0,4,0,4,-0.3119175493858724,0.5244353424539026,-0.013601252457920432,-0.025935041666487173,-3.3328727443707136,-4.136519733269365
S3,student_pessimistic_mean,top_decisive,0.02,7,-0.004124200365427988,-0.0005891714807754268,0.2857142857142857,6,1,5,1,6,0.1827058165352698,0.5096832247742342,-0.18683001690069778,-0.36656104776345094,-3.5561708110570174,-4.615044364470876
S3,student_pessimistic_mean,top_decisive,0.04,14,0.2473348311271799,0.01766677365194142,0.42857142857142855,8,5,3,4,10,-0.5437813143758727,1.4535036757426398,0.7911161455030526,0.5442821774075302,-0.5213463002059986,-0.8713610860492885
S3,student_pessimistic_mean,top_decisive,0.06,21,0.16856686395270631,0.008026993521557443,0.38095238095238093,8,4,4,5,16,-0.0006000195862848501,0.8698948331770324,0.16916688353899118,0.19446820131251888,-1.8194445733440616,-2.5347420641990808
S3,student_pessimistic_mean,top_decisive,0.08,28,0.1589882582300705,0.005678152079645375,0.39285714285714285,8,4,4,8,20,-1.2414248624887105,2.3855153402813722,1.400413120718781,0.5870484658269277,-1.3546623029356635,-1.780112030139519
S3,student_pessimistic_mean,top_decisive,0.1,35,0.26617744654395165,0.007605069901255761,0.4,8,5,3,13,22,-0.861042283940388,1.5442392818279154,1.1272197304843397,0.7299514678515691,-0.37630050100137247,-0.6424409336329427
S3,student_pessimistic_mean,top_decisive,0.14,49,-0.24721147294440882,-0.005045132100906302,0.3673469387755102,9,3,6,24,25,-1.9351086857327615,1.8865251465927684,1.6878972127883527,0.8947122787294114,-3.3384047920241158,-4.109028881385756
S3,student_pessimistic_mean,top_decisive,0.18,64,-0.8664413739315868,-0.013538146467681044,0.359375,9,4,5,38,26,-2.7075837144406787,2.6047190220630627,1.8411423405090919,0.7068487329780464,-2.9755754314556,-3.493913218478948
S3,student_teacher_top_mean,top_all,0.01,4,0.5770640647227363,0.14426601618068408,0.75,2,1,1,1,3,-0.07356737477997208,0.3892189706663621,0.6506314395027084,1.671633421127432,0.6844484106614275,0.612526310169599
S3,student_teacher_top_mean,top_all,0.02,9,0.5777144490356246,0.06419049433729163,0.5555555555555556,3,1,2,3,6,-0.23551492992780423,0.7081663551398183,0.8132293789634288,1.148359242233228,-0.12837489965940807,-0.3539205132087104
S3,student_teacher_top_mean,top_all,0.04,18,0.5022903956181118,0.02790502197878399,0.5,6,2,4,6,12,0.22061975975807488,0.8318329163793813,0.28167063586003693,0.3386144384451997,-1.7902634379863551,-2.5287069029696427
S3,student_teacher_top_mean,top_all,0.06,27,0.2818631917276877,0.01043937747139584,0.48148148148148145,6,2,4,13,14,-1.010869917711973,1.674339192757257,1.2927331094396608,0.7720855577123668,-1.619953145678676,-2.1153309675014547
S3,student_teacher_top_mean,top_all,0.08,36,1.052119559237451,0.02922554331215142,0.5,7,2,5,20,16,-1.3442930232291908,1.4033686256244517,2.396412582466642,1.7076144775577542,-1.1133745891434494,-1.5380474056249667
S3,student_teacher_top_mean,top_all,0.1,45,0.48584587660974005,0.010796575035772001,0.4444444444444444,7,2,5,27,18,-1.4001676198754807,1.0837031336997454,1.8860134964852207,1.740341462376694,-1.874459697827208,-2.4103142088325176
S3,student_teacher_top_mean,top_all,0.14,63,0.9983449657934729,0.015846745488785282,0.42857142857142855,8,4,4,39,24,-2.0768258630416074,3.17526800848436,3.0751708288350805,0.9684759902528485,0.12150235491103611,0.08530402249101814
S3,student_teacher_top_mean,top_all,0.18,81,0.678702882573754,0.00837904793300931,0.43209876543209874,8,4,4,52,29,-2.8530603479287207,1.7530728086978806,3.5317632305024746,2.014612977270317,0.06751587887788624,0.15690380489565187
S3,student_teacher_top_mean,top_decisive,0.01,4,0.4247207710381035,0.10618019275952588,0.5,2,1,1,2,2,0.13200344002324957,0.46457188189305976,0.292717331014854,0.6300797409909429,0.21517981099239658,0.06510639194563195
S3,student_teacher_top_mean,top_decisive,0.02,7,0.37593324513692844,0.05370474930527549,0.42857142857142855,4,1,3,4,3,-0.1872258067730889,0.34733056330267287,0.5631590519100174,1.621392158971239,-1.1648218707974416,-1.6257245885358553
S3,student_teacher_top_mean,top_decisive,0.04,14,0.25817836115716963,0.018441311511226403,0.35714285714285715,5,2,3,9,5,-0.37916900794802816,0.7438157190332115,0.6373473691051978,0.85686192533495,-1.1580638671225163,-1.590051019435907
S3,student_teacher_top_mean,top_decisive,0.06,21,-0.31987347264348154,-0.015232070125880074,0.3333333333333333,6,2,4,15,6,-0.9739690951049491,1.38161916282797,0.6540956224614676,0.47342686035320375,-2.526930652079981,-3.1603534550401124
S3,student_teacher_top_mean,top_decisive,0.08,28,0.5105119000962499,0.018232567860580355,0.39285714285714285,6,2,4,19,9,-0.8095795846635031,1.7590990754974858,1.320091484759753,0.750436119913497,-1.4149124682464866,-1.895568418639188
S3,student_teacher_top_mean,top_decisive,0.1,35,0.6945160653114283,0.019843316151755094,0.4,6,2,4,26,9,-1.0407580475377949,1.5023376382505453,1.7352741128492233,1.1550493502046115,-1.0426330601708824,-1.4204190272114685
S3,student_teacher_top_mean,top_decisive,0.14,49,0.4866884630843784,0.009932417613966906,0.3877551020408163,7,4,3,36,13,-2.3248890368768373,2.1430812137443627,2.8115774999612158,1.3119323159241667,0.2876481053775062,0.4017740664829879
S3,student_teacher_top_mean,top_decisive,0.18,64,0.31627628690814436,0.0049418169829397555,0.390625,7,4,3,47,17,-1.0317155673263076,1.3503877800277249,1.347991854234452,0.9982257497966817,-0.42538523913012916,-0.6544450976602714
S4,student_recovered_tail_score,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0,0.0
S4,student_recovered_tail_score,top_all,0.01,4,-0.016095206660756478,-0.0040238016651891195,0.25,3,1,2,3,1,-0.15581494070637705,0.14568937361073014,0.13971973404562057,0.9590248800090256,-1.0837908117438868,-1.4374747753132135
S4,student_recovered_tail_score,top_all,0.02,9,0.27717862569944307,0.0307976250777159,0.4444444444444444,4,2,2,6,3,0.03324355618400075,0.5454072823096933,0.2439350695154423,0.4472530481852478,-0.5371632395960718,-0.8765575570882593
S4,student_recovered_tail_score,top_all,0.04,18,0.40220556746007974,0.022344753747782206,0.5,6,4,2,7,11,-0.11468570263542385,0.9192870682916022,0.5168912700955036,0.5622740577174564,0.1143449177652518,-0.12552460895843343
S4,student_recovered_tail_score,top_all,0.06,27,0.11771763294002191,0.004359912331111922,0.48148148148148145,8,4,4,12,15,-0.2983994084448103,1.0787056441063296,0.4161170413848322,0.3857558766456356,-1.7295472963922047,-2.394273407488929
S4,student_recovered_tail_score,top_all,0.08,36,0.03589860176258153,0.0009971833822939313,0.4722222222222222,9,4,5,16,20,-0.7852561395793508,1.0348339994272444,0.8211547413419323,0.7935134927886227,-2.382068111711102,-3.1445544735689075
S4,student_recovered_tail_score,top_all,0.1,45,-0.5258183397076818,-0.011684851993504039,0.4,9,3,6,20,25,-0.7592150051362729,1.2378198425034939,0.23339666542859117,0.1885546324387124,-4.185274043563804,-5.307821717866453
S4,student_recovered_tail_score,top_all,0.14,63,0.11314899017872948,0.0017960157171226902,0.4603174603174603,9,4,5,31,32,-1.002528592264878,1.610695446448034,1.1156775824436074,0.6926682414754083,-2.215985920707356,-2.911558457947564
S4,student_recovered_tail_score,top_all,0.18,81,0.1633149450213902,0.0020162338891529658,0.4691358024691358,9,4,5,36,45,-0.8968291755186613,0.9483435836669353,1.0601441205400515,1.1178903287781208,-2.139648049047582,-2.8403706749947215
S4,student_recovered_tail_score,top_decisive,0.01,3,0.14417701631973168,0.04805900543991056,0.6666666666666666,3,2,1,3,0,-0.03281173898933133,0.32925628360425135,0.176988755309063,0.5375410102174212,0.1432105150329792,-0.031997917708254636
S4,student_recovered_tail_score,top_decisive,0.02,6,0.4313734336347247,0.07189557227245412,0.8333333333333334,4,3,1,3,3,-0.009577003427579278,0.688205461863557,0.44095043706230397,0.6407249891162974,0.7914452521848276,0.68234501915815
S4,student_recovered_tail_score,top_decisive,0.04,13,0.07538405068479581,0.0057987731295996775,0.5384615384615384,5,3,2,6,7,-0.07496880497035925,1.0251416946247753,0.15035285565515505,0.14666543800092682,-0.5688643675742687,-0.9251960558597183
S4,student_recovered_tail_score,top_decisive,0.06,19,-0.28922941097742283,-0.015222600577759097,0.47368421052631576,7,3,4,10,9,-0.47162914639792985,1.230562332610027,0.18239973542050703,0.14822470230633222,-2.4447775596654013,-3.18722954752519
S4,student_recovered_tail_score,top_decisive,0.08,25,-0.11492245032691117,-0.004596898013076447,0.48,8,3,5,13,12,-0.44172628144925224,0.7615967347542097,0.32680383112234107,0.42910350873262415,-2.9396307585608294,-3.843883807228038
S4,student_recovered_tail_score,top_decisive,0.1,32,-0.5381903632653677,-0.01681844885204274,0.4375,9,3,6,17,15,-0.6316784877579817,0.9441493115134192,0.09348812449261401,0.09901836854888738,-4.242442682838064,-5.402710046833785
S4,student_recovered_tail_score,top_decisive,0.14,45,0.3081594311364473,0.0068479873585877175,0.4888888888888889,9,5,4,25,20,-1.1928282113526794,1.2273409996634053,1.5009876424891266,1.2229589355368786,-0.8730878893275595,-1.2522904417332117
