variant,family,file,basename,source_id,source_family,gate,q2_scale,s1_scale,move_l1,move_l2,changed_cells_1e12,changed_rows_1e12,non_q2s1_l1,all_cos_e323_bad_vs_e247,all_cos_e323_bad_vs_e365,q2_cos_e323_bad_vs_e247,q2_cos_e323_bad_vs_e365,s1_cos_e323_bad_vs_e247,s1_cos_e323_bad_vs_e365,q2_transfer_abs_spearman,s1_transfer_abs_spearman,q2_benefit_abs_wmean,s1_benefit_abs_wmean,q2_danger_abs_wmean,s1_danger_abs_wmean,q2_base_action_abs_spearman,s1_base_action_abs_spearman,q2_benefit_minus_danger,s1_benefit_minus_danger,l1_Q1,signed_sum_Q1,changed_Q1,l1_Q2,signed_sum_Q2,changed_Q2,l1_Q3,signed_sum_Q3,changed_Q3,l1_S1,signed_sum_S1,changed_S1,l1_S2,signed_sum_S2,changed_S2,l1_S3,signed_sum_S3,changed_S3,l1_S4,signed_sum_S4,changed_S4,q2_weight_nonzero,s1_weight_nonzero,q2_weight_mean,s1_weight_mean
h002_e368_minus_e365_benefit_transfer_soft_q21p08_s10p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_transfer_soft_q21p08_s10p0_fadd9a56.csv,submission_h002_e368_minus_e365_benefit_transfer_soft_q21p08_s10p0_fadd9a56.csv,e368_minus_e365,e368_base_action,benefit_transfer_soft,1.08,0.0,0.05149279604392005,0.020737617973497328,34.0,34.0,0.0,-1.940647311715489e-11,0.027478482302315647,-0.026506950848924102,0.5478857412198169,0.0,0.0,0.43240820097023214,,0.5970104640609953,0.0,0.6896203219373881,0.0,0.9997187805893709,,-0.09260985787639275,0.0,0.0,0.0,0.0,0.051492796043920055,0.03883537214108389,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.48513070330716557,0.4914511299592574
h002_e368_minus_e365_benefit_transfer_soft_q21p08_s10p5,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_transfer_soft_q21p08_s10p5_e6334af9.csv,submission_h002_e368_minus_e365_benefit_transfer_soft_q21p08_s10p5_e6334af9.csv,e368_minus_e365,e368_base_action,benefit_transfer_soft,1.08,0.5,0.08345667353944933,0.02289329623356837,194.0,168.0,0.0,-0.018566653940222104,0.0029074526471197203,-0.026506950848924102,0.5478857412198169,-0.09230417926129918,-0.10994623737680678,0.43240820097023214,0.2989368932213789,0.5970104640609953,0.7698661738646944,0.6896203219373881,0.5773577482080023,0.9997187805893709,0.9841531595398448,-0.09260985787639275,0.19250842565669202,0.0,0.0,0.0,0.051492796043920055,0.03883537214108389,34.0,0.0,0.0,0.0,0.03196387749552927,-0.0031198974084960503,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.48513070330716557,0.4914511299592574
h002_e368_minus_e365_benefit_transfer_soft_q21p08_s10p75,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_transfer_soft_q21p08_s10p75_473d56b6.csv,submission_h002_e368_minus_e365_benefit_transfer_soft_q21p08_s10p75_473d56b6.csv,e368_minus_e365,e368_base_action,benefit_transfer_soft,1.08,0.75,0.09943861228721397,0.025331221426668535,194.0,168.0,0.0,-0.025169645479787707,-0.007306294829549641,-0.026506950848924102,0.5478857412198169,-0.09230417926376783,-0.10994623737973197,0.43240820097023214,0.2989368932213789,0.5970104640609953,0.7698661738646942,0.6896203219373881,0.5773577482080023,0.9997187805893709,0.9841531595398448,-0.09260985787639275,0.1925084256566919,0.0,0.0,0.0,0.051492796043920055,0.03883537214108389,34.0,0.0,0.0,0.0,0.047945816243293915,-0.004679846112744077,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.48513070330716557,0.4914511299592574
h002_e368_minus_e365_benefit_transfer_soft_q21p08_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_transfer_soft_q21p08_s11p0_212f091f.csv,submission_h002_e368_minus_e365_benefit_transfer_soft_q21p08_s11p0_212f091f.csv,e368_minus_e365,e368_base_action,benefit_transfer_soft,1.08,1.0,0.11542055103497861,0.02839481734590847,194.0,168.0,0.0,-0.029938696441800406,-0.01538012777782439,-0.026506950848924102,0.5478857412198169,-0.09230417926500221,-0.1099462373811946,0.43240820097023214,0.2989368932213789,0.5970104640609953,0.7698661738646944,0.6896203219373881,0.5773577482080023,0.9997187805893709,0.9841531595398448,-0.09260985787639275,0.19250842565669202,0.0,0.0,0.0,0.051492796043920055,0.03883537214108389,34.0,0.0,0.0,0.0,0.06392775499105854,-0.006239794816992101,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.48513070330716557,0.4914511299592574
h002_e368_minus_e365_benefit_transfer_soft_q21p08_s11p15,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_transfer_soft_q21p08_s11p15_63c205c4.csv,submission_h002_e368_minus_e365_benefit_transfer_soft_q21p08_s11p15_63c205c4.csv,e368_minus_e365,e368_base_action,benefit_transfer_soft,1.08,1.15,0.12500971428363739,0.030456453949293368,194.0,168.0,0.0,-0.03209892363581043,-0.019296371406539194,-0.026506950848924102,0.5478857412198169,-0.09230417926548519,-0.10994623738176691,0.43240820097023214,0.2989368932213789,0.5970104640609953,0.7698661738646941,0.6896203219373881,0.5773577482080022,0.9997187805893709,0.9841531595398448,-0.09260985787639275,0.1925084256566919,0.0,0.0,0.0,0.051492796043920055,0.03883537214108389,34.0,0.0,0.0,0.0,0.07351691823971733,-0.00717576403954092,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.48513070330716557,0.4914511299592574
h002_e368_minus_e365_validity_lowbad_q20p0_s10p5,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_validity_lowbad_q20p0_s10p5_e62d95e1.csv,submission_h002_e368_minus_e365_validity_lowbad_q20p0_s10p5_e62d95e1.csv,e368_minus_e365,e368_base_action,validity_lowbad,0.0,0.5,0.011843131304002281,0.007595578592231107,30.0,30.0,0.0,-0.05735928217736515,-0.07233169287617616,0.0,0.0,-0.12080147298435484,-0.15324664102367766,,0.14226210537851233,0.0,0.9733414272669504,0.0,0.46594299674952333,,0.23179785132595013,0.0,0.5073984305174271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011843131304002281,-0.009753493263033021,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,54.0,0.228,0.216
h002_e368_minus_e365_validity_lowbad_q20p0_s10p75,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_validity_lowbad_q20p0_s10p75_c4098b7b.csv,submission_h002_e368_minus_e365_validity_lowbad_q20p0_s10p75_c4098b7b.csv,e368_minus_e365,e368_base_action,validity_lowbad,0.0,0.75,0.017764696956003422,0.01139336788834666,30.0,30.0,0.0,-0.05735928217829521,-0.07233169287733592,0.0,0.0,-0.12080147298848007,-0.15324664102888355,,0.14226210537851233,0.0,0.9733414272669504,0.0,0.46594299674952333,,0.23179785132595013,0.0,0.5073984305174271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017764696956003422,-0.014630239894549531,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,54.0,0.228,0.216
h002_e368_minus_e365_validity_lowbad_q20p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_validity_lowbad_q20p0_s11p0_0c4b10e5.csv,submission_h002_e368_minus_e365_validity_lowbad_q20p0_s11p0_0c4b10e5.csv,e368_minus_e365,e368_base_action,validity_lowbad,0.0,1.0,0.023686262608004563,0.015191157184462213,30.0,30.0,0.0,-0.057359282178760226,-0.07233169287791581,0.0,0.0,-0.12080147299054265,-0.15324664103148652,,0.14226210537851233,0.0,0.9733414272669504,0.0,0.46594299674952333,,0.23179785132595013,0.0,0.5073984305174271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023686262608004563,-0.019506986526066042,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,54.0,0.228,0.216
h002_e368_minus_e365_validity_lowbad_q20p0_s11p15,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_validity_lowbad_q20p0_s11p15_2f9cb29b.csv,submission_h002_e368_minus_e365_validity_lowbad_q20p0_s11p15_2f9cb29b.csv,e368_minus_e365,e368_base_action,validity_lowbad,0.0,1.15,0.027239201999205244,0.017469830762131544,30.0,30.0,0.0,-0.0573592821789422,-0.07233169287814273,0.0,0.0,-0.12080147299134977,-0.15324664103250504,,0.14226210537851233,0.0,0.9733414272669502,0.0,0.46594299674952333,,0.23179785132595013,0.0,0.5073984305174268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027239201999205244,-0.022433034504975947,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,54.0,0.228,0.216
h002_e368_minus_e365_validity_lowbad_q20p25_s10p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_validity_lowbad_q20p25_s10p0_eb4d1663.csv,submission_h002_e368_minus_e365_validity_lowbad_q20p25_s10p0_eb4d1663.csv,e368_minus_e365,e368_base_action,validity_lowbad,0.25,0.0,0.0009435279197483794,0.00048104414901721103,8.0,8.0,0.0,-7.092723611430426e-11,-0.026628946988371476,-0.04784679370805132,-0.5309470877291973,0.0,0.0,0.2359053187480638,,0.9338307455387642,0.0,0.41398252372072347,0.0,0.44346827183810894,,0.5198482218180407,0.0,0.0,0.0,0.0,0.0009435279197483794,-0.0009280778046852258,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,54.0,0.228,0.216
h002_e368_minus_e365_validity_lowbad_q20p25_s10p5,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_validity_lowbad_q20p25_s10p5_ecbb78db.csv,submission_h002_e368_minus_e365_validity_lowbad_q20p25_s10p5_ecbb78db.csv,e368_minus_e365,e368_base_action,validity_lowbad,0.25,0.5,0.012786659223750661,0.007610796122881178,38.0,36.0,0.0,-0.0572445942279909,-0.0738701639125893,-0.04784679370805132,-0.5309470877291973,-0.12080147298435484,-0.15324664102367766,0.2359053187480638,0.14226210537851233,0.9338307455387642,0.9733414272669504,0.41398252372072347,0.46594299674952333,0.44346827183810894,0.23179785132595013,0.5198482218180407,0.5073984305174271,0.0,0.0,0.0,0.0009435279197483794,-0.0009280778046852258,8.0,0.0,0.0,0.0,0.011843131304002281,-0.009753493263033021,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,54.0,0.228,0.216
h002_e368_minus_e365_validity_lowbad_q20p25_s10p75,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_validity_lowbad_q20p25_s10p75_ab7d2da7.csv,submission_h002_e368_minus_e365_validity_lowbad_q20p25_s10p75_ab7d2da7.csv,e368_minus_e365,e368_base_action,validity_lowbad,0.25,0.75,0.0187082248757518,0.011403518549663193,38.0,36.0,0.0,-0.05730822472527511,-0.07339061908358963,-0.04784679370805132,-0.5309470877291973,-0.12080147298848007,-0.15324664102888355,0.2359053187480638,0.14226210537851233,0.9338307455387642,0.9733414272669504,0.41398252372072347,0.46594299674952333,0.44346827183810894,0.23179785132595013,0.5198482218180407,0.5073984305174271,0.0,0.0,0.0,0.0009435279197483794,-0.0009280778046852258,8.0,0.0,0.0,0.0,0.017764696956003422,-0.014630239894549531,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,54.0,0.228,0.216
h002_e368_minus_e365_validity_lowbad_q20p25_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_validity_lowbad_q20p25_s11p0_7652867d.csv,submission_h002_e368_minus_e365_validity_lowbad_q20p25_s11p0_7652867d.csv,e368_minus_e365,e368_base_action,validity_lowbad,0.25,1.0,0.024629790527752944,0.015198771663405618,38.0,36.0,0.0,-0.057330545579388784,-0.07313826667689173,-0.04784679370805132,-0.5309470877291973,-0.12080147299054265,-0.15324664103148652,0.2359053187480638,0.14226210537851233,0.9338307455387642,0.9733414272669504,0.41398252372072347,0.46594299674952333,0.44346827183810894,0.23179785132595013,0.5198482218180407,0.5073984305174271,0.0,0.0,0.0,0.0009435279197483794,-0.0009280778046852258,8.0,0.0,0.0,0.0,0.023686262608004563,-0.019506986526066042,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,54.0,0.228,0.216
h002_e368_minus_e365_validity_lowbad_q20p25_s11p15,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_validity_lowbad_q20p25_s11p15_f74340b7.csv,submission_h002_e368_minus_e365_validity_lowbad_q20p25_s11p15_f74340b7.csv,e368_minus_e365,e368_base_action,validity_lowbad,0.25,1.15,0.02818272991895362,0.017476452452681042,38.0,36.0,0.0,-0.05733754919945841,-0.07303725604085799,-0.04784679370805132,-0.5309470877291973,-0.12080147299134977,-0.15324664103250504,0.2359053187480638,0.14226210537851233,0.9338307455387642,0.9733414272669502,0.41398252372072347,0.46594299674952333,0.44346827183810894,0.23179785132595013,0.5198482218180407,0.5073984305174268,0.0,0.0,0.0,0.0009435279197483794,-0.0009280778046852258,8.0,0.0,0.0,0.0,0.027239201999205244,-0.022433034504975947,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,54.0,0.228,0.216
h002_e368_minus_e365_validity_lowbad_q20p5_s10p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_validity_lowbad_q20p5_s10p0_1ad9f2cf.csv,submission_h002_e368_minus_e365_validity_lowbad_q20p5_s10p0_1ad9f2cf.csv,e368_minus_e365,e368_base_action,validity_lowbad,0.5,0.0,0.001887055839496759,0.0009620882980344221,8.0,8.0,0.0,-7.092723614154286e-11,-0.026628946998484105,-0.06457636941954725,-0.530947091749499,0.0,0.0,0.2359053187480638,,0.9338307455387642,0.0,0.41398252372072347,0.0,0.44346827183810894,,0.5198482218180407,0.0,0.0,0.0,0.0,0.001887055839496759,-0.0018561556093704516,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,54.0,0.228,0.216
h002_e368_minus_e365_validity_lowbad_q20p5_s10p5,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_validity_lowbad_q20p5_s10p5_87c39342.csv,submission_h002_e368_minus_e365_validity_lowbad_q20p5_s10p5_87c39342.csv,e368_minus_e365,e368_base_action,validity_lowbad,0.5,0.5,0.01373018714349904,0.007656267239587072,38.0,36.0,0.0,-0.05690461450821063,-0.07510454354073309,-0.06457636941954725,-0.530947091749499,-0.12080147298435484,-0.15324664102367766,0.2359053187480638,0.14226210537851233,0.9338307455387642,0.9733414272669504,0.41398252372072347,0.46594299674952333,0.44346827183810894,0.23179785132595013,0.5198482218180407,0.5073984305174271,0.0,0.0,0.0,0.001887055839496759,-0.0018561556093704516,8.0,0.0,0.0,0.0,0.011843131304002281,-0.009753493263033021,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,54.0,0.228,0.216
h002_e368_minus_e365_validity_lowbad_q20p5_s10p75,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_validity_lowbad_q20p5_s10p75_7da92529.csv,submission_h002_e368_minus_e365_validity_lowbad_q20p5_s10p75_7da92529.csv,e368_minus_e365,e368_base_action,validity_lowbad,0.5,0.75,0.01965175279550018,0.011433916465167289,38.0,36.0,0.0,-0.05715586655963517,-0.0743158293863908,-0.06457636941954725,-0.530947091749499,-0.12080147298848007,-0.15324664102888355,0.2359053187480638,0.14226210537851233,0.9338307455387642,0.9733414272669504,0.41398252372072347,0.46594299674952333,0.44346827183810894,0.23179785132595013,0.5198482218180407,0.5073984305174271,0.0,0.0,0.0,0.001887055839496759,-0.0018561556093704516,8.0,0.0,0.0,0.0,0.017764696956003422,-0.014630239894549531,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,54.0,0.228,0.216
h002_e368_minus_e365_validity_lowbad_q20p5_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_validity_lowbad_q20p5_s11p0_f61af482.csv,submission_h002_e368_minus_e365_validity_lowbad_q20p5_s11p0_f61af482.csv,e368_minus_e365,e368_base_action,validity_lowbad,0.5,1.0,0.025573318447501322,0.015221592245762356,38.0,36.0,0.0,-0.057244594229380406,-0.0738701639143624,-0.06457636941954725,-0.530947091749499,-0.12080147299054265,-0.15324664103148652,0.2359053187480638,0.14226210537851233,0.9338307455387642,0.9733414272669504,0.41398252372072347,0.46594299674952333,0.44346827183810894,0.23179785132595013,0.5198482218180407,0.5073984305174271,0.0,0.0,0.0,0.001887055839496759,-0.0018561556093704516,8.0,0.0,0.0,0.0,0.023686262608004563,-0.019506986526066042,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,54.0,0.228,0.216
h002_e368_minus_e365_validity_lowbad_q20p5_s11p15,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_validity_lowbad_q20p5_s11p15_33e30fd7.csv,submission_h002_e368_minus_e365_validity_lowbad_q20p5_s11p15_33e30fd7.csv,e368_minus_e365,e368_base_action,validity_lowbad,0.5,1.15,0.029126257838702,0.017496302487975346,38.0,36.0,0.0,-0.05727249817842484,-0.07368653076906612,-0.06457636941954725,-0.530947091749499,-0.12080147299134977,-0.15324664103250504,0.2359053187480638,0.14226210537851233,0.9338307455387642,0.9733414272669502,0.41398252372072347,0.46594299674952333,0.44346827183810894,0.23179785132595013,0.5198482218180407,0.5073984305174268,0.0,0.0,0.0,0.001887055839496759,-0.0018561556093704516,8.0,0.0,0.0,0.0,0.027239201999205244,-0.022433034504975947,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,54.0,0.228,0.216
h002_e368_minus_e365_validity_lowbad_q20p75_s10p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_validity_lowbad_q20p75_s10p0_2e8b3fc1.csv,submission_h002_e368_minus_e365_validity_lowbad_q20p75_s10p0_2e8b3fc1.csv,e368_minus_e365,e368_base_action,validity_lowbad,0.75,0.0,0.0028305837592451383,0.0014431324470516329,8.0,8.0,0.0,-7.092723615062238e-11,-0.02662894700185499,-0.07309563761488992,-0.5309470930895996,0.0,0.0,0.2359053187480638,,0.9338307455387641,0.0,0.41398252372072347,0.0,0.44346827183810894,,0.5198482218180407,0.0,0.0,0.0,0.0,0.0028305837592451383,-0.0027842334140556774,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,54.0,0.228,0.216
h002_e368_minus_e365_validity_lowbad_q20p75_s10p5,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_validity_lowbad_q20p75_s10p5_84387217.csv,submission_h002_e368_minus_e365_validity_lowbad_q20p75_s10p5_84387217.csv,e368_minus_e365,e368_base_action,validity_lowbad,0.75,0.5,0.01467371506324742,0.007731458168450031,38.0,36.0,0.0,-0.05635119874964161,-0.07603095594650774,-0.07309563761488992,-0.5309470930895996,-0.12080147298435484,-0.15324664102367766,0.2359053187480638,0.14226210537851233,0.9338307455387641,0.9733414272669504,0.41398252372072347,0.46594299674952333,0.44346827183810894,0.23179785132595013,0.5198482218180407,0.5073984305174271,0.0,0.0,0.0,0.0028305837592451383,-0.0027842334140556774,8.0,0.0,0.0,0.0,0.011843131304002281,-0.009753493263033021,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,54.0,0.228,0.216
h002_e368_minus_e365_validity_lowbad_q20p75_s10p75,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_validity_lowbad_q20p75_s10p75_d64e3a72.csv,submission_h002_e368_minus_e365_validity_lowbad_q20p75_s10p75_d64e3a72.csv,e368_minus_e365,e368_base_action,validity_lowbad,0.75,0.75,0.020595280715248562,0.01148440085938061,38.0,36.0,0.0,-0.05690461450912599,-0.07510454354192772,-0.07309563761488992,-0.5309470930895996,-0.12080147298848007,-0.15324664102888355,0.2359053187480638,0.14226210537851233,0.9338307455387641,0.9733414272669504,0.41398252372072347,0.46594299674952333,0.44346827183810894,0.23179785132595013,0.5198482218180407,0.5073984305174271,0.0,0.0,0.0,0.0028305837592451383,-0.0027842334140556774,8.0,0.0,0.0,0.0,0.017764696956003422,-0.014630239894549531,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,54.0,0.228,0.216
h002_e368_minus_e365_validity_lowbad_q20p75_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_validity_lowbad_q20p75_s11p0_ecb15716.csv,submission_h002_e368_minus_e365_validity_lowbad_q20p75_s11p0_ecb15716.csv,e368_minus_e365,e368_base_action,validity_lowbad,0.75,1.0,0.0265168463672497,0.015259550709728354,38.0,36.0,0.0,-0.05710219705960351,-0.07452586481853453,-0.07309563761488992,-0.5309470930895996,-0.12080147299054265,-0.15324664103148652,0.2359053187480638,0.14226210537851233,0.9338307455387641,0.9733414272669504,0.41398252372072347,0.46594299674952333,0.44346827183810894,0.23179785132595013,0.5198482218180407,0.5073984305174271,0.0,0.0,0.0,0.0028305837592451383,-0.0027842334140556774,8.0,0.0,0.0,0.0,0.023686262608004563,-0.019506986526066042,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,54.0,0.228,0.216
h002_e368_minus_e365_validity_lowbad_q20p75_s11p15,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_validity_lowbad_q20p75_s11p15_c0986669.csv,submission_h002_e368_minus_e365_validity_lowbad_q20p75_s11p15_c0986669.csv,e368_minus_e365,e368_base_action,validity_lowbad,0.75,1.15,0.03006978575845038,0.017529335929157466,38.0,36.0,0.0,-0.05716457009299041,-0.07427842880300282,-0.07309563761488992,-0.5309470930895996,-0.12080147299134977,-0.15324664103250504,0.2359053187480638,0.14226210537851233,0.9338307455387641,0.9733414272669502,0.41398252372072347,0.46594299674952333,0.44346827183810894,0.23179785132595013,0.5198482218180407,0.5073984305174268,0.0,0.0,0.0,0.0028305837592451383,-0.0027842334140556774,8.0,0.0,0.0,0.0,0.027239201999205244,-0.022433034504975947,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,54.0,0.228,0.216
h002_e368_minus_e365_validity_lowbad_q21p0_s10p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_validity_lowbad_q21p0_s10p0_40145715.csv,submission_h002_e368_minus_e365_validity_lowbad_q21p0_s10p0_40145715.csv,e368_minus_e365,e368_base_action,validity_lowbad,1.0,0.0,0.003774111678993518,0.0019241765960688441,8.0,8.0,0.0,-7.092723615516214e-11,-0.026628947003540418,-0.07825773182827629,-0.5309470937596499,0.0,0.0,0.2359053187480638,,0.9338307455387642,0.0,0.41398252372072347,0.0,0.44346827183810894,,0.5198482218180407,0.0,0.0,0.0,0.0,0.003774111678993518,-0.0037123112187409033,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,54.0,0.228,0.216
