action_id,route_id,row,subject_id,sleep_date,route_name,route_targets,mode,route_group,route_n_cells,action_cells,action_q2_cells,changed_cells,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_conflict_rate,selected_toxic_mean,selected_safe_cell_mean,mean_bad_same_rank,mean_h098_frontier_cell_score,max_h098_frontier_cell_score,assignment_route_score,h071_route_score,h071_route_rank,h071_novelty_rank,h071_shortcut_avoid_rank,Q1_cells,Q2_cells,Q3_cells,S1_cells,S2_cells,S3_cells,S4_cells,h099_route_score,basis_spec,basis_id,basis_alpha,basis_cap,basis_norm_l2,basis_norm_l1
r140_q2_s3_tail_counter_h088,r140_q2_s3_tail,140,id06,2024-07-21,q2_s3_tail,"Q2,S3",counter_h088,q2_route,2,2,1,2,8.309070616661788e-06,1.3677616753991746e-05,1.1285979759529274e-05,1.0,0.0,0.0,0.6805285714285715,0.5445982285714284,0.1785714285714285,0.4130938228571428,0.4788965599999999,0.7449909420289855,1.8597789444861743,0.8410326086956522,0.1526268115942029,0.960144927536232,0,1,0,0,0,1,0,0.41982119260303213,basis_q2_counter_a050,basis_q2_counter_a050__r140_q2_s3_tail_counter_h088,0.5,0.62,0.43840620433565947,0.62
r101_q_subjective_counter_h088,r101_q_subjective,101,id04,2024-10-24,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,3,1,3,1.0920606930982994e-05,9.399115585233914e-06,3.941745982952907e-06,1.0,0.6666666666666666,0.6666666666666666,0.7555999999999999,0.11957554285714288,0.6513333333333332,0.37445757333333335,0.5417878857142857,0.3524728260869564,0.8070136711631845,0.2554347826086957,0.5849184782608695,0.2015398550724637,1,1,1,0,0,0,0,0.4196550018892178,basis_q2_counter_a050,basis_q2_counter_a050__r101_q_subjective_counter_h088,0.5,0.62,0.2594224394518279,0.43369802473951347
r008_q2_s3_tail_counter_h088,r008_q2_s3_tail,8,id01,2024-08-10,q2_s3_tail,"Q2,S3",counter_h088,q2_route,2,2,1,2,3.2137474029517686e-08,5.21671294227811e-06,3.29655001789583e-06,1.0,0.0,0.0,0.7061,0.3926081714285714,0.37871428571428567,0.4217116742857143,0.46119248000000007,0.6021829710144927,1.437644419859009,0.6458333333333334,0.3154438405797101,0.7296195652173914,0,1,0,0,0,1,0,0.41949399010337673,basis_q2_counter_a050,basis_q2_counter_a050__r008_q2_s3_tail_counter_h088,0.5,0.62,0.24061181122195033,0.2603333086185697
r068_full_state_counter_h088,r068_full_state,68,id03,2024-08-28,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,1,0,1,-1.2255079671501029e-06,6.883921779044171e-06,6.583048813479264e-06,1.0,0.0,0.0,0.6307714285714286,0.4468796571428571,0.1785714285714285,0.3624011085714286,0.3624011085714286,0.6543795289855072,1.3875262394145351,0.6259057971014492,0.9685235507246376,0.3691123188405797,0,0,0,0,1,0,0,0.41894963942025726,basis_q2_counter_a050,basis_q2_counter_a050__r068_full_state_counter_h088,0.5,0.62,0.22565031204409028,0.22565031204409028
r004_q2_s3_tail_counter_h088,r004_q2_s3_tail,4,id01,2024-08-04,q2_s3_tail,"Q2,S3",counter_h088,q2_route,2,2,1,2,-7.95928679862151e-06,4.6165909755583725e-06,4.005293664599406e-06,1.0,0.0,0.0,0.5731285714285714,0.31697377142857136,0.4798571428571428,0.34579852,0.38734391999999995,0.3786005434782609,1.0109015141487636,0.3740942028985507,0.3154438405797101,0.5471014492753623,0,1,0,0,0,1,0,0.4180911643241938,basis_q2_counter_a050,basis_q2_counter_a050__r004_q2_s3_tail_counter_h088,0.5,0.62,0.25543614148082855,0.30455398348070617
r183_q_subjective_counter_h088,r183_q_subjective,183,id08,2024-08-03,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,3,1,3,-3.448071368328319e-06,1.9733431148501882e-05,1.4881673595273672e-05,1.0,0.0,0.0,0.612,0.39497714285714286,0.43742857142857144,0.3686567619047619,0.41890705142857143,0.6524048913043478,1.476831771406639,0.6693840579710145,0.5849184782608695,0.5874094202898551,1,1,1,0,0,0,0,0.417590250906472,basis_q2_counter_a050,basis_q2_counter_a050__r183_q_subjective_counter_h088,0.5,0.62,0.3740094350959424,0.6145738932979102
r189_q_subjective_counter_h088,r189_q_subjective,189,id08,2024-08-11,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,2,1,2,-5.734109624474289e-06,1.6528866392341074e-06,1.3968541834044064e-06,1.0,0.0,0.0,0.5209285714285714,0.287806457142857,0.6368571428571428,0.3691792171428572,0.41322109714285715,0.6406793478260868,1.5380864940456815,0.7051630434782609,0.5849184782608695,0.5104166666666666,0,1,1,0,0,0,0,0.41445695315272973,basis_q2_counter_a050,basis_q2_counter_a050__r189_q_subjective_counter_h088,0.5,0.62,0.11541868118580724,0.14278311415467532
r176_q_subjective_counter_h088,r176_q_subjective,176,id07,2024-08-27,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,0,1,-8.332376844479559e-06,3.325485922758427e-06,2.4748977258696033e-06,1.0,0.0,0.0,0.5886857142857143,0.3014770285714286,0.6817142857142857,0.3776139885714286,0.3776139885714286,0.2920018115942029,0.680547552681783,0.1779891304347826,0.6632699275362319,0.2264492753623188,0,0,1,0,0,0,0,0.41386685270551343,basis_q2_counter_a050,basis_q2_counter_a050__r176_q_subjective_counter_h088,0.5,0.62,0.1530314000469509,0.1530314000469509
r054_q_subjective_counter_h088,r054_q_subjective,54,id02,2024-10-12,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,0,1,-7.5979328734902905e-06,2.7520721950821515e-06,1.626799175639508e-06,1.0,0.0,0.0,0.5835428571428571,0.3661821714285714,0.784,0.3686159314285714,0.3686159314285714,0.4822871376811594,1.1430176003995989,0.4705615942028985,0.5849184782608695,0.2160326086956521,0,0,1,0,0,0,0,0.4118189784193049,basis_q2_counter_a050,basis_q2_counter_a050__r054_q_subjective_counter_h088,0.5,0.62,0.13726903415953026,0.13726903415953026
r130_q_subjective_counter_h088,r130_q_subjective,130,id06,2024-07-09,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,1,1,1.575802665439727e-06,1.5789345443038412e-05,1.434236728327476e-05,1.0,0.0,0.0,0.6879428571428572,0.4856642285714284,0.1785714285714285,0.3625704228571429,0.3625704228571429,0.7266259057971014,1.7324419982384724,0.7930253623188406,0.3154438405797101,0.8201992753623188,0,1,0,0,0,0,0,0.4116450027529014,basis_q2_counter_a050,basis_q2_counter_a050__r130_q_subjective_counter_h088,0.5,0.62,0.31,0.31
r189_q2_hardtail_counter_h088,r189_q2_hardtail,189,id08,2024-08-11,q2_hardtail,Q2,counter_h088,q2_route,1,1,1,1,-3.253683214372383e-06,1.580490416779253e-07,-2.667054673158635e-08,1.0,0.0,0.0,0.4914,0.3218623999999999,0.4457142857142857,0.41322109714285715,0.41322109714285715,0.3459963768115942,0.9561931998502676,0.3374094202898551,0.1526268115942029,0.5534420289855072,0,1,0,0,0,0,0,0.41132496808230723,basis_q2_counter_a050,basis_q2_counter_a050__r189_q2_hardtail_counter_h088,0.5,0.62,0.03184435033136446,0.03184435033136446
r195_q_subjective_counter_h088,r195_q_subjective,195,id08,2024-09-10,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,3,1,3,5.594708204555263e-06,2.376721034979196e-05,1.9314218498371867e-05,1.0,0.0,0.0,0.6300285714285714,0.45769923809523805,0.3218095238095238,0.3968407809523809,0.45752569142857147,0.8108423913043479,1.8938126043023515,0.8528079710144928,0.5849184782608695,0.8188405797101449,1,1,1,0,0,0,0,0.41079827068982977,basis_q2_counter_a050,basis_q2_counter_a050__r195_q_subjective_counter_h088,0.5,0.62,0.4189491029984078,0.7081263887909688
r240_q_subjective_counter_h088,r240_q_subjective,240,id10,2024-09-17,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,0,1,-4.2320985189673536e-06,1.4439265965196206e-06,2.483266808536675e-06,1.0,0.0,0.0,0.8172857142857144,0.1490030857142856,0.444,0.39629173714285715,0.39629173714285715,0.4139085144927536,1.028496412346978,0.3858695652173913,0.6632699275362319,0.3269927536231884,0,0,1,0,0,0,0,0.4100147698484744,basis_q2_counter_a050,basis_q2_counter_a050__r240_q_subjective_counter_h088,0.5,0.62,0.12334307274398322,0.12334307274398322
r084_q2_s3_tail_counter_h088,r084_q2_s3_tail,84,id04,2024-09-15,q2_s3_tail,"Q2,S3",counter_h088,q2_route,2,1,1,1,-3.5637438970372243e-06,-1.2374167129127821e-07,1.4895667613441276e-07,1.0,0.0,0.0,0.7812000000000001,0.2428606857142856,0.6051428571428571,0.45933064000000007,0.45933064000000007,0.342060688405797,0.948104845602314,0.3328804347826087,0.46875,0.2640398550724637,0,1,0,0,0,0,0,0.4077575362146121,basis_q2_counter_a050,basis_q2_counter_a050__r084_q2_s3_tail_counter_h088,0.5,0.62,0.024498625392205986,0.024498625392205986
r195_q2_s3_tail_counter_h088,r195_q2_s3_tail,195,id08,2024-09-10,q2_s3_tail,"Q2,S3",counter_h088,q2_route,2,2,1,2,3.9083796365324466e-06,1.261592206355824e-05,1.2102253933707166e-05,1.0,0.0,0.0,0.6228428571428571,0.4599713714285715,0.27128571428571424,0.38740485142857145,0.45752569142857147,0.6959057971014492,1.6708099584944782,0.7685688405797102,0.3154438405797101,0.8817934782608695,0,1,0,0,0,1,0,0.4055926706253002,basis_q2_counter_a050,basis_q2_counter_a050__r195_q2_s3_tail_counter_h088,0.5,0.62,0.3179058563755707,0.44844003197680093
r084_q_subjective_counter_h088,r084_q_subjective,84,id04,2024-09-15,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,2,1,2,-8.687844533467959e-07,8.325856795078224e-06,5.850591272886689e-06,1.0,0.0,0.0,0.7139142857142857,0.3810467428571428,0.5022857142857142,0.42238638857142863,0.45933064000000007,0.5567028985507245,1.3242255794572986,0.5869565217391305,0.5849184782608695,0.3197463768115942,1,1,0,0,0,0,0,0.4040640153985284,basis_q2_counter_a050,basis_q2_counter_a050__r084_q_subjective_counter_h088,0.5,0.62,0.2502548279899189,0.2735514235819799
r137_q2_s3_tail_counter_h088,r137_q2_s3_tail,137,id06,2024-07-17,q2_s3_tail,"Q2,S3",counter_h088,q2_route,2,2,1,2,6.673256170562094e-06,6.29802455897879e-06,4.411246137451143e-06,1.0,0.0,0.0,0.6301714285714286,0.49852834285714287,0.1785714285714285,0.38270740571428574,0.46719042285714285,0.6903125,1.7052882052907714,0.7817028985507246,0.1526268115942029,0.9311594202898552,0,1,0,0,0,1,0,0.40327466836177467,basis_q2_counter_a050,basis_q2_counter_a050__r137_q2_s3_tail_counter_h088,0.5,0.62,0.3480212384532451,0.4681732670666269
r156_full_state_counter_h088,r156_full_state,156,id07,2024-07-18,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,2,0,2,5.4127283230586505e-06,4.6020481464157315e-06,4.106844269580984e-06,1.0,0.0,0.0,0.7105285714285714,0.26904188571428567,0.1785714285714285,0.38427733142857146,0.4166130971428572,0.8449184782608695,1.8379760184461444,0.8346920289855072,0.9685235507246376,0.6906702898550725,0,0,1,0,1,0,0,0.402834381653962,basis_q2_counter_a050,basis_q2_counter_a050__r156_full_state_counter_h088,0.5,0.62,0.19235484212499251,0.2720283583432768
r237_q2_hardtail_counter_h088,r237_q2_hardtail,237,id10,2024-08-20,q2_hardtail,Q2,counter_h088,q2_route,1,1,1,1,-4.534152639776193e-06,8.474372766853724e-07,8.741576814710018e-07,1.0,0.0,0.0,0.5253428571428571,0.2509358857142857,0.4937142857142857,0.40071816000000005,0.40071816000000005,0.2228985507246376,0.685641371278839,0.182518115942029,0.1526268115942029,0.4633152173913043,0,1,0,0,0,0,0,0.4021576003119288,basis_q2_counter_a050,basis_q2_counter_a050__r237_q2_hardtail_counter_h088,0.5,0.62,0.08291108582357982,0.08291108582357982
r016_full_state_counter_h088,r016_full_state,16,id01,2024-09-04,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,3,1,3,-2.6344560426248354e-06,2.0876384311291285e-05,1.6042097762226076e-05,1.0,0.0,0.0,0.6155142857142857,0.3916762666666666,0.5214285714285714,0.36014591238095234,0.3866677028571428,0.860421195652174,2.144751126947778,0.926177536231884,0.7373188405797102,0.7558876811594203,0,1,1,1,0,0,0,0.4016395668687101,basis_q2_counter_a050,basis_q2_counter_a050__r016_full_state_counter_h088,0.5,0.62,0.36763778603344077,0.587856402099446
r153_q_subjective_counter_h088,r153_q_subjective,153,id07,2024-07-15,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,0,1,-4.01782483655229e-06,9.295431393848467e-07,5.087399116591656e-07,1.0,0.0,0.0,0.5337428571428572,0.2952936,0.4891428571428571,0.3735916457142857,0.3735916457142857,0.4946195652173912,1.192461486966686,0.5081521739130435,0.5849184782608695,0.3858695652173913,0,0,1,0,0,0,0,0.40022614200242684,basis_q2_counter_a050,basis_q2_counter_a050__r153_q_subjective_counter_h088,0.5,0.62,0.08305282372119561,0.08305282372119561
r245_full_state_counter_h088,r245_full_state,245,id10,2024-09-22,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,2,1,2,1.3819662679937384e-06,1.5347873017504185e-05,1.1587508359536733e-05,1.0,0.0,0.0,0.6336857142857143,0.4675364571428571,0.492,0.38034850285714283,0.43339693714285715,0.8743614130434783,2.1800976172233604,0.9370471014492754,0.8591485507246377,0.6811594202898551,0,1,1,0,0,0,0,0.3997605202056164,basis_q2_counter_a050,basis_q2_counter_a050__r245_full_state_counter_h088,0.5,0.62,0.3312496593293893,0.4623736789163653
r184_full_state_counter_h088,r184_full_state,184,id08,2024-08-06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,1,1,1,-7.456636445940198e-06,1.0445279340104093e-05,5.618312549302657e-06,1.0,0.0,0.0,0.6499714285714285,0.1986849142857142,0.3868571428571428,0.3242747771428572,0.3242747771428572,0.5447871376811595,1.0917414478331082,0.4379528985507246,0.9685235507246376,0.4547101449275362,0,1,0,0,0,0,0,0.39972195758724866,basis_q2_counter_a050,basis_q2_counter_a050__r184_full_state_counter_h088,0.5,0.62,0.23827444264216044,0.23827444264216044
r037_q_subjective_counter_h088,r037_q_subjective,37,id02,2024-09-05,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,0,1,-7.140365956918729e-06,2.767394427342522e-06,4.08303015280333e-06,1.0,0.0,0.0,0.5608285714285715,0.1563222857142856,0.3628571428571429,0.3392728,0.3392728,0.3563903985507247,0.8244382485547768,0.2644927536231884,0.6632699275362319,0.426177536231884,0,0,1,0,0,0,0,0.39943135830797233,basis_q2_counter_a050,basis_q2_counter_a050__r037_q_subjective_counter_h088,0.5,0.62,0.16417220641821054,0.16417220641821054
r004_q2_hardtail_counter_h088,r004_q2_hardtail,4,id01,2024-08-04,q2_hardtail,Q2,counter_h088,q2_route,1,1,1,1,-1.7757516788966302e-05,6.186947233615055e-07,9.057034429476417e-08,1.0,0.0,0.0,0.5208857142857143,0.2123591999999999,0.7811428571428571,0.38734391999999995,0.38734391999999995,0.0815489130434782,0.2570651427074101,0.0126811594202898,0.1526268115942029,0.2146739130434782,0,1,0,0,0,0,0,0.3990275928878056,basis_q2_counter_a050,basis_q2_counter_a050__r004_q2_hardtail_counter_h088,0.5,0.62,0.055140340707823865,0.055140340707823865
r008_q2_hardtail_counter_h088,r008_q2_hardtail,8,id01,2024-08-10,q2_hardtail,Q2,counter_h088,q2_route,1,1,1,1,-3.349720661128034e-06,-1.1138144408039622e-07,1.0527541790612301e-07,1.0,0.0,0.0,0.7742285714285714,0.2425990857142857,0.5788571428571428,0.46119248000000007,0.46119248000000007,0.2211299818840579,0.6899284569931246,0.1856884057971014,0.1526268115942029,0.3172554347826087,0,1,0,0,0,0,0,0.39873617747415474,basis_q2_counter_a050,basis_q2_counter_a050__r008_q2_hardtail_counter_h088,0.5,0.62,0.020605420491474697,0.020605420491474697
r037_full_state_counter_h088,r037_full_state,37,id02,2024-09-05,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,2,0,2,-6.9071675464684595e-06,3.6560242380825902e-06,4.801932895660998e-06,1.0,0.0,0.0,0.5571857142857143,0.1928166285714285,0.2707142857142857,0.31424794857142857,0.3392728,0.5712590579710144,1.192248816423574,0.5072463768115942,0.9891304347826086,0.5593297101449275,0,0,1,0,0,1,0,0.39867914587354286,basis_q2_counter_a050,basis_q2_counter_a050__r037_full_state_counter_h088,0.5,0.62,0.2060183484173251,0.28863523918046824
r084_q2_hardtail_counter_h088,r084_q2_hardtail,84,id04,2024-09-15,q2_hardtail,Q2,counter_h088,q2_route,1,1,1,1,-3.5637438970372243e-06,-1.2374167129127821e-07,1.4895667613441276e-07,1.0,0.0,0.0,0.7812000000000001,0.2428606857142856,0.6051428571428571,0.45933064000000007,0.45933064000000007,0.2380389492753623,0.7411733141359818,0.2133152173913043,0.1526268115942029,0.3020833333333333,0,1,0,0,0,0,0,0.398395579692873,basis_q2_counter_a050,basis_q2_counter_a050__r084_q2_hardtail_counter_h088,0.5,0.62,0.024498625392205986,0.024498625392205986
r130_q2_s3_tail_counter_h088,r130_q2_s3_tail,130,id06,2024-07-09,q2_s3_tail,"Q2,S3",counter_h088,q2_route,2,1,1,1,1.575802665439727e-06,1.5789345443038412e-05,1.434236728327476e-05,1.0,0.0,0.0,0.6879428571428572,0.4856642285714284,0.1785714285714285,0.3625704228571429,0.3625704228571429,0.5599682971014492,1.3153885134655503,0.5842391304347826,0.3154438405797101,0.5516304347826086,0,1,0,0,0,0,0,0.3966458179702927,basis_q2_counter_a050,basis_q2_counter_a050__r130_q2_s3_tail_counter_h088,0.5,0.62,0.31,0.31
r147_full_state_counter_h088,r147_full_state,147,id06,2024-08-21,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,3,1,3,1.5205217899625875e-05,2.108325048879285e-05,1.9315194099127654e-05,1.0,0.0,0.0,0.6713714285714286,0.5750163809523808,0.1785714285714285,0.397154780952381,0.4853409828571429,0.914596920289855,2.4155092362337296,0.9750905797101448,0.8054800724637681,0.7708333333333334,0,1,0,1,0,0,1,0.39645970241753453,basis_q2_counter_a050,basis_q2_counter_a050__r147_full_state_counter_h088,0.5,0.62,0.536935750346352,0.9299999999999999
r144_q2_hardtail_counter_h088,r144_q2_hardtail,144,id06,2024-08-14,q2_hardtail,Q2,counter_h088,q2_route,1,1,1,1,1.2088653800251727e-06,5.974530994745868e-06,1.0578966047639168e-06,1.0,0.0,0.0,0.5892857142857143,0.6122330285714285,0.1785714285714285,0.3469890171428571,0.3469890171428571,0.5662635869565218,1.2360755998502675,0.5353260869565217,0.0337409420289855,0.9415760869565216,0,1,0,0,0,0,0,0.39582523108545065,basis_q2_counter_a050,basis_q2_counter_a050__r144_q2_hardtail_counter_h088,0.5,0.62,0.10553827047863937,0.10553827047863937
r208_full_state_counter_h088,r208_full_state,208,id09,2024-08-13,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,1,0,1,1.7876188218814886e-06,1.7037233854523994e-06,1.6561139662983487e-07,1.0,0.0,0.0,0.5507142857142858,0.4564179428571428,0.1785714285714285,0.35653608000000003,0.35653608000000003,0.6602038043478261,1.357700729064677,0.6064311594202898,0.9685235507246376,0.5181159420289855,0,0,1,0,0,0,0,0.3936428241838004,basis_q2_counter_a050,basis_q2_counter_a050__r208_full_state_counter_h088,0.5,0.62,0.07772360152924897,0.07772360152924897
r016_q2_hardtail_counter_h088,r016_q2_hardtail,16,id01,2024-09-04,q2_hardtail,Q2,counter_h088,q2_route,1,1,1,1,-5.224333945467595e-06,2.506609418679886e-06,1.1850256554644437e-06,1.0,0.0,0.0,0.5726571428571429,0.3575513142857142,0.6405714285714286,0.3866677028571428,0.3866677028571428,0.266177536231884,0.7687202284216961,0.228713768115942,0.1526268115942029,0.3836050724637681,0,1,0,0,0,0,0,0.3936074935046805,basis_q2_counter_a050,basis_q2_counter_a050__r016_q2_hardtail_counter_h088,0.5,0.62,0.12383761415349097,0.12383761415349097
r002_q2_s3_tail_counter_h088,r002_q2_s3_tail,2,id01,2024-08-02,q2_s3_tail,"Q2,S3",counter_h088,q2_route,2,2,1,2,1.2103148301237572e-05,1.1222443079744824e-05,8.70362224051413e-06,1.0,0.0,0.0,0.6387,0.5087353714285713,0.1785714285714285,0.41279096571428575,0.47537304,0.7098414855072464,1.766342380748396,0.8093297101449275,0.0337409420289855,0.9547101449275364,0,1,0,0,0,1,0,0.3931907444206021,basis_q2_counter_a050,basis_q2_counter_a050__r002_q2_s3_tail_counter_h088,0.5,0.62,0.34485521481794057,0.4610798437486878
r130_q2_hardtail_counter_h088,r130_q2_hardtail,130,id06,2024-07-09,q2_hardtail,Q2,counter_h088,q2_route,1,1,1,1,1.575802665439727e-06,1.5789345443038412e-05,1.434236728327476e-05,1.0,0.0,0.0,0.6879428571428572,0.4856642285714284,0.1785714285714285,0.3625704228571429,0.3625704228571429,0.521141304347826,1.1803437141359816,0.4941123188405797,0.0337409420289855,0.8885869565217391,0,1,0,0,0,0,0,0.3931513886224666,basis_q2_counter_a050,basis_q2_counter_a050__r130_q2_hardtail_counter_h088,0.5,0.62,0.31,0.31
r071_q2_s3_tail_counter_h088,r071_q2_s3_tail,71,id03,2024-09-17,q2_s3_tail,"Q2,S3",counter_h088,q2_route,2,2,1,2,7.74648925121169e-06,1.3821655464165273e-05,8.614355507355707e-06,1.0,0.0,0.0,0.6090000000000001,0.47699771428571425,0.1785714285714285,0.3826809142857143,0.4608041371428572,0.686820652173913,1.673196543320504,0.7703804347826086,0.1526268115942029,0.9193840579710144,0,1,0,0,0,1,0,0.39135462092784423,basis_q2_counter_a050,basis_q2_counter_a050__r071_q2_s3_tail_counter_h088,0.5,0.62,0.3149524255148644,0.4128467327512822
r219_q2_s3_tail_counter_h088,r219_q2_s3_tail,219,id09,2024-09-10,q2_s3_tail,"Q2,S3",counter_h088,q2_route,2,2,1,2,4.158925786210154e-06,1.1359489178481928e-05,7.853540009897988e-06,1.0,0.0,0.0,0.6158571428571429,0.45949371428571434,0.28642857142857137,0.3757482285714286,0.43940634285714286,0.6724048913043478,1.5575437577394369,0.7115036231884058,0.3154438405797101,0.9035326086956522,0,1,0,0,0,1,0,0.38723552685067386,basis_q2_counter_a050,basis_q2_counter_a050__r219_q2_s3_tail_counter_h088,0.5,0.62,0.28160865429390747,0.38922808053470276
r220_full_state_counter_h088,r220_full_state,220,id09,2024-09-11,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,3,1,3,-1.4039911745301415e-05,1.1879966818760031e-05,1.1992171375333768e-05,1.0,0.0,0.0,0.6708952380952381,0.06287939047619044,0.5525714285714286,0.3220300342857143,0.3411116342857144,0.5663858695652174,1.2279969296309126,0.5317028985507246,0.9685235507246376,0.4311594202898551,0,1,1,0,1,0,0,0.3854250459055514,basis_q2_counter_a050,basis_q2_counter_a050__r220_full_state_counter_h088,0.5,0.62,0.3102452859293552,0.48448507076211716
r019_full_state_counter_h088,r019_full_state,19,id01,2024-09-08,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,2,0,2,-2.8224901111156267e-06,-3.581639493202072e-08,1.255242440406075e-06,1.0,0.0,0.0,0.8100857142857143,0.08571828571428565,0.5015714285714286,0.3675915428571429,0.4285717371428571,0.7767481884057971,1.7166687178979947,0.7862318840579711,0.9026268115942028,0.6798007246376812,0,0,1,0,0,0,1,0.3849884166298615,basis_q2_counter_a050,basis_q2_counter_a050__r019_full_state_counter_h088,0.5,0.62,0.08862805823393703,0.11812352774099864
r144_q2_s3_tail_counter_h088,r144_q2_s3_tail,144,id06,2024-08-14,q2_s3_tail,"Q2,S3",counter_h088,q2_route,2,1,1,1,1.2088653800251727e-06,5.974530994745868e-06,1.0578966047639168e-06,1.0,0.0,0.0,0.5892857142857143,0.6122330285714285,0.1785714285714285,0.3469890171428571,0.3469890171428571,0.4436367753623188,1.0513354835582749,0.4085144927536231,0.3154438405797101,0.2952898550724637,0,1,0,0,0,0,0,0.3847888180419724,basis_q2_counter_a050,basis_q2_counter_a050__r144_q2_s3_tail_counter_h088,0.5,0.62,0.10553827047863937,0.10553827047863937
r184_q_subjective_counter_h088,r184_q_subjective,184,id08,2024-08-06,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,1,1,-7.456636445940198e-06,1.0445279340104093e-05,5.618312549302657e-06,1.0,0.0,0.0,0.6499714285714285,0.1986849142857142,0.3868571428571428,0.3242747771428572,0.3242747771428572,0.3787047101449275,0.8233304400069543,0.2640398550724637,0.6632699275362319,0.3790760869565217,0,1,0,0,0,0,0,0.3847745391089878,basis_q2_counter_a050,basis_q2_counter_a050__r184_q_subjective_counter_h088,0.5,0.62,0.23827444264216044,0.23827444264216044
r084_full_state_counter_h088,r084_full_state,84,id04,2024-09-15,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,3,1,3,6.805412700082686e-06,1.7173148599835995e-05,1.2138083880852913e-05,1.0,0.0,0.0,0.6915714285714286,0.43336099047619037,0.3943809523809523,0.3793018133333334,0.45933064000000007,0.8670969202898551,2.1351604065929166,0.9225543478260868,0.9026268115942028,0.6308876811594203,1,1,0,0,0,0,1,0.38369645492019716,basis_q2_counter_a050,basis_q2_counter_a050__r084_full_state_counter_h088,0.5,0.62,0.3547429448311705,0.5249775120756504
r231_full_state_counter_h088,r231_full_state,231,id10,2024-08-08,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,2,0,2,6.186601747955539e-07,1.151463546313118e-05,9.689669831921607e-06,1.0,0.0,0.0,0.6228857142857143,0.4079605714285714,0.1785714285714285,0.3319697714285715,0.3473540685714286,0.7498324275362319,1.5825607180505996,0.7264492753623188,0.9977355072463768,0.6666666666666666,0,0,0,1,1,0,0,0.3815327769944865,basis_q2_counter_a050,basis_q2_counter_a050__r231_full_state_counter_h088,0.5,0.62,0.3025609677135412,0.4274809906484814
r145_full_state_counter_h088,r145_full_state,145,id06,2024-08-15,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,4,1,4,9.623129475162741e-06,2.7877289953440545e-05,2.399347970799183e-05,1.0,0.0,0.0,0.6494142857142857,0.4874512,0.3472857142857142,0.37982740571428575,0.4535889942857143,0.9288813405797102,2.555717879363445,0.9891304347826086,0.8054800724637681,0.8704710144927537,0,1,1,1,0,1,0,0.38148080778022475,basis_q2_counter_a050,basis_q2_counter_a050__r145_full_state_counter_h088,0.5,0.62,0.5363253834635177,1.0680205378403584
r148_full_state_counter_h088,r148_full_state,148,id06,2024-08-22,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,1,0,1,-2.5964392695260272e-06,6.747942418005529e-10,6.747942424426793e-10,1.0,0.0,0.0,0.6150857142857142,0.3968045714285716,0.1785714285714285,0.32373640000000004,0.32373640000000004,0.6642527173913043,1.4332475944888694,0.6426630434782609,0.9891304347826086,0.259963768115942,0,0,0,0,1,0,0,0.38075069252014787,basis_q2_counter_a050,basis_q2_counter_a050__r148_full_state_counter_h088,0.5,0.62,0.31,0.31
