law_name,model_name,feature_view,model_family,policy,param,logloss,switched_cells,switched_rate,mean_realized_gain_all_cells,mean_realized_gain_switched,positive_true_gain_rate,target_null_p_ge_observed,target_family_null_p_ge_observed,target_null_z,target_family_null_z,target_null_mean,target_null_std,target_family_null_mean,target_family_null_std
human_state_law__tree_depth4_leaf18,tree_depth4_leaf18,human_state_law,shallow_tree,topfrac,0.005,0.639901530983186,4,0.005442176870748299,-0.0029044488321912187,-0.5336924729151364,0.5,0.99375,0.98975,-2.850962772976855,-2.7453692730091896,-0.00021224652851006747,0.0009443133839555777,-0.0002404649008321519,0.0009703554117654575
route_disagreement_law__tree_depth5_leaf14,tree_depth5_leaf14,route_disagreement_law,shallow_tree,threshold,0.12,0.6399060378801095,11,0.014965986394557823,-0.002908955729114581,-0.19437113280901974,0.6363636363636364,0.95725,0.89,-1.8382329308098713,-1.2223760628808142,-0.0008076377578841354,0.00114311844598751,-0.001434617826952677,0.0012061246509419395
compact_hsjepa_law__tree_depth5_leaf14,tree_depth5_leaf14,compact_hsjepa_law,shallow_tree,threshold,0.12,0.6399060378801095,11,0.014965986394557823,-0.002908955729114581,-0.19437113280901974,0.6363636363636364,0.91675,0.8365,-1.408432241837484,-0.9789957950494809,-0.0010823149048092293,0.001296931985824366,-0.001617158265339699,0.0013195127806545804
minimal_hsjepa_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,minimal_hsjepa_law,sparse_linear,topfrac,0.04,0.6399281418112727,29,0.03945578231292517,-0.0029310596602778096,-0.07428720173462725,0.4482758620689655,0.976,0.9385,-2.322706338643486,-1.7092449360617463,-0.0007228397291918929,0.0009507099086729871,-0.0009631163023773295,0.0011513524576733853
compact_hsjepa_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,compact_hsjepa_law,sparse_linear,topfrac,0.04,0.639936195095402,29,0.03945578231292517,-0.002939112944407145,-0.07449131083238801,0.41379310344827586,0.9205,0.91775,-1.4868622189859089,-1.4933711463416262,-0.0009045123152935392,0.0013683854516804348,-0.0009841083275217888,0.001309121728831184
human_state_law__tree_depth3_leaf24,tree_depth3_leaf24,human_state_law,shallow_tree,topfrac,0.06,0.6399460685951127,44,0.05986394557823129,-0.0029489864441178833,-0.04926147810060555,0.7045454545454546,0.39175,0.41225,0.2647406540462082,0.23784879970836342,-0.0036783912707402527,0.002755167426968198,-0.0035759462201413322,0.0026359593859300156
minimal_hsjepa_law__tree_depth4_leaf18,tree_depth4_leaf18,minimal_hsjepa_law,shallow_tree,topfrac,0.01,0.6399548017926134,7,0.009523809523809525,-0.002957719641618588,-0.3105605623699517,0.0,0.9855,0.98275,-2.4184594737561396,-2.3044617899727093,-0.0006278323761292602,0.0009633766001754623,-0.0007005874136285315,0.0009794617718598781
human_state_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,human_state_law,sparse_linear,topfrac,0.06,0.6400073803002911,44,0.05986394557823129,-0.0030102981492963294,-0.05028566226665459,0.4090909090909091,0.98175,0.7495,-2.4181307517737034,-0.693954720565497,-0.00037597837769248445,0.0010894033623581217,-0.001911237982723256,0.0015837635136734282
route_disagreement_law__tree_depth4_leaf18,tree_depth4_leaf18,route_disagreement_law,shallow_tree,topfrac,0.01,0.6400091629679687,7,0.009523809523809525,-0.003012080816973871,-0.31626848578225647,0.5714285714285714,0.978,0.93375,-2.1202033524176094,-1.5714064058962975,-0.00048372058802235464,0.001192508362968343,-0.0010874394890666261,0.001224789030186923
compact_hsjepa_law__tree_depth4_leaf18,tree_depth4_leaf18,compact_hsjepa_law,shallow_tree,topfrac,0.01,0.6400091629679687,7,0.009523809523809525,-0.003012080816973871,-0.31626848578225647,0.5714285714285714,0.9775,0.94375,-2.0926141204271884,-1.6383118040159346,-0.0005129067615563919,0.0011942832799519173,-0.0010566908448711124,0.001193539573669421
route_disagreement_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,route_disagreement_law,sparse_linear,topfrac,0.01,0.6400212263299048,7,0.009523809523809525,-0.003024144178909911,-0.31753513878554074,0.42857142857142855,0.99475,0.988,-3.790581672186952,-2.866946201842504,-0.0003084944928742893,0.0007164203071949234,-0.0005023557459480208,0.0008796078668449412
route_disagreement_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,route_disagreement_law,sparse_linear,topfrac,0.01,0.6400212263299048,7,0.009523809523809525,-0.003024144178909911,-0.31753513878554074,0.42857142857142855,0.9965,0.9745,-4.156600038627503,-2.5555567663670193,-0.00021182637408357553,0.0006765909105257467,-0.0005269241483297881,0.0009771725924641358
route_disagreement_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,route_disagreement_law,sparse_linear,threshold,0.08,0.6400212263299048,7,0.009523809523809525,-0.003024144178909911,-0.31753513878554074,0.42857142857142855,0.9955,0.97875,-3.840381272075059,-2.6412670658457817,-0.0002479921282676593,0.0007228844882743177,-0.0004965352620354127,0.0009569683238620601
minimal_hsjepa_law__tree_depth5_leaf14,tree_depth5_leaf14,minimal_hsjepa_law,shallow_tree,topfrac,0.02,0.6400245813443505,15,0.02040816326530612,-0.003027499193355612,-0.14834746047442499,0.13333333333333333,0.9565,0.94275,-1.7035918809875819,-1.5380543364025785,-0.0008030914198558549,0.0013057163504502352,-0.000882996652488413,0.0013942956956144138
route_disagreement_law__tree_depth5_leaf14,tree_depth5_leaf14,route_disagreement_law,shallow_tree,topfrac,0.02,0.6400252579676774,15,0.02040816326530612,-0.0030281758166825477,-0.14838061501744484,0.6,0.9245,0.8695,-1.4732170252144001,-1.134731063301972,-0.0011035223101431742,0.001306429041749144,-0.00149575957025417,0.0013504664638061244
human_state_law__tree_depth4_leaf18,tree_depth4_leaf18,human_state_law,shallow_tree,topfrac,0.04,0.6400256078031357,29,0.03945578231292517,-0.003028525652140764,-0.07675746049391244,0.7931034482758621,0.705,0.6785,-0.5163446840931842,-0.4348990572873422,-0.0019643882880050496,0.0020609050444754255,-0.0020912136915720563,0.002155240267512043
route_disagreement_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,route_disagreement_law,sparse_linear,threshold,0.04,0.6401001620583999,34,0.04625850340136054,-0.003103079907405173,-0.06708128623361183,0.5,0.95575,0.91825,-1.8428340519586337,-1.462201767818492,-0.0008329861901136273,0.0012318492350837582,-0.0010843529732201453,0.0013806076415820742
route_disagreement_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,route_disagreement_law,sparse_linear,threshold,0.12,0.6401026058124811,3,0.004081632653061225,-0.003105523661486242,-0.7608532970641293,0.3333333333333333,0.99975,0.996,-5.9620139259476375,-4.260211587919265,-0.00013895633432030652,0.0004975780607044476,-0.00028208686190615145,0.000662745673850225
compact_hsjepa_law__tree_depth5_leaf14,tree_depth5_leaf14,compact_hsjepa_law,shallow_tree,topfrac,0.03,0.6401219273962698,22,0.029931972789115645,-0.003124845245275058,-0.10439823887623487,0.5909090909090909,0.6915,0.69225,-0.49622192135700843,-0.4713447322411564,-0.0022349619049069304,0.0017933172680775166,-0.0022998419420110247,0.0017503182847536988
minimal_hsjepa_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,minimal_hsjepa_law,sparse_linear,threshold,0.02,0.6401535060511911,98,0.13333333333333333,-0.0031564239001962476,-0.02367317925147186,0.4387755102040816,0.8555,0.79575,-1.098469071475206,-0.8616162242272429,-0.0016623457823362819,0.0013601458217239299,-0.0019390125902567852,0.0014129391667750007
human_state_law__tree_depth2_leaf28,tree_depth2_leaf28,human_state_law,shallow_tree,threshold,0.01,0.6401659855132834,41,0.055782312925170066,-0.0031689033622885575,-0.0568083895434656,0.7073170731707317,0.51825,0.4885,-0.02349774398915603,0.025706288568020697,-0.0031095693388336638,0.00252509447214489,-0.003233423613482371,0.002509901459445929
minimal_hsjepa_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,minimal_hsjepa_law,sparse_linear,topfrac,0.04,0.6402071702115997,29,0.03945578231292517,-0.003210088060604954,-0.08135912843257384,0.5172413793103449,0.9105,0.775,-1.4906712227501187,-0.7696670970394202,-0.0012431895813596698,0.0013194716911597583,-0.001979924537098441,0.0015983059796091396
minimal_hsjepa_law__tree_depth2_leaf28,tree_depth2_leaf28,minimal_hsjepa_law,shallow_tree,topfrac,0.02,0.6402175133571705,15,0.02040816326530612,-0.0032204312061756345,-0.15780112910260605,0.26666666666666666,0.93825,0.9415,-1.5514922910080229,-1.5288404381673197,-0.0011009592055672478,0.0013660860662293975,-0.0011155274436633307,0.001376797545357665
minimal_hsjepa_law__tree_depth2_leaf28,tree_depth2_leaf28,minimal_hsjepa_law,shallow_tree,topfrac,0.01,0.6402397307305706,7,0.009523809523809525,-0.00324264857957569,-0.34047810085544733,0.0,0.99725,0.99725,-2.8385583646691237,-2.765886728683154,-0.0004920175131414409,0.0009690239597222005,-0.0005173489731360567,0.0009853258190862916
route_disagreement_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,route_disagreement_law,sparse_linear,topfrac,0.005,0.6402539240308152,4,0.005442176870748299,-0.0032568418798203658,-0.5984446954169922,0.25,0.999,0.994,-5.832880501046676,-3.715563767429467,-0.00012153053046853521,0.0005375236727015438,-0.000309018673843504,0.0007933717170506941
route_disagreement_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,route_disagreement_law,sparse_linear,topfrac,0.1,0.640254302257312,74,0.10068027210884353,-0.0032572201063170753,-0.03235211862355475,0.47297297297297297,0.8395,0.928,-1.004267608289985,-1.5452266818622984,-0.0016545408681629362,0.001595868695678734,-0.0009357021329240729,0.0015023802013275642
route_disagreement_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,route_disagreement_law,sparse_linear,topfrac,0.06,0.6403134691424964,44,0.05986394557823129,-0.003316386991501597,-0.055398737244401676,0.45454545454545453,0.9175,0.967,-1.463205585473571,-1.9316210080530694,-0.0012787679079060415,0.001392571969260269,-0.0008027501005246138,0.001301309563572485
route_disagreement_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,route_disagreement_law,sparse_linear,topfrac,0.04,0.6403957617723874,29,0.03945578231292517,-0.0033986796213925094,-0.08613894902494809,0.4482758620689655,0.97625,0.96425,-2.2934835062101615,-1.9753339488614694,-0.0007260359219319212,0.001165320654028581,-0.000861492933505782,0.0012844343050698315
route_disagreement_law__tree_depth5_leaf14,tree_depth5_leaf14,route_disagreement_law,shallow_tree,topfrac,0.01,0.6405353896773561,7,0.009523809523809525,-0.0035383075263613964,-0.3715222902679467,0.42857142857142855,0.9985,0.9895,-3.4759660871470057,-2.7548803039828855,-0.0004061585253236748,0.0009010873301150413,-0.0010119216033979144,0.0009170583271116878
compact_hsjepa_law__tree_depth5_leaf14,tree_depth5_leaf14,compact_hsjepa_law,shallow_tree,topfrac,0.01,0.6405353896773561,7,0.009523809523809525,-0.0035383075263613964,-0.3715222902679467,0.42857142857142855,0.9955,0.984,-2.964672269480056,-2.451563622217128,-0.0005643584191434947,0.0010031291275711476,-0.0010891844548743502,0.0009990044921910394
minimal_hsjepa_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,minimal_hsjepa_law,sparse_linear,topfrac,0.1,0.6405396874399111,74,0.10068027210884353,-0.003542605288916265,-0.035186687666938575,0.40540540540540543,0.95075,0.9365,-1.756023537411293,-1.5778631846358027,-0.0013302740302107389,0.0012598528502453426,-0.0014447920026507046,0.0013295280013455482
minimal_hsjepa_law__tree_depth3_leaf24,tree_depth3_leaf24,minimal_hsjepa_law,shallow_tree,topfrac,0.02,0.6405598989847688,15,0.02040816326530612,-0.003562816833774052,-0.1745780248549286,0.2,0.9775,0.9755,-1.952178874894614,-1.955568259644009,-0.0009985776461563292,0.0013135267575089147,-0.0010195935131379784,0.001300503476722946
minimal_hsjepa_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,minimal_hsjepa_law,sparse_linear,topfrac,0.08,0.6405893581259393,59,0.08027210884353742,-0.0035922759749445273,-0.04475123460312252,0.3898305084745763,0.96425,0.9525,-2.0050573115183403,-1.806200045203293,-0.0012094488525729123,0.001188408485225396,-0.0013224533979033066,0.0012566839332493467
minimal_hsjepa_law__tree_depth3_leaf24,tree_depth3_leaf24,minimal_hsjepa_law,shallow_tree,topfrac,0.03,0.640727019343261,22,0.029931972789115645,-0.0037299371922662615,-0.12461381074162285,0.3181818181818182,0.98025,0.983,-2.004619019710047,-2.0952508925776336,-0.0008861242882463118,0.0014186301117861723,-0.0007686084952916534,0.0014133527910500034
route_disagreement_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,route_disagreement_law,sparse_linear,topfrac,0.08,0.640856182622041,59,0.08027210884353742,-0.003859100471046143,-0.048075234681676536,0.4576271186440678,0.934,0.97975,-1.5802762345493766,-2.125074212966307,-0.0014973781950261755,0.0014944996478374712,-0.0008761751098968669,0.0014036805599299657
minimal_hsjepa_law__tree_depth3_leaf24,tree_depth3_leaf24,minimal_hsjepa_law,shallow_tree,topfrac,0.04,0.6408760615990508,29,0.03945578231292517,-0.003878979448056048,-0.09831206532142053,0.41379310344827586,0.97,0.959,-1.8865890976421236,-1.7559716974722535,-0.0009356403287261544,0.0015601378821750353,-0.001132631803446942,0.0015640045044931607
minimal_hsjepa_law__tree_depth3_leaf24,tree_depth3_leaf24,minimal_hsjepa_law,shallow_tree,threshold,0.08,0.6408760615990508,29,0.03945578231292517,-0.003878979448056048,-0.09831206532142053,0.41379310344827586,0.9645,0.961,-1.8046056508175123,-1.747850269894639,-0.0009673645148395786,0.0016134355624440532,-0.0011501491959866167,0.0015612494382793592
compact_hsjepa_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,compact_hsjepa_law,sparse_linear,topfrac,0.04,0.6409294560033792,29,0.03945578231292517,-0.003932373852384407,-0.099665337293191,0.41379310344827586,0.99575,0.98425,-3.200947403007938,-2.324225269890429,-0.000627165707521989,0.0010325718384989727,-0.0009190970604281369,0.0012964650333133695
human_state_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,human_state_law,sparse_linear,topfrac,0.04,0.6409587769125015,29,0.03945578231292517,-0.003961694761506656,-0.10040847067956526,0.4827586206896552,0.998,0.952,-3.428056447511543,-1.533188848704076,-0.0005317503049827188,0.0010005507520197824,-0.0019523273037070012,0.001310580532527398
route_disagreement_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,route_disagreement_law,sparse_linear,threshold,0.04,0.6409822230866974,60,0.08163265306122448,-0.003985140935702501,-0.04881797646235564,0.45,0.93175,0.98175,-1.5878675712269006,-2.267252555653428,-0.001545038468361867,0.001536716607579079,-0.0008576210305035931,0.0013794316373799606
minimal_hsjepa_law__tree_depth4_leaf18,tree_depth4_leaf18,minimal_hsjepa_law,shallow_tree,topfrac,0.03,0.6410223087540694,22,0.029931972789115645,-0.004025226603074571,-0.13447916151180953,0.36363636363636365,0.8755,0.8845,-1.1489917495672195,-1.1649680469342711,-0.00204897070110548,0.0017199913774084712,-0.002246838900930078,0.0015265549186730884
route_disagreement_law__tree_depth3_leaf24,tree_depth3_leaf24,route_disagreement_law,shallow_tree,topfrac,0.02,0.6410298718566084,15,0.02040816326530612,-0.00403278970561359,-0.19760669557506597,0.4666666666666667,0.961,0.92225,-1.711310696737299,-1.3470768506330018,-0.0010833171803757938,0.0017235166769313818,-0.001663304173525748,0.0017589831871688715
compact_hsjepa_law__tree_depth3_leaf24,tree_depth3_leaf24,compact_hsjepa_law,shallow_tree,topfrac,0.02,0.6410298718566084,15,0.02040816326530612,-0.00403278970561359,-0.19760669557506597,0.4666666666666667,0.9605,0.92875,-1.7218397325550057,-1.401441652338038,-0.0010652711562824284,0.001723458050841769,-0.0016612248348609087,0.001692232328614023
human_state_law__tree_depth4_leaf18,tree_depth4_leaf18,human_state_law,shallow_tree,topfrac,0.08,0.6410361850504107,59,0.08027210884353742,-0.004039102899415882,-0.05031763781475716,0.6610169491525424,0.5385,0.536,-0.08832442097648517,-0.08727637275427938,-0.0037903939846402066,0.0028158567248563015,-0.0037970332509362397,0.0027735988657683116
minimal_hsjepa_law__tree_depth4_leaf18,tree_depth4_leaf18,minimal_hsjepa_law,shallow_tree,threshold,0.12,0.6410915348589613,16,0.021768707482993196,-0.004094452707966549,-0.18808892127221333,0.1875,0.97,0.986,-1.883564244559223,-2.231709879996888,-0.0014203672594543762,0.0014196943142430168,-0.0011620699560942291,0.001313962347057588
minimal_hsjepa_law__tree_depth5_leaf14,tree_depth5_leaf14,minimal_hsjepa_law,shallow_tree,topfrac,0.01,0.6411013948049576,7,0.009523809523809525,-0.0041043126539627725,-0.43095282866609114,0.0,1.0,1.0,-5.891230954310342,-5.657264772287732,-0.00016166942694685488,0.0006692392910061126,-0.00019084863663948115,0.0006917590345945099
route_disagreement_law__tree_depth3_leaf24,tree_depth3_leaf24,route_disagreement_law,shallow_tree,topfrac,0.03,0.641118730546761,22,0.029931972789115645,-0.0041216483957662265,-0.13770052594946258,0.36363636363636365,0.88425,0.81375,-1.1690578720588294,-0.8730592023112342,-0.001689850571593979,0.0020801346813478145,-0.0023088190784998656,0.0020764105257321495
route_disagreement_law__tree_depth3_leaf24,tree_depth3_leaf24,route_disagreement_law,shallow_tree,threshold,0.08,0.641118730546761,22,0.029931972789115645,-0.0041216483957662265,-0.13770052594946258,0.36363636363636365,0.8865,0.8045,-1.169623999267285,-0.874666490627338,-0.001667496340823004,0.0020982401664813946,-0.002260636312428705,0.0021276819259449914
route_disagreement_law__tree_depth3_leaf24,tree_depth3_leaf24,route_disagreement_law,shallow_tree,threshold,0.12,0.641118730546761,22,0.029931972789115645,-0.0041216483957662265,-0.13770052594946258,0.36363636363636365,0.88425,0.8055,-1.1815686469621987,-0.8451907742120853,-0.0016565476970470145,0.0020862949478703263,-0.002332621573546666,0.00211671361875353
compact_hsjepa_law__tree_depth3_leaf24,tree_depth3_leaf24,compact_hsjepa_law,shallow_tree,topfrac,0.03,0.641118730546761,22,0.029931972789115645,-0.0041216483957662265,-0.13770052594946258,0.36363636363636365,0.88325,0.80225,-1.1451863481306241,-0.8464557445135131,-0.001705541238612239,0.002109793887342427,-0.0023121420828404664,0.0021377447369865096
compact_hsjepa_law__tree_depth3_leaf24,tree_depth3_leaf24,compact_hsjepa_law,shallow_tree,threshold,0.08,0.641118730546761,22,0.029931972789115645,-0.0041216483957662265,-0.13770052594946258,0.36363636363636365,0.8785,0.803,-1.1534056359106664,-0.8426876892344171,-0.0016931772136809032,0.002105478858847377,-0.002325165260458133,0.002131849270208517
compact_hsjepa_law__tree_depth3_leaf24,tree_depth3_leaf24,compact_hsjepa_law,shallow_tree,threshold,0.12,0.641118730546761,22,0.029931972789115645,-0.0041216483957662265,-0.13770052594946258,0.36363636363636365,0.877,0.80175,-1.1512018442646053,-0.8616902908195186,-0.0016951499638374451,0.0021077958170566025,-0.002325069151640602,0.002084947762863814
minimal_hsjepa_law__tree_depth2_leaf28,tree_depth2_leaf28,minimal_hsjepa_law,shallow_tree,topfrac,0.03,0.6411610620105793,22,0.029931972789115645,-0.004163979859584512,-0.1391147816724826,0.36363636363636365,0.92775,0.91525,-1.447887382108338,-1.386635348518916,-0.001784301927574059,0.0016435518130873488,-0.001886152278193146,0.0016427012219357782
minimal_hsjepa_law__tree_depth4_leaf18,tree_depth4_leaf18,minimal_hsjepa_law,shallow_tree,topfrac,0.02,0.641203820821885,15,0.02040816326530612,-0.004206738670890132,-0.20613019487361647,0.13333333333333333,0.98175,0.98625,-2.131265520735369,-2.253012583938271,-0.00130871424833889,0.0013597669527123546,-0.0011710057575883752,0.0013474105448604682
human_state_law__tree_depth4_leaf18,tree_depth4_leaf18,human_state_law,shallow_tree,topfrac,0.1,0.6412502082464298,74,0.10068027210884353,-0.0042531260954348895,-0.0422438875695222,0.6351351351351351,0.48925,0.47625,0.04266575177698438,0.06941623974311872,-0.004385095652443178,0.0030931028169408673,-0.004468123740001517,0.003097224012165566
route_disagreement_law__tree_depth5_leaf14,tree_depth5_leaf14,route_disagreement_law,shallow_tree,topfrac,0.03,0.6414307793505817,22,0.029931972789115645,-0.0044336971995869254,-0.14812579280438137,0.5909090909090909,0.94175,0.93125,-1.5947819745278544,-1.5170645205853,-0.0018001959818170147,0.0016513236667034538,-0.0019899161267040062,0.0016108616606102435
route_disagreement_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,route_disagreement_law,sparse_linear,topfrac,0.06,0.6414988527413921,44,0.05986394557823129,-0.0045017705903972315,-0.0752000314532265,0.45454545454545453,0.9935,0.9905,-2.7625008368743558,-2.3103914080412324,-0.0009349047031374145,0.0012911727807096574,-0.0012421350310062307,0.0014108585878764783
minimal_hsjepa_law__tree_depth5_leaf14,tree_depth5_leaf14,minimal_hsjepa_law,shallow_tree,topfrac,0.03,0.6415159872166496,22,0.029931972789115645,-0.004518905065654744,-0.1509725101480108,0.22727272727272727,0.9805,0.98475,-2.0181621350965036,-2.1554410909326576,-0.0012487156447375859,0.0016203799308526748,-0.0010579736276169064,0.0016056720142327322
compact_hsjepa_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,compact_hsjepa_law,sparse_linear,threshold,0.08,0.6415266877276886,35,0.047619047619047616,-0.0045296055766937925,-0.09512171711056966,0.4,0.98075,0.98325,-2.3480115082194524,-2.3479117119295023,-0.001104461442086371,0.0014587424817201098,-0.0011667610694048563,0.0014322704257586276
human_state_law__tree_depth4_leaf18,tree_depth4_leaf18,human_state_law,shallow_tree,threshold,0.02,0.641663112943659,73,0.09931972789115646,-0.004666030792664161,-0.04697989907682407,0.6301369863013698,0.53025,0.55875,-0.07496105387713403,-0.12035175445536157,-0.004433595227047499,0.003100751037967496,-0.004302781310211027,0.0030182317166623576
route_disagreement_law__huber_linear_epsilon_1p35,huber_linear_epsilon_1p35,route_disagreement_law,robust_linear,topfrac,0.02,0.64167714612467,15,0.02040816326530612,-0.004680063973675177,-0.22932313471008367,0.3333333333333333,0.982,0.95425,-2.204732596672251,-1.653845562411305,-0.0010184885526752295,0.0016607798272346523,-0.0017164155586723467,0.0017919741010652976
compact_hsjepa_law__huber_linear_epsilon_1p35,huber_linear_epsilon_1p35,compact_hsjepa_law,robust_linear,topfrac,0.02,0.64167714612467,15,0.02040816326530612,-0.004680063973675177,-0.22932313471008367,0.3333333333333333,0.981,0.9505,-2.2083141419754875,-1.6377491650822982,-0.0010505253701672559,0.0016435789340465174,-0.0017532920330591932,0.0017870697192319501
route_disagreement_law__tree_depth4_leaf18,tree_depth4_leaf18,route_disagreement_law,shallow_tree,threshold,-0.01,0.6417054355776102,659,0.8965986394557823,-0.0047083534266153144,-0.005251350179912371,0.48861911987860396,0.0015,0.0005,2.967519074994288,3.041832480611052,-0.01383311269514455,0.0030748780506311673,-0.013803372348767409,0.0029899802109829092
compact_hsjepa_law__tree_depth4_leaf18,tree_depth4_leaf18,compact_hsjepa_law,shallow_tree,threshold,-0.01,0.6417054355776102,659,0.8965986394557823,-0.0047083534266153144,-0.005251350179912371,0.48861911987860396,0.00125,0.00125,3.019735507886012,3.0264033117356033,-0.013780434853543386,0.003004263586408948,-0.013773906585962737,0.002995487456742324
route_disagreement_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,route_disagreement_law,sparse_linear,topfrac,0.1,0.6417795636188547,74,0.10068027210884353,-0.004782481467859964,-0.04750167403887937,0.4594594594594595,0.98125,0.97675,-2.252226274376026,-1.9738838615815424,-0.0013766759614619079,0.0015121950867665935,-0.0016628516101486366,0.0015804525881334148
minimal_hsjepa_law__tree_depth3_leaf24,tree_depth3_leaf24,minimal_hsjepa_law,shallow_tree,topfrac,0.06,0.641811893674916,44,0.05986394557823129,-0.004814811523921141,-0.08042923795640998,0.4318181818181818,0.8905,0.85025,-1.2149147593198504,-1.0590794787838431,-0.002436716202757624,0.001957417426136838,-0.0027292914398767847,0.0019691818468989602
route_disagreement_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,route_disagreement_law,sparse_linear,topfrac,0.08,0.6418317607972807,59,0.08027210884353742,-0.004834678646285913,-0.060228623813900775,0.4406779661016949,0.9925,0.98725,-2.5880569772665867,-2.303953284716382,-0.0012015896785441424,0.0014037901791400704,-0.0014365673316859132,0.001474904607286041
minimal_hsjepa_law__tree_depth3_leaf24,tree_depth3_leaf24,minimal_hsjepa_law,shallow_tree,threshold,0.04,0.6418701101773618,48,0.0653061224489796,-0.0048730280263670584,-0.07461824165374559,0.4375,0.855,0.8005,-1.0559698927438907,-0.8796891128760029,-0.0027897051775555956,0.0019728998555044418,-0.0031302280336984564,0.001981154440994269
compact_hsjepa_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,compact_hsjepa_law,sparse_linear,topfrac,0.06,0.6419352502157102,44,0.05986394557823129,-0.004938168064715301,-0.08248985289922149,0.36363636363636365,0.99775,0.99575,-3.2858730760766375,-2.7100612670995416,-0.0008531238937080799,0.0012432142314774985,-0.0011787517840275124,0.0013872071182771909
minimal_hsjepa_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,minimal_hsjepa_law,sparse_linear,threshold,0.01,0.6419603772006474,209,0.28435374149659864,-0.004963295049652578,-0.0174546500549983,0.49760765550239233,0.8835,0.88875,-1.228768132491577,-1.2340757174403476,-0.002917325606761013,0.001665057376400987,-0.00295706089432507,0.0016256977809179568
minimal_hsjepa_law__tree_depth4_leaf18,tree_depth4_leaf18,minimal_hsjepa_law,shallow_tree,threshold,0.08,0.6419619034077461,41,0.055782312925170066,-0.004964821256751192,-0.08900350301736892,0.5121951219512195,0.854,0.90175,-1.0677146061414426,-1.2954264003606815,-0.002736874498188132,0.0020866500708597766,-0.0023914302571405375,0.001986520422074271
route_disagreement_law__tree_depth3_leaf24,tree_depth3_leaf24,route_disagreement_law,shallow_tree,topfrac,0.04,0.642058074316133,29,0.03945578231292517,-0.0050609921651383,-0.12826997384057418,0.3793103448275862,0.879,0.8545,-1.1788712646685093,-1.032416638720082,-0.0022532589877709403,0.0023817131365542923,-0.0026455412043942723,0.00233960871043161
compact_hsjepa_law__tree_depth3_leaf24,tree_depth3_leaf24,compact_hsjepa_law,shallow_tree,topfrac,0.04,0.642058074316133,29,0.03945578231292517,-0.0050609921651383,-0.12826997384057418,0.3793103448275862,0.9,0.84325,-1.242485885273748,-1.0191840290433158,-0.0021387907021365887,0.0023518991222647853,-0.002661939799485529,0.002353895172302402
compact_hsjepa_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,compact_hsjepa_law,sparse_linear,threshold,0.04,0.642196917098277,79,0.10748299319727891,-0.005199834947282111,-0.04837821121838419,0.4050632911392405,0.99325,0.985,-2.5884039315838163,-2.2129480365107375,-0.0012761349347133817,0.0015158762373567638,-0.0016035109185453,0.0016251280958261042
compact_hsjepa_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,compact_hsjepa_law,sparse_linear,topfrac,0.06,0.6422134958229427,44,0.05986394557823129,-0.005216413671947877,-0.08713781929276569,0.4090909090909091,0.99,0.99125,-2.480309853517829,-2.6281573991584986,-0.0013428644509214435,0.0015617198857362806,-0.0011939200966808016,0.001530537545641302
