law_name,feature_view,model_name,model_family,policy,param,logloss,switched_cells,mean_realized_gain_all_cells,mean_realized_gain_switched,positive_true_gain_rate,episode_route_match_rate,episode_family_match_rate,mean_row_episode_score_switched,target_null_p_ge_observed,target_family_null_p_ge_observed,target_null_z,target_family_null_z,target_null_mean,target_null_std,target_family_null_mean,target_family_null_std
episode_human_listener_assignment__episode_huber_linear,episode_human_listener_assignment,episode_huber_linear,huber,topfrac,0.15,0.640286040546997,110,-0.00328895839600214,-0.02197622200965066,0.5909090909090909,0.38181818181818183,0.5363636363636364,0.01986390886751198,0.6253333333333333,0.5003333333333333,-0.31782924308185473,-0.013422434582086439,-0.0023684347136185596,0.002896283782630112,-0.0032497778748058603,0.002919032382438974
route_law_no_episode__episode_tree_depth3_leaf14,route_law_no_episode,episode_tree_depth3_leaf14,tree,threshold,0.08,0.6403681322206459,21,-0.003371050069651054,-0.11798675243778692,0.38095238095238093,0.14285714285714285,0.5238095238095238,0.02952630669037822,0.7516666666666667,0.7706666666666667,-0.6996858577147704,-0.7512715731460304,-0.0018780630235243165,0.0021337962310728304,-0.001738677090761564,0.002172813450206499
route_law_no_episode__episode_tree_depth3_leaf14,route_law_no_episode,episode_tree_depth3_leaf14,tree,threshold,0.12,0.6403681322206459,21,-0.003371050069651054,-0.11798675243778692,0.38095238095238093,0.14285714285714285,0.5238095238095238,0.02952630669037822,0.7676666666666667,0.7886666666666666,-0.7139198018306524,-0.7692897040622063,-0.0018582421118477587,0.002119016665351084,-0.0017000208815379635,0.0021721715230156886
episode_route_gate__episode_tree_depth3_leaf14,episode_route_gate,episode_tree_depth3_leaf14,tree,threshold,0.08,0.6403681322206459,21,-0.003371050069651054,-0.11798675243778692,0.38095238095238093,0.14285714285714285,0.5238095238095238,0.02952630669037822,0.7463333333333333,0.7896666666666666,-0.6712387956618928,-0.7997184319829034,-0.001910385948002099,0.00217607225787453,-0.001632156468939827,0.002174382296528589
episode_route_gate__episode_tree_depth3_leaf14,episode_route_gate,episode_tree_depth3_leaf14,tree,threshold,0.12,0.6403681322206459,21,-0.003371050069651054,-0.11798675243778692,0.38095238095238093,0.14285714285714285,0.5238095238095238,0.02952630669037822,0.7433333333333333,0.7816666666666666,-0.6739057089168574,-0.7824430957876451,-0.0019079555362896006,0.0021710671300188703,-0.0016844780678423278,0.0021555203322625545
episode_full_assignment__episode_tree_depth3_leaf14,episode_full_assignment,episode_tree_depth3_leaf14,tree,threshold,0.08,0.6403681322206459,21,-0.003371050069651054,-0.11798675243778692,0.38095238095238093,0.14285714285714285,0.5238095238095238,0.02952630669037822,0.7466666666666667,0.777,-0.6802609216330248,-0.7676906999359459,-0.0019175382510301497,0.0021366975117894835,-0.0017029262350862693,0.0021729113491982762
episode_full_assignment__episode_tree_depth3_leaf14,episode_full_assignment,episode_tree_depth3_leaf14,tree,threshold,0.12,0.6403681322206459,21,-0.003371050069651054,-0.11798675243778692,0.38095238095238093,0.14285714285714285,0.5238095238095238,0.02952630669037822,0.768,0.7803333333333333,-0.7159099485206599,-0.7489719991338523,-0.0018709679241761153,0.0020953503280331204,-0.0017276403108203084,0.0021942205592882847
route_law_no_episode__episode_tree_depth3_leaf14,route_law_no_episode,episode_tree_depth3_leaf14,tree,topfrac,0.04,0.6405354829496681,29,-0.0035384007986732813,-0.08968015817327112,0.41379310344827586,0.2413793103448276,0.5172413793103449,0.024387013861785982,0.6683333333333333,0.7143333333333334,-0.436972243696194,-0.5863405731596516,-0.002480879217967672,0.002420111565348884,-0.0021021915571566535,0.0024494454371070287
episode_route_gate__episode_tree_depth3_leaf14,episode_route_gate,episode_tree_depth3_leaf14,tree,topfrac,0.04,0.6405354829496681,29,-0.0035384007986732813,-0.08968015817327112,0.41379310344827586,0.2413793103448276,0.5172413793103449,0.024387013861785982,0.66,0.7303333333333333,-0.4308984538516391,-0.5994729859273902,-0.002510870213383511,0.002384623514206333,-0.002106865338840832,0.002387989940227001
episode_full_assignment__episode_tree_depth3_leaf14,episode_full_assignment,episode_tree_depth3_leaf14,tree,topfrac,0.04,0.6405354829496681,29,-0.0035384007986732813,-0.08968015817327112,0.41379310344827586,0.2413793103448276,0.5172413793103449,0.024387013861785982,0.6683333333333333,0.7296666666666667,-0.4404683915488837,-0.6086076538241388,-0.002488987669068058,0.0023824936130263934,-0.0020845430081717644,0.002388826005335811
route_law_no_episode__episode_elasticnet_sparse,route_law_no_episode,episode_elasticnet_sparse,elasticnet,threshold,0.04,0.6406142733100858,53,-0.0036171911590909176,-0.05016293399871366,0.4528301886792453,0.4716981132075472,0.6226415094339622,0.009118773229891452,0.92,0.961,-1.4741605540648974,-1.8887630410221055,-0.0014252571622863648,0.0014869031672028147,-0.0009835190324651182,0.0013943899099172258
episode_human_listener_assignment__episode_tree_depth2_leaf18,episode_human_listener_assignment,episode_tree_depth2_leaf18,tree,topfrac,0.01,0.640641907508005,7,-0.003644825357010173,-0.38270666248606816,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.016072354588363955,0.9966666666666667,0.993,-2.686326899529367,-2.5616206237694503,-0.00044572101840674054,0.0011908842290057483,-0.0004911608483735087,0.0012311208300610946
episode_human_listener_assignment__episode_gbdt_shallow,episode_human_listener_assignment,episode_gbdt_shallow,gbdt,topfrac,0.1,0.640658054337025,74,-0.0036609721860302214,-0.03636235887475963,0.6351351351351351,0.2702702702702703,0.527027027027027,0.013725523850000714,0.476,0.363,0.056760144859486904,0.35737554144484296,-0.0037893529448272817,0.0022618116834422198,-0.00442711496317155,0.0021438030539075773
episode_human_listener_assignment__episode_huber_linear,episode_human_listener_assignment,episode_huber_linear,huber,topfrac,0.04,0.6406774439687287,29,-0.003680361817733861,-0.09327813572532374,0.5862068965517241,0.3103448275862069,0.4827586206896552,0.028255038071263075,0.9523333333333334,0.9283333333333333,-1.6290657679104028,-1.4312720503406964,-0.0008084468215638381,0.0017629214564208906,-0.0009091248746481691,0.0019362055888857987
route_law_no_episode__episode_gbdt_shallow,route_law_no_episode,episode_gbdt_shallow,gbdt,topfrac,0.03,0.640718820534911,22,-0.0037217383839162413,-0.12433989600811078,0.5454545454545454,0.2727272727272727,0.5,0.013454934396033253,0.9396666666666667,0.951,-1.663933883800229,-1.6912568635184968,-0.0012046873482727328,0.0015127109677548366,-0.0010512890241004872,0.0015789732579474306
episode_full_assignment__episode_elasticnet_sparse,episode_full_assignment,episode_elasticnet_sparse,elasticnet,topfrac,0.06,0.6407436891707418,44,-0.0037466070197468945,-0.06258536726168107,0.4318181818181818,0.6136363636363636,0.7045454545454546,0.020011586404724387,0.9693333333333334,0.9446666666666667,-1.9174765862277747,-1.7553927835993222,-0.000699811367176083,0.0015889610723042677,-0.001265483431227085,0.0014134292972496
route_law_no_episode__episode_tree_depth3_leaf14,route_law_no_episode,episode_tree_depth3_leaf14,tree,topfrac,0.02,0.6407471277377796,15,-0.0037500455867848725,-0.18375223375245878,0.4666666666666667,0.2,0.6,0.026518299410117543,0.9233333333333333,0.9263333333333333,-1.3753726765822598,-1.4068225898010456,-0.0012486691733353823,0.0018186899129516664,-0.0011071253863438606,0.001878644983099665
episode_route_gate__episode_tree_depth3_leaf14,episode_route_gate,episode_tree_depth3_leaf14,tree,topfrac,0.02,0.6407471277377796,15,-0.0037500455867848725,-0.18375223375245878,0.4666666666666667,0.2,0.6,0.026518299410117543,0.9253333333333333,0.927,-1.3771344878337557,-1.4514097497316694,-0.0012727613213822757,0.0017988688013320954,-0.001085505119111215,0.0018358292468176314
episode_full_assignment__episode_tree_depth3_leaf14,episode_full_assignment,episode_tree_depth3_leaf14,tree,topfrac,0.02,0.6407471277377796,15,-0.0037500455867848725,-0.18375223375245878,0.4666666666666667,0.2,0.6,0.026518299410117543,0.9183333333333333,0.937,-1.3470296544203026,-1.5002032002944354,-0.0013336799593665625,0.0017938473882063114,-0.001050428451168251,0.0017995009843245135
route_law_no_episode__episode_elasticnet_sparse,route_law_no_episode,episode_elasticnet_sparse,elasticnet,topfrac,0.08,0.6408057042239514,59,-0.0038086220729566366,-0.047446393620730984,0.4576271186440678,0.4745762711864407,0.6101694915254238,0.008919791702649562,0.9366666666666666,0.97,-1.5567718879244241,-1.979554088410617,-0.0014815120501295578,0.0014948304506768252,-0.0010174835900652194,0.0014099834398222585
route_law_no_episode__episode_tree_depth3_leaf14,route_law_no_episode,episode_tree_depth3_leaf14,tree,topfrac,0.03,0.6409221478956337,22,-0.003925065744638923,-0.1311328782868004,0.36363636363636365,0.13636363636363635,0.5,0.02854295107224477,0.8176666666666667,0.845,-0.887951479218018,-0.9861694506433109,-0.001976137848818311,0.002194858549632636,-0.0017595592700589793,0.0021958766550386577
episode_route_gate__episode_tree_depth3_leaf14,episode_route_gate,episode_tree_depth3_leaf14,tree,topfrac,0.03,0.6409221478956337,22,-0.003925065744638923,-0.1311328782868004,0.36363636363636365,0.13636363636363635,0.5,0.02854295107224477,0.815,0.8333333333333334,-0.8992884252122726,-0.9958972844448504,-0.0019967015375426927,0.002144322280853387,-0.001718308259455613,0.002215848481215046
episode_full_assignment__episode_tree_depth3_leaf14,episode_full_assignment,episode_tree_depth3_leaf14,tree,topfrac,0.03,0.6409221478956337,22,-0.003925065744638923,-0.1311328782868004,0.36363636363636365,0.13636363636363635,0.5,0.02854295107224477,0.829,0.857,-0.9650634939543004,-1.0322027614683733,-0.001897286723783744,0.002101187158729271,-0.0016986649411628158,0.0021569413361275185
episode_route_gate__episode_elasticnet_sparse,episode_route_gate,episode_elasticnet_sparse,elasticnet,topfrac,0.04,0.6409280675511679,29,-0.00393098540017317,-0.09963014721128553,0.4482758620689655,0.3448275862068966,0.6551724137931034,0.022797724516065522,0.989,0.9833333333333333,-2.2534869425036055,-2.374304642991375,-0.00041949989721312876,0.0015582453293733354,-0.0010021494129109083,0.001233555262551412
route_law_no_episode__episode_elasticnet_sparse,route_law_no_episode,episode_elasticnet_sparse,elasticnet,topfrac,0.15,0.6409821770339424,110,-0.003985094882947566,-0.02662767944514965,0.5,0.41818181818181815,0.5454545454545454,0.007977762158847984,0.8193333333333334,0.8956666666666667,-0.9274320223030723,-1.2692123847082235,-0.0022849542947819745,0.0018331700300186625,-0.0017698703336264943,0.0017453537138548529
episode_route_gate__episode_elasticnet_sparse,episode_route_gate,episode_elasticnet_sparse,elasticnet,threshold,0.01,0.6410065074514519,340,-0.00400942530045711,-0.008667434105399928,0.48823529411764705,0.5235294117647059,0.7205882352941176,0.010920026245754232,0.5803333333333334,0.5603333333333333,-0.19909726601500433,-0.15981290259934383,-0.0034553952709526605,0.0027827103836910397,-0.0035845210516689432,0.002658760599908606
episode_human_listener_assignment__episode_tree_depth3_leaf14,episode_human_listener_assignment,episode_tree_depth3_leaf14,tree,topfrac,0.08,0.641026205745209,59,-0.004029123594214109,-0.050193319351650334,0.6440677966101694,0.2033898305084746,0.4067796610169492,0.0018488505428840844,0.44866666666666666,0.43833333333333335,0.1315352596211257,0.15942613587459303,-0.004405492963439969,0.0028613572536364414,-0.0044934855311915285,0.0029127089760407547
episode_human_listener_assignment__episode_elasticnet_sparse,episode_human_listener_assignment,episode_elasticnet_sparse,elasticnet,topfrac,0.04,0.6410383319465442,29,-0.004041249795549478,-0.10242477930099539,0.41379310344827586,0.3793103448275862,0.6206896551724138,0.03326712006632841,0.929,0.5776666666666667,-1.4536053911918736,-0.2411639849627221,-0.0015531295638593736,0.0017116889128004594,-0.0035642049735885393,0.001978093130426079
route_law_no_episode__episode_elasticnet_sparse,route_law_no_episode,episode_elasticnet_sparse,elasticnet,topfrac,0.06,0.6410753757851931,44,-0.0040782936341983095,-0.06812604138944903,0.4318181818181818,0.45454545454545453,0.5681818181818182,0.007665063695062555,0.972,0.9806666666666667,-2.0422135622398643,-2.277395922674202,-0.001289024728541606,0.001365806670384405,-0.0009721205820057089,0.0013639143818898287
episode_human_listener_assignment__episode_huber_linear,episode_human_listener_assignment,episode_huber_linear,huber,topfrac,0.1,0.6410760275476074,74,-0.004078945396612629,-0.04051384954743623,0.5945945945945946,0.2972972972972973,0.4864864864864865,0.022696134045891173,0.8353333333333334,0.6983333333333334,-0.9576057932937566,-0.5304561232227528,-0.0016730524246452085,0.0025124043618117336,-0.0026859767291856893,0.0026259828220363355
route_law_no_episode__episode_elasticnet_sparse,route_law_no_episode,episode_elasticnet_sparse,elasticnet,topfrac,0.1,0.641090950108702,74,-0.004093867957707204,-0.04066206687722695,0.4594594594594595,0.4594594594594595,0.6216216216216216,0.007061584297638687,0.9246666666666666,0.9603333333333334,-1.4625572810294505,-1.8493923725290848,-0.0017527510957272322,0.0016007009724310615,-0.0012210109121667406,0.001553405912241201
episode_human_listener_assignment__episode_elasticnet_sparse,episode_human_listener_assignment,episode_elasticnet_sparse,elasticnet,topfrac,0.01,0.6411849398525094,7,-0.004187857701514492,-0.4397250586590217,0.2857142857142857,0.0,0.2857142857142857,0.04240271949879453,0.9996666666666667,0.9796666666666667,-3.505760065042794,-2.0383864505556746,-0.0004700810483644992,0.0010604766396369487,-0.0012514495486574157,0.0014405551764026868
episode_full_assignment__episode_elasticnet_sparse,episode_full_assignment,episode_elasticnet_sparse,elasticnet,topfrac,0.1,0.641223297771298,74,-0.0042262156203032005,-0.041976601093552064,0.43243243243243246,0.6216216216216216,0.7432432432432432,0.018025012608447685,0.9516666666666667,0.9323333333333333,-1.6224104089553413,-1.5185451346181424,-0.0010790564816917625,0.001939804577953782,-0.0017593726790460576,0.0016244778538488833
episode_human_listener_assignment__episode_tree_depth2_leaf18,episode_human_listener_assignment,episode_tree_depth2_leaf18,tree,topfrac,0.03,0.6412442394204781,22,-0.0042471572694833815,-0.14189366332137662,0.6363636363636364,0.045454545454545456,0.22727272727272727,0.01195942353044655,0.85,0.882,-1.0316165895089353,-1.1939408580120268,-0.0021417216739069225,0.0020409090130846744,-0.0018963162992697807,0.001968976063125834
episode_full_assignment__episode_elasticnet_sparse,episode_full_assignment,episode_elasticnet_sparse,elasticnet,topfrac,0.08,0.6412705027699745,59,-0.004273420618979706,-0.05323668059237431,0.423728813559322,0.576271186440678,0.711864406779661,0.018465648985938325,0.9663333333333334,0.9586666666666667,-1.840653908043395,-1.8124756743970185,-0.0010252798393747984,0.001764666766202487,-0.0015202998265298024,0.0015189835821470116
episode_full_assignment__episode_elasticnet_sparse,episode_full_assignment,episode_elasticnet_sparse,elasticnet,topfrac,0.15,0.6413112341362219,110,-0.00431415198522708,-0.028826379174017307,0.44545454545454544,0.6181818181818182,0.7636363636363637,0.014014571825767793,0.909,0.9163333333333333,-1.3114315514357937,-1.35818998680517,-0.0014211104164106097,0.0022060179699421472,-0.0014014773490357978,0.002144526660104954
episode_human_listener_assignment__episode_elasticnet_sparse,episode_human_listener_assignment,episode_elasticnet_sparse,elasticnet,topfrac,0.03,0.6413477587251666,22,-0.004350676574171698,-0.14535214918255449,0.36363636363636365,0.2727272727272727,0.5454545454545454,0.033916761294425654,0.9736666666666667,0.743,-1.858971156578537,-0.6943169441305503,-0.001334850411768633,0.0016223092820620937,-0.00307398011153714,0.0018387805071260167
episode_route_gate__episode_gbdt_shallow,episode_route_gate,episode_gbdt_shallow,gbdt,topfrac,0.03,0.6413762319870279,22,-0.004379149836032945,-0.14630341497655516,0.45454545454545453,0.0,0.45454545454545453,0.02268825439694204,0.9806666666666667,0.984,-2.2760464082706666,-2.2963620980422994,-0.00112892412881195,0.0014280138117616443,-0.0010167752588201389,0.0014642179384859668
episode_human_listener_assignment__episode_tree_depth2_leaf18,episode_human_listener_assignment,episode_tree_depth2_leaf18,tree,topfrac,0.02,0.6413990007609139,15,-0.004401918609919108,-0.21569401188603626,0.5333333333333333,0.06666666666666667,0.3333333333333333,0.022613757980854625,0.967,0.961,-1.787785787077909,-1.7454285718750389,-0.0012647864941349983,0.0017547583935722374,-0.0013156137557645527,0.00176822180173152
episode_full_assignment__episode_elasticnet_sparse,episode_full_assignment,episode_elasticnet_sparse,elasticnet,threshold,0.02,0.6414057746938583,257,-0.004408692542863432,-0.012608517583675575,0.4591439688715953,0.5369649805447471,0.7042801556420234,0.01195287575368346,0.7133333333333334,0.7536666666666667,-0.5992523915493583,-0.7095186320086759,-0.0027022930102038063,0.0028475473051475944,-0.0024685523733911233,0.0027344456959216053
route_law_no_episode__episode_huber_linear,route_law_no_episode,episode_huber_linear,huber,topfrac,0.02,0.64167714612467,15,-0.004680063973675177,-0.22932313471008367,0.3333333333333333,0.7333333333333333,0.7333333333333333,-0.005124086129415136,0.982,0.951,-2.2246881207133495,-1.6214334204273428,-0.0010154711259242456,0.001647238915707373,-0.001773048335982495,0.0017928677188154371
episode_route_gate__episode_huber_linear,episode_route_gate,episode_huber_linear,huber,topfrac,0.02,0.64167714612467,15,-0.004680063973675177,-0.22932313471008367,0.3333333333333333,0.7333333333333333,0.7333333333333333,-0.005124086129415136,0.9853333333333333,0.9663333333333334,-2.1397824764594495,-1.763301224152553,-0.0009129341582334962,0.001760519985973009,-0.001060078057043132,0.0020529594530122436
episode_full_assignment__episode_huber_linear,episode_full_assignment,episode_huber_linear,huber,topfrac,0.02,0.64167714612467,15,-0.004680063973675177,-0.22932313471008367,0.3333333333333333,0.7333333333333333,0.7333333333333333,-0.005124086129415136,0.9826666666666667,0.967,-2.2423487705408722,-1.7963609053590823,-0.0010524061424813812,0.0016177937521819033,-0.0015410644441766499,0.0017474214230191448
episode_full_assignment__episode_gbdt_shallow,episode_full_assignment,episode_gbdt_shallow,gbdt,topfrac,0.06,0.6417203638425188,44,-0.004723281691524017,-0.0789002737106853,0.5227272727272727,0.4772727272727273,0.6363636363636364,0.015112286102085848,0.9416666666666667,0.9216666666666666,-1.6037179405467048,-1.432900609149378,-0.0017815707992053108,0.001834306905188005,-0.002004064035139971,0.0018977015146907318
episode_full_assignment__episode_elasticnet_sparse,episode_full_assignment,episode_elasticnet_sparse,elasticnet,threshold,0.04,0.6418124024818207,127,-0.004815320330825839,-0.02786819246580308,0.4409448818897638,0.5984251968503937,0.7480314960629921,0.013543441528255297,0.9286666666666666,0.935,-1.456450355364138,-1.4786233668461888,-0.0014708978955625686,0.0022962831674596326,-0.0015935107410136387,0.0021789251151117127
episode_route_gate__episode_elasticnet_sparse,episode_route_gate,episode_elasticnet_sparse,elasticnet,threshold,0.005,0.6418431342179817,401,-0.0048460520669869065,-0.008882414636497199,0.486284289276808,0.49625935162094764,0.683291770573566,0.009995003190494725,0.6283333333333333,0.5613333333333334,-0.34987889683103734,-0.17943450589283014,-0.003879122348434767,0.002763612573693139,-0.004356942288523821,0.0027258401388817227
episode_human_listener_assignment__episode_tree_depth3_leaf14,episode_human_listener_assignment,episode_tree_depth3_leaf14,tree,topfrac,0.06,0.6419830940884891,44,-0.004986011937494234,-0.08328906304677867,0.6590909090909091,0.1590909090909091,0.4318181818181818,-0.0019205743133167224,0.6973333333333334,0.689,-0.5146909324514936,-0.5004629463718838,-0.0036428815980574817,0.00260958617055748,-0.003676050115233494,0.002617500120153418
episode_human_listener_assignment__episode_tree_depth3_leaf14,episode_human_listener_assignment,episode_tree_depth3_leaf14,tree,threshold,0.04,0.6420646889200903,48,-0.005067606769095472,-0.0775977286517744,0.6666666666666666,0.1875,0.4375,0.0004960293863020506,0.6266666666666667,0.652,-0.3284270410515105,-0.38516165724568496,-0.004189440131149171,0.0026738560720661513,-0.004042305416438632,0.00266200265101369
episode_human_listener_assignment__episode_huber_linear,episode_human_listener_assignment,episode_huber_linear,huber,topfrac,0.08,0.6420854000826468,59,-0.005088317931652139,-0.06338836745363258,0.6101694915254238,0.2711864406779661,0.4576271186440678,0.02404172999163164,0.9466666666666667,0.8606666666666667,-1.5818330189649779,-1.0763482846156582,-0.0014732302371130489,0.002285378830253846,-0.0024817569111646423,0.0024216706225515527
route_law_no_episode__episode_gbdt_shallow,route_law_no_episode,episode_gbdt_shallow,gbdt,threshold,0.005,0.6421240825113945,222,-0.00512700036039967,-0.016974528220242143,0.5540540540540541,0.28378378378378377,0.4774774774774775,0.007236079838117466,0.5536666666666666,0.5846666666666667,-0.11949664269237874,-0.21170795147015267,-0.004718320094428417,0.0034200146277190407,-0.004397554826377755,0.00344552733591942
episode_route_gate__episode_elasticnet_sparse,episode_route_gate,episode_elasticnet_sparse,elasticnet,threshold,0.02,0.6423896119855165,234,-0.005392529834521618,-0.016938074480228157,0.44017094017094016,0.5641025641025641,0.7777777777777778,0.012478923676609292,0.861,0.8716666666666667,-1.1196324489833436,-1.1580508293958134,-0.0023916431024198705,0.002680242730394812,-0.0025212037322972416,0.002479447386365955
route_law_no_episode__episode_gbdt_shallow,route_law_no_episode,episode_gbdt_shallow,gbdt,threshold,0.0,0.642547622041536,281,-0.0055505398905412034,-0.014518316083799946,0.5409252669039146,0.3309608540925267,0.5266903914590747,0.006920854471222766,0.5356666666666666,0.594,-0.08700798834789582,-0.23030963026056342,-0.0052224611358641935,0.003770673945077414,-0.0047103856662160555,0.003647933537883891
route_law_no_episode__episode_gbdt_shallow,route_law_no_episode,episode_gbdt_shallow,gbdt,topfrac,0.06,0.6425514463049484,44,-0.005554364153953607,-0.09278312848081592,0.5681818181818182,0.18181818181818182,0.38636363636363635,0.007748720147591957,0.969,0.9723333333333334,-1.8818979745876605,-2.0210685307456306,-0.001933335540501211,0.0019241365166173757,-0.0014506790656146024,0.0020304532112154737
episode_route_gate__episode_gbdt_shallow,episode_route_gate,episode_gbdt_shallow,gbdt,topfrac,0.04,0.6425710308493263,29,-0.0055739486983315215,-0.14127076873357475,0.41379310344827586,0.034482758620689655,0.41379310344827586,0.023989351646689767,0.991,0.994,-2.640004773717259,-2.6287213839376746,-0.0014217534502158746,0.0015727983863715318,-0.0013315813418058639,0.001613852035612398
episode_human_listener_assignment__episode_tree_depth3_leaf14,episode_human_listener_assignment,episode_tree_depth3_leaf14,tree,threshold,0.01,0.6426613999108682,49,-0.0056643177598734076,-0.08496476639810109,0.6530612244897959,0.1836734693877551,0.42857142857142855,0.00011495554431602301,0.7026666666666667,0.7146666666666667,-0.5380063689522737,-0.5738548654424467,-0.004204777565236014,0.0027128678745564567,-0.0041169125285094674,0.002696509735385578
episode_human_listener_assignment__episode_tree_depth3_leaf14,episode_human_listener_assignment,episode_tree_depth3_leaf14,tree,threshold,0.02,0.6426613999108682,49,-0.0056643177598734076,-0.08496476639810109,0.6530612244897959,0.1836734693877551,0.42857142857142855,0.00011495554431602301,0.707,0.7163333333333334,-0.534018995728139,-0.5792765854175904,-0.004191648743493556,0.002757709048105778,-0.004106254289433981,0.002689671065016798
route_law_no_episode__episode_gbdt_shallow,route_law_no_episode,episode_gbdt_shallow,gbdt,topfrac,0.04,0.6427950087444233,29,-0.005797926593428413,-0.14694744986792707,0.5172413793103449,0.2413793103448276,0.5172413793103449,0.008904465000570554,0.992,0.9973333333333333,-2.5843759394636736,-2.7902414540572718,-0.0014246879857855539,0.0016921836103111314,-0.0009382572827772946,0.0017416662287719608
episode_route_gate__episode_gbdt_shallow,episode_route_gate,episode_gbdt_shallow,gbdt,topfrac,0.08,0.6429144047235656,59,-0.005917322572570833,-0.07371579814982308,0.4745762711864407,0.1694915254237288,0.4745762711864407,0.022339700153207565,0.9593333333333334,0.9536666666666667,-1.7861516968681186,-1.733222706496956,-0.0022397773518361202,0.0020589209904080426,-0.0020581086848952025,0.0022266116600073564
episode_human_listener_assignment__episode_tree_depth2_leaf18,episode_human_listener_assignment,episode_tree_depth2_leaf18,tree,topfrac,0.08,0.6433152867490609,59,-0.0063182045980661565,-0.07870983694201059,0.5423728813559322,0.11864406779661017,0.1864406779661017,0.007958221225134364,0.6306666666666667,0.6653333333333333,-0.33889098186095196,-0.43182132098431275,-0.005326678221204514,0.0029257974686044273,-0.005044884476132921,0.002948719898847915
route_law_no_episode__episode_gbdt_shallow,route_law_no_episode,episode_gbdt_shallow,gbdt,topfrac,0.08,0.6434488143232532,59,-0.006451732172258342,-0.08037327367135395,0.5423728813559322,0.1694915254237288,0.3728813559322034,0.006818419408974014,0.9753333333333334,0.9786666666666667,-2.017045940841076,-2.086153797167783,-0.0019505474778918252,0.0022315727189087206,-0.0015678710916957304,0.0023410839062743462
episode_human_listener_assignment__episode_tree_depth2_leaf18,episode_human_listener_assignment,episode_tree_depth2_leaf18,tree,topfrac,0.1,0.6435164026754514,74,-0.006519320524456579,-0.06475271061453493,0.5405405405405406,0.0945945945945946,0.14864864864864866,0.007441400745726412,0.556,0.596,-0.15040350853955714,-0.25273978102194083,-0.006023822614288423,0.0032944571239030378,-0.005732327301246485,0.0031138478478849874
episode_route_gate__episode_elasticnet_sparse,episode_route_gate,episode_elasticnet_sparse,elasticnet,threshold,-0.02,0.6435221691890936,632,-0.00652508703809871,-0.007588511033231886,0.4920886075949367,0.36075949367088606,0.5110759493670886,0.009175194312367067,0.695,0.7323333333333333,-0.48395400427786484,-0.5668124535740867,-0.005616311485688194,0.0018778138921828964,-0.005628005849753644,0.0015826772730352687
episode_full_assignment__episode_elasticnet_sparse,episode_full_assignment,episode_elasticnet_sparse,elasticnet,threshold,0.01,0.6435806421292576,345,-0.006583559978262788,-0.014025845171081588,0.4579710144927536,0.48695652173913045,0.6608695652173913,0.011194541175533401,0.8306666666666667,0.8746666666666667,-0.9798514107123555,-1.1635639394304331,-0.003701283393619137,0.002941544557810275,-0.003341685861997693,0.0027861589779518245
episode_human_listener_assignment__episode_tree_depth3_leaf14,episode_human_listener_assignment,episode_tree_depth3_leaf14,tree,topfrac,0.1,0.6436799301381703,74,-0.0066828479871754685,-0.06637693608883741,0.581081081081081,0.36486486486486486,0.527027027027027,0.0017491551555517224,0.6836666666666666,0.742,-0.4756165151541168,-0.6350606591386339,-0.005183027332521623,0.0031534242543445937,-0.004705337463277643,0.003113892343103139
route_law_no_episode__episode_huber_linear,route_law_no_episode,episode_huber_linear,huber,topfrac,0.03,0.643817332216063,22,-0.00682025006506811,-0.22785835444659366,0.3181818181818182,0.7727272727272727,0.7727272727272727,-0.0010606084636264417,0.9966666666666667,0.988,-2.787265637718932,-2.1865051469446906,-0.0015595951815158238,0.0018873891359194415,-0.0024216365127809544,0.0020117096721375435
episode_route_gate__episode_huber_linear,episode_route_gate,episode_huber_linear,huber,topfrac,0.03,0.643817332216063,22,-0.00682025006506811,-0.22785835444659366,0.3181818181818182,0.7727272727272727,0.7727272727272727,-0.0010606084636264417,0.996,0.9936666666666667,-2.6607627585104203,-2.310143862161231,-0.0014575323412328671,0.0020154813527371615,-0.001761685113069028,0.0021897185862990343
episode_full_assignment__episode_huber_linear,episode_full_assignment,episode_huber_linear,huber,topfrac,0.03,0.643817332216063,22,-0.00682025006506811,-0.22785835444659366,0.3181818181818182,0.7727272727272727,0.7727272727272727,-0.0010606084636264417,0.9963333333333333,0.9886666666666667,-2.839137730279592,-2.3122524638368307,-0.001493688767467729,0.0018761193727208974,-0.0021963276325528283,0.00199974808323594
route_law_no_episode__episode_gbdt_shallow,route_law_no_episode,episode_gbdt_shallow,gbdt,threshold,0.04,0.6438857445457727,62,-0.006888662394777942,-0.08166398161551269,0.532258064516129,0.16129032258064516,0.3870967741935484,0.006372208378618964,0.9813333333333333,0.9863333333333333,-2.1786146670886666,-2.2234910580421543,-0.0019799167201225315,0.002253150017214876,-0.001608393389649727,0.0023747651181370787
episode_human_listener_assignment__episode_tree_depth2_leaf18,episode_human_listener_assignment,episode_tree_depth2_leaf18,tree,topfrac,0.04,0.6439069560880717,29,-0.006909873937076907,-0.17512956357763884,0.5172413793103449,0.06896551724137931,0.20689655172413793,0.0064490881383401,0.9566666666666667,0.9673333333333334,-1.7149152305681399,-1.8488425015977592,-0.0030334146096429007,0.0022604378679112677,-0.0027571657541299076,0.0022461124619096826
