candidate_id,family,op,score_signal,strength,group,k,cap,reverse,file,basename,changed_rows,changed_cells,mean_abs_prob_delta,max_abs_prob_delta,mean_s4_before,mean_s4_after,std_s4_before,std_s4_after,mean_delta,worst_delta,subject5_delta,dateblock5_delta,max_abs_prob_delta_local,changed_rows_local,promotion_decision,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,incremental_bad_axis_vs_current,strict_promote_gate,info_sensor_gate,below_resolution_gate,block_gate,bad_axis_abs_load,mean_abs_move_vs_a2c8,mean_abs_move_vs_raw05,changed_rows_vs_current,changed_cells_vs_current,l1_logit_delta_vs_current,max_abs_prob_delta_vs_current,cos_delta_with_h003_tiny,l1_ratio_to_h003_tiny,local_robust_gate,jackpot_shape_gate,jackpot_score,h009_decision,decision_rank
tailswap_plus_prob_k75_s1,tail_swap,tail_swap,plus_prob,1.0,global,75,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k75_s1_32a80ffb.csv,submission_h009_tailswap_plus_prob_k75_s1_32a80ffb.csv,150,150,0.06539949392258163,0.5551419230578039,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244,-0.006682901644054218,-0.005382788412496953,-0.005382788412496953,-0.007983014875611483,0.38826961282955674,147,below_selector_resolution,-0.001807755162210642,-0.009970950094276437,0.005429238612994137,0.5555555555555556,0.027860199806912678,False,False,True,False,0.22742046462933746,0.08999258224736752,0.09317384709777414,150,150,86.86351321326607,0.5551419230578039,0.16090681321467606,6.414738840642848,True,False,-0.7688348147606153,reject,4
tailswap_plus_prob_k50_s1,tail_swap,tail_swap,plus_prob,1.0,global,50,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k50_s1_fb03fd8f.csv,submission_h009_tailswap_plus_prob_k50_s1_fb03fd8f.csv,98,98,0.04709538834069495,0.5551419230578039,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244,-0.006401910202947614,-0.004788236981904559,-0.004788236981904559,-0.008015583423990669,0.38826961282955674,99,below_selector_resolution,-0.0011949678103667506,-0.007592778378630342,0.004551658464540734,0.5277777777777778,0.010644498002911201,False,False,True,False,0.21020476282533598,0.07910568147047269,0.08226000206245963,98,98,65.78553250113082,0.5551419230578039,0.13214329903928462,4.858161901088379,True,False,-0.7030538198734433,reject,4
tailswap_consensus_k100_s0.75,tail_swap,tail_swap,consensus,0.75,global,100,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_consensus_k100_s0_75_0b3f47af.csv,submission_h009_tailswap_consensus_k100_s0_75_0b3f47af.csv,199,199,0.1135139696634528,0.475855659461774,0.5654989620215859,0.5688615140590382,0.19884730451707244,0.18261723506061378,-0.006170082757647466,-0.004897569494866194,-0.007442596020428738,-0.004897569494866194,0.32344012083487533,199,below_selector_resolution,-0.0033251580124366307,-0.016608306232884562,0.006107644909873503,0.5277777777777778,0.027153766637461968,False,False,True,False,0.22671403145988675,0.11677794794473045,0.11988637048510496,199,199,135.0666063152036,0.475855659461774,0.16519660935349265,9.974464231912174,True,False,-0.7004566572305273,reject,4
tailswap_teacher_rank_k125_s0.5,tail_swap,tail_swap,teacher_rank,0.5,global,125,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_teacher_rank_k125_s0_5_501bc708.csv,submission_h009_tailswap_teacher_rank_k125_s0_5_501bc708.csv,250,250,0.12596538804152008,0.42570014435520526,0.5654989620215859,0.5722941188570237,0.19884730451707244,0.13980784702479826,-0.009348968050072126,-0.0035790079460780166,-0.015118928154066236,-0.0035790079460780166,0.36831572297275095,250,below_selector_resolution,-0.0034253947737279463,-0.01892927846478689,0.006185136524863633,0.3888888888888889,0.054058833148592667,False,False,True,True,0.25361909797101745,0.12412130485791734,0.12733229529393347,250,250,149.55993910398962,0.42570014435520526,0.12372482701918892,11.044774898973582,True,False,-0.6949988268437176,reject,4
tailswap_plus_prob_k75_s0.75,tail_swap,tail_swap,plus_prob,0.75,global,75,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k75_s0_75_e89983f9.csv,submission_h009_tailswap_plus_prob_k75_s0_75_e89983f9.csv,150,150,0.04945319997668057,0.4438368261282358,0.5654989620215859,0.5661998476056626,0.19884730451707244,0.1953075608765433,-0.005871225488647491,-0.004757321712243079,-0.004757321712243079,-0.006985129265051904,0.320276443789051,147,below_selector_resolution,-0.0012655377560498767,-0.007463590824811179,0.004100661875658148,0.4861111111111111,0.020895149855184453,False,False,True,False,0.22045541467760923,0.07773531610210441,0.08090597678079889,150,150,65.14763490994957,0.4438368261282358,0.16090681321466171,4.8110541304821375,True,False,-0.6824201437920382,reject,4
tailswap_consensus_k125_s0.5,tail_swap,tail_swap,consensus,0.5,global,125,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_consensus_k125_s0_5_5e9b0935.csv,submission_h009_tailswap_consensus_k125_s0_5_5e9b0935.csv,249,249,0.10600239046534131,0.35259370577106175,0.5654989620215859,0.5691344171651392,0.19884730451707244,0.16230100922442983,-0.006029828498237411,-0.004527375028377079,-0.007532281968097743,-0.004527375028377079,0.23272519898356975,248,below_selector_resolution,-0.002748456100280676,-0.015387641724419249,0.004925730181647308,0.375,0.024701655741347972,False,False,True,False,0.22426192056377275,0.1109669338281603,0.11401086710572964,249,249,126.1006208977269,0.3525937057710618,0.1617281555892171,9.312339793531281,True,False,-0.6650245926003215,reject,4
tailswap_consensus_k75_s0.75,tail_swap,tail_swap,consensus,0.75,global,75,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_consensus_k75_s0_75_09415cfb.csv,submission_h009_tailswap_consensus_k75_s0_75_09415cfb.csv,149,149,0.08048805992264974,0.4306171536091789,0.5654989620215859,0.5682049457695088,0.19884730451707244,0.18801331581005876,-0.005514942540813306,-0.004630799853038603,-0.0063990852285880084,-0.004630799853038603,0.32344012083487533,148,too_small_to_submit,-0.0025991468426956304,-0.011816820490184109,0.004951863873045688,0.6805555555555556,0.0032147485352719274,False,True,True,False,0.2027750133576967,0.09558776409065618,0.09873759952750423,149,149,95.96562499957474,0.4306171536091789,0.16160386914616068,7.086916005111831,True,False,-0.654395068352104,reject,4
tailswap_consensus_k75_s0.5,tail_swap,tail_swap,consensus,0.5,global,75,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_consensus_k75_s0_5_54b2a3cb.csv,submission_h009_tailswap_consensus_k75_s0_5_54b2a3cb.csv,149,149,0.05340208497835996,0.30540015944352744,0.5654989620215859,0.5691840376884733,0.19884730451707244,0.18384290848672677,-0.004815421126376951,-0.004791826163910606,-0.004791826163910606,-0.004839016088843295,0.23272519898356975,148,too_small_to_submit,-0.0016766347709998102,-0.008017333070730904,0.0032295072902802295,0.6388888888888888,0.0021431656901813034,False,True,True,False,0.20170343051260609,0.07735839304396822,0.08052820536056818,149,149,63.97708333304983,0.30540015944352744,0.1616038691461397,4.724610670074554,True,False,-0.6526270788940924,reject,4
tailswap_plus_prob_k100_s0.5,tail_swap,tail_swap,plus_prob,0.5,global,100,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k100_s0_5_f69351ae.csv,submission_h009_tailswap_plus_prob_k100_s0_5_f69351ae.csv,197,197,0.04739083628511763,0.2988913681844665,0.5654989620215859,0.5670197439252074,0.19884730451707244,0.19005867303435003,-0.005807381748087759,-0.004329211398047428,-0.00728555209812809,-0.004329211398047428,0.23002271864939122,198,below_selector_resolution,-0.0010896744862397291,-0.0067723508531053675,0.003122666258270127,0.3888888888888889,0.0018406938933152595,False,False,True,False,0.20140095871574004,0.0737418718486179,0.07696725780643734,197,197,58.950902360191286,0.2988913681844665,0.20674232017686112,4.353434820583681,True,False,-0.6445569637291847,reject,4
qrank_delta_pos_dateblock_s0.85,qrank_dateblock,quantile,delta_pos,0.85,dateblock,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_delta_pos_dateblock_s0_85_b43b945f.csv,submission_h009_qrank_delta_pos_dateblock_s0_85_b43b945f.csv,189,189,0.0421423209756365,0.25966331682801774,0.5654989620215859,0.5655916193523743,0.19884730451707244,0.19728178495561022,-0.005862605789066111,-0.004128026456375222,-0.004128026456375222,-0.007597185121757,0.2140708847817529,371,below_selector_resolution,-0.0009647602392427083,-0.005341935786815227,0.0022550827203025683,0.4027777777777778,0.0004341418180056622,False,False,True,False,0.19999440664043044,0.06869869421480888,0.07192201054471486,189,189,50.07934067353664,0.25966331682801774,0.13745457534296604,3.6982834316590703,True,False,-0.6331165735583568,reject,4
tailswap_plus_prob_k50_s0.75,tail_swap,tail_swap,plus_prob,0.75,global,50,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k50_s0_75_26e4202c.csv,submission_h009_tailswap_plus_prob_k50_s0_75_26e4202c.csv,98,98,0.03558982555014852,0.4438368261282358,0.5654989620215859,0.5659512981112859,0.19884730451707244,0.19647802444049403,-0.005395101974486838,-0.004093280231562413,-0.004093280231562413,-0.006696923717411263,0.320276443789051,99,below_selector_resolution,-0.0007921581900862088,-0.005661007098016589,0.0033100848680522547,0.4305555555555556,0.007983373502183366,False,False,True,False,0.20754363832460815,0.06975960585851507,0.07291364512939366,98,98,49.33914937584812,0.4438368261282358,0.13214329903927166,3.6436214258162853,True,False,-0.6016603884815979,reject,4
tailswap_teacher_rank_k100_s0.5,tail_swap,tail_swap,teacher_rank,0.5,global,100,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_teacher_rank_k100_s0_5_ebc93f60.csv,submission_h009_tailswap_teacher_rank_k100_s0_5_ebc93f60.csv,200,200,0.09880873601719276,0.42570014435520526,0.5654989620215859,0.5712543744992328,0.19884730451707244,0.15453747091538944,-0.007033798156987459,-0.002892468816773297,-0.01117512749720162,-0.002892468816773297,0.32999926116754635,200,below_selector_resolution,-0.0027980597408905506,-0.014992237235025395,0.005733560877699339,0.4305555555555556,0.04625732092053034,False,False,True,False,0.24581758574295512,0.10716994983344955,0.11039761825453479,200,200,117.92906009521894,0.42570014435520526,0.11465503198676225,8.70888240930339,True,False,-0.534997413480385,reject,4
tailswap_plus_prob_k75_s0.5,tail_swap,tail_swap,plus_prob,0.5,global,75,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k75_s0_5_be708aee.csv,submission_h009_tailswap_plus_prob_k75_s0_5_be708aee.csv,150,150,0.03302577817274739,0.2988913681844665,0.5654989620215859,0.5665749746750404,0.19884730451707244,0.19374312279495792,-0.004493593014407049,-0.0036527444030338696,-0.0036527444030338696,-0.0053344416257802285,0.23002271864939122,147,below_selector_resolution,-0.00072083733743948,-0.004879954371933419,0.002578576574416292,0.3888888888888889,0.013930099903456367,False,False,True,False,0.21349036472588115,0.06554668256973141,0.0687238541151093,150,150,43.43175660663304,0.2988913681844665,0.16090681321463302,3.207369420321424,True,False,-0.5269942956360273,reject,4
qrank_delta_pos_dateblock_s1,qrank_dateblock,quantile,delta_pos,1.0,dateblock,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_delta_pos_dateblock_s1_4fa5c2f4.csv,submission_h009_qrank_delta_pos_dateblock_s1_4fa5c2f4.csv,189,189,0.049504362652131435,0.30742033952590586,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244,-0.0051786323351963315,-0.0031008789306294915,-0.0031008789306294915,-0.0072563857397631715,0.25178060996774754,371,below_selector_resolution,-0.00119091890674299,-0.006411638772065581,0.002851772047782377,0.4444444444444444,0.0005107550800066973,False,False,True,False,0.20007101990243148,0.0736986077862086,0.07692415032680304,189,189,58.91687138063136,0.3074203395259059,0.13745457534297711,4.35092168430479,True,False,-0.4991724706139152,reject,4
tailswap_plus_prob_k50_s0.5,tail_swap,tail_swap,plus_prob,0.5,global,50,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k50_s0_5_a2828055.csv,submission_h009_tailswap_plus_prob_k50_s0_5_a2828055.csv,98,98,0.02374015810454393,0.2988913681844665,0.5654989620215859,0.5662266448169487,0.19884730451707244,0.1954138082731753,-0.004000011704503814,-0.003064195966226979,-0.003064195966226979,-0.004935827442780649,0.23002271864939122,99,below_selector_resolution,-0.00039636267590434414,-0.003689822757326369,0.002112554442518784,0.3888888888888889,0.005322249001455587,False,False,True,False,0.20488251382388037,0.0604570396666201,0.06361107893749868,98,98,32.89276625056541,0.2988913681844665,0.13214329903924565,2.4290809505441895,True,False,-0.4509986349862885,reject,4
tailswap_consensus_k75_s1,tail_swap,tail_swap,consensus,1.0,global,75,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_consensus_k75_s1_9bfc4a43.csv,submission_h009_tailswap_consensus_k75_s1_9bfc4a43.csv,149,149,0.10653290963226283,0.5224719387763188,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244,-0.005080401712922622,-0.0026812329255944123,-0.007479570500250832,-0.0026812329255944123,0.40344184598684596,148,too_small_to_submit,-0.003444452251433874,-0.015180933450444222,0.0066158253234754084,0.6944444444444444,0.004286331380362607,False,True,True,False,0.2038465962027874,0.11384307692557147,0.1169704025037376,149,149,127.95416666609967,0.5224719387763188,0.1616038691461712,9.449221340149109,True,False,-0.4321048408666711,reject,4
tailswap_plus_prob_k35_s1,tail_swap,tail_swap,plus_prob,1.0,global,35,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k35_s1_9ed025c9.csv,submission_h009_tailswap_plus_prob_k35_s1_9ed025c9.csv,68,68,0.035373530218877465,0.5551419230578039,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244,-0.004469562084687129,-0.0026154389180756965,-0.0026154389180756965,-0.006323685251298561,0.38826961282955674,68,too_small_to_submit,-0.0010767173533769506,-0.006030996447333516,0.003615413839337238,0.6388888888888888,0.01068386545633676,False,True,True,False,0.21024413027876154,0.07195608633850112,0.07513772776163646,68,68,51.78468280084449,0.5551419230578039,0.1026737135938923,3.824220363933132,True,False,-0.41549625658473793,reject,4
tailswap_consensus_k50_s0.5,tail_swap,tail_swap,consensus,0.5,global,50,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_consensus_k50_s0_5_395c1d14.csv,submission_h009_tailswap_consensus_k50_s0_5_395c1d14.csv,97,97,0.03141036906615016,0.27199852507672423,0.5654989620215859,0.567274714718066,0.19884730451707244,0.19065569501543841,-0.003383377281620581,-0.0028543412674642,-0.003912413295776962,-0.0028543412674642,0.23272519898356975,100,below_selector_resolution,-0.0008182175398303508,-0.0046274950019803635,0.0023686361516370496,0.5277777777777778,0.0029426137046971723,False,False,True,False,0.20250287852712195,0.06373866057839514,0.06686648888446434,97,97,37.73863127003149,0.2719985250767243,0.13574929871531344,2.7869407400804733,True,False,-0.4050341466833743,reject,4
tailswap_consensus_k50_s0.75,tail_swap,tail_swap,consensus,0.75,global,50,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_consensus_k50_s0_75_54633373.csv,submission_h009_tailswap_consensus_k50_s0_75_54633373.csv,97,97,0.0473190413133377,0.40929768977440784,0.5654989620215859,0.5667930015441371,0.19884730451707244,0.19288592929574966,-0.003885155567905807,-0.0024431593484294245,-0.005327151787382189,-0.0024431593484294245,0.32344012083487533,100,too_small_to_submit,-0.001400168298301462,-0.006868189143816697,0.003581483969460167,0.6527777777777778,0.0044139205570457585,False,True,True,False,0.20397418537947054,0.07439060088771451,0.07750330399901809,97,97,56.60794690504724,0.4092976897744079,0.13574929871533706,4.18041111012071,True,False,-0.3765826805855583,reject,4
tailswap_plus_prob_k35_s0.75,tail_swap,tail_swap,plus_prob,0.75,global,35,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k35_s0_75_8ce59748.csv,submission_h009_tailswap_plus_prob_k35_s0_75_8ce59748.csv,68,68,0.026647687192566563,0.4438368261282358,0.5654989620215859,0.5657382029325049,0.19884730451707244,0.19698307337174226,-0.0037843100876903124,-0.00231485143085175,-0.00231485143085175,-0.005253768744528875,0.320276443789051,68,too_small_to_submit,-0.000682793478703758,-0.004484377009419835,0.0026175544979797536,0.5833333333333334,0.008012899092252529,False,True,True,False,0.2075731639146773,0.06461001020279217,0.06778346761126136,68,68,38.838512100633366,0.4438368261282358,0.10267371359388172,2.868165272949849,True,False,-0.3644880265419194,reject,4
tailswap_plus_prob_k35_s0.5,tail_swap,tail_swap,plus_prob,0.5,global,35,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k35_s0_5_ce758657.csv,submission_h009_tailswap_plus_prob_k35_s0_5_ce758657.csv,68,68,0.01767347839880761,0.2988913681844665,0.5654989620215859,0.5658844808508583,0.19884730451707244,0.19628416156744843,-0.0028180429435334386,-0.0017792581331875779,-0.0017792581331875779,-0.0038568277538792994,0.23002271864939122,68,below_selector_resolution,-0.00030347799212653514,-0.0029246925311409632,0.0017158987097152508,0.4027777777777778,0.005341932728168353,False,False,True,False,0.20490219755059313,0.05730744348714586,0.060480900895615045,68,68,25.89234140042225,0.2988913681844665,0.10267371359386061,1.9121101819665662,True,False,-0.2780274146963161,reject,4
qrank_teacher_rank_dateblock_s0.6,qrank_dateblock,quantile,teacher_rank,0.6,dateblock,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_teacher_rank_dateblock_s0_6_48942451.csv,submission_h009_qrank_teacher_rank_dateblock_s0_6_48942451.csv,195,195,0.03260149001380313,0.2208669471452691,0.5654989620215859,0.5657234762736407,0.19884730451707244,0.19529522692403223,-0.002014942200768033,-0.001833338169719756,-0.001833338169719756,-0.00219654623181631,0.15900624644555672,383,below_selector_resolution,-0.0005934105163080698,-0.00377087795261692,0.00195738039682225,0.3888888888888889,0.003819495322966826,False,False,True,False,0.2033797601453916,0.061360089550013285,0.0647021676280221,195,195,38.06974039643022,0.2208669471452691,0.13421575121797533,2.8113926473892015,True,False,-0.2505697139868918,reject,4
