candidate_id,family,op,score_signal,strength,group,k,cap,reverse,split,base_loss,rewrite_loss,delta_logloss,mean_abs_prob_delta,max_abs_prob_delta,changed_rows,mean_delta,worst_delta,best_delta,subject5_delta,dateblock5_delta,max_abs_prob_delta_local,mean_abs_prob_delta_local,changed_rows_local
tailswap_plus_prob_k35_s0.5,tail_swap,tail_swap,plus_prob,0.5,global,35,0.0,False,dateblock5,0.6574191987513781,0.6535623709974988,-0.0038568277538792994,0.004362778398798767,0.23002271864939122,68,-0.0028180429435334386,-0.0017792581331875779,-0.0038568277538792994,-0.0017792581331875779,-0.0038568277538792994,0.23002271864939122,0.004444844345288629,68
modelblend_s0.1_cap0.05,model_blend,model_blend,delta_pos,0.1,global,0,0.05,False,subject5,0.7055693968723641,0.7038822532290654,-0.0016871436432986942,0.005515606438711241,0.012499258386970746,450,-0.0017979165310702538,-0.0016871436432986942,-0.0019086894188418135,-0.0016871436432986942,-0.0019086894188418135,0.012499258386970746,0.0051882296376764,450
modelblend_s0.1_cap0.05,model_blend,model_blend,delta_pos,0.1,global,0,0.05,False,dateblock5,0.6574191987513781,0.6555105093325363,-0.0019086894188418135,0.00486085283664156,0.012497153915447756,450,-0.0017979165310702538,-0.0016871436432986942,-0.0019086894188418135,-0.0016871436432986942,-0.0019086894188418135,0.012499258386970746,0.0051882296376764,450
tailswap_consensus_k125_s0.75,tail_swap,tail_swap,consensus,0.75,global,125,0.0,False,subject5,0.7055693968723641,0.6958310933253686,-0.009738303546995453,0.02820712599653524,0.18745062436048643,248,-0.005619829316792613,-0.001501355086589773,-0.009738303546995453,-0.009738303546995453,-0.001501355086589773,0.32344012083487533,0.03881458420939036,248
tailswap_consensus_k125_s0.75,tail_swap,tail_swap,consensus,0.75,global,125,0.0,False,dateblock5,0.6574191987513781,0.6559178436647883,-0.001501355086589773,0.049422042422245474,0.32344012083487533,247,-0.005619829316792613,-0.001501355086589773,-0.009738303546995453,-0.009738303546995453,-0.001501355086589773,0.32344012083487533,0.03881458420939036,248
qrank_low_energy_global_s0.35,qrank_global,quantile,low_energy,0.35,global,0,0.0,False,subject5,0.7055693968723641,0.6957972569241547,-0.009772139948209357,0.034582676107012565,0.11491724246620838,450,-0.005612663742945168,-0.0014531875376809777,-0.009772139948209357,-0.009772139948209357,-0.0014531875376809777,0.2506542155725029,0.05134798190960278,450
qrank_low_energy_global_s0.35,qrank_global,quantile,low_energy,0.35,global,0,0.0,False,dateblock5,0.6574191987513781,0.6559660112136971,-0.0014531875376809777,0.06811328771219301,0.2506542155725029,449,-0.005612663742945168,-0.0014531875376809777,-0.009772139948209357,-0.009772139948209357,-0.0014531875376809777,0.2506542155725029,0.05134798190960278,450
modelblend_s1_cap0.025,model_blend,model_blend,delta_pos,1.0,global,0,0.025,False,subject5,0.7055693968723641,0.7041955921597268,-0.001373804712637261,0.005833367232085813,0.0062499065904325635,450,-0.0016165842349791237,-0.001373804712637261,-0.0018593637573209865,-0.001373804712637261,-0.0018593637573209865,0.0062499065904325635,0.005590531354970289,450
modelblend_s1_cap0.025,model_blend,model_blend,delta_pos,1.0,global,0,0.025,False,dateblock5,0.6574191987513781,0.6555598349940571,-0.0018593637573209865,0.005347695477854766,0.006249813374889612,450,-0.0016165842349791237,-0.001373804712637261,-0.0018593637573209865,-0.001373804712637261,-0.0018593637573209865,0.0062499065904325635,0.005590531354970289,450
modelblend_s0.75_cap0.025,model_blend,model_blend,delta_pos,0.75,global,0,0.025,False,subject5,0.7055693968723641,0.7042026351345038,-0.0013667617378603225,0.0057913996665417975,0.0062499065904325635,450,-0.0016099963756288083,-0.0013667617378603225,-0.001853231013397294,-0.0013667617378603225,-0.001853231013397294,0.0062499065904325635,0.005541219684197528,450
modelblend_s0.75_cap0.025,model_blend,model_blend,delta_pos,0.75,global,0,0.025,False,dateblock5,0.6574191987513781,0.6555659677379808,-0.001853231013397294,0.005291039701853258,0.006249813374889612,450,-0.0016099963756288083,-0.0013667617378603225,-0.001853231013397294,-0.0013667617378603225,-0.001853231013397294,0.0062499065904325635,0.005541219684197528,450
qrank_consensus_dateblock_s0.35,qrank_dateblock,quantile,consensus,0.35,dateblock,0,0.0,False,subject5,0.7055693968723641,0.7042076205294858,-0.0013617763428782625,0.01812553190497152,0.08571179480023372,353,-0.0019414698845837686,-0.0013617763428782625,-0.0025211634262892746,-0.0013617763428782625,-0.0025211634262892746,0.08571179480023372,0.018317613514592414,363
qrank_consensus_dateblock_s0.35,qrank_dateblock,quantile,consensus,0.35,dateblock,0,0.0,False,dateblock5,0.6574191987513781,0.6548980353250888,-0.0025211634262892746,0.018509695124213302,0.06869083234087714,363,-0.0019414698845837686,-0.0013617763428782625,-0.0025211634262892746,-0.0013617763428782625,-0.0025211634262892746,0.08571179480023372,0.018317613514592414,363
tailswap_consensus_k100_s1,tail_swap,tail_swap,consensus,1.0,global,100,0.0,False,subject5,0.7055693968723641,0.6972222627708585,-0.00834713410150556,0.029326108919981293,0.23712209761278724,199,-0.004851986994392821,-0.0013568398872800813,-0.00834713410150556,-0.00834713410150556,-0.0013568398872800813,0.3913163932446521,0.0397741672499891,199
tailswap_consensus_k100_s1,tail_swap,tail_swap,consensus,1.0,global,100,0.0,False,dateblock5,0.6574191987513781,0.656062358864098,-0.0013568398872800813,0.05022222557999691,0.3913163932446521,196,-0.004851986994392821,-0.0013568398872800813,-0.00834713410150556,-0.00834713410150556,-0.0013568398872800813,0.3913163932446521,0.0397741672499891,199
modelblend_s0.5_cap0.025,model_blend,model_blend,delta_pos,0.5,global,0,0.025,False,subject5,0.7055693968723641,0.7042659264173431,-0.0013034704550209941,0.005694379315937656,0.0062499065904325635,450,-0.0015733913528638288,-0.0013034704550209941,-0.0018433122507066635,-0.0013034704550209941,-0.0018433122507066635,0.0062499065904325635,0.005436242145453192,450
modelblend_s0.5_cap0.025,model_blend,model_blend,delta_pos,0.5,global,0,0.025,False,dateblock5,0.6574191987513781,0.6555758865006714,-0.0018433122507066635,0.005178104974968728,0.006249813374889612,450,-0.0015733913528638288,-0.0013034704550209941,-0.0018433122507066635,-0.0013034704550209941,-0.0018433122507066635,0.0062499065904325635,0.005436242145453192,450
modelblend_s0.35_cap0.025,model_blend,model_blend,delta_pos,0.35,global,0,0.025,False,subject5,0.7055693968723641,0.7043189662881139,-0.0012504305842502283,0.0055522902190060204,0.0062499065904325635,450,-0.0015201478620535669,-0.0012504305842502283,-0.0017898651398569054,-0.0012504305842502283,-0.0017898651398569054,0.0062499065904325635,0.005282223637075719,450
modelblend_s0.35_cap0.025,model_blend,model_blend,delta_pos,0.35,global,0,0.025,False,dateblock5,0.6574191987513781,0.6556293336115212,-0.0017898651398569054,0.005012157055145419,0.006249813374889612,450,-0.0015201478620535669,-0.0012504305842502283,-0.0017898651398569054,-0.0012504305842502283,-0.0017898651398569054,0.0062499065904325635,0.005282223637075719,450
modelblend_s0.2_cap0.025,model_blend,model_blend,delta_pos,0.2,global,0,0.025,False,subject5,0.7055693968723641,0.7043912818861016,-0.001178114986262524,0.00516534826652112,0.0062499065904325635,450,-0.0014336968195263755,-0.001178114986262524,-0.001689278652790227,-0.001178114986262524,-0.001689278652790227,0.0062499065904325635,0.004881553300709392,450
modelblend_s0.2_cap0.025,model_blend,model_blend,delta_pos,0.2,global,0,0.025,False,dateblock5,0.6574191987513781,0.6557299200985879,-0.001689278652790227,0.004597758334897665,0.0062493630603426276,450,-0.0014336968195263755,-0.001178114986262524,-0.001689278652790227,-0.001178114986262524,-0.001689278652790227,0.0062499065904325635,0.004881553300709392,450
modelblend_s0.1_cap0.025,model_blend,model_blend,delta_pos,0.1,global,0,0.025,False,subject5,0.7055693968723641,0.7043938136090395,-0.0011755832633245644,0.004167466971204638,0.0062499065904325635,450,-0.0012838885729232197,-0.0011755832633245644,-0.001392193882521875,-0.0011755832633245644,-0.001392193882521875,0.0062499065904325635,0.003939900488027988,450
modelblend_s0.1_cap0.025,model_blend,model_blend,delta_pos,0.1,global,0,0.025,False,dateblock5,0.6574191987513781,0.6560270048688562,-0.001392193882521875,0.003712334004851338,0.0062493630603426276,450,-0.0012838885729232197,-0.0011755832633245644,-0.001392193882521875,-0.0011755832633245644,-0.001392193882521875,0.0062499065904325635,0.003939900488027988,450
tailswap_consensus_k20_s0.75,tail_swap,tail_swap,consensus,0.75,global,20,0.0,False,subject5,0.7055693968723641,0.7041819347548683,-0.0013874621174957413,0.0033859973836516495,0.10927842273230748,39,-0.0012249219602891714,-0.0010623818030826016,-0.0013874621174957413,-0.0013874621174957413,-0.0010623818030826016,0.24232208456650584,0.004752689403494559,39
tailswap_consensus_k20_s0.75,tail_swap,tail_swap,consensus,0.75,global,20,0.0,False,dateblock5,0.6574191987513781,0.6563568169482955,-0.0010623818030826016,0.0061193814233374685,0.24232208456650584,36,-0.0012249219602891714,-0.0010623818030826016,-0.0013874621174957413,-0.0013874621174957413,-0.0010623818030826016,0.24232208456650584,0.004752689403494559,39
tailswap_consensus_k20_s0.5,tail_swap,tail_swap,consensus,0.5,global,20,0.0,False,subject5,0.7055693968723641,0.7045498259176356,-0.0010195709547284881,0.0022531690758912717,0.07316284687860453,39,-0.0010839484254246967,-0.0010195709547284881,-0.0011483258961209053,-0.0010195709547284881,-0.0011483258961209053,0.1677805203524107,0.0031613904813279706,39
tailswap_consensus_k20_s0.5,tail_swap,tail_swap,consensus,0.5,global,20,0.0,False,dateblock5,0.6574191987513781,0.6562708728552572,-0.0011483258961209053,0.004069611886764669,0.1677805203524107,36,-0.0010839484254246967,-0.0010195709547284881,-0.0011483258961209053,-0.0010195709547284881,-0.0011483258961209053,0.1677805203524107,0.0031613904813279706,39
qrank_plus_prob_dateblock_s0.6,qrank_dateblock,quantile,plus_prob,0.6,dateblock,0,0.0,False,subject5,0.7055693968723641,0.7045826995097592,-0.000986697362604927,0.017653680856587486,0.11885877451429361,298,-0.001130000415879684,-0.000986697362604927,-0.001273303469154441,-0.000986697362604927,-0.001273303469154441,0.11885877451429361,0.016812356517913678,302
qrank_plus_prob_dateblock_s0.6,qrank_dateblock,quantile,plus_prob,0.6,dateblock,0,0.0,False,dateblock5,0.6574191987513781,0.6561458952822237,-0.001273303469154441,0.01597103217923987,0.10127363141096407,302,-0.001130000415879684,-0.000986697362604927,-0.001273303469154441,-0.000986697362604927,-0.001273303469154441,0.11885877451429361,0.016812356517913678,302
tailswap_plus_prob_k20_s1,tail_swap,tail_swap,plus_prob,1.0,global,20,0.0,False,subject5,0.7055693968723641,0.7045909685195013,-0.0009784283528627702,0.0051288605767400835,0.16862044954659156,39,-0.002288391739111162,-0.0009784283528627702,-0.0035983551253595536,-0.0009784283528627702,-0.0035983551253595536,0.38826961282955674,0.005424131732185021,39
tailswap_plus_prob_k20_s1,tail_swap,tail_swap,plus_prob,1.0,global,20,0.0,False,dateblock5,0.6574191987513781,0.6538208436260186,-0.0035983551253595536,0.00571940288762996,0.38826961282955674,38,-0.002288391739111162,-0.0009784283528627702,-0.0035983551253595536,-0.0009784283528627702,-0.0035983551253595536,0.38826961282955674,0.005424131732185021,39
qrank_plus_prob_dateblock_s0.35,qrank_dateblock,quantile,plus_prob,0.35,dateblock,0,0.0,False,subject5,0.7055693968723641,0.7046009899922819,-0.000968406880082151,0.010278066751954288,0.0694302617088769,298,-0.0010289753604220686,-0.000968406880082151,-0.0010895438407619862,-0.000968406880082151,-0.0010895438407619862,0.0694302617088769,0.009790691065808009,302
qrank_plus_prob_dateblock_s0.35,qrank_dateblock,quantile,plus_prob,0.35,dateblock,0,0.0,False,dateblock5,0.6574191987513781,0.6563296549106161,-0.0010895438407619862,0.009303315379661732,0.05873962973961966,302,-0.0010289753604220686,-0.000968406880082151,-0.0010895438407619862,-0.000968406880082151,-0.0010895438407619862,0.0694302617088769,0.009790691065808009,302
qrank_human_state_dateblock_s0.35,qrank_dateblock,quantile,human_state,0.35,dateblock,0,0.0,False,subject5,0.7055693968723641,0.7046298437129694,-0.000939553159394646,0.023281984656014432,0.10796601544012085,374,-0.0012850434919436937,-0.000939553159394646,-0.0016305338244927414,-0.000939553159394646,-0.0016305338244927414,0.10796601544012085,0.022654115366597005,379
qrank_human_state_dateblock_s0.35,qrank_dateblock,quantile,human_state,0.35,dateblock,0,0.0,False,dateblock5,0.6574191987513781,0.6557886649268854,-0.0016305338244927414,0.022026246077179578,0.06998652250703641,379,-0.0012850434919436937,-0.000939553159394646,-0.0016305338244927414,-0.000939553159394646,-0.0016305338244927414,0.10796601544012085,0.022654115366597005,379
tailswap_plus_prob_k20_s0.75,tail_swap,tail_swap,plus_prob,0.75,global,20,0.0,False,subject5,0.7055693968723641,0.7046434046379311,-0.0009259922344330151,0.0038511264801834844,0.12739268380643076,39,-0.002045404914676696,-0.0009259922344330151,-0.003164817594920377,-0.0009259922344330151,-0.003164817594920377,0.320276443789051,0.004088758268801886,39
tailswap_plus_prob_k20_s0.75,tail_swap,tail_swap,plus_prob,0.75,global,20,0.0,False,dateblock5,0.6574191987513781,0.6542543811564577,-0.003164817594920377,0.0043263900574202875,0.320276443789051,38,-0.002045404914676696,-0.0009259922344330151,-0.003164817594920377,-0.0009259922344330151,-0.003164817594920377,0.320276443789051,0.004088758268801886,39
tailswap_consensus_k50_s1,tail_swap,tail_swap,consensus,1.0,global,50,0.0,False,subject5,0.7055693968723641,0.6991887497454958,-0.006380647126868255,0.013507040974252238,0.22665166546533128,100,-0.003602268301879874,-0.0008238894768914928,-0.006380647126868255,-0.006380647126868255,-0.0008238894768914928,0.3913163932446521,0.018634116242966424,100
tailswap_consensus_k50_s1,tail_swap,tail_swap,consensus,1.0,global,50,0.0,False,dateblock5,0.6574191987513781,0.6565953092744866,-0.0008238894768914928,0.023761191511680612,0.3913163932446521,95,-0.003602268301879874,-0.0008238894768914928,-0.006380647126868255,-0.006380647126868255,-0.0008238894768914928,0.3913163932446521,0.018634116242966424,100
tailswap_plus_prob_k20_s0.5,tail_swap,tail_swap,plus_prob,0.5,global,20,0.0,False,subject5,0.7055693968723641,0.7048237062829829,-0.0007456905893812316,0.002565808073373871,0.08514681539905744,39,-0.0015875003828412226,-0.0007456905893812316,-0.0024293101763012137,-0.0007456905893812316,-0.0024293101763012137,0.23002271864939122,0.0027296821489583394,39
tailswap_plus_prob_k20_s0.5,tail_swap,tail_swap,plus_prob,0.5,global,20,0.0,False,dateblock5,0.6574191987513781,0.6549898885750769,-0.0024293101763012137,0.0028935562245428078,0.23002271864939122,38,-0.0015875003828412226,-0.0007456905893812316,-0.0024293101763012137,-0.0007456905893812316,-0.0024293101763012137,0.23002271864939122,0.0027296821489583394,39
qrank_consensus_dateblock_s0.6,qrank_dateblock,quantile,consensus,0.6,dateblock,0,0.0,False,subject5,0.7055693968723641,0.7048755037678143,-0.0006938931045498142,0.031155422029756893,0.14984146149217303,353,-0.0016571221452745255,-0.0006938931045498142,-0.0026203511859992368,-0.0006938931045498142,-0.0026203511859992368,0.14984146149217303,0.03147879235804565,363
qrank_consensus_dateblock_s0.6,qrank_dateblock,quantile,consensus,0.6,dateblock,0,0.0,False,dateblock5,0.6574191987513781,0.6547988475653789,-0.0026203511859992368,0.0318021626863344,0.11549244773452777,363,-0.0016571221452745255,-0.0006938931045498142,-0.0026203511859992368,-0.0006938931045498142,-0.0026203511859992368,0.14984146149217303,0.03147879235804565,363
tailswap_consensus_k20_s1,tail_swap,tail_swap,consensus,1.0,global,20,0.0,False,subject5,0.7055693968723641,0.7039091428478271,-0.0016602540245369557,0.004516936942363749,0.14458406251512418,39,-0.0011006690535446673,-0.0005410840825523788,-0.0016602540245369557,-0.0016602540245369557,-0.0005410840825523788,0.3065935228300111,0.006326036639044814,39
tailswap_consensus_k20_s1,tail_swap,tail_swap,consensus,1.0,global,20,0.0,False,dateblock5,0.6574191987513781,0.6568781146688257,-0.0005410840825523788,0.008135136335725879,0.3065935228300111,36,-0.0011006690535446673,-0.0005410840825523788,-0.0016602540245369557,-0.0016602540245369557,-0.0005410840825523788,0.3065935228300111,0.006326036639044814,39
qrank_low_energy_dateblock_s0.35,qrank_dateblock,quantile,low_energy,0.35,dateblock,0,0.0,False,subject5,0.7055693968723641,0.7050926626131485,-0.0004767342592155721,0.021895026249044675,0.10796601544012085,373,-0.0008087576480171887,-0.0004767342592155721,-0.0011407810368188054,-0.0004767342592155721,-0.0011407810368188054,0.10796601544012085,0.021471820981378134,373
qrank_low_energy_dateblock_s0.35,qrank_dateblock,quantile,low_energy,0.35,dateblock,0,0.0,False,dateblock5,0.6574191987513781,0.6562784177145593,-0.0011407810368188054,0.02104861571371159,0.07491620795325143,373,-0.0008087576480171887,-0.0004767342592155721,-0.0011407810368188054,-0.0004767342592155721,-0.0011407810368188054,0.10796601544012085,0.021471820981378134,373
qrank_plus_prob_dateblock_s0.85,qrank_dateblock,quantile,plus_prob,0.85,dateblock,0,0.0,False,subject5,0.7055693968723641,0.7051281432179644,-0.0004412536543997314,0.0250291677998315,0.16706623078318816,298,-0.000700856498905944,-0.0004412536543997314,-0.0009604593434121567,-0.0004412536543997314,-0.0009604593434121567,0.16706623078318816,0.023832564572785077,302
qrank_plus_prob_dateblock_s0.85,qrank_dateblock,quantile,plus_prob,0.85,dateblock,0,0.0,False,dateblock5,0.6574191987513781,0.656458739407966,-0.0009604593434121567,0.02263596134573865,0.14359690606525322,302,-0.000700856498905944,-0.0004412536543997314,-0.0009604593434121567,-0.0004412536543997314,-0.0009604593434121567,0.16706623078318816,0.023832564572785077,302
qrank_low_energy_subject_s1,qrank_subject,quantile,low_energy,1.0,subject,0,0.0,False,subject5,0.7055693968723641,0.7052669782958585,-0.000302418576505592,0.08772730163895352,0.2792125931270774,442,-0.01597671451886329,-0.000302418576505592,-0.031651010461220985,-0.000302418576505592,-0.031651010461220985,0.41816793168363864,0.09598217990947144,442
qrank_low_energy_subject_s1,qrank_subject,quantile,low_energy,1.0,subject,0,0.0,False,dateblock5,0.6574191987513781,0.6257681882901571,-0.031651010461220985,0.10423705817998936,0.41816793168363864,440,-0.01597671451886329,-0.000302418576505592,-0.031651010461220985,-0.000302418576505592,-0.031651010461220985,0.41816793168363864,0.09598217990947144,442
qrank_consensus_global_s0.85,qrank_global,quantile,consensus,0.85,global,0,0.0,False,subject5,0.7055693968723641,0.6833308961663864,-0.02223850070597766,0.07275837628915822,0.2495325797587517,450,-0.011228280481190511,-0.0002180602564033629,-0.02223850070597766,-0.02223850070597766,-0.0002180602564033629,0.41264638003531945,0.10337647276976178,450
qrank_consensus_global_s0.85,qrank_global,quantile,consensus,0.85,global,0,0.0,False,dateblock5,0.6574191987513781,0.6572011384949747,-0.0002180602564033629,0.13399456925036532,0.41264638003531945,449,-0.011228280481190511,-0.0002180602564033629,-0.02223850070597766,-0.02223850070597766,-0.0002180602564033629,0.41264638003531945,0.10337647276976178,450
tailswap_consensus_k35_s0.5,tail_swap,tail_swap,consensus,0.5,global,35,0.0,False,subject5,0.7055693968723641,0.7055745798929766,5.183020612475886e-06,0.0041689973694729945,0.08381418599061208,68,-0.00199720259585473,5.183020612475886e-06,-0.003999588212321936,5.183020612475886e-06,-0.003999588212321936,0.23272519898356975,0.00614330137433292,68
tailswap_consensus_k35_s0.5,tail_swap,tail_swap,consensus,0.5,global,35,0.0,False,dateblock5,0.6574191987513781,0.6534196105390562,-0.003999588212321936,0.008117605379192845,0.23272519898356975,67,-0.00199720259585473,5.183020612475886e-06,-0.003999588212321936,5.183020612475886e-06,-0.003999588212321936,0.23272519898356975,0.00614330137433292,68
tailswap_teacher_rank_k50_s0.5,tail_swap,tail_swap,teacher_rank,0.5,global,50,0.0,False,subject5,0.7055693968723641,0.7009676104883937,-0.004601786383970352,0.01221298289381582,0.1377910444410636,96,-0.0022856325040880865,3.052137579417913e-05,-0.004601786383970352,-0.004601786383970352,3.052137579417913e-05,0.3176020657392224,0.016128477253010427,100
tailswap_teacher_rank_k50_s0.5,tail_swap,tail_swap,teacher_rank,0.5,global,50,0.0,False,dateblock5,0.6574191987513781,0.6574497201271723,3.052137579417913e-05,0.020043971612205034,0.3176020657392224,100,-0.0022856325040880865,3.052137579417913e-05,-0.004601786383970352,-0.004601786383970352,3.052137579417913e-05,0.3176020657392224,0.016128477253010427,100
tailswap_teacher_rank_k20_s0.5,tail_swap,tail_swap,teacher_rank,0.5,global,20,0.0,False,subject5,0.7055693968723641,0.705683635504152,0.00011423863178794402,0.003580872338357066,0.12353538252358853,38,-0.0001843082680320629,0.00011423863178794402,-0.00048285516785206983,0.00011423863178794402,-0.00048285516785206983,0.25172016567623784,0.005249396136934585,40
tailswap_teacher_rank_k20_s0.5,tail_swap,tail_swap,teacher_rank,0.5,global,20,0.0,False,dateblock5,0.6574191987513781,0.656936343583526,-0.00048285516785206983,0.006917919935512104,0.25172016567623784,40,-0.0001843082680320629,0.00011423863178794402,-0.00048285516785206983,0.00011423863178794402,-0.00048285516785206983,0.25172016567623784,0.005249396136934585,40
tailswap_teacher_rank_k35_s0.5,tail_swap,tail_swap,teacher_rank,0.5,global,35,0.0,False,subject5,0.7055693968723641,0.7032238208628679,-0.002345576009496142,0.008451641318586499,0.13179530963219688,70,-0.0011091253535526757,0.00012732530239079054,-0.002345576009496142,-0.002345576009496142,0.00012732530239079054,0.2606308144760943,0.010677244813311521,70
tailswap_teacher_rank_k35_s0.5,tail_swap,tail_swap,teacher_rank,0.5,global,35,0.0,False,dateblock5,0.6574191987513781,0.6575465240537689,0.00012732530239079054,0.012902848308036546,0.2606308144760943,69,-0.0011091253535526757,0.00012732530239079054,-0.002345576009496142,-0.002345576009496142,0.00012732530239079054,0.2606308144760943,0.010677244813311521,70
qrank_plus_prob_dateblock_s1,qrank_dateblock,quantile,plus_prob,1.0,dateblock,0,0.0,False,subject5,0.7055693968723641,0.7057256610302205,0.00015626415785641168,0.029443827525073952,0.19504075367190066,298,-0.00018932111667935292,0.00015626415785641168,-0.0005349063912151175,0.00015626415785641168,-0.0005349063912151175,0.19504075367190066,0.028034751157682045,302
qrank_plus_prob_dateblock_s1,qrank_dateblock,quantile,plus_prob,1.0,dateblock,0,0.0,False,dateblock5,0.6574191987513781,0.656884292360163,-0.0005349063912151175,0.026625674790290134,0.1686385282682265,302,-0.00018932111667935292,0.00015626415785641168,-0.0005349063912151175,0.00015626415785641168,-0.0005349063912151175,0.19504075367190066,0.028034751157682045,302
tailswap_human_state_k100_s0.5,tail_swap,tail_swap,human_state,0.5,global,100,0.0,False,subject5,0.7055693968723641,0.696005551974063,-0.009563844898301088,0.02373879666059168,0.1606681144626212,200,-0.004655318715438561,0.00025320746742396594,-0.009563844898301088,-0.009563844898301088,0.00025320746742396594,0.3454600560041009,0.03406567658428369,200
tailswap_human_state_k100_s0.5,tail_swap,tail_swap,human_state,0.5,global,100,0.0,False,dateblock5,0.6574191987513781,0.6576724062188021,0.00025320746742396594,0.04439255650797569,0.3454600560041009,199,-0.004655318715438561,0.00025320746742396594,-0.009563844898301088,-0.009563844898301088,0.00025320746742396594,0.3454600560041009,0.03406567658428369,200
tailswap_consensus_k35_s0.75,tail_swap,tail_swap,consensus,0.75,global,35,0.0,False,subject5,0.7055693968723641,0.7058845392511004,0.00031514237873631057,0.00626353795313207,0.1292113535391033,68,-0.0021874536514827625,0.00031514237873631057,-0.0046900496817018356,0.00031514237873631057,-0.0046900496817018356,0.32344012083487533,0.009234038835777511,68
tailswap_consensus_k35_s0.75,tail_swap,tail_swap,consensus,0.75,global,35,0.0,False,dateblock5,0.6574191987513781,0.6527291490696763,-0.0046900496817018356,0.012204539718422952,0.32344012083487533,67,-0.0021874536514827625,0.00031514237873631057,-0.0046900496817018356,0.00031514237873631057,-0.0046900496817018356,0.32344012083487533,0.009234038835777511,68
qrank_teacher_rank_dateblock_s0.85,qrank_dateblock,quantile,teacher_rank,0.85,dateblock,0,0.0,False,subject5,0.7055693968723641,0.7062782916463177,0.0007088947739536389,0.05591163030835781,0.22354120295196211,376,0.0003643221783636297,0.0007088947739536389,1.974958277362049e-05,0.0007088947739536389,1.974958277362049e-05,0.22354120295196211,0.054663976324900186,383
qrank_teacher_rank_dateblock_s0.85,qrank_dateblock,quantile,teacher_rank,0.85,dateblock,0,0.0,False,dateblock5,0.6574191987513781,0.6574389483341517,1.974958277362049e-05,0.053416322341442564,0.16825199860371803,383,0.0003643221783636297,0.0007088947739536389,1.974958277362049e-05,0.0007088947739536389,1.974958277362049e-05,0.22354120295196211,0.054663976324900186,383
qrank_human_state_dateblock_s0.6,qrank_dateblock,quantile,human_state,0.6,dateblock,0,0.0,False,subject5,0.7055693968723641,0.706337385480488,0.0007679886081238818,0.04001805378953001,0.18515917597073406,374,9.249745950329347e-05,0.0007679886081238818,-0.0005829936891172949,0.0007679886081238818,-0.0005829936891172949,0.18515917597073406,0.03892477469614117,379
qrank_human_state_dateblock_s0.6,qrank_dateblock,quantile,human_state,0.6,dateblock,0,0.0,False,dateblock5,0.6574191987513781,0.6568362050622608,-0.0005829936891172949,0.03783149560275233,0.1194242710433101,379,9.249745950329347e-05,0.0007679886081238818,-0.0005829936891172949,0.0007679886081238818,-0.0005829936891172949,0.18515917597073406,0.03892477469614117,379
tailswap_consensus_k35_s1,tail_swap,tail_swap,consensus,1.0,global,35,0.0,False,subject5,0.7055693968723641,0.7063997580724782,0.0008303612001141492,0.008349548716317483,0.176037815490387,68,-0.0018448873039620395,0.0008303612001141492,-0.004520135808038228,0.0008303612001141492,-0.004520135808038228,0.4012968398169447,0.01227742840485948,68
tailswap_consensus_k35_s1,tail_swap,tail_swap,consensus,1.0,global,35,0.0,False,dateblock5,0.6574191987513781,0.6528990629433399,-0.004520135808038228,0.016205308093401476,0.4012968398169447,67,-0.0018448873039620395,0.0008303612001141492,-0.004520135808038228,0.0008303612001141492,-0.004520135808038228,0.4012968398169447,0.01227742840485948,68
tailswap_teacher_rank_k20_s0.75,tail_swap,tail_swap,teacher_rank,0.75,global,20,0.0,False,subject5,0.7055693968723641,0.7061152619057525,0.0005458650333883819,0.005386454893372459,0.18179039502985272,38,0.0007670110146848486,0.0009881569959813152,0.0005458650333883819,0.0005458650333883819,0.0009881569959813152,0.41675893670317465,0.007946436074482796,40
tailswap_teacher_rank_k20_s0.75,tail_swap,tail_swap,teacher_rank,0.75,global,20,0.0,False,dateblock5,0.6574191987513781,0.6584073557473594,0.0009881569959813152,0.010506417255593132,0.41675893670317465,40,0.0007670110146848486,0.0009881569959813152,0.0005458650333883819,0.0005458650333883819,0.0009881569959813152,0.41675893670317465,0.007946436074482796,40
qrank_consensus_dateblock_s0.85,qrank_dateblock,quantile,consensus,0.85,dateblock,0,0.0,False,subject5,0.7055693968723641,0.7069163468095028,0.0013469499371386862,0.04416366240836854,0.2140708847817529,353,2.5548775627437514e-05,0.0013469499371386862,-0.0012958523858838111,0.0013469499371386862,-0.0012958523858838111,0.2140708847817529,0.04462172708471199,363
qrank_consensus_dateblock_s0.85,qrank_dateblock,quantile,consensus,0.85,dateblock,0,0.0,False,dateblock5,0.6574191987513781,0.6561233463654943,-0.0012958523858838111,0.04507979176105544,0.15954012305099596,363,2.5548775627437514e-05,0.0013469499371386862,-0.0012958523858838111,0.0013469499371386862,-0.0012958523858838111,0.2140708847817529,0.04462172708471199,363
qrank_low_energy_dateblock_s0.6,qrank_dateblock,quantile,low_energy,0.6,dateblock,0,0.0,False,subject5,0.7055693968723641,0.7069453385729904,0.0013759417006262709,0.03762050926954736,0.18515917597073406,373,0.00074312552495015,0.0013759417006262709,0.00011030934927402924,0.0013759417006262709,0.00011030934927402924,0.18515917597073406,0.03687941232665615,373
