target,score_col,policy,fraction,selected_cells,selected_gain_sum,selected_mean_gain,selected_positive_gain_rate,active_subjects,positive_subjects,negative_subjects,raw_action_count,inverse_action_count,null_gain_mean,null_gain_std,gain_lift_vs_null,gain_z_vs_null,tail_safe_policy_score,subject_normalized_policy_score
S3,subject_normalized_utility,top_all,0.06,27,-1.9835423735584579,-0.07346453235401695,0.2222222222222222,7,1,6,14,13,-0.8867800029894538,0.9996157067337184,-1.096762370569004,-1.0971840109963018,-6.6993498265794615,-7.562868203135411
S3,subject_normalized_utility,top_all,0.08,36,-1.739782529973928,-0.04832729249927578,0.3333333333333333,8,1,7,19,17,-0.9715096502541971,1.749973060305507,-0.7682728797197309,-0.43901983244565335,-6.985913354453732,-7.881681660379925
S3,subject_normalized_utility,top_all,0.1,45,-2.0925762238159495,-0.04650169386257666,0.28888888888888886,9,1,8,24,21,-1.4828286342725718,1.8200353972767984,-0.6097475895433777,-0.3350196322861103,-8.038378732273632,-8.995917531716918
S3,subject_normalized_utility,top_all,0.14,63,-1.676212503660667,-0.026606547677153446,0.3333333333333333,9,3,6,37,26,-1.3688773379383719,1.757863202699131,-0.30733516572229513,-0.17483451798205563,-5.584596596795009,-6.282893653632443
S3,subject_normalized_utility,top_all,0.18,81,-2.1022903596131637,-0.025954201970532886,0.32098765432098764,9,2,7,45,36,-2.302839212673198,2.390210592081509,0.20054885306003412,0.08390426087325914,-6.76136215594248,-7.451673065545107
S3,subject_normalized_utility,top_all,0.25,112,-2.501098231626729,-0.022331234210952938,0.3482142857142857,9,3,6,61,51,-3.998871807932757,2.4395004666732643,1.4977735763060278,0.613967325182985,-5.693605747401321,-6.016593114207884
S3,subject_normalized_utility,top_decisive,0.02,7,-1.128393882791442,-0.16119912611306314,0.0,3,0,3,4,3,-0.19260672623968655,0.6399962562666349,-0.9357871565517554,-1.4621759852324638,-3.8521369861078023,-4.368537937122802
S3,subject_normalized_utility,top_decisive,0.04,14,-1.7577784177589169,-0.12555560126849405,0.14285714285714285,5,1,4,7,7,-0.4969297717756664,1.1789432865017813,-1.2608486459832504,-1.0694735365299062,-5.056022797506046,-5.743867711719008
S3,subject_normalized_utility,top_decisive,0.06,21,-1.4554343952769766,-0.06930639977509412,0.3333333333333333,5,1,4,9,12,-0.6971817663127345,0.9904342212354343,-0.7582526289642421,-0.7655759592175877,-4.480713744669553,-5.081009122980087
S3,subject_normalized_utility,top_decisive,0.08,28,-1.4615681642986063,-0.05219886301066451,0.32142857142857145,7,2,5,11,17,-0.858578533524027,1.5779509967764664,-0.6029896307745792,-0.3821345732575998,-4.948327992395469,-5.608711467158393
S3,subject_normalized_utility,top_decisive,0.1,35,-1.9707814482404622,-0.05630804137829892,0.2857142857142857,7,3,4,16,19,-1.3787219552557917,1.6562457934759982,-0.5920594929846705,-0.35747079045683355,-4.51374934983078,-5.067882092808279
S3,subject_normalized_utility,top_decisive,0.14,49,-2.3644528326651564,-0.04825413944214605,0.32653061224489793,8,4,4,21,28,-1.6492488188192143,1.8176136535117589,-0.7152040138459421,-0.39348516801913164,-4.739837040027435,-5.323400607381497
S3,subject_normalized_utility,top_decisive,0.18,64,-3.2855360631127737,-0.05133650098613709,0.328125,8,3,5,26,38,-2.4700206891857803,2.5776684747155825,-0.8155153739269934,-0.31637713768329984,-6.637760407755552,-7.340003525294616
S3,subject_normalized_utility,top_decisive,0.25,88,-4.232322716776061,-0.04809457632700069,0.3409090909090909,9,3,6,39,49,-3.4810006528690116,2.889077542472362,-0.751322063907049,-0.2600560396395925,-8.301972861289306,-9.091529303954415
S3,subject_normalized_pessimistic_utility,top_all,0.02,9,-0.9098769747273542,-0.10109744163637269,0.1111111111111111,6,0,6,4,5,-0.05563130416467882,0.7557074675443826,-0.8542456705626753,-1.1303919932649145,-5.783013269861893,-6.587581354950838
S3,subject_normalized_pessimistic_utility,top_all,0.04,18,-1.1394693199346093,-0.0633038511074783,0.2222222222222222,7,1,6,9,9,-0.2863038890234112,0.799804946248747,-0.8531654309111981,-1.066716872548392,-5.766971130230591,-6.581160776086019
S3,subject_normalized_pessimistic_utility,top_all,0.06,27,-1.1451702851351633,-0.04241371426426531,0.3333333333333333,8,1,7,14,13,-1.0199334253070673,1.5341691505132053,-0.12523685982809596,-0.0816317156333134,-6.130499690971662,-6.890513030583281
S3,subject_normalized_pessimistic_utility,top_all,0.08,36,-1.231440428494013,-0.03420667856927814,0.3333333333333333,9,2,7,21,15,-1.1173802734802256,1.151358924589878,-0.11406015501378741,-0.09906568019561443,-6.014601384101733,-6.772728062041737
S3,subject_normalized_pessimistic_utility,top_all,0.1,45,-1.4434519007963575,-0.032076708906585726,0.3111111111111111,9,2,7,25,20,-1.3885675687661232,1.4635927490066312,-0.05488433203023435,-0.037499729393634544,-6.207522501057414,-6.950360473162445
S3,subject_normalized_pessimistic_utility,top_all,0.14,63,-1.1435314299716015,-0.01815129253923177,0.36507936507936506,9,2,7,39,24,-0.7502318099252789,1.669031010945067,-0.3932996200463226,-0.23564548379698577,-6.0269730675897355,-6.846853837782876
S3,subject_normalized_pessimistic_utility,top_all,0.18,81,-1.6914090254384708,-0.02088159290664779,0.3333333333333333,9,3,6,43,38,-2.0716878703239154,1.8829803244019125,0.3802788448854446,0.20195582500642,-5.321449180561256,-5.874687628417372
S3,subject_normalized_pessimistic_utility,top_all,0.25,112,-1.3359511487932092,-0.011928135257082225,0.39285714285714285,9,6,3,56,56,-3.7081944807497944,1.6050288693796022,2.372243331956585,1.478006643502641,-1.2703653182581403,-1.1056422332824845
S3,subject_normalized_pessimistic_utility,top_decisive,0.02,7,-1.128393882791442,-0.16119912611306314,0.0,3,0,3,4,3,-0.5729003513247697,0.5768182816728862,-0.5554935314666722,-0.9630303842930082,-3.669119657234078,-4.099478971213273
S3,subject_normalized_pessimistic_utility,top_decisive,0.04,14,-1.0457890676280965,-0.07469921911629261,0.35714285714285715,4,1,3,7,7,-1.0687530551038344,1.043901678485348,0.022963987475737913,0.021998228328416494,-2.9605518491787466,-3.291233372831316
S3,subject_normalized_pessimistic_utility,top_decisive,0.06,21,-0.9167565109610558,-0.04365507195052647,0.38095238095238093,5,1,4,8,13,-0.9662953787084526,1.5253264772990822,0.0495388677473968,0.03247755053404435,-3.562836818862729,-3.990374732397807
S3,subject_normalized_pessimistic_utility,top_decisive,0.08,28,-1.1317493845407485,-0.0404196208764553,0.39285714285714285,6,2,4,9,19,-1.2103698283651396,1.8443976830065063,0.07862044382439115,0.042626622527650294,-3.5624695669494466,-3.98517866001973
S3,subject_normalized_pessimistic_utility,top_decisive,0.1,35,-1.1090542330163997,-0.03168726380046857,0.4,7,3,4,10,25,-0.6764514202176419,1.8148124429896235,-0.4326028127987578,-0.23837329001674212,-3.544302546497639,-4.075590574857726
S3,subject_normalized_pessimistic_utility,top_decisive,0.14,49,-1.2172748936822915,-0.024842344769026355,0.40816326530612246,7,4,3,12,37,-1.289048879317173,1.8103324368247082,0.07177398563488158,0.039646853900917725,-2.495332170462848,-2.821000762788466
S3,subject_normalized_pessimistic_utility,top_decisive,0.18,64,-2.04059869308764,-0.03188435457949437,0.359375,8,3,5,19,45,-3.4782438597358727,2.545024053888127,1.4376451666482328,0.5648847068662826,-4.50515316407413,-4.7422639366071575
S3,subject_normalized_pessimistic_utility,top_decisive,0.25,88,-2.090568175590647,-0.023756456540802807,0.38636363636363635,9,3,6,34,54,-2.1124100360146936,3.5152091135122947,0.021841860424046455,0.006213530893535578,-5.847074898625605,-6.481218619559288
S3,subject_relative_health_score,top_all,0.02,9,-0.5105222785535377,-0.05672469761705975,0.3333333333333333,6,3,3,5,4,-0.17205099896411713,0.6549862144825981,-0.3384712795894206,-0.5167609212306761,-2.2139966518662355,-2.6253594595420666
S3,subject_relative_health_score,top_all,0.04,18,-0.8697695242295602,-0.048320529123864454,0.3888888888888889,7,3,4,10,8,-0.2164562496108095,1.0918059354943557,-0.6533132746187507,-0.5983785702016163,-3.422155916255173,-4.003675031471844
S3,subject_relative_health_score,top_all,0.06,27,-0.9879122057759805,-0.03658934095466594,0.4444444444444444,8,4,4,15,12,-0.858612348561748,1.0343983142938804,-0.12929985721423254,-0.12500006566860808,-3.090111606812267,-3.5629160240129303
S3,subject_relative_health_score,top_all,0.08,36,-1.6510917374652998,-0.04586365937403611,0.4166666666666667,8,4,4,22,14,-0.9983896247204349,1.613525350815813,-0.6527021127448649,-0.4045192797341875,-3.974156071566088,-4.55445354637641
S3,subject_relative_health_score,top_all,0.1,45,-2.017728018243243,-0.0448384004054054,0.4,8,5,3,28,17,-0.7517682301370234,1.222359904580029,-1.2659597881062195,-1.0356686139350832,-3.6743808054739278,-4.288286135373874
S3,subject_relative_health_score,top_all,0.14,63,-2.4365889503118643,-0.038676015084315306,0.3968253968253968,9,5,4,37,26,-2.023683882500679,1.5426231488577058,-0.4129050678111854,-0.26766424976633907,-4.468983260133524,-4.996600098373627
S3,subject_relative_health_score,top_all,0.18,81,-2.1961773544893504,-0.027113300672708028,0.4567901234567901,9,5,4,45,36,-2.184237392807497,2.151227594632784,-0.011939961681853184,-0.005550301470491942,-4.041034828015172,-4.489212838726631
S3,subject_relative_health_score,top_all,0.25,112,-1.793167767566521,-0.016010426496129652,0.5178571428571429,9,4,5,65,47,-2.889915065168054,2.2886365595184524,1.0967472976015329,0.4792142697538212,-4.130134786430602,-4.452986755800934
S3,subject_relative_health_score,top_decisive,0.02,7,-0.3988273096681252,-0.05697532995258931,0.2857142857142857,3,0,3,3,4,-0.08818365910486142,0.5948172090986281,-0.31064365056326376,-0.5222506104589775,-2.7097776484111655,-3.110922819304426
S3,subject_relative_health_score,top_decisive,0.04,14,-0.6963708418038733,-0.04974077441456238,0.35714285714285715,5,2,3,8,6,-0.4259894768424039,1.0953810017432057,-0.2703813649614694,-0.24683773457014543,-2.540688092997402,-2.9354154063953843
S3,subject_relative_health_score,top_decisive,0.06,21,-1.3918769356322056,-0.06627985407772408,0.3333333333333333,6,3,3,13,8,-0.7623601793844617,0.9366036028345763,-0.629516756247744,-0.6721271991080838,-3.2127538535630578,-3.685433082128101
S3,subject_relative_health_score,top_decisive,0.08,28,-1.7081979968205592,-0.06100707131501997,0.35714285714285715,7,2,5,16,12,-0.9114972097320646,1.0286133936660282,-0.7967007870884946,-0.7745386089607624,-5.289497133197608,-6.000042348508808
S3,subject_relative_health_score,top_decisive,0.1,35,-1.948606233943581,-0.05567446382695946,0.37142857142857144,8,4,4,20,15,-1.3180882268392473,2.1525025314812134,-0.6305180071043337,-0.2929232360393332,-4.2685798600340314,-4.837684783318542
S3,subject_relative_health_score,top_decisive,0.14,49,-1.8182406505037063,-0.03710695205109605,0.46938775510204084,8,4,4,27,22,-1.31125288116466,1.539826829779589,-0.5069877693390463,-0.32924986078572005,-4.06432564156523,-4.619246968158958
S3,subject_relative_health_score,top_decisive,0.18,64,-3.2224983216607948,-0.05035153627594992,0.453125,9,5,4,32,32,-2.40099327415948,1.9996172856061671,-0.8215050475013146,-0.4108311392458694,-5.3925144522108415,-6.010344584496022
S3,subject_relative_health_score,top_decisive,0.25,88,-4.02176125189016,-0.04570183240784273,0.4431818181818182,9,4,5,39,49,-4.729945577918296,2.459329648191054,0.7081843260281362,0.28795827617051545,-6.539987273799625,-6.936909424888769
S4,predicted_subject_normalized_gain,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0,0.0
S4,predicted_subject_normalized_gain,top_all,0.02,9,-0.07087021950082117,-0.007874468833424575,0.5555555555555556,5,2,3,6,3,0.03145820287278193,0.6310006977088584,-0.1023284223736031,-0.16216847738069712,-1.7784575706252075,-2.1577221802030975
S4,predicted_subject_normalized_gain,top_all,0.04,18,-0.0633551318428,-0.0035197295468222226,0.5555555555555556,8,4,4,12,6,-0.3206373106776272,0.7543819167369009,0.2572821788348272,0.34105029975759243,-1.9447568948304068,-2.342035008623845
S4,predicted_subject_normalized_gain,top_all,0.06,27,-0.01749451207924213,-0.0006479448918237826,0.5555555555555556,8,4,4,17,10,-0.34439167171294854,1.127002329353629,0.3268971596337064,0.29005899199977,-1.8796301625630234,-2.2640051063518425
S4,predicted_subject_normalized_gain,top_all,0.08,36,0.02413166690347779,0.0006703240806521608,0.5555555555555556,9,4,5,21,15,-0.7241619158479278,1.0525243896847125,0.7482935827514056,0.7109512996421485,-2.398426004724871,-2.7901038177373025
S4,predicted_subject_normalized_gain,top_all,0.1,45,-0.47139825931813617,-0.01047551687373636,0.4888888888888889,9,3,6,26,19,-0.34492359478175216,1.2189845304659244,-0.126474664536384,-0.10375411777214469,-4.254928692571974,-4.931187596723582
S4,predicted_subject_normalized_gain,top_all,0.14,63,-1.8520900294039406,-0.029398254434983184,0.42857142857142855,9,2,7,35,28,-1.0768934553429184,1.3061672382858505,-0.7751965740610223,-0.59348952518389,-6.882757782843687,-7.792524031016714
S4,predicted_subject_normalized_gain,top_all,0.18,81,-1.6167236836367733,-0.019959551649836708,0.43209876543209874,9,3,6,38,43,-0.9120090242865208,1.901257487961805,-0.7047146593502526,-0.3706571381374146,-5.649204960321868,-6.440770911497877
S4,predicted_subject_normalized_gain,top_all,0.25,112,-2.2625020945230707,-0.0202009115582417,0.41964285714285715,9,3,6,60,52,-1.735662269739385,1.5409036298141958,-0.5268398247836856,-0.34190316291695194,-6.234211349489056,-6.9883816634184175
S4,predicted_subject_normalized_gain,top_decisive,0.02,6,-0.07509399808462924,-0.012515666347438207,0.5,4,1,3,4,2,0.07381105274026478,0.4185040511698752,-0.14890505082489403,-0.35580312880759163,-2.0377910787541014,-2.4246881514952316
S4,predicted_subject_normalized_gain,top_decisive,0.04,13,-0.5289151146568687,-0.04068577805052836,0.46153846153846156,8,3,5,9,4,-0.24662078909393154,0.7950898513760395,-0.28229432556293715,-0.3550470743330183,-3.651684374498737,-4.261398027251831
S4,predicted_subject_normalized_gain,top_decisive,0.06,19,-0.38821909903372376,-0.02043258415966967,0.5263157894736842,8,3,5,13,6,-0.36831420972384155,0.9372699030359046,-0.019904889309882212,-0.021237094294192547,-3.363098993405812,-3.9201362921010405
S4,predicted_subject_normalized_gain,top_decisive,0.08,25,-0.6383868015696105,-0.02553547206278442,0.52,8,3,5,15,10,-0.6543521431300314,1.262193776444006,0.015965341560420954,0.01264888312585434,-3.599534043710878,-4.148087997736276
S4,predicted_subject_normalized_gain,top_decisive,0.1,32,-0.219295344256553,-0.006852979508017281,0.53125,9,4,5,18,14,-0.6152199327332304,1.552502991665962,0.3959245884766774,0.25502339808815316,-2.8192818984809005,-3.288121512823802
S4,predicted_subject_normalized_gain,top_decisive,0.14,45,-1.9004835361166732,-0.042232967469259405,0.4666666666666667,9,3,6,25,20,-0.9116740302585142,1.1650679882963288,-0.988809505858159,-0.8487139941971014,-6.068104929253407,-6.929507776975646
S4,predicted_subject_normalized_gain,top_decisive,0.18,57,-1.7651464468630302,-0.03096748152391281,0.47368421052631576,9,3,6,26,31,-0.9386218142410283,1.4258359567172576,-0.8265246326220019,-0.5796772263514332,-5.846608317231664,-6.670875209335724
S4,predicted_subject_normalized_gain,top_decisive,0.25,80,-1.7834144154646787,-0.022292680193308483,0.4875,9,4,5,41,39,-2.606612658705984,2.7262255032938754,0.8231982432413054,0.3019553012935659,-4.244474500200865,-4.6225457455267325
S4,subject_normalized_utility,top_all,0.02,9,0.0512266712959466,0.005691852366216289,0.5555555555555556,5,3,2,6,3,0.05204421482608966,0.3650406058788432,-0.0008175435301430584,-0.0022395961352704983,-0.654838984108686,-0.9106028402929756
S4,subject_normalized_utility,top_all,0.04,18,0.07163853569946088,0.003979918649970049,0.5,7,4,3,12,6,-0.20629804858611936,0.7735666769151613,0.2779365842855802,0.3592923436075855,-1.0701544254398274,-1.3573812617105596
S4,subject_normalized_utility,top_all,0.06,27,-0.11067550990442143,-0.004099092959423016,0.4074074074074074,8,2,6,16,11,-0.7187041546070569,0.7854898643480435,0.6080286447026355,0.774075735792338,-3.777865318086673,-4.281518815171039
S4,subject_normalized_utility,top_all,0.08,36,-0.11980663819619108,-0.003327962172116419,0.4444444444444444,9,3,6,21,15,-0.17986908371410945,1.3902363742609327,0.06006244551791837,0.04320304563304807,-3.838908922146059,-4.4704768165742585
S4,subject_normalized_utility,top_all,0.1,45,-0.2577646785722516,-0.0057281039682722575,0.4222222222222222,10,5,5,24,21,-0.30505522647812405,1.3814448334979013,0.04729054790587245,0.03423267202507822,-2.8400119418249106,-3.372091401025457
S4,subject_normalized_utility,top_all,0.14,63,-0.24104170202171382,-0.0038260587622494257,0.4126984126984127,10,4,6,35,28,-0.6194723712378885,1.2750533548515322,0.37843066921617463,0.29679594800975156,-3.634466928550633,-4.194114717017045
S4,subject_normalized_utility,top_all,0.18,81,-0.5609790474785775,-0.006925667252821945,0.4074074074074074,10,4,6,48,33,-0.8305788574860303,1.8830886346357834,0.2695998100074528,0.14316894332464458,-4.009709627050912,-4.593667026923669
S4,subject_normalized_utility,top_all,0.25,112,-0.23067557051102483,-0.0020596033081341503,0.45535714285714285,10,6,4,62,50,-2.0089645781728733,1.71029601113812,1.7782890076618485,1.0397551044269129,-1.1449239073866864,-1.2140067180514926
S4,subject_normalized_utility,top_decisive,0.02,6,-0.15081979376722054,-0.02513663229453676,0.3333333333333333,4,1,3,2,4,-0.13337568728657878,0.4925956715152083,-0.017444106480641763,-0.03541262639800358,-2.0937998270085787,-2.4313302341660004
S4,subject_normalized_utility,top_decisive,0.04,13,-0.3459795202277859,-0.026613809248291223,0.46153846153846156,6,2,4,3,10,0.17461261703978934,0.5122808713130502,-0.5205921372675753,-1.0162240411851062,-3.068270710851486,-3.6388674652825497
S4,subject_normalized_utility,top_decisive,0.06,19,-0.1464911344558042,-0.007710059708200221,0.5789473684210527,6,3,3,3,16,-0.1396536061831889,0.8764293293859128,-0.006837528272615301,-0.007801574004154046,-1.5970328478042664,-1.9564511217809777
S4,subject_normalized_utility,top_decisive,0.08,25,-0.06209264952306981,-0.0024837059809227923,0.6,8,4,4,3,22,-0.5054286842024028,1.069026760782402,0.443336034679333,0.4147099501558437,-1.8554540423697188,-2.2184926364307356
S4,subject_normalized_utility,top_decisive,0.1,32,-0.21360479027480261,-0.006675149696087582,0.5625,8,5,3,6,26,-0.6658088947325168,1.4969201901558877,0.4522041044577142,0.3020896554348847,-1.0782493881711142,-1.3380167741708735
S4,subject_normalized_utility,top_decisive,0.14,45,-0.3400013688876976,-0.007555585975282169,0.5333333333333333,8,4,4,7,38,-0.6644144139849131,1.1002211804060673,0.32441304509721547,0.29486166134111486,-2.210303970302894,-2.5928574613899618
S4,subject_normalized_utility,top_decisive,0.18,57,-0.7550035353685308,-0.013245676059097032,0.5087719298245614,8,3,5,10,47,-0.8798939740613202,1.4736650648873257,0.12489043869278937,0.08474818442027619,-3.6747468879454304,-4.198951029500923
S4,subject_normalized_utility,top_decisive,0.25,80,-0.24893896255147896,-0.003111737031893487,0.5375,9,4,5,14,66,-1.5431597005253894,2.199595164322925,1.2942207379739106,0.5883904270049144,-2.498997661560119,-2.7821357054252385
S4,subject_normalized_pessimistic_utility,top_all,0.02,9,0.027454114275465402,0.003050457141718378,0.5555555555555556,5,3,2,6,3,-0.133274234348817,0.5530007456569105,0.1607283486242824,0.2906476164572851,-0.5927817576158627,-0.810378691117416
S4,subject_normalized_pessimistic_utility,top_all,0.04,18,0.2811760719727462,0.015620892887374789,0.6666666666666666,8,6,2,14,4,-0.2101043726819929,0.8241081418659448,0.4912804446547391,0.5961358949110518,0.4460711504263435,0.2895832905888457
S4,subject_normalized_pessimistic_utility,top_all,0.06,27,-0.013697903854120175,-0.0005073297723748213,0.48148148148148145,9,4,5,19,8,-0.26569367441866226,0.6062124708244147,0.2519957705645421,0.4156888594222453,-2.6654119796957874,-3.1548471965425824
S4,subject_normalized_pessimistic_utility,top_all,0.08,36,-0.1732585245326803,-0.004812736792574453,0.4444444444444444,10,4,6,23,13,-0.22427309646392257,0.9820996966612896,0.05101457193124226,0.05194439231034236,-3.6946534295701556,-4.327856071782145
S4,subject_normalized_pessimistic_utility,top_all,0.1,45,-0.10769164223691663,-0.002393147605264814,0.4444444444444444,10,5,5,28,17,-0.4055253451199039,1.2970748752351906,0.2978337028829873,0.2296195143159973,-2.574932339240716,-3.055217652822243
S4,subject_normalized_pessimistic_utility,top_all,0.14,63,-0.2962760557772445,-0.004702794536146738,0.3968253968253968,10,4,6,37,26,-0.6395363608272464,1.2416460610624933,0.34326030505000193,0.2764558402064027,-3.7096004761002144,-4.275101837968626
S4,subject_normalized_pessimistic_utility,top_all,0.18,81,-0.1584561822376026,-0.0019562491634271925,0.43209876543209874,10,5,5,48,33,-1.2819474646567532,2.0541657834118006,1.1234912824191507,0.5469331109941497,-2.3093063543902503,-2.6168793122297473
S4,subject_normalized_pessimistic_utility,top_all,0.25,112,-0.10516448307690612,-0.0009389685989009475,0.44642857142857145,10,6,4,76,36,-1.640252655062299,1.8673803796881194,1.5350881719853928,0.8220543541545486,-1.1294281874665637,-1.2506123231292512
S4,subject_normalized_pessimistic_utility,top_decisive,0.02,6,-0.1444227508749646,-0.024070458479160766,0.3333333333333333,4,1,3,2,4,-0.24634843341088872,0.5823862326596569,0.10192568253592413,0.1750138942509805,-2.0245807058956267,-2.334028624836755
S4,subject_normalized_pessimistic_utility,top_decisive,0.04,13,0.029148501370615976,0.0022421924131243057,0.5384615384615384,5,2,3,2,11,-0.22082851376604987,0.6903037003700583,0.24997701513666584,0.3621261410052678,-1.5086853907694857,-1.805293618768201
S4,subject_normalized_pessimistic_utility,top_decisive,0.06,19,0.09406833145210725,0.0049509648132688025,0.5789473684210527,6,2,4,2,17,-0.6047069967143031,1.2154176493118407,0.6987753281664103,0.5749260993223614,-2.0012361148100446,-2.3078772640324203
S4,subject_normalized_pessimistic_utility,top_decisive,0.08,25,0.28638537771738015,0.011455415108695206,0.64,7,4,3,2,23,-0.8200346166298073,1.2571433900092983,1.1064199943471875,0.8801064406336369,-0.4643569801977405,-0.5894708525156301
S4,subject_normalized_pessimistic_utility,top_decisive,0.1,32,-0.15070340517717817,-0.004709481411786818,0.5625,8,5,3,5,27,-0.9148415992948474,1.3386458694587118,0.7641381941176693,0.5708292323993442,-0.8792971139960595,-1.0713028905245385
S4,subject_normalized_pessimistic_utility,top_decisive,0.14,45,0.02658868476000098,0.0005908596613333552,0.5777777777777777,8,4,4,7,38,-1.1021198278478195,1.411572491584108,1.1287085126078205,0.799610731533278,-1.4961800404517118,-1.7122239010772597
S4,subject_normalized_pessimistic_utility,top_decisive,0.18,57,-0.231162679975142,-0.0040554856135989826,0.543859649122807,8,4,4,10,47,-0.734160326157175,1.8531311618421056,0.5029976461820329,0.27143121681793314,-2.0376195049366546,-2.38597731627617
S4,subject_normalized_pessimistic_utility,top_decisive,0.25,80,-0.42322302030835635,-0.005290287753854454,0.525,9,4,5,14,66,-0.9620756046732672,1.662031486163579,0.5388525843649109,0.3242132227041795,-2.9684532935102195,-3.4066985121831537
S4,subject_relative_health_score,top_all,0.02,9,0.32135237122741783,0.03570581902526865,0.7777777777777778,3,3,0,4,5,-0.005916135357770788,0.44731972386665375,0.32726850658518863,0.7316210064610241,1.3812806714005585,1.3835890150690389
S4,subject_relative_health_score,top_all,0.04,18,0.19829457266307288,0.011016365147948494,0.6666666666666666,4,3,1,13,5,0.044043280947996144,0.726670108894953,0.15425129171507673,0.2122714142592801,0.3568429995226112,0.22527201948414546
S4,subject_relative_health_score,top_all,0.06,27,0.23474939760464003,0.008694422133505186,0.6296296296296297,4,3,1,22,5,-0.27142815213897087,0.6962606798051781,0.506177549743611,0.7269943060481964,0.5549813409900939,0.5077937740968174
S4,subject_relative_health_score,top_all,0.08,36,0.2718723784741443,0.007552010513170675,0.6111111111111112,4,3,1,31,5,-0.1755756694611688,1.1175314788788282,0.4474480479353131,0.4003896591657702,0.53240705005697,0.4687933417162369
S4,subject_relative_health_score,top_all,0.1,45,0.221915780787528,0.0049314617952784,0.5777777777777777,5,3,2,40,5,-0.42491779706234833,1.3066878626772511,0.6468335778498764,0.49501766743634534,-0.1999684779991584,-0.3184791868582339
S4,subject_relative_health_score,top_all,0.14,63,0.30734682534988245,0.004878521037299722,0.5555555555555556,6,4,2,54,9,-0.7246671044115667,1.3266150733667113,1.0320139297614492,0.7779302003122751,0.24078916524206173,0.20719499964504157
S4,subject_relative_health_score,top_all,0.18,81,0.18934072014464626,0.002337539754872176,0.5432098765432098,9,5,4,68,13,-1.4194448485268263,1.7526180714621549,1.6087855686714725,0.9179327743261899,-0.965667596597596,-1.0798728150310988
S4,subject_relative_health_score,top_all,0.25,112,-0.010098640087092381,-9.016642934903911e-05,0.5535714285714286,10,8,2,88,24,-1.922745703252854,2.25152484267853,1.9126470631657617,0.849489655592864,1.0380267975802107,1.182188860468078
S4,subject_relative_health_score,top_decisive,0.02,6,-0.020172374639301938,-0.0033620624398836563,0.6666666666666666,4,2,2,4,2,-0.13336384599955461,0.37124986327456955,0.11319147136025268,0.30489296443602554,-0.8167327298862777,-1.054663242992173
S4,subject_relative_health_score,top_decisive,0.04,13,-0.10696270262136715,-0.008227900201643627,0.6153846153846154,5,3,2,8,5,0.30199280885884144,0.6910418245548718,-0.4089555114802086,-0.5917956004235105,-0.9938920762971757,-1.3490575521401493
S4,subject_relative_health_score,top_decisive,0.06,19,0.31449669693105775,0.016552457733213566,0.6842105263157895,6,5,1,14,5,-0.18828064920157395,1.1617189709762088,0.5027773461326317,0.4327874113221555,1.0232211934202207,0.9640113582416113
S4,subject_relative_health_score,top_decisive,0.08,25,0.244702984179256,0.00978811936717024,0.64,6,5,1,16,9,-0.601342333188933,1.4498908326859548,0.846045317368189,0.5835234614187272,1.0731711913999948,1.0900507241020074
S4,subject_relative_health_score,top_decisive,0.1,32,-0.13635942131327605,-0.004261231916039877,0.5625,7,5,2,21,11,-0.5336951781666279,1.1740257623754982,0.3973357568533519,0.33843870346540894,-0.26657303606806204,-0.4365871106280834
S4,subject_relative_health_score,top_decisive,0.14,45,-0.03439132455503746,-0.0007642516567786102,0.5777777777777777,9,7,2,26,19,-0.938332640483459,1.1004578213302532,0.9039413159284215,0.8214229554347854,0.4663526537856111,0.4057915983022132
S4,subject_relative_health_score,top_decisive,0.18,57,-0.22324641489645036,-0.0039166037701131645,0.5614035087719298,9,7,2,30,27,-0.3560868766217198,2.076509591417686,0.13284046172526942,0.06397295840785201,-0.07386372938164532,-0.3021565287456274
S4,subject_relative_health_score,top_decisive,0.25,80,-1.2224647631154264,-0.01528080953894283,0.5125,9,4,5,40,40,-1.8634412941253444,2.0150529211207493,0.640976531009918,0.3180941424870441,-3.7369385630132506,-4.1536313739615265
