route_id,row,subject_id,sleep_date,route_name,targets,n_cells,q2_cells,s_cells,route_score,route_score_sum,route_score_mean,mean_latent_hsjepa_score,mean_context_energy,mean_shortcut_energy,mean_public_score,mean_invariant_score,mean_cell_gain,sum_cell_gain,outside_h070_cells,outside_h069_cells,h068_overlap_cells,h069_overlap_cells,target_mask,target_indices,route_rank,novelty_rank,shortcut_avoid_rank,assignment_route_score,h085_route_gain_sum,h085_route_cell_score_mean,h085_route_abs_move_mean,h085_route_source_agree_mean,h085_route_h082_cells,h085_route_bad_same_mean,h085_route_public_mean,h085_route_invariant_mean,h085_route_score
r164_full_state,164,id07,2024-07-26,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,0.9939505380584216,1.7731085714285708,0.2533012244897958,0.2894597294948421,0.3798857142857142,0.6924775510204081,0.3223175510204081,0.5234514285714285,0.0009360083201989,0.0065520582413928,6,7,3,0,1111111,"0,1,2,3,4,5,6",0.3632246376811594,0.9891304347826086,0.1775362318840579,0.468143115942029,0.005987728087729349,0.30667772244897956,0.04730430411655814,1.0,3,0.6362448979591837,0.3223175510204081,0.5234514285714285,0.5150102379177757
r180_q3_s_stage,180,id07,2024-09-01,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.3685020965409844,2.0026942857142855,0.4005388571428571,0.4119190569618174,0.4766011428571429,0.4302771428571429,0.4172617142857143,0.4254171428571428,0.0005531823610518,0.0027659118052591,3,5,1,0,11111,"2,3,4,5,6",0.6132246376811594,0.8054800724637681,0.4705615942028985,0.6116666666666666,0.002518683444793668,0.4153431085714285,0.06439863903303035,0.8,4,0.5272571428571429,0.4172617142857143,0.4254171428571428,0.5147384019875776
r071_q_subjective,71,id03,2024-09-17,q_subjective,"Q1,Q2,Q3",3,1,0,1.5988820439945726,1.7500085714285718,0.5833361904761906,0.6638410137711325,0.6847085714285716,0.4452904761904762,0.5896647619047619,0.7208971428571429,0.0002392663116737,0.0007177989350212,2,3,1,0,1110000,"0,1,2",0.7341485507246377,0.5849184782608695,0.4465579710144927,0.6401856884057971,0.0006550279511040591,0.4752987619047619,0.05179496833285402,1.0,3,0.5059999999999999,0.5896647619047619,0.7208971428571429,0.5143345507246377
r100_q3_s_stage,100,id04,2024-10-22,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.2141829043247714,1.6342371428571427,0.3268474285714285,0.3319887712475317,0.4300662857142857,0.4519257142857142,0.3805325714285714,0.3467971428571429,0.0006858881002702,0.0034294405013513,4,4,1,1,11111,"2,3,4,5,6",0.5221920289855072,0.8054800724637681,0.4320652173913043,0.5547599637681159,0.0031213506452114625,0.3991894342857143,0.062247864080493154,1.0,4,0.6150857142857143,0.3805325714285714,0.3467971428571429,0.5142948232712214
r249_q3_quality,249,id10,2024-09-27,q3_quality,Q3,1,0,0,1.0370526839652796,0.5675828571428572,0.5675828571428572,0.604094505372875,0.7214971428571428,0.4532,0.6920914285714286,0.5179971428571428,0.0013544403542384,0.0013544403542384,1,0,1,1,10000,2,0.3903985507246377,0.0337409420289855,0.4307065217391304,0.3656612318840579,0.0012343707405366722,0.5567000857142856,0.1042511800706055,1.0,1,0.6268571428571429,0.6920914285714286,0.5179971428571428,0.5140485602484471
r180_s_stage,180,id07,2024-09-01,s_stage,"S1,S2,S3,S4",4,0,4,1.381533773718743,1.760185714285714,0.4400464285714285,0.4397894805733388,0.4897657142857142,0.3663607142857143,0.4229414285714286,0.4254171428571429,0.0006288946712439,0.0025155786849759,2,4,1,0,1111,"3,4,5,6",0.6218297101449275,0.6632699275362319,0.605072463768116,0.6102807971014491,0.0022900180429326067,0.42955089999999996,0.06928142229708746,0.75,3,0.4714999999999999,0.4229414285714286,0.4254171428571429,0.5129681434782609
r073_s_stage,73,id03,2024-09-19,s_stage,"S1,S2,S3,S4",4,0,4,1.3480649880044573,1.717571428571429,0.4293928571428572,0.4276666234304816,0.4830171428571428,0.4745285714285714,0.5275928571428572,0.4600771428571428,0.0009826427770383,0.0039305711081532,3,2,3,2,1111,"3,4,5,6",0.5978260869565217,0.5849184782608695,0.3985507246376811,0.5763496376811594,0.003571546222444544,0.3730463857142857,0.0764396896593268,0.75,3,0.6722857142857143,0.5275928571428572,0.4600771428571428,0.5118684113871635
r057_q3_quality,57,id02,2024-10-15,q3_quality,Q3,1,0,0,0.973632941108137,0.5355428571428572,0.5355428571428572,0.5818087910871607,0.6533828571428572,0.5047142857142857,0.6228742857142856,0.5128371428571429,0.001452718554489,0.001452718554489,1,1,1,0,10000,2,0.3491847826086957,0.1526268115942029,0.3550724637681159,0.3471603260869565,0.0013278301364504363,0.5801224857142857,0.10826519245775913,1.0,1,0.6828571428571428,0.6228742857142856,0.5128371428571429,0.5115243341614908
r244_q2_hardtail,244,id10,2024-09-21,q2_hardtail,Q2,1,1,0,1.0447228569931246,0.6243428571428572,0.6243428571428572,0.7297371427929716,0.7485600000000001,0.3475142857142857,0.8079028571428571,0.5386171428571429,0.0006452478340843,0.0006452478340843,1,1,0,0,100000,1,0.3985507246376811,0.1526268115942029,0.6503623188405797,0.4150860507246376,0.000587417116555855,0.5665818857142856,0.07406043643469801,1.0,1,0.4102857142857143,0.8079028571428571,0.5386171428571429,0.5102304476190477
r230_s_stage,230,id10,2024-08-07,s_stage,"S1,S2,S3,S4",4,0,4,1.2884751665758858,1.5529057142857143,0.3882264285714286,0.3413737662876244,0.4048114285714286,0.4247321428571428,0.5238742857142857,0.1591771428571428,0.0010441336288847,0.004176534515539,4,4,1,0,1111,"3,4,5,6",0.5733695652173914,0.8054800724637681,0.4841485507246377,0.6101721014492754,0.0038126227653022537,0.40102311428571424,0.0890423956445179,1.0,0,0.5736428571428571,0.5238742857142857,0.1591771428571428,0.5100090658385095
r200_q3_s_stage,200,id08,2024-09-20,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.565939117606907,2.3799142857142854,0.4759828571428571,0.4575796283903888,0.4740754285714285,0.3789428571428571,0.4493062857142857,0.5066371428571429,0.0002337244512144,0.001168622256072,5,4,1,1,11111,"2,3,4,5,6",0.717391304347826,0.8591485507246377,0.5792572463768116,0.6842028985507247,0.0010644371247160445,0.42975550285714287,0.039642583298377075,1.0,5,0.47462857142857134,0.4493062857142857,0.5066371428571429,0.5097703940372671
r014_q3_quality,14,id01,2024-09-02,q3_quality,Q3,1,0,0,0.997971141108137,0.5361714285714286,0.5361714285714286,0.563157362515732,0.5489828571428572,0.5136857142857143,0.7134057142857144,0.6055571428571429,0.0015608845141726,0.0015608845141726,1,0,1,1,10000,2,0.3659420289855072,0.0337409420289855,0.3442028985507246,0.3431521739130435,0.001419148590124708,0.5560994571428572,0.11283648374225927,1.0,1,0.7731428571428571,0.7134057142857144,0.6055571428571429,0.5097585904761905
r239_s14_edge,239,id10,2024-09-16,s14_edge,"S1,S4",2,0,2,1.3300990400078172,1.2035257142857143,0.6017628571428573,0.6381532646568185,0.6634857142857142,0.3766571428571428,0.5014628571428571,0.6965371428571427,0.0005129794486383,0.0010259588972766,1,2,0,0,1001,"3,6",0.5892210144927537,0.3154438405797101,0.5851449275362319,0.5268659420289855,0.0009380634207271643,0.5136828571428571,0.07170450570766938,1.0,2,0.5811428571428572,0.5014628571428571,0.6965371428571427,0.5096029296066252
r062_q_subjective,62,id03,2024-08-20,q_subjective,"Q1,Q2,Q3",3,1,0,1.2642795174505932,1.3535057142857143,0.4511685714285715,0.5289762518663704,0.5698057142857142,0.4741761904761905,0.5523619047619047,0.5570171428571429,0.0012129714569572,0.0036389143708716,2,3,0,0,1110000,"0,1,2",0.5575181159420289,0.5849184782608695,0.3990036231884058,0.5532653985507247,0.0033289682474550997,0.3951392761904762,0.07809374635700354,0.6666666666666666,2,0.5833333333333334,0.5523619047619047,0.5570171428571429,0.5093232000000001
r109_q3_quality,109,id05,2024-10-01,q3_quality,Q3,1,0,0,1.0483155411081369,0.5677914285714286,0.5677914285714286,0.5220259339443036,0.6586171428571428,0.2375285714285714,0.4986857142857143,0.2486171428571428,0.0007069649228663,0.0007069649228663,1,1,0,0,10000,2,0.4039855072463768,0.1526268115942029,0.8401268115942029,0.4222826086956521,0.0006472961155122858,0.5680093714285713,0.0864309086989754,1.0,1,0.1785714285714285,0.4986857142857143,0.2486171428571428,0.5092703097308487
r199_recovery_route,199,id08,2024-09-18,recovery_route,"Q1,S2,S3,S4",4,0,3,1.074439616579686,1.363034285714286,0.3407585714285714,0.3817497958810899,0.4597599999999999,0.5206357142857143,0.3376571428571428,0.5206771428571428,0.0010139553761183,0.0040558215044733,3,3,1,1,1000111,"0,4,5,6",0.4257246376811594,0.6632699275362319,0.3351449275362319,0.4626992753623188,0.003691281104890365,0.40983845714285716,0.0740023111361362,1.0,2,0.6754285714285715,0.3376571428571428,0.5206771428571428,0.5083888554865424
r139_s23_core,139,id06,2024-07-19,s23_core,"S2,S3",2,0,2,1.4434352488365334,1.1789028571428573,0.5894514285714286,0.5539542679184306,0.5999885714285714,0.1344857142857142,0.358782857142857,0.5280971428571429,8.164822711801869e-05,0.000163296454236,1,2,1,0,110,"4,5",0.6503623188405797,0.3154438405797101,0.9592391304347826,0.5826585144927535,0.00010313692118706273,0.4804644,3.2562040952926434,1.0,0,0.1785714285714285,0.35878285714285707,0.5280971428571429,0.5083704198757764
r225_q2_s3_tail,225,id09,2024-09-20,q2_s3_tail,"Q2,S3",2,1,1,1.0581011814211518,0.959077142857143,0.4795385714285715,0.559984267970261,0.5664800000000001,0.5474785714285715,0.5994485714285714,0.7002571428571429,0.0021200246094054,0.0042400492188109,1,1,1,1,100010,"1,5",0.416213768115942,0.1526268115942029,0.3038949275362319,0.3983061594202898,0.003868411324468801,0.4253374571428571,0.10068129623956497,0.5,1,0.5432857142857143,0.5994485714285714,0.7002571428571429,0.508076780952381
r200_s_stage,200,id08,2024-09-20,s_stage,"S1,S2,S3,S4",4,0,4,1.5739093594330285,2.083628571428571,0.5209071428571428,0.4884437662876244,0.50854,0.31335,0.4523557142857143,0.5066371428571429,0.0002403779218831,0.0009615116875327,4,3,1,1,1111,"3,4,5,6",0.7237318840579711,0.7373188405797102,0.7278079710144928,0.6860326086956522,0.0008757235713734435,0.44289192857142856,0.03708893702858125,1.0,4,0.4109999999999999,0.4523557142857143,0.5066371428571429,0.5077279782608695
r126_full_state,126,id05,2024-11-19,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.3133439241620577,2.431142857142857,0.3473061224489795,0.3313740152091278,0.4425959183673469,0.3790326530612244,0.4643820408163265,0.2253771428571427,0.0006570370193236,0.0045992591352657,6,4,5,3,1111111,"0,1,2,3,4,5,6",0.5828804347826086,0.9026268115942028,0.5783514492753623,0.6406974637681159,0.004201291711972754,0.33155930612244905,0.06389693552415458,0.5714285714285714,4,0.47502040816326524,0.4643820408163265,0.22537714285714278,0.5076355075421473
r177_s23_core,177,id07,2024-08-28,s23_core,"S2,S3",2,0,2,1.1912308842562542,1.039777142857143,0.5198885714285715,0.4655914107755734,0.4575657142857143,0.4143857142857143,0.6860057142857143,0.3400171428571428,0.0005442594791093,0.0010885189582187,2,2,0,0,110,"4,5",0.5067934782608695,0.46875,0.5067934782608695,0.5092074275362318,0.000990308819193264,0.5563944000000001,0.07479125561721828,1.0,2,0.6377142857142857,0.6860057142857143,0.3400171428571428,0.5075241465838508
r246_q2_s3_tail,246,id10,2024-09-23,q2_s3_tail,"Q2,S3",2,1,1,1.375190777948328,1.1935428571428572,0.5967714285714286,0.6962885536845469,0.7056,0.3917999999999999,0.6542542857142858,0.7070571428571428,0.0004286402343428,0.0008572804686856,1,2,0,0,100010,"1,5",0.6191123188405797,0.3154438405797101,0.552536231884058,0.5512907608695652,0.0007809797525069051,0.5090519142857143,0.052826630699391475,1.0,2,0.5248571428571429,0.6542542857142858,0.7070571428571428,0.5074810443064184
r177_q2_hardtail,177,id07,2024-08-28,q2_hardtail,Q2,1,1,0,0.4281706284216958,0.1605485714285714,0.1605485714285714,0.2641657142215432,0.2384457142857142,0.6503428571428571,0.6994057142857143,0.3400171428571428,0.0035235978741523,0.0035235978741523,1,0,1,1,100000,1,0.0647644927536231,0.0337409420289855,0.2087862318840579,0.1651268115942029,0.003200150511158073,0.5251449714285714,0.17562722058958868,1.0,1,0.8554285714285714,0.6994057142857143,0.3400171428571428,0.5069650554865424
r101_q2_s3_tail,101,id04,2024-10-24,q2_s3_tail,"Q2,S3",2,1,1,0.9943466657226492,0.7694371428571427,0.3847185714285713,0.3865471251131181,0.5022685714285714,0.5087071428571429,0.6234142857142857,0.2701371428571428,0.0022365002491246,0.0044730004982493,2,1,2,1,100010,"1,5",0.363677536231884,0.3154438405797101,0.3509963768115942,0.4034873188405797,0.004080306843163739,0.39104311428571426,0.10256517381434817,1.0,0,0.5258571428571428,0.6234142857142857,0.27013714285714285,0.5069366848861284
r021_s_stage,21,id01,2024-09-10,s_stage,"S1,S2,S3,S4",4,0,4,1.6247052451473147,2.107045714285715,0.5267614285714287,0.515475194859053,0.5416371428571428,0.35185,0.4711942857142857,0.5158971428571428,0.0001726366183966,0.0006905464735865,4,4,0,0,1111,"3,4,5,6",0.7459239130434783,0.8054800724637681,0.6372282608695652,0.6963088768115941,0.000632520772100853,0.4989961714285715,0.03970214719064753,1.0,4,0.5164285714285713,0.47119428571428573,0.5158971428571428,0.5067807685300207
r156_s23_core,156,id07,2024-07-18,s23_core,"S2,S3",2,0,2,1.331998962916623,1.066334285714286,0.533167142857143,0.4680942679184305,0.6294571428571428,0.2162928571428571,0.4685571428571429,0.2770971428571429,0.0005581945641029,0.0011163891282059,2,1,1,1,110,"4,5",0.5901268115942029,0.3154438405797101,0.8682065217391305,0.5623777173913045,0.001026398176737331,0.4775622000000001,0.06628374215369237,1.0,2,0.28757142857142853,0.4685571428571429,0.2770971428571429,0.5060749097308488
r107_q3_quality,107,id05,2024-09-29,q3_quality,Q3,1,0,0,1.1270927982509942,0.6318485714285715,0.6318485714285715,0.6589002196585892,0.7720914285714285,0.3558,0.6340514285714287,0.582877142857143,0.0008312894662814,0.0008312894662814,1,0,1,1,10000,2,0.4601449275362319,0.0337409420289855,0.6286231884057971,0.4220788043478259,0.0007605997310696777,0.5501407142857143,0.09394645951881775,1.0,1,0.5222857142857142,0.6340514285714287,0.582877142857143,0.506034265010352
r221_q3_quality,221,id09,2024-09-13,q3_quality,Q3,1,0,0,0.781183855393851,0.4159257142857143,0.4159257142857143,0.4803516482300177,0.5381828571428573,0.7248285714285715,0.3128114285714285,0.740097142857143,0.0030322713800554,0.0030322713800554,1,1,0,0,10000,2,0.238677536231884,0.1526268115942029,0.1585144927536232,0.2403487318840579,0.0027586596970754496,0.547629542857143,0.15576113768439492,1.0,0,0.776,0.3128114285714285,0.740097142857143,0.5052031652173915
r060_full_state,60,id03,2024-08-18,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.0998705810775786,1.9722857142857144,0.2817551020408163,0.2867813621479033,0.4338073469387755,0.4587551020408162,0.3160457142857142,0.2590971428571427,0.0004101359715443,0.0028709518008107,7,6,2,1,1111111,"0,1,2,3,4,5,6",0.4451992753623188,0.9891304347826086,0.4234601449275362,0.5273596014492754,0.0026204573398391773,0.40146775510204086,0.06768525161513325,1.0,5,0.5540408163265306,0.3160457142857142,0.25909714285714275,0.5051972034900918
r098_q_subjective,98,id04,2024-10-19,q_subjective,"Q1,Q2,Q3",3,1,0,0.8490620031938124,0.7588828571428573,0.2529609523809524,0.3215248232949418,0.4203542857142857,0.6500809523809524,0.4891047619047619,0.4486171428571429,0.0071691581991323,0.0215074745973969,2,2,2,1,1110000,"0,1,2",0.2771739130434782,0.46875,0.2092391304347826,0.3687454710144927,0.019645577083380328,0.27041527619047623,0.14939630116129543,0.3333333333333333,1,0.6560952380952382,0.48910476190476193,0.4486171428571429,0.5042551192546584
r234_q3_quality,234,id10,2024-08-17,q3_quality,Q3,1,0,0,1.07253068396528,0.5804628571428572,0.5804628571428572,0.6213345053728749,0.6733485714285715,0.3593142857142857,0.7244628571428573,0.4175771428571428,0.0008502099589119,0.0008502099589119,0,1,0,0,10000,2,0.4252717391304347,0.0337409420289855,0.6220561594202898,0.4065602355072463,0.0007745600471509295,0.5789852000000001,0.08631696993379712,1.0,1,0.5017142857142857,0.7244628571428573,0.4175771428571428,0.5041120857142857
r195_q2_hardtail,195,id08,2024-09-10,q2_hardtail,Q2,1,1,0,1.013629771278839,0.6031371428571428,0.6031371428571428,0.738462857078686,0.7431085714285713,0.3423428571428571,0.5968742857142857,0.7628571428571429,0.0005693021312026,0.0005693021312026,1,1,0,0,100000,1,0.3759057971014493,0.1526268115942029,0.6616847826086957,0.3901947463768115,0.0005188243724837394,0.5650079428571428,0.07069303428292129,1.0,1,0.364,0.5968742857142857,0.7628571428571429,0.5040283739130436
r137_s14_edge,137,id06,2024-07-17,s14_edge,"S1,S4",2,0,2,1.3473498731317917,1.20702,0.60351,0.5637132646568185,0.5776399999999999,0.2283642857142857,0.4044285714285713,0.600277142857143,1.7791402663669456e-05,3.558280532733891e-05,2,2,0,0,1001,"3,6",0.5973731884057971,0.46875,0.8559782608695652,0.5582880434782609,2.85361030329388e-05,0.4558331714285714,1.5612874912953998,1.0,2,0.2798571428571428,0.40442857142857136,0.600277142857143,0.5033679196687372
r073_s14_edge,73,id03,2024-09-19,s14_edge,"S1,S4",2,0,2,1.109081733005082,0.8160457142857143,0.4080228571428571,0.4242332646568184,0.4724057142857143,0.4669142857142857,0.5473342857142857,0.4600771428571428,0.0015072413969363,0.0030144827938727,1,1,2,1,1001,"3,6",0.4497282608695652,0.1526268115942029,0.411231884057971,0.4189266304347826,0.0027376860319058838,0.4056863428571428,0.0925812142997603,1.0,2,0.6545714285714286,0.5473342857142857,0.4600771428571428,0.5032745763975157
r094_s14_edge,94,id04,2024-10-15,s14_edge,"S1,S4",2,0,2,1.075391545743693,0.8843685714285714,0.4421842857142857,0.4432389789425327,0.57172,0.3377071428571428,0.4328714285714286,0.4030571428571428,0.0009241584331444,0.0018483168662888,1,1,2,1,1001,"3,6",0.426177536231884,0.1526268115942029,0.673233695652174,0.4195991847826086,0.0016935661028880666,0.4706835714285713,0.07316547322449407,1.0,2,0.39528571428571424,0.4328714285714286,0.4030571428571428,0.5024937577639752
r206_q1q3_subjective,206,id09,2024-08-11,q1q3_subjective,"Q1,Q3",2,0,0,1.4713374354637818,1.2413685714285716,0.6206842857142858,0.6205900921173555,0.6522457142857143,0.3713785714285714,0.6006342857142857,0.5541171428571429,0.0002778650802801,0.0005557301605603,2,2,1,0,1010000,"0,2",0.6653079710144928,0.46875,0.5973731884057971,0.600203804347826,0.0005073614297034235,0.5064162571428571,0.046226513403273974,1.0,2,0.36957142857142855,0.6006342857142857,0.5541171428571429,0.5013391010351969
r125_s23_core,125,id05,2024-11-18,s23_core,"S2,S3",2,0,2,1.1900512175576945,1.0072314285714286,0.5036157142857143,0.4841514107755733,0.5370057142857143,0.2677785714285714,0.47278,0.3890571428571429,0.0005460424978921,0.0010920849957842,1,2,0,0,110,"4,5",0.5054347826086957,0.3154438405797101,0.8043478260869565,0.5050045289855072,0.0010032594569148734,0.4881888285714286,0.06850212548037371,1.0,2,0.34757142857142853,0.47278,0.3890571428571429,0.5012649561076605
r180_q_subjective,180,id07,2024-09-01,q_subjective,"Q1,Q2,Q3",3,1,0,1.0570042265963593,1.06022,0.3534066666666666,0.4249705375806561,0.4968304761904762,0.5324809523809524,0.5193828571428573,0.4254171428571429,0.0011403531282692,0.0034210593848077,2,3,2,0,1110000,"0,1,2",0.4139492753623188,0.5849184782608695,0.3211050724637681,0.4556884057971014,0.0031151101400854753,0.44128304761904763,0.08898914027063669,0.6666666666666666,2,0.5863809523809524,0.5193828571428573,0.4254171428571429,0.5007521697722568
r181_s_stage,181,id07,2024-09-02,s_stage,"S1,S2,S3,S4",4,0,4,1.5777215594330287,1.9515828571428573,0.4878957142857143,0.4982923377161959,0.5467428571428571,0.3780071428571429,0.2863457142857142,0.6189571428571429,0.0007918593833492,0.0031674375333969,3,3,2,1,1111,"3,4,5,6",0.7255434782608695,0.6632699275362319,0.582427536231884,0.6580480072463768,0.0028905752665508433,0.41344865714285717,0.08285495300925375,0.75,0,0.44799999999999995,0.2863457142857142,0.6189571428571429,0.5007253304347825
r175_q_subjective,175,id07,2024-08-26,q_subjective,"Q1,Q2,Q3",3,1,0,1.1953892213099913,1.16158,0.3871933333333333,0.4324657756758943,0.5469790476190476,0.442347619047619,0.3526228571428571,0.4547771428571428,0.0010256925581597,0.0030770776744793,3,3,2,0,1110000,"0,1,2",0.511322463768116,0.6632699275362319,0.4506340579710144,0.5228804347826087,0.0028133994818145824,0.4190686666666666,0.0732969360345982,0.6666666666666666,2,0.3772380952380952,0.3526228571428571,0.4547771428571428,0.5003436314699793
r155_s23_core,155,id07,2024-07-17,s23_core,"S2,S3",2,0,2,1.2244829935610912,1.07612,0.53806,0.5071714107755733,0.6409828571428571,0.3348214285714286,0.5201742857142857,0.3200571428571429,0.0006675987021935,0.0013351974043871,1,2,0,0,110,"4,5",0.5280797101449275,0.3154438405797101,0.6843297101449275,0.5094746376811593,0.0012181103013718664,0.5071929428571429,0.07823328982365879,1.0,1,0.4061428571428571,0.5201742857142857,0.3200571428571429,0.5003236223602484
r210_q3_s_stage,210,id09,2024-08-15,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.521013170807121,2.2853914285714287,0.4570782857142857,0.4560116283903888,0.5176891428571428,0.3797914285714285,0.4757257142857142,0.4842771428571429,0.0005564617745446,0.0027823088727231,3,2,4,3,11111,"2,3,4,5,6",0.6956521739130435,0.5849184782608695,0.5756340579710145,0.6436865942028984,0.00253525932742793,0.40111408571428564,0.06570447444662562,0.6,3,0.5045142857142857,0.4757257142857142,0.4842771428571429,0.49956609440993793
r182_q2_s3_tail,182,id08,2024-08-01,q2_s3_tail,"Q2,S3",2,1,1,0.9186572849359872,0.7013600000000002,0.3506800000000001,0.3831228393988324,0.55,0.4866571428571428,0.3049771428571429,0.4368771428571428,0.0015602184421514,0.0031204368843028,2,1,1,1,100010,"1,5",0.3143115942028985,0.3154438405797101,0.3804347826086957,0.3392164855072463,0.002844000342375197,0.4338324857142857,0.10133248542978551,1.0,1,0.4511428571428572,0.3049771428571429,0.4368771428571428,0.49837236728778467
r091_q_subjective,91,id04,2024-09-25,q_subjective,"Q1,Q2,Q3",3,1,0,0.9728898334111932,0.95074,0.3169133333333333,0.3737819661520847,0.4511542857142857,0.6061380952380953,0.5232609523809524,0.4177371428571428,0.0034342174380007,0.0103026523140022,2,3,1,0,1110000,"0,1,2",0.348731884057971,0.5849184782608695,0.2445652173913043,0.4323007246376812,0.00939273245488903,0.30897641904761897,0.10944084966170219,0.3333333333333333,1,0.6221904761904763,0.5232609523809524,0.4177371428571428,0.49797331387163557
r086_q3_quality,86,id04,2024-09-19,q3_quality,Q3,1,0,0,0.9425654553938514,0.5016971428571431,0.5016971428571431,0.5202430768014464,0.49912,0.5941428571428572,0.7939371428571428,0.4614571428571429,0.0010448040110362,0.0010448040110362,1,1,0,0,10000,2,0.3269927536231884,0.1526268115942029,0.2545289855072464,0.32625,0.0009510303641444007,0.5767755428571427,0.11734299503008727,1.0,1,0.7417142857142857,0.7939371428571428,0.4614571428571429,0.49785739296066256
r219_q1q3_subjective,219,id09,2024-09-10,q1q3_subjective,"Q1,Q3",2,0,0,1.193841688932102,1.0229971428571427,0.5114985714285714,0.5422015206887841,0.6588628571428572,0.3977642857142857,0.5667457142857144,0.4856171428571429,0.0015633606551388,0.0031267213102777,1,1,2,1,1010000,"0,2",0.509963768115942,0.1526268115942029,0.5362318840579711,0.4726358695652173,0.0028533080939263655,0.44269859999999994,0.09796756292122263,0.5,1,0.4404285714285714,0.5667457142857144,0.4856171428571429,0.4977523772256729
r168_q_subjective,168,id07,2024-08-16,q_subjective,"Q1,Q2,Q3",3,1,0,0.9166372398034208,0.8778999999999998,0.2926333333333332,0.3745514899616085,0.4417257142857143,0.6643380952380952,0.4910095238095238,0.5214971428571429,0.004298281233952,0.0128948437018562,2,3,1,0,1110000,"0,1,2",0.3125,0.5849184782608695,0.1997282608695652,0.4046059782608695,0.011778079709754752,0.29208967619047616,0.12032367006531114,0.3333333333333333,1,0.6907619047619047,0.49100952380952384,0.5214971428571429,0.49722316853002085
r156_q2_s3_tail,156,id07,2024-07-18,q2_s3_tail,"Q2,S3",2,1,1,0.998189367804903,0.7916114285714286,0.3958057142857143,0.4268256965416896,0.4994342857142857,0.4395571428571428,0.5686828571428572,0.2770971428571429,0.0019873556117773,0.0039747112235547,2,2,1,0,100010,"1,5",0.3663949275362319,0.46875,0.4578804347826087,0.4354438405797101,0.00362201479748514,0.4702428285714287,0.13328123945716697,0.5,1,0.6554285714285715,0.5686828571428572,0.2770971428571429,0.4958611424430641
r130_q1q3_subjective,130,id06,2024-07-09,q1q3_subjective,"Q1,Q3",2,0,0,1.4369132025561573,1.2939857142857143,0.6469928571428571,0.6886300921173556,0.7438800000000001,0.2828499999999999,0.5658942857142857,0.6730171428571429,0.0004995783654768,0.0009991567309537,1,1,1,1,1010000,"0,2",0.6444746376811594,0.1526268115942029,0.7774003623188406,0.5636073369565217,0.0009151066343220382,0.47853991428571424,0.06912625352389662,1.0,0,0.35957142857142854,0.5658942857142857,0.6730171428571429,0.49524189523809525
r181_q1q3_subjective,181,id07,2024-09-02,q1q3_subjective,"Q1,Q3",2,0,0,1.0787343572484114,0.8208457142857144,0.4104228571428572,0.4641100921173555,0.5237485714285715,0.5605,0.3408485714285714,0.6189571428571429,0.0027003496314743,0.0054006992629486,2,1,1,1,1010000,"0,2",0.4288949275362319,0.3154438405797101,0.2884963768115942,0.4102355072463768,0.0049148350312927525,0.43985045714285714,0.15064253625986765,0.5,0,0.6799999999999999,0.3408485714285714,0.6189571428571429,0.4949614
r204_q3_s_stage,204,id09,2024-08-09,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.5004929122261506,2.2697342857142857,0.4539468571428571,0.4542264855332459,0.502128,0.4443685714285713,0.5262091428571429,0.4888771428571427,0.0004385383516973,0.0021926917584867,4,3,4,2,11111,"2,3,4,5,6",0.6829710144927537,0.7373188405797102,0.4479166666666667,0.6444067028985506,0.0020015188452687793,0.38927036,0.057225096781256334,0.8,4,0.6214285714285713,0.5262091428571429,0.48887714285714273,0.4948994665010353
r040_q_subjective,40,id02,2024-09-08,q_subjective,"Q1,Q2,Q3",3,1,0,1.2263297612991788,1.320217142857143,0.440072380952381,0.5066505375806561,0.4884685714285714,0.583352380952381,0.6513580952380952,0.5563771428571428,0.0010054659474972,0.0030163978424917,3,3,1,0,1110000,"0,1,2",0.5294384057971014,0.6632699275362319,0.266304347826087,0.5368885869565216,0.0027386287145050314,0.41353700952380956,0.08394213024151687,0.6666666666666666,2,0.7081904761904761,0.6513580952380952,0.5563771428571428,0.4946446602484472
r234_q3_s_stage,234,id10,2024-08-17,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.5058207671166417,2.276545714285714,0.4553091428571428,0.4531990569618174,0.5300182857142857,0.3913942857142857,0.4708548571428571,0.4175771428571428,0.00036904068799,0.0018452034399504,4,5,2,0,11111,"2,3,4,5,6",0.6865942028985508,0.8591485507246377,0.5552536231884058,0.6721014492753623,0.0016814097295586583,0.4175910171428572,0.05218846041418923,0.8,4,0.5433142857142856,0.47085485714285713,0.4175771428571428,0.4945287575983436
