file,resolved_path,source,changed_cells,changed_rows,pred_gain_sum_moved,pred_gain_mean_moved,pred_gain_top1200_sum,pred_gain_top1200_mean,pred_positive_rate_moved,mean_abs_delta_prob,max_abs_delta_prob,ood_abs_delta_rate,h024_pred_public_median,h024_pred_public_p10,h024_pred_public_p90,h024_support_better_than_h012,h024_decoder_score,h024_bad_to_good_load_ratio,h025_score,public_lb,is_known_public,is_known_bad_shortcut,h026_source_score
hitl/h020_joint_vector_world_jepa/submission_h020_combined_all_k1750_a1_4e9832a3.csv,/Users/kbsoo/Downloads/cl2/hitl/h020_joint_vector_world_jepa/submission_h020_combined_all_k1750_a1_4e9832a3.csv,h020,1750,250,-6.185175058246777,-0.003534385747569587,19.05149638705964,0.015876246989216365,0.444,0.015251317152706886,0.12328370558887525,0.029142857142857144,0.5742148050682434,0.5699587601138103,0.5885518833480222,0.1,0.5822118326835967,4.2983842382258866,-19.042171047154618,,False,False,-0.30792350160244025
hitl/h020_joint_vector_world_jepa/submission_h020_move_all_k1750_a1_4e9832a3.csv,/Users/kbsoo/Downloads/cl2/hitl/h020_joint_vector_world_jepa/submission_h020_move_all_k1750_a1_4e9832a3.csv,h020,1750,250,-6.185175058246777,-0.003534385747569587,19.05149638705964,0.015876246989216365,0.444,0.015251317152706886,0.12328370558887525,0.029142857142857144,0.5742148050682434,0.5699587601138103,0.5885518833480222,0.1,0.5822118326835967,4.2983842382258866,-19.042171047154618,,False,False,-0.30792350160244025
hitl/h020_joint_vector_world_jepa/submission_h020_shift_all_k1750_a1_4e9832a3.csv,/Users/kbsoo/Downloads/cl2/hitl/h020_joint_vector_world_jepa/submission_h020_shift_all_k1750_a1_4e9832a3.csv,h020,1750,250,-6.1851750582467755,-0.003534385747569586,19.05149638705964,0.015876246989216365,0.444,0.015251317152706886,0.12328370558887525,0.029142857142857144,0.5742148050682434,0.5699587601138103,0.5885518833480222,0.1,0.5822118326835967,4.2983842382258866,-19.042171047154618,,False,False,-0.30792350160244025
hitl/h016_public_subset_weight_jepa/submission_h016_combined_all_k120_a0.75_adb7deaa.csv,/Users/kbsoo/Downloads/cl2/hitl/h016_public_subset_weight_jepa/submission_h016_combined_all_k120_a0.75_adb7deaa.csv,h016,120,92,0.03959698861392902,0.00032997490511607516,0.039596988613929185,0.00032997490511607657,0.525,0.0013046140521386345,0.04088660896427987,0.0,0.5753658797866825,0.560700119873186,0.6022471591252274,0.1166666666666666,0.5913316752558142,4.119519231191807,-0.03135795015154557,,False,False,-0.3488865316966734
hitl/h018_hard_label_world_jepa/submission_h018_combined_all_k1300_a1.25_03e1fe5a.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_combined_all_k1300_a1.25_03e1fe5a.csv,h018,1300,250,-3.4779157002474137,-0.0026753197694210874,4.440074581954903,0.0037000621516290856,0.44,0.012522737486344153,0.13669790015525174,0.02857142857142857,0.5736852922693142,0.568731012025841,0.587744174968109,0.1,0.5817354103046649,4.030031444448226,-4.431300233351721,,False,False,-0.367313108604846
hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k1750_a0.6_efa7843b.csv,/Users/kbsoo/Downloads/cl2/hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k1750_a0.6_efa7843b.csv,h023,1750,250,-5.185659946100363,-0.002963234254914493,20.051076997673324,0.016709230831394438,0.44685714285714284,0.012741215214208589,0.07351786832023488,0.028,0.574833412168383,0.5676234831045938,0.5933665031418887,0.1,0.5853127173767837,4.240709129563952,-20.0418955794142,,False,False,-0.3929153092993841
hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k1750_a0.6_efa7843b.csv,/Users/kbsoo/Downloads/cl2/hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k1750_a0.6_efa7843b.csv,h023,1750,250,-5.185659946100364,-0.0029632342549144935,20.051076997673324,0.016709230831394438,0.44685714285714284,0.012741215214208589,0.07351786832023488,0.028,0.574833412168383,0.5676234831045938,0.5933665031418887,0.1,0.5853127173767837,4.240709129563952,-20.0418955794142,,False,False,-0.3929153092993841
hitl/h018_hard_label_world_jepa/submission_h018_gain_all_k1000_a0.75_52e91a57.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_gain_all_k1000_a0.75_52e91a57.csv,h018,1000,249,-3.8529434926101187,-0.0038529434926101187,-3.852943492610116,-0.003852943492610116,0.438,0.006898716275908283,0.08739248873299255,0.002285714285714286,0.5752211695222099,0.5665476216061006,0.5991132520160839,0.1166666666666666,0.5879756931054649,3.9258655421741135,3.8608523665516072,,False,False,-0.4153275286493416
hitl/h018_hard_label_world_jepa/submission_h018_combined_all_k1000_a1.25_7ad3e2c8.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_combined_all_k1000_a1.25_7ad3e2c8.csv,h018,1000,250,-0.7504666199135079,-0.000750466619913508,-0.7504666199135048,-0.0007504666199135048,0.456,0.010836763863763392,0.13669790015525174,0.02857142857142857,0.5734185621707454,0.5682554399776559,0.5870601806217777,0.1,0.581388178323212,4.0084483629255425,0.7591978023536415,,False,False,-0.4565905424097336
hitl/h018_hard_label_world_jepa/submission_h018_h017_gain_all_k1000_a0.75_21d2cdcb.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_h017_gain_all_k1000_a0.75_21d2cdcb.csv,h018,1000,249,-4.050361399820045,-0.004050361399820045,-4.050361399820048,-0.0040503613998200474,0.438,0.006891902485145766,0.08739248873299255,0.002285714285714286,0.5752172392884902,0.566334436481656,0.5990104124241385,0.1166666666666666,0.5880178451645893,3.9471837035150017,4.058312910084221,,False,False,-0.47142524638023925
hitl/h016_public_subset_weight_jepa/submission_h016_gain_all_k240_a0.75_847feb11.csv,/Users/kbsoo/Downloads/cl2/hitl/h016_public_subset_weight_jepa/submission_h016_gain_all_k240_a0.75_847feb11.csv,h016,240,158,-1.4921943116116632,-0.00621747629838193,-1.4921943116116632,-0.00621747629838193,0.4666666666666667,0.002198331434846942,0.04088660896427987,0.0,0.5752451159535983,0.5609870604173578,0.6012907125385946,0.1166666666666666,0.5907958405400171,4.176989554245726,1.5005482907201546,,False,False,-0.4715392434868011
hitl/h019_row_subset_hardworld_jepa/submission_h019_gain_all_r125_a1_34df77f6.csv,/Users/kbsoo/Downloads/cl2/hitl/h019_row_subset_hardworld_jepa/submission_h019_gain_all_r125_a1_34df77f6.csv,h019,875,125,-0.7026182479192653,-0.0008029922833363032,-0.7026182479192649,-0.0008029922833363026,0.4605714285714286,0.0065275358788173575,0.11298815705193355,0.017714285714285714,0.5731604203916238,0.5660955018938895,0.587056401715366,0.1166666666666666,0.5820915940835952,4.606739298441899,0.7122745836590059,,False,False,-0.4776100396083204
hitl/h017_joint_label_weight_jepa/submission_h017_oracle_gain_all_k800_a1_bf640d79.csv,/Users/kbsoo/Downloads/cl2/hitl/h017_joint_label_weight_jepa/submission_h017_oracle_gain_all_k800_a1_bf640d79.csv,h017,800,243,-2.2166672844431687,-0.0027708341055539608,-2.216667284443167,-0.0027708341055539586,0.44625,0.007846431398128548,0.10712119668730175,0.0017142857142857142,0.5752619852494076,0.5667261441319971,0.5992468575951496,0.1166666666666666,0.5880145913676443,3.965304017523699,2.2246407496210714,,False,False,-0.49013890981511943
hitl/h020_joint_vector_world_jepa/submission_h020_move_all_k700_a1_d02c8379.csv,/Users/kbsoo/Downloads/cl2/hitl/h020_joint_vector_world_jepa/submission_h020_move_all_k700_a1_d02c8379.csv,h020,700,238,1.0861192914717277,0.001551598987816754,1.0861192914717286,0.0015515989878167552,0.48142857142857143,0.009899828654448132,0.12328370558887525,0.029142857142857144,0.5733141358781212,0.5681867805765222,0.5865366949415307,0.1,0.5811777250156395,4.160340313615199,-1.0770700394159267,,False,False,-0.503562598211202
hitl/h020_joint_vector_world_jepa/submission_h020_combined_all_k1600_a1_ffa79e25.csv,/Users/kbsoo/Downloads/cl2/hitl/h020_joint_vector_world_jepa/submission_h020_combined_all_k1600_a1_ffa79e25.csv,h020,1600,250,-5.093668663142374,-0.003183542914463984,15.18092596283989,0.012650771635699908,0.44625,0.015038559712362903,0.12328370558887525,0.029142857142857144,0.574140106012103,0.5697888687167156,0.5884814400949281,0.1,0.5821687059651296,4.289142773292076,-15.171619105864735,,False,False,-0.504312166275712
hitl/h018_hard_label_world_jepa/submission_h018_h017_gain_all_k700_a1_7e64dc6e.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_h017_gain_all_k700_a1_7e64dc6e.csv,h018,700,238,-1.7476413556723072,-0.002496630508103296,-1.7476413556723056,-0.002496630508103294,0.4471428571428571,0.007329822360109417,0.11298815705193355,0.002857142857142857,0.5752390703068208,0.5641632922628023,0.5983780520515196,0.1166666666666666,0.5885866179907032,3.9710907366612225,1.7556549657170566,,False,False,-0.5227837020276389
hitl/h018_hard_label_world_jepa/submission_h018_gain_all_k700_a1_49eefcd0.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_gain_all_k700_a1_49eefcd0.csv,h018,700,237,-1.6624123936468425,-0.002374874848066918,-1.6624123936468393,-0.0023748748480669135,0.44857142857142857,0.007327691000258807,0.11298815705193355,0.002857142857142857,0.575246139111836,0.5641796618916803,0.5984275152756764,0.1166666666666666,0.588605387922308,3.9714289316381706,1.6704266800815442,,False,False,-0.523779505008277
hitl/h015_public_equation_self_feedback/submission_h015_top_all_k800_a0.45_f30fd4d5.csv,/Users/kbsoo/Downloads/cl2/hitl/h015_public_equation_self_feedback/submission_h015_top_all_k800_a0.45_f30fd4d5.csv,h015,800,246,1.7375910691604872,0.002171988836450609,1.7375910691604837,0.0021719888364506047,0.47875,0.005758579620329581,0.03586966063182284,0.026857142857142857,0.5734111917574145,0.565520862225489,0.5861303290654631,0.1166666666666666,0.5822193337374887,4.606653103095215,-1.7277063343828645,,False,False,-0.5267478003019928
hitl/h017_joint_label_weight_jepa/submission_h017_consensus_all_k1100_a0.75_07976f07.csv,/Users/kbsoo/Downloads/cl2/hitl/h017_joint_label_weight_jepa/submission_h017_consensus_all_k1100_a0.75_07976f07.csv,h017,1100,250,-5.304968627618956,-0.004822698752380869,-5.3049686276189565,-0.00482269875238087,0.4263636363636364,0.006740632653144786,0.08142080446424038,0.001142857142857143,0.57515084291091,0.5640971866777319,0.5976748138236627,0.1166666666666666,0.5882849506580157,3.99839498865678,5.312993989024841,,False,False,-0.5341026199248926
hitl/h020_joint_vector_world_jepa/submission_h020_move_all_k1600_a1_812f9a89.csv,/Users/kbsoo/Downloads/cl2/hitl/h020_joint_vector_world_jepa/submission_h020_move_all_k1600_a1_812f9a89.csv,h020,1600,250,-5.41985985282099,-0.0033874124080131183,14.875265260688174,0.012396054383906811,0.44375,0.015145140909991412,0.12328370558887525,0.029142857142857144,0.5741483402134794,0.5698057712745289,0.5885234896135192,0.1,0.5821881237588238,4.295948933422299,-14.865944791392758,,False,False,-0.5489157538736887
hitl/h020_joint_vector_world_jepa/submission_h020_gain_all_k1600_a1_4117e18a.csv,/Users/kbsoo/Downloads/cl2/hitl/h020_joint_vector_world_jepa/submission_h020_gain_all_k1600_a1_4117e18a.csv,h020,1600,250,-5.6631980899037515,-0.0035394988061898448,14.713376859150447,0.012261147382625372,0.441875,0.015150398219969398,0.12328370558887525,0.029142857142857144,0.574149454772888,0.5698020377018945,0.5885222287600761,0.1,0.582190031747754,4.295743155720845,-14.704056801410434,,False,False,-0.5614476394359054
hitl/h016_public_subset_weight_jepa/submission_h016_gain_all_k120_a1.25_4121ab9f.csv,/Users/kbsoo/Downloads/cl2/hitl/h016_public_subset_weight_jepa/submission_h016_gain_all_k120_a1.25_4121ab9f.csv,h016,120,98,-0.34433007549835903,-0.0028694172958196587,-0.3443300754983591,-0.002869417295819659,0.4666666666666667,0.0020889484764658457,0.06373900677125643,0.0,0.5752414069588141,0.5610033059405887,0.6009978813770216,0.1166666666666666,0.5907037038395312,4.233415651330231,0.35279690680101955,,False,False,-0.6160886620207561
hitl/h016_public_subset_weight_jepa/submission_h016_gain_all_k400_a0.75_21ec7b12.csv,/Users/kbsoo/Downloads/cl2/hitl/h016_public_subset_weight_jepa/submission_h016_gain_all_k400_a0.75_21ec7b12.csv,h016,400,200,-3.5022433061379927,-0.008755608265344982,-3.5022433061379927,-0.008755608265344982,0.4125,0.003100135890520133,0.04088660896427987,0.0,0.5751951062637791,0.561525096203275,0.6007785718841235,0.1166666666666666,0.5903951012611384,4.225081454463305,3.5106934690469194,,False,False,-0.6752409752224096
hitl/h021_human_state_vector_prior_jepa/submission_h021_agree_joint_hs_k900_a1_m0.25_f9c710d1.csv,/Users/kbsoo/Downloads/cl2/hitl/h021_human_state_vector_prior_jepa/submission_h021_agree_joint_hs_k900_a1_m0.25_f9c710d1.csv,h021,899,244,-5.5711176008600845,-0.006197016241223676,-5.571117600860088,-0.0061970162412236796,0.43047830923248054,0.015992545063612026,0.10510206189247673,0.0,0.576635733709173,0.571558025926768,0.6035769559093845,0.0833333333333333,0.5888660715772986,2.9606067834566527,5.577038814427001,,False,False,-0.6786987621155843
hitl/h017_joint_label_weight_jepa/submission_h017_oracle_gain_all_k1400_a1_001f63f1.csv,/Users/kbsoo/Downloads/cl2/hitl/h017_joint_label_weight_jepa/submission_h017_oracle_gain_all_k1400_a1_001f63f1.csv,h017,1400,250,-6.837636649742127,-0.0048840261783872334,6.217449085269305,0.005181207571057754,0.4278571428571429,0.010608350671576509,0.10712119668730175,0.0017142857142857142,0.5755730639407908,0.569832113946437,0.5997325672216067,0.1,0.5874273752080356,4.01186463124399,-6.20938249886396,,False,False,-0.6942979215997767
hitl/h015_public_equation_self_feedback/submission_h015_top_all_k200_a1_e79c4894.csv,/Users/kbsoo/Downloads/cl2/hitl/h015_public_equation_self_feedback/submission_h015_top_all_k200_a1_e79c4894.csv,h015,200,123,7.5052410956494455,0.037526205478247227,7.5052410956494455,0.037526205478247227,0.76,0.0031181454582181567,0.07222008365524257,0.03314285714285714,0.5719555935573137,0.5648697679684626,0.582081149102567,0.1166666666666666,0.5798274419401072,5.329614245305361,-7.493753295730263,,False,False,-0.7224957811708973
hitl/h018_hard_label_world_jepa/submission_h018_gain_all_k1300_a0.75_2292531e.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_gain_all_k1300_a0.75_2292531e.csv,h018,1300,250,-6.708701284217945,-0.005160539449398419,1.3924499532856558,0.0011603749610713799,0.42538461538461536,0.00786575760756327,0.08739248873299255,0.002285714285714286,0.5754144333216558,0.568354347186,0.599542542132942,0.1,0.58770679113597,3.9756845225271262,-1.3844414413834587,,False,False,-0.7520905352306282
hitl/h018_hard_label_world_jepa/submission_h018_h017_gain_all_k1300_a0.75_7a818b8e.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_h017_gain_all_k1300_a0.75_7a818b8e.csv,h018,1300,250,-6.944736152065405,-0.005342104732358004,1.1279703500710792,0.0009399752917258993,0.4230769230769231,0.007852102282816744,0.08739248873299255,0.002285714285714286,0.5754219475836262,0.5683400429722953,0.5996359198203719,0.1,0.5877505677012638,3.971609202316491,-1.1199699888093033,,False,False,-0.7699220883993747
hitl/h016_public_subset_weight_jepa/submission_h016_combined_all_k400_a1.25_e72e46ce.csv,/Users/kbsoo/Downloads/cl2/hitl/h016_public_subset_weight_jepa/submission_h016_combined_all_k400_a1.25_e72e46ce.csv,h016,400,199,-0.04109733794290546,-0.00010274334485726365,-0.04109733794290449,-0.00010274334485726123,0.5,0.004949913134365934,0.06373900677125643,0.02057142857142857,0.5727565208466465,0.5645318003258675,0.5825925159181004,0.1333333333333333,0.5808817515964634,5.211372264386899,0.052034368185964006,,False,False,-0.7718414134076735
hitl/h016_public_subset_weight_jepa/submission_h016_combined_all_k700_a0.75_368ec3a8.csv,/Users/kbsoo/Downloads/cl2/hitl/h016_public_subset_weight_jepa/submission_h016_combined_all_k700_a0.75_368ec3a8.csv,h016,700,237,-0.10921482736590593,-0.00015602118195129418,-0.10921482736590349,-0.0001560211819512907,0.49142857142857144,0.004862479390684199,0.04088660896427987,0.028,0.5730636393275723,0.5657772794731802,0.5829222782630007,0.1333333333333333,0.5807887986490444,4.984027842957231,0.11988288305181796,,False,False,-0.7738888313928509
hitl/h019_row_subset_hardworld_jepa/submission_h019_gain_all_r150_a1_3cd059bd.csv,/Users/kbsoo/Downloads/cl2/hitl/h019_row_subset_hardworld_jepa/submission_h019_gain_all_r150_a1_3cd059bd.csv,h019,1050,150,-2.0805155487216074,-0.001981443379734864,-2.0805155487216087,-0.0019814433797348653,0.44761904761904764,0.0076633074183964965,0.11298815705193355,0.019428571428571427,0.5732541583186936,0.5665949502686755,0.5873090373628481,0.1166666666666666,0.5821065556015299,4.628476571073911,2.090258216149471,,False,False,-0.7830949753815891
hitl/h018_hard_label_world_jepa/submission_h018_shock_all_k1600_a0.75_f4903dac.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_shock_all_k1600_a0.75_f4903dac.csv,h018,1600,250,-9.475962330687187,-0.005922476456679492,11.242586440312323,0.009368822033593602,0.416875,0.007956033313483442,0.08739248873299255,0.0017142857142857142,0.5755950708868589,0.5693097651296659,0.6007614601245257,0.0833333333333333,0.5880129452361116,4.063660288719272,-11.234416262592028,,False,False,-0.7949792544739982
hitl/h016_public_subset_weight_jepa/submission_h016_combined_all_k120_a1_adcc8aff.csv,/Users/kbsoo/Downloads/cl2/hitl/h016_public_subset_weight_jepa/submission_h016_combined_all_k120_a1_adcc8aff.csv,h016,120,92,0.08781479720624236,0.0007317899767186863,0.08781479720624244,0.000731789976718687,0.525,0.0017058829899709244,0.05164167766874983,0.0,0.5754191950701943,0.5609208032263056,0.6022363555062423,0.1166666666666666,0.5913631604451203,4.288634505565793,-0.07923752819511086,,False,False,-0.8065107792404981
hitl/h017_joint_label_weight_jepa/submission_h017_h015_gain_all_k1400_a1_14d73c37.csv,/Users/kbsoo/Downloads/cl2/hitl/h017_joint_label_weight_jepa/submission_h017_h015_gain_all_k1400_a1_14d73c37.csv,h017,1400,250,-8.721381287406022,-0.006229558062432873,4.065572969346563,0.0033879774744554696,0.42714285714285716,0.009425976384632256,0.10712119668730175,0.016,0.5735568475291919,0.5666679792528861,0.5881024288384512,0.1166666666666666,0.5827279864446294,4.818804458542241,-4.055535360429479,,False,False,-0.8438368406917524
hitl/h015_public_equation_self_feedback/submission_h015_top_all_k400_a0.7_39885b32.csv,/Users/kbsoo/Downloads/cl2/hitl/h015_public_equation_self_feedback/submission_h015_top_all_k400_a0.7_39885b32.csv,h015,400,206,6.515796739323043,0.016289491848307608,6.515796739323044,0.016289491848307608,0.5875,0.004908123733556791,0.05164167766874983,0.030285714285714287,0.5730523812622493,0.5661182041614634,0.5838013521301267,0.1333333333333333,0.581039061108022,5.1930801621154075,-6.50465343614167,,False,False,-0.8658607257730347
hitl/h017_joint_label_weight_jepa/submission_h017_consensus_all_k800_a1_0c6e620c.csv,/Users/kbsoo/Downloads/cl2/hitl/h017_joint_label_weight_jepa/submission_h017_consensus_all_k800_a1_0c6e620c.csv,h017,800,245,-3.1111649736974925,-0.0038889562171218655,-3.111164973697493,-0.0038889562171218663,0.4475,0.007312744257039051,0.10712119668730175,0.001142857142857143,0.5752721770521492,0.5634252060038843,0.5985096344071189,0.1166666666666666,0.5889759719479107,4.119271298941213,3.119432087723947,,False,False,-0.8683314839382162
hitl/h017_joint_label_weight_jepa/submission_h017_consensus_all_k1400_a1_43b6c9f0.csv,/Users/kbsoo/Downloads/cl2/hitl/h017_joint_label_weight_jepa/submission_h017_consensus_all_k1400_a1_43b6c9f0.csv,h017,1400,250,-5.575861724623385,-0.00398275837473099,7.321739904175153,0.006101449920145961,0.43714285714285717,0.010393689050959961,0.10712119668730175,0.016,0.5740132124405131,0.5669604872674954,0.5898927661529275,0.1166666666666666,0.5836848929540724,4.751094010451746,-7.31183771615425,,False,False,-0.8838787891882508
hitl/h018_hard_label_world_jepa/submission_h018_gain_all_k1000_a1_3e95a50a.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_gain_all_k1000_a1_3e95a50a.csv,h018,1000,249,-3.8520846845135,-0.0038520846845135,-3.852084684513496,-0.003852084684513496,0.435,0.00915724880412497,0.11298815705193355,0.002857142857142857,0.5753858897845621,0.5666208241553122,0.5989132422980291,0.1166666666666666,0.5880732214014703,4.007100762735541,3.860170314610396,,False,False,-0.8905335325185935
hitl/h017_joint_label_weight_jepa/submission_h017_h016_gain_all_k1400_a1_fff2a763.csv,/Users/kbsoo/Downloads/cl2/hitl/h017_joint_label_weight_jepa/submission_h017_h016_gain_all_k1400_a1_fff2a763.csv,h017,1400,249,-3.9205218192706823,-0.0028003727280504873,8.307527269080392,0.006922939390900326,0.435,0.009564765692997426,0.10712119668730175,0.022857142857142857,0.5732261040763871,0.567761512645934,0.5865124541189054,0.1,0.5814549253231956,4.802833517910277,-8.297350173473143,,False,False,-0.9119841096429194
hitl/h021_human_state_vector_prior_jepa/submission_h021_agree_h020_k900_a1_744fcd7f.csv,/Users/kbsoo/Downloads/cl2/hitl/h021_human_state_vector_prior_jepa/submission_h021_agree_h020_k900_a1_744fcd7f.csv,h021,900,244,-5.277898366436463,-0.005864331518262737,-5.277898366436462,-0.005864331518262735,0.42444444444444446,0.007407976450590183,0.12328370558887525,0.004,0.5752041004072475,0.5699107966353619,0.5981430537965159,0.0833333333333333,0.5863290579867985,3.5890502089916154,5.285176466854445,,False,False,-0.9156069700267441
hitl/h017_joint_label_weight_jepa/submission_h017_oracle_gain_all_k1100_a0.75_cb3e2596.csv,/Users/kbsoo/Downloads/cl2/hitl/h017_joint_label_weight_jepa/submission_h017_oracle_gain_all_k1100_a0.75_cb3e2596.csv,h017,1100,250,-4.919276521002065,-0.004472069564547331,-4.919276521002066,-0.004472069564547333,0.4318181818181818,0.007113728161415923,0.08142080446424038,0.0005714285714285715,0.5752561556582563,0.5688138142990292,0.5996819386075467,0.1,0.5874285877082197,3.953110119949466,4.92719702695625,,False,False,-0.9222363862736355
hitl/h016_public_subset_weight_jepa/submission_h016_gain_all_k700_a0.75_ca0e2ab8.csv,/Users/kbsoo/Downloads/cl2/hitl/h016_public_subset_weight_jepa/submission_h016_gain_all_k700_a0.75_ca0e2ab8.csv,h016,700,240,-5.277558583566073,-0.00753936940509439,-5.277558583566075,-0.0075393694050943936,0.4257142857142857,0.004293170769516502,0.04088660896427987,0.0005714285714285715,0.5752171664922745,0.5621414234673333,0.5999247592966405,0.1166666666666666,0.5899161116401619,4.263650307514223,5.2861001698953896,,False,False,-0.9319557016378943
hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k1750_a0.75_63837b78.csv,/Users/kbsoo/Downloads/cl2/hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k1750_a0.75_63837b78.csv,h023,1750,250,-4.88482767002554,-0.0027913300971574516,20.342913783932993,0.016952428153277493,0.4491428571428571,0.015808358759802386,0.09023524046095699,0.029714285714285714,0.5750143198398994,0.5691088674212357,0.5933574965549366,0.1,0.5850128411617941,4.361431785998192,-20.33344806321814,,False,False,-0.9487270571447781
hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k1750_a0.75_63837b78.csv,/Users/kbsoo/Downloads/cl2/hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k1750_a0.75_63837b78.csv,h023,1750,250,-4.884827670025539,-0.0027913300971574508,20.342913783932993,0.016952428153277493,0.4491428571428571,0.015808358759802386,0.09023524046095699,0.029714285714285714,0.5750143198398994,0.5691088674212357,0.5933574965549366,0.1,0.5850128411617941,4.361431785998192,-20.33344806321814,,False,False,-0.9487270571447781
hitl/h018_hard_label_world_jepa/submission_h018_h017_gain_all_k1000_a1_456dc7dc.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_h017_gain_all_k1000_a1_456dc7dc.csv,h018,1000,249,-4.029016419357275,-0.0040290164193572744,-4.029016419357271,-0.004029016419357271,0.436,0.009147984151422841,0.11298815705193355,0.002857142857142857,0.5753827728272667,0.5664077461510102,0.5988098483865739,0.1166666666666666,0.5881184909362467,4.035663790093361,4.0371591755088865,,False,False,-0.9612347251614495
hitl/h016_public_subset_weight_jepa/submission_h016_gain_all_k240_a1_68b772b5.csv,/Users/kbsoo/Downloads/cl2/hitl/h016_public_subset_weight_jepa/submission_h016_gain_all_k240_a1_68b772b5.csv,h016,240,158,-1.4618334706969862,-0.0060909727945707755,-1.4618334706969858,-0.006090972794570774,0.4708333333333333,0.0028918736531160704,0.05164167766874983,0.0,0.5752938427328018,0.5611949093169437,0.6012814636150852,0.1166666666666666,0.5908347056625161,4.365911215327786,1.4705652931276414,,False,False,-0.9682090260939485
submission_e176_abl_q2_to0p75_91e49725.csv,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_e176_abl_q2_to0p75_91e49725.csv,known_public,1600,250,-6.500730469188628,-0.004062956543242893,13.939588951063456,0.011616324125886214,0.440625,0.023909250965702285,0.32319926377022895,0.03542857142857143,0.5763455930212069,0.5763081915960223,0.5768193115966248,0.0,0.5771093221401022,1.6709631962413427,-13.93536131038526,0.576311831,True,False,-0.9712393356451665
hitl/h017_joint_label_weight_jepa/submission_h017_oracle_gain_all_k800_a1.25_9a762498.csv,/Users/kbsoo/Downloads/cl2/hitl/h017_joint_label_weight_jepa/submission_h017_oracle_gain_all_k800_a1.25_9a762498.csv,h017,800,243,-2.256028310591601,-0.002820035388239501,-2.2560283105915993,-0.002820035388239499,0.4425,0.009768691136573963,0.13312855958707043,0.0034285714285714284,0.5754064364949241,0.5667860267594228,0.5990770825800146,0.1166666666666666,0.588102581297768,4.033643616105297,2.2641813121095242,,False,False,-0.971407270678355
hitl/h016_public_subset_weight_jepa/submission_h016_combined_S_k240_a1_cb2e82b3.csv,/Users/kbsoo/Downloads/cl2/hitl/h016_public_subset_weight_jepa/submission_h016_combined_S_k240_a1_cb2e82b3.csv,h016,240,162,-0.13081712636202592,-0.0005450713598417746,-0.13081712636202703,-0.0005450713598417793,0.4875,0.0025382929112908975,0.05164167766874983,0.014285714285714285,0.5728280998780304,0.563603757485886,0.5862834206516688,0.1333333333333333,0.5826458492107658,5.428192070603757,0.1420306533603774,,False,False,-0.9850519646726922
hitl/h016_public_subset_weight_jepa/submission_h016_combined_all_k240_a1.25_08cd1fff.csv,/Users/kbsoo/Downloads/cl2/hitl/h016_public_subset_weight_jepa/submission_h016_combined_all_k240_a1.25_08cd1fff.csv,h016,240,154,0.49626252967619544,0.002067760540317481,0.49626252967619555,0.0020677605403174814,0.5083333333333333,0.0033269347246094637,0.06373900677125643,0.014857142857142857,0.5728428469944901,0.5643879497165013,0.5861188110404367,0.1333333333333333,0.5823243801178359,5.4163761713385625,-0.48505834876208986,,False,False,-1.0108853381851273
hitl/h019_row_subset_hardworld_jepa/submission_h019_gain_all_r210_a1_3c0188c8.csv,/Users/kbsoo/Downloads/cl2/hitl/h019_row_subset_hardworld_jepa/submission_h019_gain_all_r210_a1_3c0188c8.csv,h019,1470,210,-4.672332849901222,-0.0031784577210212397,10.689088148720206,0.008907573457266837,0.4387755102040816,0.010044258865567628,0.11298815705193355,0.02057142857142857,0.5737564091162152,0.5675176625816025,0.5882070287938993,0.1,0.5826408039397114,4.737476140549503,-10.679098910724822,,False,False,-1.0246978602345767
