cells,rows,mean_public_inclusion,mean_label_confidence,mean_private_safety,mean_toxicity,mean_gap,sum_predicted_public_delta,mean_energy_delta,mean_subject_delta,bad_tangent_cosine,q_rate,variant
8.0,8.0,0.7943206521739131,0.8851739130434783,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.8094837634385734,0.02172646205093931,0.002325174631524614,0.08526001738281337,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434783,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6183088765860345,0.02172646205093931,0.002325174631524614,0.10076677905187749,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6607412797515189,0.02172646205093931,0.002325174631524614,0.08579595364560472,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6607412797515189,0.02172646205093931,0.002325174631524614,0.08579595364560472,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.647086546581422,0.02172646205093931,0.002325174631524614,0.0869115845880764,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6464595657965148,0.02172646205093931,0.002325174631524614,0.08706110769281353,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6601178678666036,0.02172646205093931,0.002325174631524614,0.08594670323840521,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.6459161062902485,0.02172646205093931,0.002325174631524614,0.0871969770094806,0.0,public_private_boundary_probe
8.0,8.0,0.7943206521739131,0.8851739130434783,0.3910547527727346,0.6292673716299754,0.4032658994011785,-0.8106506348297547,0.02172646205093931,0.002325174631524614,0.08497339847334581,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6607412797515189,0.02172646205093931,0.002325174631524614,0.08579595364560472,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434783,0.3910547527727346,0.6292673716299754,0.4032658994011785,-0.8078754980409666,0.02172646205093931,0.002325174631524614,0.08617807146690722,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6304348281982814,0.02172646205093931,0.002325174631524614,0.10055416089930462,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6304348281982814,0.02172646205093931,0.002325174631524614,0.10055416089930462,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6298154537522505,0.02172646205093931,0.002325174631524614,0.10070629799823008,0.0,public_private_boundary_probe
8.0,8.0,0.7943206521739131,0.8851739130434783,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.8094797259996891,0.02172646205093931,0.002325174631524614,0.0852586298766884,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434783,0.3910547527727346,0.6292673716299754,0.4032658994011785,-0.8100348292837157,0.02172646205093931,0.002325174631524614,0.08512676206033462,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.64708297768143,0.02172646205093931,0.002325174631524614,0.08691035810001303,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6304348281982814,0.02172646205093931,0.002325174631524614,0.10055416089930462,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.64708297768143,0.02172646205093931,0.002325174631524614,0.08691035810001303,0.0,public_private_boundary_probe
8.0,8.0,0.7943206521739131,0.8851739130434783,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.8094797259996891,0.02172646205093931,0.002325174631524614,0.0852586298766884,0.0,public_private_boundary_probe
8.0,8.0,0.7943206521739131,0.8851739130434783,0.3910547527727346,0.6292673716299754,0.4032658994011785,-0.8084913035870056,0.02172646205093931,0.002325174631524614,0.08602470787991841,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434783,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6183088765860345,0.02172646205093931,0.002325174631524614,0.10076677905187749,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6304348281982814,0.02172646205093931,0.002325174631524614,0.10055416089930462,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434783,0.3910547527727346,0.6292673716299754,0.4032658994011785,-0.8084948724869976,0.02172646205093931,0.002325174631524614,0.08602593436798175,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.6595703709214531,0.02172646205093931,0.002325174631524614,0.08608118504894731,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.6177654170797684,0.02172646205093931,0.002325174631524614,0.10090264836854457,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.646467172135391,0.02172646205093931,0.002325174631524614,0.08706372168700184,0.0,public_private_boundary_probe
8.0,8.0,0.7943206521739131,0.8851739130434783,0.3910547527727346,0.6292673716299754,0.4032658994011785,-0.8084913035870056,0.02172646205093931,0.002325174631524614,0.08602470787991841,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6607412797515189,0.02172646205093931,0.002325174631524614,0.08579595364560472,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434783,0.3910547527727346,0.6292673716299754,0.4032658994011785,-0.8084948724869976,0.02172646205093931,0.002325174631524614,0.08602593436798175,0.0,public_private_boundary_probe
8.0,8.0,0.7943206521739131,0.8851739130434783,0.3910547527727346,0.6292673716299754,0.4032658994011785,-0.8084913035870056,0.02172646205093931,0.002325174631524614,0.08602470787991841,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.6459120688513642,0.02172646205093931,0.002325174631524614,0.08719558950335562,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.64708297768143,0.02172646205093931,0.002325174631524614,0.08691035810001303,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.6595744083603374,0.02172646205093931,0.002325174631524614,0.08608257255507229,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434783,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6183088765860345,0.02172646205093931,0.002325174631524614,0.10076677905187749,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6189358573709418,0.02172646205093931,0.002325174631524614,0.10061725594714034,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434783,0.3910547527727346,0.6292673716299754,0.4032658994011785,-0.8084948724869976,0.02172646205093931,0.002325174631524614,0.08602593436798175,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.647086546581422,0.02172646205093931,0.002325174631524614,0.0869115845880764,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434783,0.3910547527727346,0.6292673716299754,0.4032658994011785,-0.8100348292837157,0.02172646205093931,0.002325174631524614,0.08512676206033462,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.6459120688513642,0.02172646205093931,0.002325174631524614,0.08719558950335562,0.0,public_private_boundary_probe
8.0,8.0,0.7943206521739131,0.8851739130434783,0.3910547527727346,0.6292673716299754,0.4032658994011785,-0.8078678917020903,0.02172646205093931,0.002325174631524614,0.0861754574727189,0.0,public_private_boundary_probe
8.0,8.0,0.7943206521739131,0.8851739130434783,0.3910547527727346,0.6292673716299754,0.4032658994011785,-0.8100272229448395,0.02172646205093931,0.002325174631524614,0.08512414806614631,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.64708297768143,0.02172646205093931,0.002325174631524614,0.08691035810001303,0.0,public_private_boundary_probe
8.0,8.0,0.7943206521739131,0.8851739130434783,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.8094797259996891,0.02172646205093931,0.002325174631524614,0.0852586298766884,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.6459161062902485,0.02172646205093931,0.002325174631524614,0.0871969770094806,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.6177613796408841,0.02172646205093931,0.002325174631524614,0.10090126086241959,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434783,0.3910547527727346,0.6292673716299754,0.4032658994011785,-0.8106542037297467,0.02172646205093931,0.002325174631524614,0.08497462496140915,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.6459161062902485,0.02172646205093931,0.002325174631524614,0.0871969770094806,0.0,public_private_boundary_probe
8.0,8.0,0.7943206521739131,0.8851739130434783,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.8094837634385734,0.02172646205093931,0.002325174631524614,0.08526001738281337,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.6177613796408841,0.02172646205093931,0.002325174631524614,0.10090126086241959,0.0,public_private_boundary_probe
8.0,8.0,0.7943206521739131,0.8851739130434783,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.8073203947569398,0.02172646205093931,0.002325174631524614,0.086309939283261,0.0,public_private_boundary_probe
8.0,8.0,0.7943206521739131,0.8851739130434783,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.8094837634385734,0.02172646205093931,0.002325174631524614,0.08526001738281337,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434783,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6189322884709498,0.02172646205093931,0.002325174631524614,0.100616029459077,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.64708297768143,0.02172646205093931,0.002325174631524614,0.08691035810001303,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.646467172135391,0.02172646205093931,0.002325174631524614,0.08706372168700184,0.0,public_private_boundary_probe
8.0,8.0,0.7943206521739131,0.8851739130434783,0.3910547527727346,0.6292673716299754,0.4032658994011785,-0.8106506348297547,0.02172646205093931,0.002325174631524614,0.08497339847334581,0.0,public_private_boundary_probe
8.0,8.0,0.7943206521739131,0.8851739130434783,0.3910547527727346,0.6292673716299754,0.4032658994011785,-0.8084913035870056,0.02172646205093931,0.002325174631524614,0.08602470787991841,0.0,public_private_boundary_probe
8.0,8.0,0.7943206521739131,0.8851739130434783,0.3910547527727346,0.6292673716299754,0.4032658994011785,-0.8078678917020903,0.02172646205093931,0.002325174631524614,0.0861754574727189,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434783,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6304312592982896,0.02172646205093931,0.002325174631524614,0.10055293441124127,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6189358573709418,0.02172646205093931,0.002325174631524614,0.10061725594714034,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6607448486515108,0.02172646205093931,0.002325174631524614,0.08579718013366805,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.6459161062902485,0.02172646205093931,0.002325174631524614,0.0871969770094806,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434783,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6183088765860345,0.02172646205093931,0.002325174631524614,0.10076677905187749,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.647086546581422,0.02172646205093931,0.002325174631524614,0.0869115845880764,0.0,public_private_boundary_probe
8.0,8.0,0.7943206521739131,0.8851739130434783,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.8094837634385734,0.02172646205093931,0.002325174631524614,0.08526001738281337,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434783,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6304312592982896,0.02172646205093931,0.002325174631524614,0.10055293441124127,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434783,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6183088765860345,0.02172646205093931,0.002325174631524614,0.10076677905187749,0.0,public_private_boundary_probe
8.0,8.0,0.7943206521739131,0.8851739130434783,0.3910547527727346,0.6292673716299754,0.4032658994011785,-0.8106506348297547,0.02172646205093931,0.002325174631524614,0.08497339847334581,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6607448486515108,0.02172646205093931,0.002325174631524614,0.08579718013366805,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.6595744083603374,0.02172646205093931,0.002325174631524614,0.08608257255507229,0.0,public_private_boundary_probe
8.0,8.0,0.7943206521739131,0.8851739130434783,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.8094837634385734,0.02172646205093931,0.002325174631524614,0.08526001738281337,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434783,0.3910547527727346,0.6292673716299754,0.4032658994011785,-0.8106542037297467,0.02172646205093931,0.002325174631524614,0.08497462496140915,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.6292643879071081,0.02172646205093931,0.002325174631524614,0.10083955332070885,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6601178678666036,0.02172646205093931,0.002325174631524614,0.08594670323840521,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6304348281982814,0.02172646205093931,0.002325174631524614,0.10055416089930462,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.6292643879071081,0.02172646205093931,0.002325174631524614,0.10083955332070885,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6183164829249108,0.02172646205093931,0.002325174631524614,0.1007693930460658,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434783,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6298078474133743,0.02172646205093931,0.002325174631524614,0.10070368400404177,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.6292603504682237,0.02172646205093931,0.002325174631524614,0.10083816581458387,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6601254742054798,0.02172646205093931,0.002325174631524614,0.08594931723259354,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434783,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6189322884709498,0.02172646205093931,0.002325174631524614,0.100616029459077,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6183164829249108,0.02172646205093931,0.002325174631524614,0.1007693930460658,0.0,public_private_boundary_probe
8.0,8.0,0.7943206521739131,0.8851739130434783,0.3910547527727346,0.6292673716299754,0.4032658994011785,-0.8106506348297547,0.02172646205093931,0.002325174631524614,0.08497339847334581,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6607448486515108,0.02172646205093931,0.002325174631524614,0.08579718013366805,0.0,public_private_boundary_probe
8.0,8.0,0.7943206521739131,0.8851739130434783,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.8094797259996891,0.02172646205093931,0.002325174631524614,0.0852586298766884,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.6177654170797684,0.02172646205093931,0.002325174631524614,0.10090264836854457,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434783,0.3910547527727346,0.6292673716299754,0.4032658994011785,-0.8078754980409666,0.02172646205093931,0.002325174631524614,0.08617807146690722,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434783,0.3910547527727346,0.6292673716299754,0.4032658994011785,-0.8100348292837157,0.02172646205093931,0.002325174631524614,0.08512676206033462,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.64708297768143,0.02172646205093931,0.002325174631524614,0.08691035810001303,0.0,public_private_boundary_probe
8.0,8.0,0.7943206521739131,0.8851739130434783,0.3910547527727346,0.6292673716299753,0.4032658994011785,-0.8094837634385734,0.02172646205093931,0.002325174631524614,0.08526001738281337,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6189358573709418,0.02172646205093931,0.002325174631524614,0.10061725594714034,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6298154537522505,0.02172646205093931,0.002325174631524614,0.10070629799823008,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6607448486515108,0.02172646205093931,0.002325174631524614,0.08579718013366805,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.64708297768143,0.02172646205093931,0.002325174631524614,0.08691035810001303,0.0,public_private_boundary_probe
8.0,8.0,0.7943206521739131,0.8851739130434783,0.3910547527727346,0.6292673716299754,0.4032658994011785,-0.8084913035870056,0.02172646205093931,0.002325174631524614,0.08602470787991841,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6304348281982814,0.02172646205093931,0.002325174631524614,0.10055416089930462,0.0,public_private_boundary_probe
8.0,8.0,0.794320652173913,0.8851739130434781,0.39105475277273455,0.6292673716299753,0.4032658994011785,-0.6607412797515189,0.02172646205093931,0.002325174631524614,0.08579595364560472,0.0,public_private_boundary_probe
37.0,30.0,0.6248037602820212,0.7690774654252915,0.5970627794256711,0.41797247114277536,0.027740980856350142,-4.220188003483604,-0.005004360306411429,0.0008185019028359317,-0.06091139608891078,0.16216216216216217,qs_dual_subset_route
37.0,29.0,0.6153748531139837,0.7676579589623068,0.5823793015810799,0.4222521274633469,0.03299555153290377,-5.267798811655886,-0.0026983277498864536,0.0005235359628386753,-0.05744792998893328,0.16216216216216217,qs_dual_subset_route
37.0,28.0,0.6250164512338425,0.7734762722588809,0.591559780025647,0.423510057234841,0.03345667120819552,-5.651932197967565,-0.004891831185845042,0.0009193097004177478,-0.03293286629233683,0.16216216216216217,qs_dual_subset_route
37.0,27.0,0.6336909518213867,0.7765221006960137,0.609175122851988,0.41722279876324225,0.02451582896939863,-5.212904273857415,-0.006103717043481902,0.0008246927889399433,-0.05439164016526036,0.16216216216216217,qs_dual_subset_route
37.0,30.0,0.6252397179788485,0.7661176895959505,0.5922919550537576,0.4187064338330935,0.03294776292509088,-5.222418023865719,-0.0023838010359627845,0.0009648079747043871,-0.05614319724715032,0.16216216216216217,qs_dual_subset_route
37.0,28.0,0.6411433607520565,0.7765604266473832,0.6024131748260739,0.40398719419127416,0.0387301859259826,-5.600557027041376,-0.005203385792861391,0.0008553289679920022,-0.06480198225420548,0.16216216216216217,qs_dual_subset_route
37.0,29.0,0.6258601645123385,0.7623754858537468,0.5999586242336277,0.41557943276354486,0.025901540278710757,-4.564434629306202,-0.004912136359023054,0.0010388588775364057,-0.05391770049674023,0.16216216216216217,qs_dual_subset_route
37.0,30.0,0.6348484136310224,0.7714511434511434,0.5987306187957327,0.39978789301536544,0.03611779483528962,-5.380133018187129,-0.0010252695579390807,0.0008251799680500999,-0.062152874128116986,0.16216216216216217,qs_dual_subset_route
37.0,27.0,0.6274759106933021,0.773349362740667,0.6046507473762068,0.4198873075926139,0.02282516331709526,-4.714160374879775,-0.005274965567599025,0.0007624957481863721,-0.0351976261744442,0.16216216216216217,qs_dual_subset_route
37.0,26.0,0.6264289071680377,0.7734346922173009,0.5904131201952352,0.430322209914411,0.03601578697280246,-5.367410589163885,-0.0025800711533834762,0.0011064046338984713,-0.02871001856561129,0.16216216216216217,qs_dual_subset_route
37.0,29.0,0.6291739130434783,0.7734863960950917,0.5874360243370379,0.42218780256124777,0.04173788870644037,-5.305426756157683,-0.0020311853815721775,0.0009597122318187534,-0.06067492409036893,0.16216216216216217,qs_dual_subset_route
37.0,28.0,0.6226451233842539,0.7700175359305793,0.6078472815433624,0.4093164404266104,0.014797841840891486,-5.14111575075009,-0.007426909009504418,0.0009362416742375226,-0.03148401574984893,0.16216216216216217,qs_dual_subset_route
37.0,29.0,0.6199588719153938,0.767479345566302,0.5941324186451797,0.4098128780979582,0.025826453270213923,-5.297744092632857,-0.003361444633197835,0.000703711708113457,-0.05640527082372516,0.16216216216216217,qs_dual_subset_route
37.0,29.0,0.6323125734430082,0.7767726656422309,0.6074145387887888,0.40265184533530185,0.02489803465421945,-4.890907257954094,-0.006016236117529949,0.0008544562094328297,-0.037696215087710684,0.16216216216216217,qs_dual_subset_route
37.0,27.0,0.6303278495887192,0.7744976950194342,0.6093064639032846,0.40160112042934365,0.021021385685434716,-4.610015708523065,-0.005360405867446734,0.0007719326223926375,-0.03422121742751245,0.16216216216216217,qs_dual_subset_route
37.0,28.0,0.6339353701527616,0.7754706679924072,0.5991693459156823,0.40339124285948896,0.034766024237079265,-5.311310364271416,-0.005487486781345501,0.000823167052785681,-0.06498606471738629,0.16216216216216217,qs_dual_subset_route
37.0,27.0,0.6259741480611046,0.7635444273705143,0.6018682669771291,0.41958787207943404,0.024105881083975524,-5.459965279919135,-0.0010350932692529912,0.0009113417649181148,-0.033176005987580054,0.16216216216216217,qs_dual_subset_route
37.0,27.0,0.6289905992949472,0.772024586459369,0.5892983993426018,0.4166875506604605,0.03969219995234537,-5.2453111628946525,-0.004442730079781572,0.0008365330560355486,-0.05980974774433555,0.16216216216216217,qs_dual_subset_route
37.0,29.0,0.6241175088131611,0.7702901563771128,0.5892415948464329,0.433442322761829,0.034875913966728074,-5.0384596766073075,-0.0035212642154924495,0.0009985407863990349,-0.05809972468183247,0.16216216216216217,qs_dual_subset_route
37.0,28.0,0.6359529964747357,0.7745305974871193,0.609109550436851,0.4034654827324811,0.02684344603788471,-4.5784842370553696,-0.0038514132893254153,0.0009186904509391488,-0.030431042673091827,0.16216216216216217,qs_dual_subset_route
37.0,28.0,0.6267696827262046,0.7688048449787579,0.5873493379081673,0.414907554970704,0.03942034481803723,-5.532241305018685,-0.0033969203407159974,0.0005088021640038066,-0.05726481259579736,0.16216216216216217,qs_dual_subset_route
37.0,30.0,0.6174383078730905,0.7617966193618367,0.589847669433399,0.4071526529759618,0.02759063843969158,-5.355974625388479,-0.004026248312715289,0.0007958131660214991,-0.059399174470522814,0.16216216216216217,qs_dual_subset_route
37.0,26.0,0.6234571092831963,0.765232577058664,0.6076540940799908,0.41105578917360275,0.01580301520320552,-5.386098357957369,-0.004146603406843316,0.0011016687574651896,-0.03256182852314487,0.16216216216216217,qs_dual_subset_route
37.0,28.0,0.635843713278496,0.7732434240260327,0.5879985061487918,0.42236098956921897,0.0478452071297042,-5.89649962126232,-0.002200216295951881,0.0009881870517359774,-0.035037943591532304,0.16216216216216217,qs_dual_subset_route
37.0,28.0,0.6293278495887191,0.7692701798788756,0.6119040952472402,0.3929431157613298,0.017423754341479043,-5.362083087547453,-0.005684718461526519,0.00077999453571773,-0.059724645880940716,0.16216216216216217,qs_dual_subset_route
37.0,27.0,0.6236662749706229,0.7695044743740396,0.5873744640113758,0.43389189069492146,0.03629181095924712,-5.570312254441804,-0.002073412299736591,0.0008129546637928327,-0.05869131448651688,0.16216216216216217,qs_dual_subset_route
37.0,30.0,0.6248319623971799,0.7647108379282291,0.6024423422600678,0.3875033354804388,0.022389620137112123,-5.239535005771573,-0.0027936516718271784,0.0006809807936913814,-0.06457761082583736,0.16216216216216217,qs_dual_subset_route
37.0,27.0,0.6294806110458285,0.7720480882220013,0.5963457602722902,0.4238769364593406,0.03313485077353817,-4.4330266813426356,-0.0005595956458739322,0.0009508533580878297,-0.05909138184880132,0.16216216216216217,qs_dual_subset_route
37.0,30.0,0.6274324324324324,0.7725839284100154,0.6000150955214224,0.4085686452379659,0.027417336911010035,-5.602010272089936,-0.005776256707839067,0.0006219514308424416,-0.06154744013367672,0.16216216216216217,qs_dual_subset_route
37.0,30.0,0.6229905992949473,0.7679486576877881,0.5939509826872631,0.4041961748530087,0.029039616607684143,-5.586257550452684,-0.0032851063411844547,0.0008534269719136864,-0.03360370264184308,0.16216216216216217,qs_dual_subset_route
37.0,30.0,0.6198072855464161,0.7691620717707675,0.6007054047837396,0.41747430201339836,0.019101880762676514,-4.083473261538817,-0.005159714820218441,0.00048057040122131327,-0.055670744294098726,0.16216216216216217,qs_dual_subset_route
37.0,26.0,0.6274994124559343,0.771253728645033,0.5976814904525899,0.41137036154289763,0.029817922003344485,-5.396683197600039,-0.002185760612032598,0.001087414251198898,-0.06057750741783879,0.16216216216216217,qs_dual_subset_route
37.0,28.0,0.6228930669800236,0.7657770948205731,0.5939649531934963,0.4137639834578331,0.02892811378652727,-5.641661910766009,-0.0027250159662477007,0.0011220778045385842,-0.05877515360845584,0.16216216216216217,qs_dual_subset_route
37.0,27.0,0.6312702702702704,0.7705063725933291,0.6046818668188507,0.40852014715926493,0.026588403451419645,-5.793967711165175,-0.004588373947638134,0.0008048425801613308,-0.03468438425857089,0.16216216216216217,qs_dual_subset_route
